EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2004-2-10,0,-1,-2,-3,-4,-7,86,73,60,1017,1013,1011,14,12,4,45,32,55,0.00,7,Snow,246<br />
2004-2-11,-2,-3,-5,-7,-9,-10,80,68,55,1024,1021,1014,14,14,8,23,18,32,0.00,7,Snow,279<br />
2004-2-12,-1,-2,-4,-3,-4,-9,93,80,69,1024,1020,1018,14,9,3,21,10,,0.00,6,Snow,102<br />
2004-2-13,1,-2,-4,-5,-6,-8,80,70,60,1019,1014,1010,14,14,14,61,39,71,0.00,2,Snow,244<br />
2004-2-14,0,-5,-10,-4,-9,-16,80,70,58,1020,1013,1010,14,14,5,45,35,53,0.00,4,Snow,296<br />
2004-2-15,-10,-13,-16,-16,-22,-29,73,46,29,1033,1028,1021,14,14,14,23,14,,0.00,1,,323<br />
2004-2-16,-5,-9,-12,-10,-14,-21,73,62,48,1038,1036,1033,14,14,14,19,11,,0.00,7,,269<br />
2004-2-17,-1,-3,-5,-9,-11,-12,74,59,47,1035,1032,1029,14,14,14,16,11,,0.00,1,,179<br />
2004-2-18,0,-3,-6,-4,-7,-13,75,68,50,1030,1025,1013,14,14,13,35,14,45,0.00,5,,252<br />
2004-2-19,3,1,-1,0,-2,-4,93,80,70,1016,1014,1012,11,5,3,24,13,,0.00,3,Snow,205<br />
2004-2-20,2,1,0,1,0,-1,100,93,87,1015,1004,992,8,4,2,52,26,61,0.00,6,Rain-Snow,75<br />
2004-2-21,3,1,0,3,-1,-5,100,88,65,1011,997,991,14,6,1,42,29,50,0.00,8,Rain-Snow,254<br />
2004-2-22,2,0,-2,-5,-7,-8,69,61,48,1026,1022,1012,14,14,14,34,23,45,0.00,2,Snow,297<br />
2004-2-23,-1,-3,-4,-5,-7,-9,80,71,64,1028,1026,1023,14,14,14,26,14,,0.00,3,,45<br />
2004-2-24,1,-2,-4,-4,-6,-13,93,78,43,1025,1023,1022,14,6,1,27,14,39,0.00,6,Snow,45<br />
2004-2-25,3,-1,-4,-4,-7,-11,75,64,55,1030,1028,1025,14,14,14,23,16,29,0.00,2,,331<br />
2004-2-26,0,-2,-3,-5,-6,-8,75,71,64,1033,1032,1030,14,14,14,21,14,,0.00,0,Snow,71<br />
2004-2-27,2,-2,-6,-2,-6,-10,86,69,44,1033,1032,1031,14,14,14,11,3,,0.00,0,,204<br />
2004-2-28,7,2,-3,-1,-4,-9,81,67,46,1031,1029,1026,14,14,14,23,11,,0.00,0,,257<br />
2004-2-29,6,3,1,2,0,-3,87,79,70,1025,1023,1021,14,9,6,27,16,,0.00,0,,223<br />
2004-3-1,5,2,0,4,1,-1,100,87,70,1023,1017,1011,13,7,3,27,10,27,0.00,3,Rain,85<br />
2004-3-2,8,6,3,5,3,1,100,88,66,1022,1010,1007,14,8,0,42,16,53,0.00,5,Rain,247<br />
2004-3-3,5,4,3,3,2,1,93,88,76,1026,1024,1022,14,8,3,16,11,,0.00,8,,240<br />
2004-3-4,7,3,1,3,2,1,100,93,71,1022,1021,1019,11,4,0,24,8,,0.00,6,Rain,215<br />
2004-3-5,13,8,3,10,3,2,100,95,67,1020,1009,997,14,3,1,47,29,55,0.00,7,Rain,75<br />
2004-3-6,7,3,0,3,-2,-5,81,71,60,1016,1006,1000,14,14,14,42,23,52,0.00,7,,284<br />
2004-3-7,1,0,-1,1,-1,-5,100,89,69,1017,1008,1005,14,8,0,37,21,47,0.00,8,Rain-Snow,75<br />
2004-3-8,1,0,-1,0,-3,-11,100,82,44,1015,1009,1005,14,9,1,24,14,27,0.00,8,Snow,355<br />
2004-3-9,2,0,-2,-2,-5,-10,87,69,51,1026,1019,1015,14,14,3,16,10,,0.00,6,Snow,274<br />
2004-3-10,5,0,-4,-1,-3,-7,87,76,53,1029,1027,1025,14,14,8,14,8,,0.00,0,,133<br />
2004-3-11,5,1,-2,2,-1,-2,100,82,61,1024,1012,1007,14,11,2,40,14,47,0.00,4,Rain-Snow,205<br />
2004-3-12,2,-2,-5,-2,-8,-11,80,67,55,1021,1012,1006,14,12,2,47,32,61,0.00,7,Snow,274<br />
2004-3-13,0,-4,-9,-4,-11,-14,80,65,40,1033,1028,1021,14,13,2,39,26,45,0.00,4,Snow,292<br />
2004-3-14,4,1,-1,2,-1,-7,93,80,52,1031,1015,1010,14,11,2,55,19,71,0.00,6,Rain-Snow,198<br />
2004-3-15,3,0,-3,-2,-5,-9,87,65,45,1029,1021,1014,14,12,1,47,37,58,0.00,5,Rain-Snow,273<br />
2004-3-16,-2,-4,-6,-7,-8,-12,86,72,51,1028,1020,1017,14,6,1,55,31,66,0.00,6,Snow,54<br />
2004-3-17,-2,-4,-6,-6,-9,-11,80,71,59,1018,1017,1015,14,10,2,29,21,40,0.00,8,Snow,51<br />
2004-3-18,1,-2,-4,-5,-7,-8,80,72,56,1022,1019,1016,14,13,6,19,10,,0.00,5,Snow,307<br />
2004-3-19,3,0,-3,-3,-5,-7,80,67,56,1031,1028,1022,14,13,8,23,11,29,0.00,0,,200<br />
2004-3-20,6,3,1,4,1,-5,100,84,60,1028,1013,1006,14,10,2,27,13,47,0.00,5,Rain-Snow,211<br />
2004-3-21,3,-1,-5,-2,-8,-17,81,62,39,1023,1014,1008,14,14,6,47,35,69,0.00,5,Snow,321<br />
2004-3-22,-1,-6,-9,-7,-15,-19,69,45,34,1029,1026,1023,14,14,14,47,24,58,0.00,1,Snow,291<br />
2004-3-23,4,1,-2,-1,-4,-9,75,65,55,1027,1023,1021,14,14,14,45,34,60,0.00,3,Snow,263<br />
2004-3-24,5,3,1,4,1,-5,100,88,65,1028,1026,1024,14,9,3,24,11,27,0.00,6,Rain,98<br />
2004-3-25,10,8,5,6,5,4,100,87,76,1027,1025,1023,13,10,6,23,8,,0.00,6,Rain,209<br />
2004-3-26,13,9,6,13,7,5,100,96,81,1027,1022,1020,13,4,0,32,6,29,0.00,7,Rain,235<br />
2004-3-27,12,8,4,11,6,4,100,90,76,1031,1027,1022,14,14,6,26,13,35,0.00,8,,30<br />
2004-3-28,8,6,4,4,3,2,93,86,71,1032,1030,1024,14,13,6,37,19,47,0.00,5,,77<br />
2004-3-29,11,8,5,5,3,2,87,77,66,1024,1022,1019,14,14,14,32,23,45,0.00,3,,81<br />
2004-3-30,12,8,4,7,5,3,100,92,67,1019,1016,1014,14,8,2,23,8,29,0.00,7,Rain,351<br />
2004-3-31,7,6,4,6,5,3,100,97,81,1015,1013,1012,14,3,1,24,11,35,0.00,7,Rain,72<br />
2004-4-1,7,4,3,6,3,1,93,86,76,1013,1010,1008,14,11,3,27,21,39,0.00,8,Rain,15<br />
2004-4-2,8,6,4,6,4,3,100,92,81,1012,1011,1008,14,8,1,29,19,47,0.00,7,Rain,19<br />
2004-4-3,7,6,4,5,4,2,100,95,81,1009,1004,1000,14,10,2,21,10,32,0.00,7,Rain,94<br />
2004-4-4,3,0,-3,2,-5,-15,93,72,37,1013,1005,1000,14,14,11,48,29,64,0.00,4,Rain-Snow,334<br />
2004-4-5,3,-2,-6,-10,-14,-16,50,39,30,1019,1016,1013,14,14,14,35,27,52,0.00,0,,326<br />
2004-4-6,6,2,-2,3,-2,-11,100,74,42,1019,1014,1010,14,10,4,26,11,,0.00,4,Rain,216<br />
2004-4-7,9,6,3,3,2,-2,93,83,53,1010,1009,1007,14,9,3,27,11,37,0.00,6,,342<br />
2004-4-8,7,3,1,3,1,-1,100,89,57,1010,1007,1005,14,8,1,23,5,32,0.00,4,,128<br />
2004-4-9,11,6,2,-2,-4,-8,70,48,30,1015,1012,1008,14,14,14,32,16,39,0.00,2,,308<br />
2004-4-10,8,4,1,-1,-4,-6,65,53,40,1020,1017,1015,14,14,14,23,16,32,0.00,3,,298<br />
2004-4-11,5,2,0,-4,-6,-8,64,53,42,1024,1022,1020,14,14,14,14,11,,0.00,2,,86<br />
2004-4-12,7,4,2,2,-4,-6,87,55,43,1026,1023,1020,14,14,8,34,13,47,0.00,3,Rain,66<br />
2004-4-13,5,4,3,4,3,1,100,91,76,1020,1012,1007,14,9,3,47,31,52,0.00,8,Rain,48<br />
2004-4-14,13,8,4,1,-1,-5,81,61,30,1017,1012,1008,14,14,14,27,18,47,0.00,1,Rain,343<br />
2004-4-15,9,6,3,-2,-4,-8,65,50,30,1025,1023,1018,14,14,14,27,14,,0.00,0,,61<br />
2004-4-16,8,4,2,1,0,-1,87,65,53,1026,1023,1020,14,14,14,35,14,45,0.00,1,Rain,76<br />
2004-4-17,13,9,5,10,6,1,100,85,62,1024,1019,1016,14,11,2,19,8,,0.00,3,Rain,191<br />
2004-4-18,10,8,6,10,7,6,100,99,93,1028,1023,1014,10,3,0,47,14,58,0.00,5,Rain,72<br />
2004-4-19,19,12,5,13,7,2,100,77,63,1018,1010,1006,14,14,6,42,21,71,0.00,1,Rain,229<br />
2004-4-20,8,6,4,3,2,0,87,75,66,1024,1021,1016,14,14,14,29,14,32,0.00,2,,52<br />
2004-4-21,12,8,5,12,8,1,100,94,76,1015,1006,1004,14,7,0,40,23,47,0.00,6,Rain,189<br />
2004-4-22,15,11,7,9,6,2,100,75,51,1022,1016,1007,14,13,5,32,14,39,0.00,2,,282<br />
2004-4-23,10,8,5,3,2,1,81,68,58,1023,1021,1018,14,14,14,26,18,35,0.00,0,,67<br />
2004-4-24,13,9,5,4,1,-4,93,60,40,1028,1025,1020,14,14,14,23,11,37,0.00,1,,319<br />
2004-4-25,9,6,3,7,3,-5,100,88,37,1027,1014,1008,14,8,2,55,32,69,0.00,7,Rain,75<br />
2004-4-26,11,8,6,8,6,4,100,88,66,1013,1009,1007,14,9,0,45,14,61,0.00,6,Rain,251<br />
2004-4-27,8,4,1,6,0,-7,93,68,52,1015,1009,1007,14,14,14,35,21,48,0.00,6,Rain,287<br />
2004-4-28,9,4,-1,3,-1,-6,87,69,40,1021,1019,1016,14,14,8,26,14,,0.00,3,Rain,215<br />
2004-4-29,15,11,7,7,6,3,81,70,59,1017,1016,1015,14,14,14,35,18,45,0.00,0,Rain,210<br />
2004-4-30,17,13,10,12,10,6,100,91,63,1019,1016,1015,14,5,0,37,10,27,0.00,4,Rain,192<br />
2004-5-1,19,14,9,14,11,6,100,95,72,1015,1013,1011,14,4,0,29,13,39,0.00,7,Rain,114<br />
2004-5-2,10,7,4,8,6,-1,100,90,70,1014,1009,1006,14,11,2,35,18,47,0.00,8,Rain,342<br />
2004-5-3,9,7,3,2,-1,-2,76,69,50,1019,1017,1014,14,14,14,29,18,35,0.00,7,,297<br />
2004-5-4,10,5,0,4,1,-3,87,73,57,1020,1016,1011,14,14,14,27,13,34,0.00,2,Rain-Snow,202<br />
2004-5-5,14,10,6,9,5,3,100,82,51,1018,1011,1008,14,11,3,32,10,39,0.00,6,Rain,257<br />
2004-5-6,18,11,4,15,8,4,100,81,58,1017,1014,1010,14,14,8,27,10,,0.00,3,Rain,231<br />
2004-5-7,18,13,9,13,1,-6,77,45,29,1028,1022,1013,14,14,14,32,21,39,0.00,1,,335<br />
2004-5-8,9,7,5,4,2,-5,93,75,37,1029,1025,1020,14,13,8,34,21,39,0.00,4,Rain,68<br />
2004-5-9,12,9,6,7,6,4,100,83,62,1022,1020,1017,14,13,3,23,11,,0.00,6,Rain,71<br />
2004-5-10,27,17,7,16,9,6,100,93,51,1019,1015,1012,14,5,0,29,13,47,0.00,6,Rain,197<br />
2004-5-11,19,14,11,17,11,5,100,74,45,1022,1019,1016,14,12,2,19,11,35,0.00,2,Rain,265<br />
2004-5-12,18,14,12,13,8,5,88,68,55,1022,1020,1017,14,14,10,21,8,,0.00,0,,86<br />
2004-5-13,21,16,10,17,12,9,100,92,78,1021,1019,1017,10,4,0,21,8,,0.00,3,,94<br />
2004-5-14,20,16,11,16,13,11,100,94,78,1018,1017,1013,11,3,0,24,10,35,0.00,3,Rain,105<br />
2004-5-15,17,13,9,16,9,3,100,76,62,1025,1019,1013,14,14,5,35,18,45,0.00,5,Rain,318<br />
2004-5-16,15,10,6,8,6,2,87,74,59,1028,1027,1025,14,14,10,19,13,,0.00,0,,228<br />
2004-5-17,13,9,6,11,8,6,100,93,82,1028,1025,1019,14,7,0,27,10,,0.00,2,Rain,89<br />
2004-5-18,22,16,11,17,12,9,100,88,64,1020,1015,1014,14,8,3,42,11,53,0.00,4,Rain,236<br />
2004-5-19,16,13,11,10,7,4,82,66,51,1025,1023,1020,14,14,14,23,13,,0.00,0,,57<br />
2004-5-20,21,14,10,18,13,5,100,89,58,1022,1014,1012,14,7,0,29,16,29,0.00,4,Rain,217<br />
2004-5-21,18,14,12,16,13,10,100,90,77,1021,1017,1015,14,9,0,19,6,,0.00,4,Rain,56<br />
2004-5-22,14,12,10,11,8,6,100,79,59,1016,1011,1008,14,11,2,37,19,40,0.00,7,Rain,74<br />
2004-5-23,14,12,10,13,11,10,100,98,88,1012,1009,1007,14,6,1,42,16,53,0.00,8,Rain,83<br />
2004-5-24,20,15,10,15,12,10,100,96,68,1011,1006,1003,14,7,0,40,16,50,0.00,7,Rain,89<br />
2004-5-25,13,11,10,11,10,9,100,97,82,1014,1011,1008,14,9,2,23,11,,0.00,8,Rain,96<br />
2004-5-26,21,16,10,14,11,7,100,90,53,1009,1007,1004,14,6,2,27,6,,0.00,6,Rain,220<br />
2004-5-27,14,11,8,11,8,6,94,80,67,1008,1004,1000,14,14,10,27,10,,0.00,2,Rain,89<br />
2004-5-28,16,13,10,13,8,-1,100,71,41,1014,1005,1000,14,13,4,35,13,48,0.00,4,,323<br />
2004-5-29,15,11,7,8,4,0,87,64,48,1019,1017,1015,14,14,14,27,14,,0.00,0,,237<br />
2004-5-30,17,12,8,5,3,0,66,50,37,1019,1016,1010,14,14,14,19,10,,0.00,0,,69<br />
2004-5-31,14,12,10,11,9,4,100,90,51,1010,1001,999,14,7,1,48,35,61,0.00,7,Rain,68<br />
2004-6-1,16,12,9,14,12,9,100,90,72,1004,1002,1000,14,9,0,40,11,47,0.00,5,Rain,240<br />
2004-6-2,16,13,12,13,12,9,94,89,67,1014,1009,1004,14,12,3,14,8,,0.00,5,Rain,288<br />
2004-6-3,19,16,12,11,7,2,77,60,37,1024,1019,1014,14,14,14,29,18,48,0.00,0,,327<br />
2004-6-4,16,13,11,8,6,3,76,63,51,1026,1024,1022,14,14,14,21,16,29,0.00,0,,67<br />
2004-6-5,14,13,12,11,8,4,82,70,54,1022,1020,1018,14,14,14,27,14,35,0.00,1,,72<br />
2004-6-6,17,14,12,14,12,11,94,89,82,1019,1017,1015,14,13,11,23,10,,0.00,3,,87<br />
2004-6-7,23,18,14,17,14,13,94,81,65,1018,1017,1015,13,7,4,23,5,,0.00,1,,204<br />
2004-6-8,22,18,14,17,15,12,94,80,69,1020,1017,1015,14,7,3,32,8,,0.00,0,,211<br />
2004-6-9,30,23,17,21,17,15,94,76,51,1016,1014,1012,14,10,5,32,10,47,0.00,2,Rain,260<br />
2004-6-10,20,16,12,16,12,8,94,85,63,1019,1017,1014,14,13,3,34,18,45,0.00,6,Rain,67<br />
2004-6-11,16,14,13,10,7,3,82,60,42,1019,1017,1016,14,14,14,34,11,40,0.00,0,,79<br />
2004-6-12,18,14,11,11,7,3,77,59,45,1022,1020,1018,14,14,14,24,10,,0.00,0,,74<br />
2004-6-13,18,16,14,16,13,7,94,80,55,1018,1014,1008,14,13,6,24,18,29,0.00,4,,81<br />
2004-6-14,24,20,16,19,17,15,100,89,57,1011,1009,1007,14,7,2,32,11,35,0.00,4,Rain,205<br />
2004-6-15,23,19,16,18,16,10,100,88,49,1020,1014,1011,14,7,2,14,6,,0.00,3,,240<br />
2004-6-16,19,17,15,14,12,10,82,70,59,1023,1021,1019,14,14,14,16,6,,0.00,0,Rain,95<br />
2004-6-17,21,19,17,18,16,10,100,87,59,1019,1015,1013,14,11,3,29,13,37,0.00,6,Rain,74<br />
2004-6-18,25,20,16,18,16,14,100,83,60,1014,1013,1012,14,9,2,34,6,32,0.00,2,,237<br />
2004-6-19,20,17,13,15,8,1,88,61,41,1020,1016,1014,14,14,10,32,19,45,0.00,3,Rain,308<br />
2004-6-20,21,16,11,12,8,5,82,63,38,1020,1017,1014,14,14,14,34,16,39,0.00,1,,254<br />
2004-6-21,20,17,13,16,13,8,100,82,64,1014,1010,1008,14,11,2,26,11,,0.00,5,Rain,238<br />
2004-6-22,23,19,15,17,15,12,100,92,56,1011,1007,1005,14,4,0,27,11,34,0.00,4,Rain,88<br />
2004-6-23,21,17,13,15,11,8,82,65,46,1015,1014,1012,14,14,14,26,14,,0.00,0,,236<br />
2004-6-24,25,19,13,15,12,7,88,73,36,1019,1013,1010,14,13,2,40,16,50,0.00,4,Rain,268<br />
2004-6-25,16,13,10,10,9,7,94,75,63,1022,1020,1016,14,14,14,16,11,,0.00,1,,188<br />
2004-6-26,21,16,11,12,9,4,94,67,37,1016,1015,1014,14,14,11,34,14,47,0.00,2,Rain,267<br />
2004-6-27,22,16,11,11,8,6,88,63,40,1018,1016,1015,14,14,14,37,13,47,0.00,3,,260<br />
2004-6-28,16,13,11,13,11,7,94,83,68,1018,1017,1016,14,14,14,16,5,,0.00,5,Rain,223<br />
2004-6-29,24,17,11,14,11,8,100,72,38,1018,1016,1014,14,13,4,37,13,50,0.00,2,Rain,263<br />
2004-6-30,20,16,11,14,11,8,88,70,52,1021,1019,1017,14,14,14,21,6,,0.00,0,,116<br />
2004-7-1,28,21,14,16,13,10,94,73,46,1018,1016,1015,14,14,11,27,10,45,0.00,1,,259<br />
2004-7-2,21,16,12,14,12,8,82,67,46,1020,1019,1017,14,14,14,16,11,,0.00,0,,280<br />
2004-7-3,22,17,12,14,12,10,88,69,56,1019,1017,1013,14,14,14,23,10,,0.00,0,,94<br />
2004-7-4,21,18,16,20,17,13,94,87,68,1013,1008,1004,14,9,1,29,19,40,0.00,3,Rain,103<br />
2004-7-5,22,19,16,18,15,12,100,84,68,1016,1008,1004,14,12,4,29,14,45,0.00,6,,273<br />
2004-7-6,20,16,12,14,12,11,94,74,60,1018,1015,1011,14,14,14,23,11,,0.00,2,,50<br />
2004-7-7,22,19,16,19,16,13,100,90,77,1010,1008,1005,14,10,2,39,19,27,0.00,5,Rain,65<br />
2004-7-8,21,17,14,17,14,12,100,88,64,1013,1009,1006,14,9,0,32,11,45,0.00,4,Rain,238<br />
2004-7-9,21,18,15,15,14,12,88,77,68,1019,1017,1014,14,14,14,24,14,32,0.00,5,,265<br />
2004-7-10,22,18,15,16,15,14,94,80,68,1020,1019,1018,14,14,14,16,8,,0.00,1,Rain,246<br />
2004-7-11,25,20,16,18,16,14,88,73,61,1021,1019,1017,14,14,14,16,10,,0.00,0,,108<br />
2004-7-12,22,21,20,20,18,15,94,86,68,1017,1012,1011,14,8,1,32,18,29,0.00,2,Rain,79<br />
2004-7-13,23,21,19,20,19,18,100,94,83,1011,1009,1006,14,5,0,23,14,,0.00,5,,85<br />
2004-7-14,24,21,18,20,18,16,100,90,65,1005,1001,999,14,8,1,27,13,39,0.00,5,Rain,279<br />
2004-7-15,21,19,17,16,15,14,94,79,68,1003,1000,998,14,14,6,35,23,48,0.00,7,Rain,309<br />
2004-7-16,28,23,18,18,16,12,88,74,37,1009,1005,1003,14,14,11,24,16,32,0.00,5,Rain,313<br />
2004-7-17,24,21,18,18,17,15,88,76,65,1013,1011,1009,14,14,14,13,10,,0.00,1,,112<br />
2004-7-18,22,21,20,19,17,15,88,80,73,1014,1013,1011,14,14,6,23,11,,0.00,3,Rain,81<br />
2004-7-19,22,20,19,19,18,17,94,86,78,1011,1010,1009,14,12,8,13,8,,0.00,2,Rain,169<br />
2004-7-20,23,20,18,20,19,17,100,88,73,1013,1011,1010,14,8,2,19,6,,0.00,1,Rain,210<br />
2004-7-21,27,22,18,22,20,18,100,93,70,1014,1012,1009,8,3,0,21,5,,0.00,0,,178<br />
2004-7-22,26,23,22,22,21,20,94,87,78,1010,1008,1006,14,8,2,29,11,34,0.00,2,Rain,205<br />
2004-7-23,24,20,17,20,14,8,83,68,55,1021,1014,1009,14,14,14,26,16,50,0.00,2,,330<br />
2004-7-24,20,18,15,12,9,7,68,57,49,1028,1026,1022,14,14,14,21,16,29,0.00,0,,66<br />
2004-7-25,21,19,17,14,12,10,77,63,52,1027,1026,1024,14,14,14,23,8,,0.00,0,,56<br />
2004-7-26,21,18,16,16,13,9,78,69,56,1024,1021,1018,14,14,14,24,14,,0.00,4,Rain,62<br />
2004-7-27,20,18,17,18,17,15,100,91,73,1018,1015,1013,14,10,2,37,24,48,0.00,8,Rain,53<br />
2004-7-28,21,19,18,19,18,17,100,94,83,1016,1015,1013,14,10,2,16,10,,0.00,7,Rain,54<br />
2004-7-29,26,21,17,21,18,17,100,93,57,1019,1017,1016,14,5,0,13,3,,0.00,1,,110<br />
2004-7-30,24,22,21,21,20,18,100,90,78,1016,1014,1013,11,5,2,19,10,,0.00,1,Rain,131<br />
2004-7-31,27,23,19,22,20,18,100,95,61,1013,1010,1009,14,5,1,23,8,32,0.00,6,Rain,210<br />
2004-8-1,24,21,18,21,17,14,100,77,61,1018,1016,1013,14,12,2,19,11,,0.00,0,,245<br />
2004-8-2,26,23,20,20,19,18,94,81,69,1016,1014,1011,14,12,2,39,13,64,0.00,1,Rain,225<br />
2004-8-3,29,24,21,22,20,16,94,82,55,1011,1010,1008,14,11,2,23,11,,0.00,3,Rain,232<br />
2004-8-4,22,21,20,19,17,14,94,81,60,1011,1010,1009,14,12,6,21,10,,0.00,3,Rain,326<br />
2004-8-5,20,18,16,14,9,7,68,58,46,1016,1014,1011,14,14,14,27,21,39,0.00,5,,349<br />
2004-8-6,20,17,14,10,9,8,72,60,49,1016,1015,1014,14,14,14,24,14,39,0.00,5,,347<br />
