CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-2-5,-4,-9,-13,-7,-11,-15,92,82,73,1021,1018,1014,24,24,24,26,16,35,0.00,6,,295<br />
2001-2-6,-9,-16,-23,-12,-19,-40,92,75,21,1028,1025,1022,24,21,6,27,18,,0.00,4,Snow,311<br />
2001-2-7,-15,-18,-22,-18,-23,-38,78,68,22,1032,1030,1028,24,23,5,14,8,,0.00,7,Snow,271<br />
2001-2-8,-20,-23,-28,-24,-28,-32,77,71,65,1035,1034,1032,24,22,13,13,8,,0.00,4,Snow,8<br />
2001-2-9,-22,-27,-32,-27,-32,-37,77,69,63,1036,1034,1032,24,14,2,14,10,,0.00,2,,67<br />
2001-2-10,-20,-24,-29,-25,-29,-33,77,70,63,1031,1029,1028,24,23,5,19,13,,0.00,2,Snow,118<br />
2001-2-11,-18,-22,-26,-21,-27,-31,78,70,59,1028,1028,1027,24,24,24,10,6,,0.00,2,Snow,105<br />
2001-2-12,-16,-21,-26,-20,-24,-30,78,73,64,1026,1022,1018,24,15,2,21,11,,0.00,6,Snow,224<br />
2001-2-13,-15,-18,-22,-18,-22,-25,85,74,66,1033,1030,1024,24,22,10,24,14,,0.00,4,Snow,270<br />
2001-2-14,-8,-14,-21,-10,-18,-25,93,76,49,1027,1014,1006,24,19,1,34,21,32,0.00,6,Snow,216<br />
2001-2-15,-13,-19,-25,-15,-24,-30,85,66,50,1033,1022,1012,24,21,2,37,27,40,0.00,4,Snow,327<br />
2001-2-16,-16,-20,-25,-21,-25,-29,77,69,59,1041,1038,1034,24,23,13,19,11,,0.00,5,Snow,287<br />
2001-2-17,-16,-22,-28,-20,-26,-32,77,71,64,1037,1031,1022,24,24,16,26,18,,0.00,0,Snow,224<br />
2001-2-18,-10,-18,-25,-14,-21,-29,79,74,65,1021,1017,1015,24,24,24,23,16,,0.00,2,,286<br />
2001-2-19,-14,-20,-26,-18,-23,-31,78,69,42,1025,1023,1021,24,24,24,26,16,,0.00,3,,303<br />
2001-2-20,-17,-22,-28,-22,-26,-32,100,74,60,1034,1032,1026,24,23,1,16,11,,0.00,0,,257<br />
2001-2-21,-12,-17,-22,-15,-20,-25,85,79,71,1029,1019,1014,24,24,19,27,14,34,0.00,2,Snow,264<br />
2001-2-22,-11,-17,-23,-14,-19,-25,92,83,67,1025,1023,1020,24,24,13,24,13,,0.00,2,Fog,258<br />
2001-2-23,-9,-13,-18,-12,-16,-20,100,85,73,1022,1015,1012,24,24,16,19,11,,0.00,6,Snow,117<br />
2001-2-24,-13,-16,-19,-14,-18,-22,100,85,78,1023,1020,1015,24,17,2,29,18,,0.00,7,Snow,15<br />
2001-2-25,-17,-21,-29,-19,-24,-32,92,79,71,1033,1028,1024,24,20,6,19,13,,0.00,4,Snow,359<br />
2001-2-26,-19,-27,-34,-24,-31,-37,76,71,65,1040,1038,1034,24,24,24,21,14,,0.00,0,,248<br />
2001-2-27,-9,-19,-28,-11,-21,-31,86,79,70,1038,1027,1016,24,21,6,32,21,,0.00,2,Snow,218<br />
2001-2-28,-1,-6,-9,-4,-8,-11,93,82,74,1014,1007,999,24,24,24,26,21,,0.00,6,,216<br />
2001-3-1,3,-3,-9,-2,-6,-9,100,84,65,1008,1004,998,24,24,24,32,19,37,0.00,0,,266<br />
2001-3-2,-1,-6,-11,-4,-7,-11,100,87,74,1007,1005,1004,24,24,24,19,13,,0.00,4,,127<br />
2001-3-3,-5,-9,-13,-5,-7,-13,100,100,93,1024,1016,1007,24,9,0,16,8,,0.00,7,Fog,59<br />
2001-3-4,-2,-4,-6,-3,-5,-6,100,95,80,1030,1028,1025,24,17,6,13,6,,0.00,8,,133<br />
2001-3-5,-2,-4,-6,-4,-5,-6,100,93,80,1030,1026,1022,24,21,16,26,14,32,0.00,8,,138<br />
2001-3-6,0,-3,-6,-2,-4,-7,100,94,86,1029,1026,1023,24,16,5,26,16,,0.00,6,,271<br />
2001-3-7,2,-4,-11,-3,-7,-11,100,88,70,1029,1027,1024,24,24,24,16,13,,0.00,2,,248<br />
2001-3-8,4,-2,-8,0,-4,-10,100,84,65,1024,1017,1012,24,24,19,23,11,27,0.00,1,,169<br />
2001-3-9,2,-3,-8,0,-4,-8,100,89,75,1020,1016,1012,24,17,0,29,11,37,0.00,6,Fog-Snow,319<br />
2001-3-10,0,-6,-11,-3,-7,-11,100,88,69,1021,1017,1009,24,24,24,27,13,34,0.00,5,,200<br />
2001-3-11,2,-1,-3,1,-1,-4,100,93,81,1008,1003,1001,24,22,11,26,16,,0.00,8,Snow,221<br />
2001-3-12,5,2,-2,2,0,-3,100,89,70,1003,999,994,24,22,3,45,16,55,0.00,6,Rain-Snow,269<br />
2001-3-13,5,1,-3,0,-2,-3,100,84,65,1005,1003,1002,24,24,24,21,13,,0.00,4,,273<br />
2001-3-14,2,-3,-7,-3,-4,-7,100,87,65,1022,1016,1006,24,24,24,19,10,,0.00,3,,29<br />
2001-3-15,4,-2,-7,1,-3,-7,100,95,75,1022,1019,1016,24,24,24,24,13,,0.00,3,,214<br />
2001-3-16,8,1,-6,0,-3,-7,100,80,57,1016,1015,1014,24,24,24,19,13,,0.00,0,,187<br />
2001-3-17,8,3,-2,1,-1,-3,93,79,57,1012,1011,1010,24,24,24,19,14,,0.00,4,,219<br />
2001-3-18,10,2,-5,0,-3,-5,100,75,43,1020,1018,1012,24,24,24,21,11,,0.00,0,,250<br />
2001-3-19,12,6,-2,3,-3,-6,93,61,49,1017,1009,1000,24,24,13,48,29,63,0.00,4,Snow,203<br />
2001-3-20,-2,-6,-8,-6,-9,-12,100,77,59,1023,1020,1017,24,24,24,26,14,,0.00,2,,43<br />
2001-3-21,-5,-9,-12,-11,-13,-14,92,72,54,1029,1026,1023,24,17,1,35,19,29,0.00,5,Snow,65<br />
2001-3-22,-8,-12,-16,-8,-12,-18,100,84,63,1034,1031,1029,24,14,2,24,10,,0.00,6,Snow,19<br />
2001-3-23,-10,-15,-20,-20,-21,-22,92,65,41,1041,1038,1035,24,24,24,37,18,48,0.00,0,Snow,314<br />
2001-3-24,-6,-13,-20,-13,-18,-24,85,67,52,1043,1041,1039,24,24,24,13,11,,0.00,0,,351<br />
2001-3-25,-1,-9,-16,-11,-13,-17,92,70,43,1040,1036,1030,24,24,24,27,14,32,0.00,0,,139<br />
2001-3-26,7,-2,-10,-1,-7,-12,86,70,46,1029,1020,1013,24,24,24,39,23,48,0.00,2,,148<br />
2001-3-27,11,3,-5,-1,-6,-12,100,61,19,1016,1014,1012,24,24,16,26,11,29,0.00,2,,326<br />
2001-3-28,10,3,-3,1,-4,-10,100,65,24,1011,1006,1003,24,24,24,35,16,48,0.00,5,Rain,157<br />
2001-3-29,8,1,-6,-3,-7,-11,100,65,27,1010,1008,1006,24,24,24,34,14,40,0.00,3,,263<br />
2001-3-30,5,-1,-7,-4,-7,-10,93,69,39,1019,1013,1009,24,24,24,35,18,48,0.00,3,,310<br />
2001-3-31,7,-2,-11,-6,-9,-12,100,63,27,1020,1016,1010,24,24,24,26,11,,0.00,2,,266<br />
2001-4-1,6,1,-4,-5,-7,-11,86,59,29,1014,1010,1008,24,24,24,26,16,,0.00,5,,114<br />
2001-4-2,6,-1,-8,-1,-4,-8,100,82,53,1022,1017,1014,24,24,24,27,14,34,0.00,4,,94<br />
2001-4-3,4,0,-4,2,-2,-5,100,92,65,1026,1025,1022,24,15,3,34,19,39,0.00,8,Rain-Snow,74<br />
2001-4-4,3,1,0,3,1,0,100,100,93,1026,1021,1014,24,15,5,16,14,,0.00,8,Rain-Snow,146<br />
2001-4-5,11,3,-3,2,-2,-4,100,76,35,1013,1008,1005,24,19,0,24,10,,0.00,3,Fog-Snow,212<br />
2001-4-6,14,7,-1,3,-1,-4,87,63,29,1006,1005,1004,24,24,24,32,16,35,0.00,7,Rain,155<br />
2001-4-7,13,7,0,8,3,0,100,80,47,1012,1008,1005,24,23,16,32,18,39,0.00,6,Rain,126<br />
2001-4-8,11,3,-3,1,-2,-4,100,65,35,1018,1016,1012,24,24,24,35,16,45,0.00,4,,118<br />
2001-4-9,8,2,-4,3,0,-4,100,88,71,1017,1014,1011,24,24,23,26,13,,0.00,6,,142<br />
2001-4-10,8,4,0,5,2,0,100,91,66,1010,1007,1005,24,21,5,32,19,37,0.00,7,Rain,147<br />
2001-4-11,4,2,0,3,2,0,100,98,87,1019,1014,1008,24,13,2,27,13,37,0.00,8,Rain-Snow,26<br />
2001-4-12,4,1,-1,0,-1,-3,100,83,61,1018,1016,1014,24,23,10,16,10,,0.00,8,Snow,327<br />
2001-4-13,8,2,-4,2,-1,-4,100,84,43,1014,1011,1008,24,18,0,26,8,34,0.00,6,Fog-Rain,262<br />
2001-4-14,0,-4,-9,0,-4,-10,100,89,64,1025,1016,1009,24,17,2,42,19,50,0.00,7,Snow,13<br />
2001-4-15,0,-7,-13,-11,-14,-16,100,61,32,1037,1032,1026,24,24,24,27,14,35,0.00,0,,14<br />
2001-4-16,7,-3,-13,-10,-14,-16,92,49,21,1042,1039,1035,24,24,24,14,6,,0.00,0,,204<br />
2001-4-17,12,3,-5,0,-6,-11,74,51,30,1035,1023,1009,24,24,24,39,19,48,0.00,4,,153<br />
2001-4-18,19,7,-4,0,-3,-5,100,49,19,1012,1009,1006,24,24,24,24,14,27,0.00,2,,230<br />
2001-4-19,17,10,4,7,3,-1,87,65,37,1008,1003,1001,24,24,19,50,18,61,0.00,6,Rain,151<br />
2001-4-20,4,-1,-8,2,-4,-10,87,72,52,1025,1016,1008,24,24,24,39,27,52,0.00,5,,346<br />
2001-4-21,5,-4,-14,-10,-14,-16,100,54,22,1029,1027,1024,24,24,24,23,10,,0.00,2,,107<br />
2001-4-22,14,4,-5,1,-5,-13,86,54,29,1024,1020,1016,24,24,24,23,13,32,0.00,3,,191<br />
2001-4-23,16,6,-5,0,-4,-6,100,56,22,1018,1016,1014,24,23,10,16,6,29,0.00,2,,237<br />
2001-4-24,22,9,-3,0,-3,-6,80,41,20,1018,1015,1011,24,24,24,32,14,45,0.00,5,,250<br />
2001-4-25,19,12,5,2,-3,-9,70,36,16,1014,1011,1008,24,24,24,45,23,55,0.00,5,,282<br />
2001-4-26,20,10,1,1,-3,-9,54,38,23,1020,1017,1015,24,24,24,19,10,,0.00,3,,37<br />
2001-4-27,27,16,6,8,2,-2,66,40,21,1016,1011,1005,24,24,24,35,19,45,0.00,3,,135<br />
2001-4-28,31,21,12,9,7,3,77,44,19,1005,999,994,24,24,16,39,16,53,0.00,2,,188<br />
2001-4-29,20,16,11,11,4,-4,77,50,22,1002,1000,996,24,23,16,35,23,45,0.00,4,Rain,267<br />
2001-4-30,19,12,5,5,-3,-8,67,39,15,1003,1001,998,24,24,24,32,23,45,0.00,1,,247<br />
2001-5-1,19,11,4,-1,-4,-6,61,36,19,1007,999,995,24,24,24,40,14,47,0.00,4,,13<br />
2001-5-2,14,8,1,3,-1,-5,87,55,31,1024,1016,1007,24,24,24,29,19,40,0.00,5,Rain,318<br />
2001-5-3,19,8,-3,1,-3,-6,100,53,18,1027,1023,1019,24,24,24,27,14,34,0.00,2,,209<br />
2001-5-4,24,16,8,1,-2,-6,44,30,22,1018,1013,1008,24,24,24,37,27,52,0.00,5,,197<br />
2001-5-5,24,17,10,6,2,-8,54,40,19,1007,1003,1000,24,24,24,42,24,58,0.00,6,Rain,203<br />
2001-5-6,11,7,4,5,2,-1,93,66,50,1014,1008,1003,24,24,24,42,26,63,0.00,7,,295<br />
2001-5-7,17,9,1,0,-6,-10,87,44,16,1017,1016,1014,24,22,16,50,31,60,0.00,1,,326<br />
2001-5-8,21,9,-2,0,-5,-10,59,36,21,1017,1012,1006,24,24,24,21,8,,0.00,5,,164<br />
2001-5-9,17,12,7,6,-2,-10,87,45,17,1014,1011,1006,24,24,24,42,23,53,0.00,4,,333<br />
2001-5-10,18,8,-1,1,-4,-8,93,43,16,1018,1016,1014,24,24,24,21,11,27,0.00,4,,314<br />
2001-5-11,20,11,2,-1,-4,-6,56,33,20,1021,1019,1016,24,24,24,24,8,40,0.00,4,,242<br />
2001-5-12,24,14,6,2,1,-1,76,40,19,1017,1015,1011,24,24,24,21,13,34,0.00,4,,218<br />
2001-5-13,31,23,15,10,4,-2,59,37,18,1011,1004,1000,24,24,24,29,19,40,0.00,6,Rain,149<br />
2001-5-14,27,17,8,11,3,-3,71,39,16,1003,1000,996,24,24,24,42,16,52,0.00,6,,181<br />
2001-5-15,19,14,7,10,5,1,94,55,37,1002,998,995,24,24,24,40,23,58,0.00,5,,295<br />
2001-5-16,20,10,1,4,0,-3,93,50,23,1004,1002,1000,24,24,24,26,14,40,0.00,2,,309<br />
2001-5-17,21,12,4,6,1,-4,93,47,18,1007,1005,1004,24,24,24,39,19,52,0.00,3,,270<br />
2001-5-18,20,14,8,2,-2,-8,54,36,20,1013,1008,1005,24,24,24,37,14,53,0.00,5,,304<br />
2001-5-19,17,8,0,9,1,-9,100,61,22,1014,1007,1000,24,23,13,39,16,58,0.00,6,Rain,204<br />
2001-5-20,12,8,1,7,4,-1,100,82,50,1017,1007,998,24,22,10,55,37,71,0.00,6,Rain,333<br />
2001-5-21,16,7,-1,2,0,-1,100,60,31,1018,1015,1012,24,24,24,35,16,47,0.00,3,,320<br />
2001-5-22,19,9,0,2,1,-2,100,54,26,1021,1018,1013,24,24,24,26,13,40,0.00,1,,360<br />
2001-5-23,22,14,7,3,1,-1,62,41,27,1023,1021,1019,24,24,24,16,10,,0.00,1,,136<br />
2001-5-24,24,17,9,10,1,-2,63,34,19,1023,1021,1019,24,24,24,29,16,45,0.00,3,,134<br />
2001-5-25,21,14,9,10,8,5,87,61,37,1020,1018,1014,24,24,24,26,18,35,0.00,6,Rain,130<br />
2001-5-26,21,16,11,11,9,8,94,70,43,1016,1014,1013,24,24,24,35,24,45,0.00,6,Rain,40<br />
2001-5-27,24,16,7,12,10,7,100,70,38,1016,1015,1014,24,24,24,34,16,45,0.00,2,,59<br />
2001-5-28,24,18,12,13,12,10,94,67,47,1017,1015,1013,24,24,24,42,26,53,0.00,2,,129<br />
2001-5-29,24,17,9,15,11,8,100,80,47,1014,1011,1007,24,22,5,47,29,64,0.00,5,Rain,181<br />
2001-5-30,17,10,3,7,6,3,100,74,45,1017,1015,1013,24,24,24,40,23,52,0.00,4,Rain,242<br />
2001-5-31,16,10,5,7,5,3,93,73,55,1014,1012,1011,24,24,24,40,31,58,0.00,7,,316<br />
2001-6-1,22,12,3,9,8,3,100,70,40,1018,1015,1013,24,24,24,24,14,29,0.00,5,,53<br />
2001-6-2,23,16,9,10,8,6,94,62,33,1013,1011,1008,24,24,24,37,21,48,0.00,6,,125<br />
2001-6-3,21,16,10,10,7,3,87,58,33,1015,1012,1011,24,24,24,39,32,50,0.00,6,,114<br />
2001-6-4,23,17,11,7,3,-1,62,42,23,1019,1017,1016,24,24,24,37,26,52,0.00,5,,115<br />
2001-6-5,22,16,10,6,3,0,58,40,25,1017,1017,1015,24,24,24,35,21,52,0.00,4,,121<br />
2001-6-6,16,13,10,13,11,6,100,88,59,1017,1017,1016,24,22,8,26,10,,0.00,7,Rain,62<br />
2001-6-7,22,13,6,13,9,6,100,76,41,1018,1016,1015,24,16,0,21,8,,0.00,3,Fog,285<br />
2001-6-8,24,16,8,12,9,6,100,65,31,1016,1014,1012,24,24,24,26,13,37,0.00,3,,273<br />
2001-6-9,25,18,10,16,9,6,100,63,32,1012,1009,1005,24,24,16,37,8,47,0.00,5,Rain,180<br />
2001-6-10,23,17,9,15,12,8,100,81,52,1006,1003,1001,24,24,24,32,16,47,0.00,4,,237<br />
2001-6-11,20,13,7,8,6,4,100,65,35,1010,1006,1004,24,24,24,40,23,52,0.00,2,,294<br />
2001-6-12,17,9,2,12,7,2,100,83,55,1013,1012,1010,24,24,19,16,10,,0.00,5,Rain,356<br />
2001-6-13,20,12,4,9,6,4,100,66,37,1015,1013,1010,24,24,24,19,8,29,0.00,6,,44<br />
2001-6-14,22,14,7,10,7,5,87,65,35,1011,1008,1006,24,24,16,21,8,50,0.00,5,Rain,348<br />
2001-6-15,21,13,7,13,9,5,100,79,46,1013,1008,1005,24,23,13,29,11,,0.00,7,Rain-Thunderstorm,355<br />
2001-6-16,19,14,9,11,7,3,100,70,40,1020,1017,1013,24,23,13,21,8,32,0.00,7,Rain,87<br />
2001-6-17,16,13,10,13,11,9,100,90,67,1018,1017,1016,24,21,5,14,10,,0.00,7,Rain,50<br />
2001-6-18,21,13,6,12,8,3,100,73,31,1018,1017,1015,24,24,19,34,13,47,0.00,5,Rain,308<br />
2001-6-19,19,13,8,12,9,5,100,78,43,1021,1019,1016,24,24,24,29,11,40,0.00,5,,312<br />
2001-6-20,23,14,5,10,7,5,100,64,33,1025,1024,1022,24,24,24,13,8,,0.00,1,,352<br />
2001-6-21,30,19,9,11,9,7,93,50,25,1022,1017,1011,24,24,24,23,11,,0.00,4,,182<br />
2001-6-22,31,23,17,15,12,9,72,50,29,1010,1006,1004,24,24,24,37,18,48,0.00,4,,267<br />
2001-6-23,22,18,14,14,12,10,100,77,46,1012,1010,1006,24,23,13,21,10,,0.00,6,Rain,335<br />
2001-6-24,26,19,13,18,13,10,100,74,39,1011,1008,1005,24,23,13,35,21,52,0.00,6,Rain,146<br />
2001-6-25,22,17,11,15,12,8,100,84,46,1017,1009,1006,24,24,24,52,16,64,0.00,6,Rain-Thunderstorm,259<br />
2001-6-26,17,10,4,11,9,4,100,82,55,1026,1024,1019,24,24,13,26,14,,0.00,5,Rain,30<br />
2001-6-27,22,16,11,15,14,10,100,83,64,1024,1021,1018,24,24,24,32,23,45,0.00,5,,118<br />
2001-6-28,29,21,14,19,16,14,100,87,51,1017,1013,1009,24,23,13,34,16,35,0.00,6,Rain,160<br />
2001-6-29,22,16,9,15,13,9,100,81,57,1022,1017,1013,24,24,24,27,16,37,0.00,4,,318<br />
2001-6-30,18,12,7,11,8,6,100,73,52,1027,1026,1023,24,24,16,14,8,,0.00,4,,88<br />
2001-7-1,17,13,9,14,9,6,100,79,59,1026,1020,1014,24,24,13,27,16,,0.00,5,Rain,111<br />
2001-7-2,26,16,7,15,11,7,100,73,39,1019,1016,1015,24,23,8,40,16,55,0.00,4,,304<br />
2001-7-3,25,17,9,13,11,7,100,65,32,1021,1019,1017,24,24,24,40,19,55,0.00,2,,323<br />
2001-7-4,28,17,6,9,7,5,100,53,25,1023,1020,1013,24,24,24,26,6,45,0.00,1,,158<br />
2001-7-5,37,28,19,19,14,7,73,53,22,1012,1003,998,24,24,24,39,26,52,0.00,5,Rain,211<br />
2001-7-6,27,18,10,9,7,6,82,49,26,1010,1008,1003,24,24,24,45,24,55,0.00,1,,294<br />
2001-7-7,30,19,8,11,9,7,93,50,29,1011,1009,1008,24,24,24,29,11,37,0.00,1,,285<br />
2001-7-8,29,22,15,13,12,11,77,53,33,1015,1014,1011,24,24,24,21,11,,0.00,2,,23<br />
2001-7-9,30,20,10,13,10,7,100,55,25,1021,1019,1016,24,24,24,21,11,29,0.00,1,,3<br />
2001-7-10,29,22,15,16,11,9,78,50,30,1019,1017,1015,24,24,24,35,16,45,0.00,5,,140<br />
2001-7-11,25,21,17,18,17,15,94,76,61,1015,1014,1014,24,24,24,39,18,48,0.00,5,,147<br />
2001-7-12,24,20,16,19,17,16,100,84,61,1022,1019,1015,24,19,2,23,14,29,0.00,7,,70<br />
2001-7-13,26,18,11,17,13,9,100,73,41,1024,1021,1017,24,18,0,21,10,,0.00,6,Fog,86<br />
2001-7-14,31,23,17,20,16,10,100,68,27,1015,1010,1006,24,24,24,32,16,45,0.00,4,Rain,189<br />
2001-7-15,33,22,12,17,14,10,94,61,28,1008,1006,1004,24,24,24,29,10,34,0.00,4,,104<br />
2001-7-16,24,20,16,22,18,13,100,90,68,1006,1005,1005,24,21,5,21,13,,0.00,7,Rain,95<br />
2001-7-17,30,23,17,20,15,9,100,69,30,1009,1007,1005,24,18,1,26,11,32,0.00,2,Fog-Rain,169<br />
2001-7-18,28,22,16,15,12,9,94,62,30,1010,1008,1006,24,24,24,23,11,,0.00,4,Rain,167<br />
2001-7-19,27,19,12,14,11,9,88,62,32,1011,1010,1008,24,24,24,29,16,27,0.00,2,Rain,214<br />
2001-7-20,30,20,10,14,12,9,100,60,29,1012,1010,1009,24,24,24,34,13,45,0.00,2,,185<br />
2001-7-21,27,20,13,17,14,11,100,70,37,1010,1009,1007,24,24,24,29,11,37,0.00,4,Rain-Thunderstorm,158<br />
2001-7-22,22,17,13,17,15,13,100,90,68,1012,1009,1007,24,23,6,37,13,45,0.00,6,Rain-Thunderstorm,313<br />
2001-7-23,19,13,8,14,12,8,100,84,64,1019,1017,1013,24,24,24,21,13,,0.00,5,,330<br />
2001-7-24,26,17,8,17,12,8,100,72,47,1017,1014,1011,24,24,16,29,13,37,0.00,3,Rain,133<br />
2001-7-25,23,19,14,17,15,12,100,84,50,1013,1012,1010,24,20,3,24,16,34,0.00,7,Rain-Thunderstorm,155<br />
2001-7-26,22,18,14,16,14,14,100,87,60,1015,1014,1012,24,22,6,24,11,,0.00,7,Rain,284<br />
2001-7-27,27,20,13,18,15,13,100,76,45,1016,1014,1012,24,24,24,19,8,,0.00,4,Rain,222<br />
2001-7-28,33,24,17,20,16,11,100,68,26,1011,1006,1000,24,23,8,71,16,90,0.00,5,Rain-Thunderstorm,196<br />
2001-7-29,22,18,14,17,14,10,100,82,49,1004,1001,999,24,24,13,52,23,69,0.00,5,Rain,234<br />
2001-7-30,24,19,15,16,14,11,100,78,44,1010,1006,1000,24,24,24,39,27,52,0.00,6,,276<br />
2001-7-31,23,17,10,16,14,10,100,82,57,1012,1011,1010,24,24,24,24,8,,0.00,6,Rain,268<br />
2001-8-1,27,19,12,15,14,12,100,71,42,1017,1015,1012,24,24,24,24,14,,0.00,4,,238<br />
2001-8-2,31,23,17,16,13,10,88,58,27,1016,1014,1012,24,24,24,27,16,37,0.00,4,,202<br />
2001-8-3,36,23,12,19,16,12,100,61,27,1013,1010,1004,24,24,24,27,10,34,0.00,0,,172<br />
2001-8-4,34,27,19,22,17,12,94,57,26,1004,1003,1000,24,24,24,40,18,53,0.00,3,Rain,288<br />
2001-8-5,29,24,17,19,15,11,88,61,35,1014,1010,1005,24,24,24,23,14,34,0.00,3,Rain,278<br />
2001-8-6,31,23,16,14,12,11,77,51,29,1017,1015,1013,24,24,24,29,18,45,0.00,1,,266<br />
