CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-2-5,-8,-11,-14,-10,-13,-16,93,87,79,1034,1028,1020,24,18,2,26,13,29,0.00,8,Snow,352<br />
2003-2-6,-8,-11,-13,-10,-12,-14,93,88,79,1035,1029,1016,24,24,19,29,14,,0.00,5,Snow,252<br />
2003-2-7,-2,-7,-12,-4,-9,-15,93,82,73,1024,1017,1012,24,23,16,50,26,52,0.00,6,Snow,333<br />
2003-2-8,-12,-19,-26,-15,-25,-30,85,68,59,1030,1025,1017,24,24,24,26,16,,0.00,3,,290<br />
2003-2-9,-14,-18,-23,-17,-21,-26,85,73,61,1018,1015,1013,24,21,5,21,13,,0.00,5,Snow,299<br />
2003-2-10,-5,-15,-25,-8,-17,-29,92,78,70,1019,1014,1010,24,19,2,37,16,47,0.00,7,Snow,278<br />
2003-2-11,-8,-18,-27,-11,-24,-33,92,66,51,1024,1020,1009,24,22,2,47,21,63,0.00,1,Snow,306<br />
2003-2-12,-4,-13,-23,-6,-14,-27,93,83,71,1022,1021,1019,24,23,16,21,11,,0.00,7,,234<br />
2003-2-13,-8,-10,-13,-10,-12,-15,93,81,73,1022,1020,1018,24,24,10,34,18,35,0.00,8,Snow,88<br />
2003-2-14,-13,-17,-20,-16,-22,-25,85,67,51,1034,1030,1023,24,24,24,37,26,45,0.00,6,Snow,78<br />
2003-2-15,-9,-13,-17,-11,-16,-23,93,80,61,1034,1027,1019,24,18,6,21,14,27,0.00,8,Snow,141<br />
2003-2-16,-8,-10,-12,-9,-11,-13,100,91,85,1018,1012,1009,24,10,2,29,18,34,0.00,8,Snow,92<br />
2003-2-17,-12,-13,-14,-12,-13,-15,100,91,85,1018,1015,1011,24,5,1,27,19,34,0.00,8,Snow,23<br />
2003-2-18,-7,-12,-18,-10,-13,-18,100,89,80,1018,1015,1014,24,24,24,26,11,,0.00,6,Snow,234<br />
2003-2-19,-9,-13,-16,-10,-14,-19,93,89,72,1019,1015,1012,24,12,2,35,13,39,0.00,7,Snow,37<br />
2003-2-20,-17,-22,-27,-19,-27,-32,85,67,49,1029,1025,1020,24,12,1,32,23,39,0.00,8,Snow,43<br />
2003-2-21,-25,-30,-35,-31,-33,-39,76,66,59,1032,1030,1029,24,24,24,11,5,,0.00,4,Snow,354<br />
2003-2-22,-22,-28,-35,-27,-33,-40,70,67,62,1032,1030,1028,24,24,16,19,8,,0.00,5,,283<br />
2003-2-23,-24,-29,-35,-29,-35,-39,70,67,59,1037,1035,1032,24,23,10,14,10,,0.00,2,,289<br />
2003-2-24,-20,-28,-35,-26,-32,-39,71,67,60,1035,1027,1020,24,24,24,24,14,,0.00,3,,223<br />
2003-2-25,-13,-22,-31,-18,-27,-36,72,67,61,1020,1018,1013,24,23,13,16,11,,0.00,4,,216<br />
2003-2-26,-7,-12,-17,-10,-14,-19,100,83,72,1020,1015,1011,24,24,24,16,10,,0.00,5,Snow,333<br />
2003-2-27,-9,-15,-21,-12,-17,-24,92,82,73,1024,1022,1020,24,24,24,23,10,,0.00,5,,219<br />
2003-2-28,-10,-15,-20,-12,-17,-23,92,89,78,1021,1015,1012,24,19,2,42,14,48,0.00,6,Snow,172<br />
2003-3-1,-17,-24,-32,-19,-31,-37,85,62,49,1036,1032,1023,24,23,6,42,23,55,0.00,1,Snow,332<br />
2003-3-2,-16,-21,-27,-20,-26,-33,78,66,58,1029,1016,1010,24,15,2,24,13,,0.00,6,Snow,132<br />
2003-3-3,-18,-21,-26,-22,-25,-31,77,68,59,1022,1019,1013,24,18,4,26,18,,0.00,5,Snow,327<br />
2003-3-4,-21,-27,-34,-26,-32,-38,70,67,62,1024,1022,1015,24,24,24,21,13,,0.00,0,,261<br />
2003-3-5,-16,-22,-28,-21,-26,-32,72,70,65,1014,1004,999,24,18,2,24,14,,0.00,5,Snow,76<br />
2003-3-6,-20,-25,-30,-24,-30,-36,76,62,48,1022,1016,1009,24,19,1,27,16,35,0.00,3,Snow,310<br />
2003-3-7,-24,-31,-38,-32,-36,-42,75,62,49,1033,1028,1023,24,24,24,24,13,,0.00,1,,291<br />
2003-3-8,-22,-29,-36,-29,-34,-40,69,61,53,1035,1033,1031,24,23,11,40,21,45,0.00,0,Snow,285<br />
2003-3-9,-18,-23,-29,-24,-29,-35,66,58,53,1032,1031,1029,24,24,24,37,21,,0.00,2,Snow,264<br />
2003-3-10,-13,-19,-25,-18,-24,-30,78,65,51,1028,1020,1014,24,17,0,23,8,,0.00,7,Snow,101<br />
2003-3-11,-16,-19,-22,-19,-23,-25,78,70,61,1019,1017,1013,24,23,16,34,24,45,0.00,7,Snow,305<br />
2003-3-12,-12,-21,-29,-16,-23,-33,85,71,57,1020,1018,1014,24,18,3,27,6,,0.00,4,Fog,159<br />
2003-3-13,-3,-8,-13,-6,-10,-15,93,84,74,1012,1005,1004,24,24,24,29,21,32,0.00,6,Snow,91<br />
2003-3-14,2,-6,-12,0,-7,-13,100,89,74,1006,1003,1001,24,19,10,19,10,,0.00,6,,60<br />
2003-3-15,3,-1,-4,-1,-3,-4,100,86,70,1006,1002,999,24,20,13,23,10,,0.00,4,Fog,230<br />
2003-3-16,0,-4,-8,-1,-4,-8,100,92,80,1008,1007,1005,24,22,10,34,18,45,0.00,7,,78<br />
2003-3-17,4,2,0,1,0,-2,100,89,81,1019,1010,1005,24,16,2,27,21,37,0.00,7,,208<br />
2003-3-18,4,-1,-6,-1,-3,-6,100,85,61,1026,1024,1019,24,22,10,14,6,,0.00,6,,287<br />
2003-3-19,7,1,-5,1,-2,-5,100,83,61,1024,1021,1018,24,24,24,14,6,,0.00,5,,192<br />
2003-3-20,7,0,-7,1,-3,-7,100,88,57,1019,1017,1013,24,10,0,14,10,,0.00,1,Fog,234<br />
2003-3-21,7,3,0,3,0,-2,93,82,70,1013,1008,1006,24,24,24,27,16,37,0.00,3,,203<br />
2003-3-22,12,4,-2,3,0,-3,100,76,38,1007,1004,996,24,24,24,21,11,,0.00,3,,193<br />
2003-3-23,7,4,2,3,1,0,100,82,61,1001,994,992,24,22,10,61,31,74,0.00,6,Rain-Snow,266<br />
2003-3-24,5,2,0,1,-1,-3,100,85,70,1015,1010,1001,24,24,24,32,23,40,0.00,6,Rain,308<br />
2003-3-25,5,1,-3,-2,-4,-7,87,69,42,1018,1016,1014,24,23,16,13,10,,0.00,5,Snow,329<br />
2003-3-26,6,1,-3,-2,-4,-6,93,70,42,1017,1014,1014,24,24,24,14,6,,0.00,5,,93<br />
2003-3-27,6,1,-3,0,-4,-11,93,74,48,1029,1022,1017,24,19,1,40,16,52,0.00,6,Rain-Snow-Thunderstorm,308<br />
2003-3-28,1,-4,-8,-7,-13,-15,74,51,30,1036,1034,1029,24,24,24,29,19,29,0.00,2,,342<br />
2003-3-29,9,2,-5,-2,-6,-10,75,60,40,1033,1027,1021,24,24,24,24,14,,0.00,4,,222<br />
2003-3-30,12,6,0,6,1,-3,87,73,58,1021,1014,1004,24,24,24,24,13,,0.00,8,Rain,157<br />
2003-3-31,9,4,0,5,2,-2,100,80,57,1007,1004,1002,24,24,24,29,13,,0.00,5,Rain,9<br />
2003-4-1,0,-3,-7,-3,-7,-11,86,76,59,1021,1014,1008,24,15,2,42,26,53,0.00,8,Snow,77<br />
2003-4-2,-4,-7,-9,-9,-13,-16,86,63,43,1025,1023,1022,24,12,2,45,31,55,0.00,8,Snow,98<br />
2003-4-3,-8,-9,-10,-11,-12,-15,86,81,58,1023,1021,1021,24,4,1,45,37,60,0.00,8,Fog-Snow,101<br />
2003-4-4,-6,-9,-11,-8,-11,-13,93,83,74,1024,1023,1023,24,7,1,29,26,37,0.00,8,Snow,108<br />
2003-4-5,-5,-7,-8,-7,-9,-10,93,84,80,1023,1022,1021,16,9,2,29,21,35,0.00,8,Snow,118<br />
2003-4-6,-2,-4,-6,-3,-6,-7,100,88,80,1024,1021,1019,24,14,3,23,16,32,0.00,8,Snow,106<br />
2003-4-7,4,0,-4,0,-3,-5,93,81,65,1026,1024,1020,24,22,10,24,8,29,0.00,7,Snow,195<br />
2003-4-8,11,6,1,5,1,-2,87,75,62,1019,1014,1009,24,24,24,27,19,37,0.00,5,,209<br />
2003-4-9,19,11,3,6,3,-1,93,66,40,1011,1005,999,24,24,24,55,19,66,0.00,3,,229<br />
2003-4-10,14,7,0,-1,-3,-5,80,53,29,1019,1016,1012,24,24,24,27,19,39,0.00,3,,265<br />
2003-4-11,16,10,4,6,2,-3,81,58,42,1015,1013,1012,24,24,24,34,19,32,0.00,6,,89<br />
2003-4-12,13,7,2,5,3,0,93,75,54,1013,1011,1010,24,24,24,32,19,32,0.00,6,,39<br />
2003-4-13,3,2,1,1,1,0,100,92,87,1015,1012,1010,24,18,6,32,21,35,0.00,8,Rain,32<br />
2003-4-14,6,3,1,2,1,1,100,88,70,1017,1016,1015,24,17,8,23,11,,0.00,8,Rain,71<br />
2003-4-15,5,3,0,3,2,0,100,93,81,1020,1016,1013,24,13,2,26,16,32,0.00,8,Rain-Snow,96<br />
2003-4-16,3,0,-2,2,-1,-4,100,93,86,1020,1017,1014,24,12,0,32,21,45,0.00,8,Snow,137<br />
2003-4-17,14,7,0,5,3,0,100,85,44,1013,1009,1006,24,12,0,24,10,35,0.00,7,Fog-Rain-Thunderstorm,135<br />
2003-4-18,17,8,0,6,2,-1,100,70,34,1016,1011,1007,24,24,24,14,10,,0.00,1,,45<br />
2003-4-19,18,10,3,5,4,2,93,65,37,1021,1020,1016,24,24,24,19,10,,0.00,2,,277<br />
2003-4-20,20,11,2,6,4,1,100,62,30,1022,1021,1020,24,24,19,16,6,,0.00,2,,109<br />
2003-4-21,21,13,7,5,3,1,76,52,27,1020,1017,1014,24,24,24,23,16,34,0.00,4,,139<br />
2003-4-22,23,16,8,5,4,2,66,45,28,1014,1009,1005,24,24,24,32,21,40,0.00,3,,155<br />
2003-4-23,23,17,11,10,7,5,72,57,41,1008,1005,1004,24,24,24,34,21,45,0.00,5,Rain,127<br />
2003-4-24,20,14,9,10,8,6,87,66,52,1014,1012,1008,24,24,24,26,19,35,0.00,6,Rain,133<br />
2003-4-25,21,16,10,9,6,4,87,58,33,1014,1009,1003,24,24,19,26,19,40,0.00,6,Rain,133<br />
2003-4-26,16,11,7,10,7,4,100,76,51,1005,1001,999,24,20,8,32,21,39,0.00,7,Rain,135<br />
2003-4-27,7,4,2,6,2,0,100,86,66,1020,1013,1005,24,19,6,34,19,39,0.00,8,Rain-Snow,83<br />
2003-4-28,9,4,0,3,-3,-6,93,59,37,1025,1023,1020,24,24,24,26,13,,0.00,5,,31<br />
2003-4-29,14,6,-2,-1,-3,-5,86,55,29,1024,1020,1015,24,24,24,21,8,39,0.00,1,,252<br />
2003-4-30,18,8,-1,1,-1,-2,93,57,30,1016,1015,1014,24,24,24,23,14,32,0.00,4,,290<br />
2003-5-1,17,10,3,7,3,0,87,62,45,1016,1015,1012,24,24,24,24,11,,0.00,5,Rain,216<br />
2003-5-2,20,14,8,9,3,1,94,50,28,1012,1007,1003,24,24,19,29,19,39,0.00,6,Rain,187<br />
2003-5-3,13,9,6,8,4,1,100,72,51,1008,1005,1003,24,24,24,24,14,35,0.00,3,,282<br />
2003-5-4,15,7,-1,5,2,-3,87,70,51,1013,1012,1010,24,24,24,35,27,47,0.00,6,Rain,38<br />
2003-5-5,19,11,3,8,2,-2,93,62,26,1012,1010,1009,24,24,16,42,27,52,0.00,7,,87<br />
2003-5-6,18,11,4,6,4,0,100,66,30,1011,1010,1008,24,23,19,32,13,39,0.00,8,,181<br />
2003-5-7,11,8,5,7,5,2,100,84,54,1009,1006,1003,24,17,5,35,13,34,0.00,8,Rain,219<br />
2003-5-8,15,8,1,6,3,0,93,71,41,1016,1012,1008,24,23,13,23,8,,0.00,5,,239<br />
2003-5-9,12,8,3,5,2,-1,93,73,47,1024,1021,1017,24,24,19,34,24,37,0.00,6,,30<br />
2003-5-10,12,4,-3,-1,-3,-6,93,60,30,1026,1025,1022,24,24,24,23,13,29,0.00,2,,42<br />
2003-5-11,17,8,-1,0,-3,-6,86,46,22,1023,1021,1017,24,24,24,19,8,,0.00,2,,212<br />
2003-5-12,20,12,4,4,1,-4,70,46,24,1017,1015,1011,24,24,24,26,14,29,0.00,1,,177<br />
2003-5-13,19,13,8,8,5,2,71,56,37,1014,1012,1011,24,24,24,26,11,27,0.00,5,Rain,178<br />
2003-5-14,23,14,5,8,6,3,87,59,35,1014,1010,1004,24,24,24,40,19,50,0.00,4,,177<br />
2003-5-15,22,17,12,10,7,6,72,54,35,1005,1004,1003,24,24,24,35,24,47,0.00,6,Rain,202<br />
2003-5-16,15,9,4,10,4,-1,94,68,47,1013,1006,1002,24,21,6,64,29,84,0.00,6,Rain-Thunderstorm,213<br />
2003-5-17,14,8,3,1,-2,-6,81,52,26,1015,1013,1012,24,24,24,48,26,58,0.00,3,Rain,250<br />
2003-5-18,7,2,-2,-3,-5,-7,86,59,46,1027,1021,1016,24,24,24,39,21,48,0.00,5,,308<br />
2003-5-19,15,8,0,-4,-6,-8,69,44,23,1033,1030,1028,24,24,24,27,21,39,0.00,4,,309<br />
2003-5-20,18,10,2,0,-6,-8,52,32,18,1028,1022,1018,24,24,24,34,18,48,0.00,4,,221<br />
2003-5-21,21,10,-1,4,-3,-7,69,40,17,1020,1019,1017,24,24,24,39,10,52,0.00,4,Rain,254<br />
2003-5-22,22,12,3,5,2,0,87,50,23,1019,1016,1013,24,24,24,24,11,29,0.00,6,Rain,201<br />
2003-5-23,24,14,6,8,4,3,87,50,27,1019,1015,1012,24,24,24,27,11,35,0.00,4,,348<br />
2003-5-24,27,17,8,8,6,2,76,46,26,1020,1017,1013,24,24,24,29,14,35,0.00,3,,135<br />
2003-5-25,28,21,14,10,8,5,67,43,25,1013,1011,1008,24,24,24,37,27,50,0.00,1,,159<br />
2003-5-26,27,21,15,15,11,8,77,56,36,1012,1008,1007,24,24,24,37,26,50,0.00,6,Rain,203<br />
2003-5-27,26,17,8,11,6,3,88,53,24,1020,1017,1013,24,24,24,32,18,45,0.00,5,,289<br />
2003-5-28,28,17,7,8,4,3,81,46,23,1022,1019,1010,24,24,24,19,13,34,0.00,5,,263<br />
2003-5-29,25,18,11,10,8,4,88,50,32,1013,1005,1000,24,24,24,48,24,63,0.00,6,,11<br />
2003-5-30,20,15,10,9,7,5,88,65,40,1022,1020,1014,24,24,24,32,19,39,0.00,6,,45<br />
2003-5-31,23,14,7,6,5,4,81,50,31,1019,1016,1014,24,24,24,14,10,,0.00,4,,156<br />
2003-6-1,24,18,12,11,7,4,67,47,31,1014,1013,1011,24,24,24,27,13,37,0.00,6,,153<br />
2003-6-2,19,16,13,15,13,9,100,83,63,1011,1008,1006,24,20,3,34,18,45,0.00,8,Rain,156<br />
2003-6-3,18,12,7,11,6,3,93,74,37,1011,1009,1007,24,24,24,40,27,52,0.00,5,,252<br />
2003-6-4,20,14,9,9,7,6,94,65,40,1017,1014,1007,24,23,16,23,14,27,0.00,7,,55<br />
2003-6-5,21,16,10,12,7,3,94,59,31,1018,1017,1015,24,24,24,35,16,53,0.00,6,Rain,313<br />
2003-6-6,14,10,7,11,8,5,100,86,72,1022,1019,1017,24,22,13,32,19,34,0.00,7,Rain,342<br />
2003-6-7,15,11,8,8,7,6,100,81,59,1022,1020,1015,24,22,10,16,13,,0.00,7,,43<br />
2003-6-8,22,13,6,11,8,5,100,69,35,1015,1010,1006,24,23,10,27,13,40,0.00,6,Rain,165<br />
2003-6-9,15,12,8,11,8,4,100,78,55,1015,1012,1008,24,21,10,32,19,32,0.00,7,,45<br />
2003-6-10,19,11,3,7,4,2,93,62,35,1015,1013,1010,24,24,24,16,6,,0.00,6,,132<br />
2003-6-11,19,14,11,9,8,5,77,61,49,1010,1007,1005,24,24,24,19,11,,0.00,6,,156<br />
2003-6-12,25,18,10,11,8,5,94,56,29,1008,1006,1005,24,24,16,24,11,29,0.00,4,,267<br />
2003-6-13,30,19,9,9,7,3,82,46,25,1011,1010,1008,24,24,19,27,11,37,0.00,1,,178<br />
2003-6-14,28,22,16,13,10,5,72,47,28,1011,1008,1007,24,24,24,39,23,53,0.00,5,,221<br />
2003-6-15,26,18,10,13,9,4,94,55,26,1017,1016,1012,24,24,24,27,11,37,0.00,4,,360<br />
2003-6-16,29,18,8,14,6,3,88,49,21,1022,1020,1017,24,24,16,40,11,58,0.00,3,Rain-Thunderstorm,305<br />
2003-6-17,27,17,8,13,6,1,100,53,18,1024,1022,1020,24,24,24,21,11,32,0.00,2,,351<br />
2003-6-18,29,20,11,8,4,2,62,35,18,1021,1016,1008,24,24,24,32,14,40,0.00,1,,156<br />
2003-6-19,34,26,16,15,12,8,82,47,28,1008,1002,997,24,24,24,45,31,53,0.00,6,,182<br />
2003-6-20,25,19,14,18,15,12,94,81,61,1003,1000,995,24,18,5,45,16,71,0.00,7,Rain-Thunderstorm,36<br />
2003-6-21,18,16,13,15,13,10,100,83,68,999,996,993,24,24,19,27,18,27,0.00,7,Rain,227<br />
2003-6-22,16,13,10,10,7,5,94,71,48,1003,1001,998,24,24,24,47,23,55,0.00,6,Rain,249<br />
2003-6-23,13,10,8,8,6,3,93,75,54,1014,1007,1003,24,23,8,34,21,45,0.00,7,Rain,274<br />
2003-6-24,18,10,2,5,3,1,100,61,34,1022,1020,1015,24,24,24,24,14,34,0.00,5,,350<br />
2003-6-25,23,12,2,5,3,0,93,53,29,1022,1019,1015,24,24,24,19,8,27,0.00,5,,261<br />
2003-6-26,25,16,7,10,8,5,93,56,34,1014,1012,1009,24,24,24,37,18,47,0.00,6,Rain,285<br />
2003-6-27,25,17,9,13,9,4,87,63,29,1012,1010,1008,24,24,10,63,19,74,0.00,5,Rain,295<br />
2003-6-28,25,16,6,9,6,3,93,53,24,1016,1014,1012,24,24,24,37,18,45,0.00,3,,303<br />
2003-6-29,29,18,8,8,6,4,81,45,22,1018,1016,1014,24,24,24,14,8,,0.00,1,,215<br />
2003-6-30,32,23,15,14,10,8,67,43,22,1014,1010,1005,24,24,24,37,19,47,0.00,3,,151<br />
2003-7-1,30,22,15,15,12,8,83,55,25,1007,1006,1003,24,24,24,27,19,45,0.00,2,,334<br />
2003-7-2,29,21,11,16,12,8,94,62,29,1007,1004,1001,24,22,3,61,19,74,0.00,4,,239<br />
2003-7-3,25,16,7,8,6,4,93,58,26,1008,1007,1004,24,24,24,42,16,55,0.00,3,,253<br />
2003-7-4,23,14,7,10,8,6,93,62,36,1011,1009,1008,24,24,24,34,16,34,0.00,5,Rain,288<br />
2003-7-5,21,14,9,14,11,7,100,78,46,1011,1010,1009,24,17,3,21,8,,0.00,7,Rain,336<br />
2003-7-6,13,11,10,13,11,10,100,97,94,1016,1011,1007,24,9,2,35,16,50,0.00,8,Rain,353<br />
2003-7-7,18,13,8,11,9,7,100,77,49,1019,1019,1017,24,24,24,14,6,,0.00,6,,71<br />
2003-7-8,21,16,10,12,9,8,87,66,49,1018,1016,1015,24,24,24,29,16,39,0.00,7,,128<br />
2003-7-9,22,18,14,15,14,11,100,81,60,1016,1015,1014,24,24,19,23,13,45,0.00,7,Rain-Thunderstorm,184<br />
2003-7-10,24,17,11,14,12,11,100,72,47,1019,1017,1015,24,24,24,48,19,61,0.00,3,Rain,316<br />
2003-7-11,26,18,11,14,12,9,100,66,36,1022,1020,1017,24,24,24,14,11,,0.00,3,,267<br />
2003-7-12,32,23,15,16,14,11,77,55,33,1016,1010,1003,24,24,24,19,13,,0.00,2,,185<br />
2003-7-13,27,21,15,15,14,13,100,68,45,1010,1006,1001,24,22,2,55,19,71,0.00,7,Rain-Thunderstorm,342<br />
2003-7-14,24,19,15,16,14,13,100,80,50,1014,1012,1009,24,24,24,26,11,40,0.00,6,Rain,290<br />
2003-7-15,28,21,14,15,12,8,94,63,30,1015,1013,1011,24,24,24,29,13,35,0.00,4,,250<br />
2003-7-16,26,18,11,13,12,10,94,64,44,1021,1019,1015,24,24,24,26,14,37,0.00,3,Rain,105<br />
2003-7-17,34,26,17,21,16,11,77,62,34,1018,1014,1011,24,24,24,40,26,55,0.00,2,Rain-Thunderstorm,145<br />
2003-7-18,28,19,10,13,10,6,100,58,26,1022,1020,1016,24,24,24,16,8,,0.00,0,,131<br />
2003-7-19,24,18,12,15,13,10,88,67,53,1019,1018,1016,24,24,24,24,14,29,0.00,4,,311<br />
2003-7-20,25,18,11,15,13,10,94,69,44,1021,1019,1017,24,24,24,21,13,,0.00,4,,19<br />
2003-7-21,23,19,15,16,14,13,100,77,61,1022,1021,1017,24,23,13,14,8,,0.00,5,Rain,70<br />
2003-7-22,30,22,14,16,14,12,94,61,33,1021,1017,1011,24,24,24,32,14,37,0.00,1,,176<br />
2003-7-23,30,22,15,17,14,12,82,58,40,1011,1009,1007,24,24,24,29,16,35,0.00,3,,62<br />
2003-7-24,29,22,15,13,12,11,82,55,35,1009,1008,1007,24,24,24,24,16,29,0.00,3,Rain,47<br />
2003-7-25,21,18,12,14,12,11,94,72,60,1016,1013,1009,24,24,19,24,14,32,0.00,6,Rain,3<br />
2003-7-26,27,18,10,13,11,9,100,65,34,1021,1019,1016,24,24,24,23,13,34,0.00,1,,285<br />
2003-7-27,31,22,14,14,12,10,82,53,27,1020,1019,1015,24,24,24,19,6,34,0.00,4,,204<br />
2003-7-28,29,21,13,15,13,10,94,61,37,1017,1015,1013,24,24,24,26,11,35,0.00,2,Fog,323<br />
2003-7-29,28,19,10,12,10,8,88,57,30,1020,1018,1016,24,24,24,37,18,53,0.00,1,,317<br />
2003-7-30,29,20,12,14,12,10,88,59,37,1018,1017,1016,24,24,24,23,13,34,0.00,1,,8<br />
2003-7-31,28,19,11,15,12,10,100,64,32,1021,1020,1018,24,24,24,14,10,,0.00,1,,91<br />
2003-8-1,30,21,12,12,11,9,88,51,30,1021,1019,1017,24,24,24,24,10,32,0.00,1,,157<br />
2003-8-2,31,23,16,13,11,9,63,43,29,1016,1014,1010,24,24,24,34,23,47,0.00,4,,146<br />
2003-8-3,27,23,20,16,13,10,78,53,44,1012,1011,1010,24,24,24,27,21,37,0.00,7,Rain,185<br />
2003-8-4,27,22,17,17,16,13,88,70,48,1016,1011,1008,24,24,24,21,11,,0.00,7,Rain,87<br />
2003-8-5,24,17,9,14,11,8,100,66,36,1023,1021,1017,24,24,24,19,13,,0.00,3,,55<br />
