CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-1-21,0,-2,-3,-3,-5,-7,93,80,60,1013,1006,1001,16,12,4,29,16,37,0.00,5,Snow,230<br />
2002-1-22,7,1,-4,-3,-5,-7,86,64,46,1014,1012,1005,16,16,11,37,18,53,0.00,0,,186<br />
2002-1-23,4,1,-2,-1,-2,-3,93,79,65,1013,1008,1005,16,14,4,23,13,26,0.00,2,,273<br />
2002-1-24,2,0,-2,-2,-4,-7,93,77,56,1016,1014,1013,16,16,11,19,8,,0.00,4,,275<br />
2002-1-25,9,3,-3,-4,-6,-7,80,60,37,1015,1013,1010,16,16,16,42,21,58,0.00,0,,218<br />
2002-1-26,8,3,-1,-2,-3,-5,80,59,46,1014,1012,1011,16,16,16,23,14,27,0.00,0,,195<br />
2002-1-27,11,7,3,2,-1,-2,70,62,47,1011,1010,1008,16,16,16,29,16,39,0.00,0,,200<br />
2002-1-28,4,1,-1,-1,-1,-3,93,84,70,1014,1013,1011,16,13,4,23,11,29,0.00,5,,35<br />
2002-1-29,-3,-4,-5,-5,-6,-7,93,85,80,1019,1017,1014,16,14,8,26,19,35,0.00,8,,18<br />
2002-1-30,-2,-3,-5,-6,-7,-7,86,81,74,1026,1024,1020,16,16,11,14,11,,0.00,4,,19<br />
2002-1-31,-1,-2,-3,-2,-3,-6,93,90,80,1024,1018,1009,16,8,2,29,16,42,1.27,8,Snow,44<br />
2002-2-1,-1,-4,-7,-4,-7,-12,93,76,55,1027,1017,1005,16,12,2,27,21,40,0.00,4,Snow,306<br />
2002-2-2,-1,-7,-13,-5,-10,-14,93,80,64,1029,1025,1018,16,14,6,34,13,47,0.00,0,,189<br />
2002-2-3,2,-3,-7,-4,-6,-12,93,77,54,1018,1016,1014,16,14,6,29,18,45,0.00,3,,259<br />
2002-2-4,-6,-10,-14,-14,-16,-17,79,66,46,1032,1029,1023,16,16,16,23,16,32,0.00,0,,306<br />
2002-2-5,-2,-7,-12,-8,-12,-16,93,72,59,1029,1025,1022,16,15,8,23,14,,0.00,0,,233<br />
2002-2-6,4,-3,-9,-1,-6,-11,93,82,70,1022,1017,1012,11,7,2,32,13,37,0.00,0,,208<br />
2002-2-7,7,1,-4,-1,-3,-6,93,77,46,1015,1014,1011,16,11,3,19,14,,0.00,0,,242<br />
2002-2-8,8,3,-2,1,-2,-4,93,77,57,1018,1015,1012,16,10,6,21,14,,0.00,0,,197<br />
2002-2-9,9,4,0,2,1,-1,93,82,58,1018,1016,1015,16,8,2,26,16,,0.00,0,,114<br />
2002-2-10,3,-1,-6,1,-3,-11,93,82,56,1027,1018,1012,16,8,1,39,21,52,4.57,6,Rain-Snow,7<br />
2002-2-11,2,-6,-12,-3,-8,-14,92,73,60,1028,1016,1003,16,16,8,50,19,69,0.00,0,,200<br />
2002-2-12,4,0,-4,-1,-6,-14,81,60,43,1022,1010,1003,16,16,11,42,27,53,0.00,5,Snow,285<br />
2002-2-13,1,-6,-12,-6,-11,-14,85,67,50,1026,1025,1021,16,16,16,27,8,34,0.00,0,,220<br />
2002-2-14,7,2,-2,-3,-4,-6,80,62,46,1019,1014,1009,16,16,16,50,26,66,0.00,0,,206<br />
2002-2-15,4,2,1,0,-2,-3,87,74,61,1011,1008,1005,16,15,6,26,19,39,0.00,4,Snow,257<br />
2002-2-16,4,2,1,0,-3,-7,93,71,48,1015,1009,1005,16,15,2,27,16,45,0.00,7,Snow,295<br />
2002-2-17,2,-2,-5,-6,-7,-9,86,67,48,1025,1022,1017,16,16,16,26,13,34,0.00,0,,325<br />
2002-2-18,8,3,-2,1,-3,-6,80,66,50,1021,1017,1013,16,16,16,37,23,47,0.00,1,,176<br />
2002-2-19,6,4,3,5,3,2,100,91,87,1014,1009,1004,11,4,1,24,13,,8.13,8,Rain,143<br />
2002-2-20,6,3,1,6,3,0,100,95,87,1001,996,993,11,3,0,23,11,32,6.86,8,Fog-Rain-Snow,34<br />
2002-2-21,1,-1,-2,-3,-4,-7,93,84,69,1022,1013,1004,16,13,3,27,21,42,0.00,7,Snow,340<br />
2002-2-22,1,-4,-8,-7,-8,-11,86,72,41,1025,1024,1022,16,16,16,14,8,,0.00,0,,337<br />
2002-2-23,6,2,-2,0,-3,-6,80,70,61,1020,1015,1010,16,16,16,32,18,45,0.00,6,,153<br />
2002-2-24,16,9,2,4,2,-1,87,71,42,1013,1010,1003,16,16,11,34,14,42,0.00,0,,169<br />
2002-2-25,2,0,-1,1,-3,-7,93,80,60,1017,1013,1007,16,12,3,27,18,42,0.25,8,Snow,348<br />
2002-2-26,-3,-4,-6,-7,-8,-9,93,77,69,1014,1012,1009,16,10,1,32,21,40,0.00,8,Snow,350<br />
2002-2-27,-3,-7,-9,-10,-12,-14,86,64,43,1016,1014,1011,16,15,11,26,19,40,0.00,3,,350<br />
2002-2-28,-2,-6,-9,-7,-11,-12,79,68,55,1017,1013,1011,16,16,6,34,16,40,0.00,5,Snow,327<br />
2002-3-1,-3,-7,-10,-7,-13,-16,93,61,43,1028,1025,1020,16,15,3,19,10,26,0.00,3,Snow,270<br />
2002-3-2,-2,-4,-7,-4,-7,-9,93,89,86,1022,1013,1008,11,3,1,39,19,48,0.51,8,Snow,331<br />
2002-3-3,-9,-13,-16,-12,-18,-23,85,65,45,1020,1014,1009,16,14,4,27,21,42,0.00,4,Snow,303<br />
2002-3-4,-11,-18,-24,-14,-23,-28,85,65,50,1020,1019,1016,16,14,3,27,10,34,0.00,1,Snow,244<br />
2002-3-5,-4,-11,-18,-7,-13,-20,93,85,74,1022,1020,1018,16,9,2,13,2,,0.00,5,Snow,187<br />
2002-3-6,-1,-3,-5,-3,-6,-7,93,84,74,1023,1019,1016,16,10,2,19,11,,0.00,8,,21<br />
2002-3-7,1,-3,-6,0,-4,-7,93,86,74,1025,1022,1014,16,13,4,29,14,40,0.25,8,,61<br />
2002-3-8,8,4,2,7,5,1,100,95,87,1013,1010,1007,6,2,0,40,21,50,2.03,8,Fog-Rain,156<br />
2002-3-9,13,2,-9,11,0,-16,94,80,53,1021,1004,994,16,12,1,55,31,74,1.02,7,Rain-Snow,221<br />
2002-3-10,-4,-8,-12,-11,-16,-18,68,54,36,1031,1028,1021,16,16,16,45,26,60,0.00,2,,276<br />
2002-3-11,6,0,-5,-1,-7,-11,70,63,53,1027,1020,1014,16,16,16,32,14,42,0.00,2,,173<br />
2002-3-12,10,3,-3,1,-1,-4,93,69,47,1017,1014,1010,16,15,6,24,6,26,0.00,1,,172<br />
2002-3-13,11,6,2,3,2,-2,93,74,50,1013,1008,1006,16,12,3,27,18,34,0.00,2,,251<br />
2002-3-14,3,2,1,-1,-2,-3,81,76,70,1016,1012,1004,16,16,11,42,24,53,0.00,7,,63<br />
2002-3-15,3,2,1,2,-1,-4,93,81,65,1018,1008,999,16,12,5,29,14,42,0.00,8,Snow,295<br />
2002-3-16,7,1,-4,-4,-6,-9,80,62,34,1029,1027,1023,16,16,16,21,13,,0.00,1,,57<br />
2002-3-17,3,0,-2,-1,-3,-7,93,79,64,1026,1022,1017,16,14,1,34,19,40,0.00,5,Snow,84<br />
2002-3-18,4,2,0,-1,-1,-2,93,83,65,1026,1023,1018,16,12,4,13,6,,0.00,7,Snow,321<br />
2002-3-19,7,3,-1,3,1,-2,93,88,71,1026,1022,1018,11,6,2,24,10,,0.00,5,Rain,72<br />
2002-3-20,5,3,1,1,0,-1,100,85,65,1022,1020,1017,16,10,1,21,11,26,0.00,7,Snow,354<br />
2002-3-21,1,-4,-10,-1,-14,-21,93,61,35,1030,1027,1017,16,12,1,42,27,53,0.00,5,Snow,311<br />
2002-3-22,0,-6,-11,-12,-14,-16,79,60,38,1028,1023,1017,16,16,16,32,19,40,0.00,3,,270<br />
2002-3-23,4,-1,-5,-8,-11,-13,64,47,33,1015,1013,1013,16,16,16,27,18,35,0.00,0,,268<br />
2002-3-24,2,-1,-4,-4,-7,-11,86,66,38,1024,1019,1017,16,16,16,34,8,45,0.00,1,,22<br />
2002-3-25,-1,-6,-9,-8,-11,-14,86,68,51,1030,1028,1026,16,14,4,32,23,40,0.00,4,Snow,38<br />
2002-3-26,2,-2,-6,-6,-7,-8,93,75,48,1026,1024,1022,16,16,16,24,16,32,0.00,5,,7<br />
2002-3-27,9,1,-6,-4,-7,-9,93,57,29,1024,1022,1018,16,16,16,21,5,16,0.00,0,,192<br />
2002-3-28,10,6,1,5,0,-4,93,75,65,1017,1011,1008,16,12,4,35,24,42,1.02,7,Rain,176<br />
2002-3-29,12,7,2,4,2,-1,93,77,44,1009,1007,1004,16,10,2,23,8,32,0.00,2,,183<br />
2002-3-30,9,4,1,-1,-4,-11,81,56,25,1014,1012,1009,16,16,16,40,18,48,0.00,3,,250<br />
2002-3-31,8,3,-1,2,-3,-9,93,66,31,1017,1015,1012,16,14,1,29,14,45,0.51,5,Snow,237<br />
2002-4-1,3,1,-1,-1,-6,-8,93,67,52,1017,1015,1013,16,12,1,16,8,,0.25,7,Snow,244<br />
2002-4-2,2,1,0,1,-1,-1,93,90,87,1014,1009,1007,16,7,1,23,14,34,0.25,8,Snow,24<br />
2002-4-3,2,0,-2,-2,-4,-6,93,79,60,1029,1024,1018,16,15,8,23,8,29,0.00,8,Snow,303<br />
2002-4-4,1,-1,-3,-4,-8,-11,86,63,44,1032,1030,1029,16,16,16,19,8,,0.00,8,,325<br />
2002-4-5,4,0,-4,-6,-8,-11,80,59,33,1030,1029,1027,16,16,16,26,6,35,0.00,6,,308<br />
2002-4-6,7,1,-4,-3,-7,-9,86,59,34,1031,1029,1023,16,16,11,26,5,34,0.00,2,,153<br />
2002-4-7,7,4,2,5,1,-6,93,81,49,1019,1014,1011,16,9,3,35,26,47,5.08,8,Rain-Snow,180<br />
2002-4-8,9,8,7,8,7,6,100,94,93,1012,1010,1008,11,4,1,24,11,34,7.37,8,Rain,170<br />
2002-4-9,12,8,4,6,2,0,100,74,47,1027,1021,1012,16,13,6,23,14,37,0.00,7,Rain,317<br />
2002-4-10,16,9,2,7,4,1,93,76,52,1029,1027,1023,16,11,5,35,16,42,0.00,2,Rain,171<br />
2002-4-11,22,16,11,11,7,4,71,56,43,1022,1017,1013,16,16,16,37,24,47,0.00,4,Rain,176<br />
2002-4-12,17,12,8,13,9,7,100,84,55,1020,1017,1013,16,13,3,21,10,32,0.76,8,Rain,297<br />
2002-4-13,18,10,2,8,4,1,100,68,32,1023,1021,1017,16,9,0,19,5,,0.00,4,Fog-Snow,111<br />
2002-4-14,22,14,8,14,10,7,93,75,49,1015,1009,1003,16,9,3,35,18,42,5.59,2,Rain,171<br />
2002-4-15,29,21,13,17,13,11,94,70,35,1008,1006,1004,16,13,6,39,11,53,0.00,0,,186<br />
2002-4-16,29,23,18,17,16,12,88,62,42,1011,1009,1007,16,16,11,40,24,60,0.00,,,183<br />
2002-4-17,26,22,19,17,9,-9,88,52,10,1016,1013,1010,16,16,16,35,23,52,0.00,0,Rain,244<br />
2002-4-18,29,20,12,18,11,3,94,57,33,1017,1011,1004,16,13,3,48,16,76,1.27,3,Rain,148<br />
2002-4-19,18,13,8,14,8,5,82,75,59,1020,1016,1009,16,16,16,24,16,35,0.00,5,,346<br />
2002-4-20,10,7,3,1,-2,-4,81,58,40,1024,1022,1021,16,16,16,29,18,45,0.00,7,,42<br />
2002-4-21,4,2,1,1,-2,-5,93,75,56,1021,1016,1012,16,13,3,35,21,61,2.03,8,Rain-Snow,59<br />
2002-4-22,4,2,1,-1,-2,-4,87,77,56,1022,1018,1013,16,13,5,19,8,,0.00,8,Snow,331<br />
2002-4-23,13,6,-1,6,1,-3,93,72,54,1022,1020,1016,16,16,16,23,8,32,0.00,2,,154<br />
2002-4-24,21,13,6,14,7,-2,93,74,56,1016,1010,1005,16,13,5,39,23,61,2.29,3,Rain,192<br />
2002-4-25,9,4,1,-3,-5,-8,75,49,32,1021,1017,1015,16,16,16,40,21,53,0.00,1,,264<br />
2002-4-26,11,4,-1,-4,-8,-13,69,43,18,1027,1025,1023,16,16,16,16,6,,0.00,0,,313<br />
2002-4-27,6,4,4,4,-1,-7,93,71,42,1025,1017,1004,16,12,2,42,19,58,4.06,6,Rain,105<br />
2002-4-28,6,4,3,4,3,2,100,89,76,1015,1003,993,16,12,3,35,24,48,4.57,8,Rain,4<br />
2002-4-29,16,10,4,5,2,-2,87,69,29,1015,1013,1009,16,16,16,26,10,37,0.00,6,,241<br />
2002-4-30,15,10,6,4,-3,-9,66,43,20,1013,1011,1010,16,16,16,19,10,27,0.00,1,,275<br />
2002-5-1,14,9,5,8,4,1,87,71,48,1010,1008,1003,16,15,8,24,10,26,0.51,4,Rain,173<br />
2002-5-2,10,7,4,4,-1,-8,93,66,30,1010,1006,1002,16,15,8,32,16,42,0.00,5,Rain,290<br />
2002-5-3,12,6,1,-1,-4,-8,81,51,24,1021,1018,1012,16,16,16,16,6,,0.00,0,,290<br />
2002-5-4,20,10,1,7,-1,-8,65,45,31,1022,1020,1016,16,16,16,35,13,53,0.00,2,,185<br />
2002-5-5,21,14,8,11,8,6,93,74,52,1024,1021,1016,16,16,16,24,13,34,0.00,4,,87<br />
2002-5-6,26,19,13,17,14,9,94,74,47,1013,1009,1007,16,14,6,32,16,37,0.51,4,Rain,179<br />
2002-5-7,16,11,7,14,7,1,100,78,50,1022,1018,1011,16,12,0,26,18,39,0.00,5,Fog-Rain,33<br />
2002-5-8,15,11,7,12,7,2,94,79,67,1020,1013,1006,16,13,2,42,29,53,0.00,7,Rain,114<br />
2002-5-9,17,12,8,16,5,-4,100,68,35,1016,1006,998,16,14,5,58,23,66,2.03,5,Rain,249<br />
2002-5-10,16,12,8,2,-2,-6,66,38,22,1028,1025,1021,16,16,16,32,18,42,0.00,1,,278<br />
2002-5-11,12,9,6,5,2,-2,87,63,41,1028,1026,1020,16,14,3,39,14,53,2.79,5,Rain,107<br />
2002-5-12,8,7,6,6,6,4,100,92,81,1019,1016,1013,16,11,2,26,18,34,8.64,8,Rain,26<br />
2002-5-13,13,9,6,5,4,3,93,70,51,1018,1016,1015,16,16,11,23,13,29,0.00,6,,317<br />
2002-5-14,16,10,5,7,4,2,93,70,39,1019,1017,1015,16,16,11,21,10,34,0.00,1,,309<br />
2002-5-15,23,14,5,10,7,3,93,63,36,1019,1014,1009,16,13,6,47,21,61,0.00,1,,170<br />
2002-5-16,18,12,6,14,11,2,88,80,68,1019,1012,1009,16,16,11,24,18,37,0.00,4,Rain,263<br />
2002-5-17,10,6,1,1,-1,-3,93,66,43,1023,1022,1020,16,16,16,24,13,32,0.00,4,,32<br />
2002-5-18,12,6,-1,2,-3,-8,93,59,24,1024,1023,1021,16,16,16,23,6,34,0.00,3,,347<br />
2002-5-19,11,6,2,3,-1,-5,93,65,37,1027,1025,1023,16,15,8,24,5,34,0.00,6,Rain,84<br />
2002-5-20,10,7,3,0,-3,-6,81,55,34,1031,1030,1028,16,16,16,21,11,29,0.00,5,,35<br />
2002-5-21,16,7,-1,1,-1,-3,86,53,29,1031,1028,1024,16,16,16,23,5,32,0.00,0,,218<br />
2002-5-22,21,13,6,6,3,1,71,51,33,1025,1021,1014,16,16,16,40,21,55,0.00,0,,177<br />
2002-5-23,22,17,13,15,11,4,82,66,48,1014,1010,1008,16,16,11,39,27,48,0.00,2,,207<br />
2002-5-24,16,11,7,9,4,-2,82,63,41,1022,1019,1012,16,16,16,21,14,32,0.00,4,,37<br />
2002-5-25,8,7,5,6,3,-2,93,80,57,1020,1016,1013,16,15,8,26,13,39,8.64,6,Rain,45<br />
2002-5-26,23,14,6,13,9,4,93,70,47,1018,1017,1015,16,14,8,40,21,52,0.00,2,,199<br />
2002-5-27,24,18,12,13,11,8,88,64,36,1017,1017,1015,16,16,16,24,10,,0.00,2,,171<br />
2002-5-28,26,19,12,14,12,9,82,62,42,1018,1016,1012,16,16,11,24,11,35,0.00,1,,113<br />
2002-5-29,26,21,16,19,17,14,94,81,65,1013,1012,1010,16,11,1,24,8,26,0.00,6,Rain,213<br />
2002-5-30,28,22,16,20,18,15,94,74,51,1011,1008,1003,16,13,3,34,13,45,0.00,1,Rain,207<br />
2002-5-31,27,22,18,19,11,3,88,50,21,1009,1006,1002,16,16,16,27,18,35,0.00,0,,270<br />
2002-6-1,31,22,14,13,9,-1,82,48,14,1009,1007,1005,16,16,16,39,14,48,0.00,0,,245<br />
2002-6-2,20,14,9,10,6,1,82,56,36,1016,1013,1010,16,16,16,32,6,37,1.52,2,Rain,71<br />
2002-6-3,16,12,8,13,9,3,100,89,58,1015,1013,1010,16,12,2,29,19,48,33.78,8,Rain,83<br />
2002-6-4,18,14,12,17,14,11,100,94,88,1013,1010,1006,11,5,1,42,11,47,4.06,7,Rain,52<br />
2002-6-5,16,13,12,13,12,9,100,87,63,1018,1015,1011,16,13,2,16,10,27,0.00,6,Rain,342<br />
2002-6-6,22,16,9,13,10,0,94,69,43,1020,1019,1018,16,15,2,14,3,,0.00,0,,118<br />
2002-6-7,24,18,12,15,13,9,94,70,47,1020,1019,1016,16,12,3,32,16,40,0.00,1,,183<br />
2002-6-8,27,21,16,19,16,12,82,69,58,1018,1017,1015,16,15,8,23,14,34,0.00,0,,200<br />
2002-6-9,28,22,16,18,16,11,94,64,35,1019,1017,1015,16,12,4,23,5,27,0.00,0,,146<br />
2002-6-10,29,24,19,22,19,13,88,73,58,1015,1012,1010,16,13,5,37,16,50,1.52,2,Rain,177<br />
2002-6-11,26,23,21,21,20,19,94,85,69,1010,1008,1005,16,12,2,40,16,61,22.35,3,Rain,238<br />
2002-6-12,22,19,16,21,16,13,94,83,73,1015,1012,1010,16,13,5,19,8,26,0.00,6,,32<br />
2002-6-13,20,16,12,16,13,11,100,85,68,1015,1012,1009,16,12,3,13,5,,0.00,5,Rain,82<br />
2002-6-14,18,14,12,14,12,11,100,87,73,1009,1007,1006,16,12,0,26,6,37,2.79,6,Fog-Rain,316<br />
2002-6-15,23,17,12,14,12,6,94,72,35,1010,1007,1006,16,16,8,29,10,45,2.03,2,,304<br />
2002-6-16,24,18,12,12,8,2,94,59,24,1014,1011,1010,16,16,16,24,11,40,0.00,2,Rain,294<br />
2002-6-17,23,17,10,13,12,9,100,73,44,1015,1013,1012,16,14,2,19,3,,0.00,1,,252<br />
2002-6-18,26,19,13,16,13,11,88,69,53,1019,1017,1015,16,16,16,26,11,34,0.00,2,,118<br />
2002-6-19,25,20,17,17,13,12,77,63,56,1021,1019,1016,16,16,16,26,19,35,0.00,1,Rain,161<br />
2002-6-20,29,26,22,22,21,19,88,70,55,1026,1024,1023,16,15,11,24,14,37,0.00,2,,253<br />
2002-6-21,28,22,17,21,19,16,94,79,61,1029,1027,1025,16,15,5,27,6,42,4.32,4,Rain,88<br />
2002-6-22,29,24,19,23,20,18,94,83,66,1026,1025,1021,16,12,3,37,13,50,0.00,2,,139<br />
2002-6-23,30,29,27,19,18,17,61,51,45,1019,1018,1018,11,11,8,13,10,,0.00,0,,225<br />
2002-6-24,31,27,23,19,18,16,78,54,40,1021,1019,1016,16,11,6,23,11,16,0.00,0,,218<br />
2002-6-25,32,26,20,22,19,16,88,66,38,1019,1017,1014,16,11,4,23,10,32,0.00,0,,228<br />
2002-6-26,28,23,19,22,19,17,88,78,61,1015,1012,1008,16,16,11,32,14,40,1.52,3,Rain,236<br />
2002-6-27,25,21,17,18,17,16,94,75,57,1013,1011,1010,16,16,16,16,8,26,0.00,3,,323<br />
2002-6-28,28,22,16,19,17,14,94,75,51,1017,1016,1014,16,12,1,13,5,,0.00,0,Fog,240<br />
2002-6-29,29,23,18,19,18,16,94,71,54,1021,1019,1017,16,13,5,23,6,26,0.00,0,,184<br />
2002-6-30,33,27,21,24,22,19,88,72,52,1019,1018,1016,16,12,6,24,13,32,0.00,1,,196<br />
2002-7-1,32,27,22,23,22,21,94,72,52,1019,1017,1016,16,15,6,29,14,37,0.00,1,,218<br />
2002-7-2,31,26,21,20,19,17,88,66,43,1020,1018,1017,16,16,16,35,16,47,0.00,0,,234<br />
2002-7-3,31,26,21,22,21,19,88,71,52,1018,1016,1015,16,15,11,32,14,35,0.00,1,,237<br />
2002-7-4,29,24,21,22,17,11,89,64,35,1021,1019,1016,16,16,11,23,6,29,0.00,1,,351<br />
2002-7-5,25,19,14,15,13,10,88,66,46,1025,1024,1023,16,16,16,21,13,26,0.00,2,,85<br />
2002-7-6,28,22,17,19,16,11,83,67,54,1026,1024,1022,16,16,16,14,6,,0.00,4,,168<br />
2002-7-7,31,24,19,22,20,17,94,75,52,1024,1023,1021,16,13,2,13,5,,0.00,1,,218<br />
2002-7-8,33,27,22,24,22,20,94,75,55,1021,1018,1013,16,11,5,27,11,35,0.00,1,Rain,207<br />
2002-7-9,29,26,23,22,21,18,94,78,55,1019,1017,1012,16,11,2,26,11,39,0.00,5,,33<br />
2002-7-10,22,19,16,18,14,13,88,73,57,1024,1022,1021,16,16,11,26,13,34,0.00,1,,71<br />
2002-7-11,24,19,15,14,12,8,88,61,36,1026,1024,1022,16,16,16,24,13,34,0.00,0,,84<br />
2002-7-12,26,19,12,13,10,8,88,57,32,1022,1020,1017,16,16,16,16,3,,0.00,0,,70<br />
2002-7-13,28,20,13,14,12,9,94,59,32,1018,1017,1015,16,16,11,11,2,,0.00,0,,2<br />
2002-7-14,28,20,13,16,13,12,94,59,37,1018,1017,1016,16,16,11,13,3,,0.00,0,,306<br />
2002-7-15,29,23,17,21,17,15,94,70,48,1020,1019,1018,16,14,5,13,2,,0.00,0,,266<br />
2002-7-16,30,24,18,20,18,15,94,68,40,1021,1019,1017,16,13,4,23,5,34,1.02,0,,225<br />
2002-7-17,31,24,18,20,18,16,94,71,46,1019,1017,1015,16,13,4,21,6,,0.00,1,,234<br />
2002-7-18,30,25,20,23,21,18,88,77,62,1015,1014,1013,16,10,4,19,5,,0.00,2,,353<br />
2002-7-19,28,23,19,19,17,16,88,70,54,1015,1015,1013,16,16,16,13,8,,0.00,3,,46<br />
2002-7-20,29,22,15,22,17,12,94,72,50,1017,1016,1012,16,15,8,27,5,35,0.00,0,Rain,189<br />
2002-7-21,35,29,24,25,23,21,94,71,46,1014,1012,1009,16,14,6,35,18,45,0.00,0,,209<br />
2002-7-22,27,23,21,22,21,15,94,82,48,1015,1013,1010,16,15,5,21,11,29,12.19,3,Rain,263<br />
2002-7-23,23,18,14,16,11,6,88,61,33,1026,1023,1018,16,16,16,23,13,35,0.00,1,,28<br />
2002-7-24,25,19,13,16,12,9,88,64,41,1026,1025,1022,16,16,16,19,6,16,0.00,0,,106<br />
2002-7-25,26,21,17,19,17,13,94,76,57,1021,1017,1013,16,16,11,26,11,35,0.00,4,Rain,157<br />
2002-7-26,30,24,18,22,19,17,100,79,51,1013,1012,1011,16,11,2,16,5,,0.00,2,,215<br />
2002-7-27,25,22,20,22,21,18,94,87,78,1012,1009,1006,16,12,2,23,6,29,3.81,4,Rain,153<br />
2002-7-28,32,26,20,24,21,18,94,73,52,1009,1008,1006,16,16,11,26,10,39,0.00,1,,222<br />
2002-7-29,26,23,21,24,21,20,94,85,69,1011,1009,1007,16,15,8,29,14,37,1.02,4,Rain,237<br />
2002-7-30,33,24,17,22,19,16,100,74,43,1016,1015,1013,16,12,0,24,6,34,0.00,1,Fog,220<br />
2002-7-31,32,26,19,22,18,16,88,64,40,1016,1015,1013,16,16,16,24,10,35,0.00,0,,199<br />
2002-8-1,33,27,22,24,22,17,94,73,55,1013,1011,1009,16,15,8,42,18,55,0.00,1,,216<br />
2002-8-2,27,20,14,14,12,8,94,59,32,1021,1020,1016,16,16,16,16,8,27,0.00,0,,332<br />
2002-8-3,28,21,14,17,14,13,94,67,42,1024,1022,1019,16,14,4,14,3,14,0.00,0,,174<br />
2002-8-4,27,23,21,23,21,19,94,84,74,1021,1020,1017,16,14,5,29,10,45,13.72,2,Rain,208<br />
2002-8-5,26,23,20,22,19,13,100,81,53,1023,1021,1020,16,9,0,21,5,26,0.00,6,Fog,46<br />
2002-8-6,22,17,12,13,11,10,94,69,50,1028,1027,1025,16,16,16,24,13,32,0.00,1,,49<br />
2002-8-7,25,18,12,16,12,10,94,70,44,1028,1027,1025,16,16,16,16,3,,0.00,1,,46<br />
2002-8-8,26,19,12,16,12,8,94,67,32,1028,1026,1024,16,15,5,8,2,,0.00,0,,19<br />
2002-8-9,28,21,15,16,14,11,94,64,35,1025,1023,1020,16,15,6,16,6,14,0.00,0,,181<br />
