CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-2-19,2,-3,-7,-2,-4,-11,86,77,70,1016,1012,1010,16,13,8,29,19,39,0.00,6,,226<br />
2001-2-20,-3,-7,-9,-6,-13,-20,86,64,31,1024,1020,1017,16,13,8,32,13,45,0.00,2,,287<br />
2001-2-21,-13,-16,-18,-20,-24,-26,61,52,34,1035,1033,1029,16,16,16,19,11,26,0.00,0,,312<br />
2001-2-22,-6,-11,-16,-8,-13,-22,93,79,61,1027,1019,1013,16,11,2,35,13,45,0.00,8,Snow,208<br />
2001-2-23,-8,-10,-12,-11,-14,-16,86,70,58,1028,1025,1018,16,15,6,19,11,26,0.00,2,Snow,307<br />
2001-2-24,2,-2,-5,2,-2,-8,100,92,74,1025,1013,999,16,8,2,40,24,50,4.06,8,Rain-Snow,120<br />
2001-2-25,7,2,-3,6,-1,-7,100,86,74,1015,998,987,16,13,0,63,34,84,0.51,8,Fog-Rain,231<br />
2001-2-26,-3,-7,-9,-6,-8,-11,93,83,69,1028,1026,1022,16,15,6,24,13,27,0.00,5,Snow,251<br />
2001-2-27,-8,-10,-12,-12,-18,-23,79,56,32,1033,1031,1029,16,16,16,19,11,26,0.00,0,,307<br />
2001-2-28,-7,-12,-17,-13,-20,-23,72,57,48,1029,1024,1016,16,16,16,27,10,37,0.00,1,,253<br />
2001-3-1,2,-4,-9,-3,-9,-13,80,74,60,1014,1011,1008,16,16,16,24,18,32,0.00,0,,232<br />
2001-3-2,2,-1,-3,-3,-4,-6,93,82,70,1006,1005,1004,16,9,4,27,16,27,0.00,3,,258<br />
2001-3-3,4,-2,-8,-1,-4,-8,100,85,65,1011,1009,1007,11,6,1,16,3,,0.00,0,,231<br />
2001-3-4,-2,-6,-8,-4,-10,-11,86,73,55,1017,1016,1013,16,16,16,27,19,42,0.00,2,,360<br />
2001-3-5,-4,-8,-12,-8,-14,-18,93,62,54,1021,1020,1018,16,16,6,32,21,47,0.00,2,Snow,326<br />
2001-3-6,1,-4,-8,-6,-9,-12,86,71,60,1024,1023,1021,16,16,16,23,14,29,1.27,5,,325<br />
2001-3-7,2,-2,-6,-4,-7,-9,80,69,56,1021,1018,1015,16,16,16,29,11,35,0.00,2,,275<br />
2001-3-8,1,-2,-4,-4,-6,-7,93,72,56,1014,1012,1011,16,13,4,23,16,35,0.00,6,Snow,289<br />
2001-3-9,2,-1,-3,-5,-7,-9,80,62,44,1019,1018,1016,16,16,16,16,11,,0.00,4,,283<br />
2001-3-10,4,-1,-6,1,-3,-8,93,84,70,1017,1012,1006,16,9,1,27,11,39,1.27,5,Rain-Snow,212<br />
2001-3-11,2,-1,-4,-3,-6,-7,86,72,52,1021,1018,1012,16,16,16,24,13,29,0.00,3,,55<br />
2001-3-12,4,0,-3,3,-1,-6,100,89,80,1017,1005,996,16,9,0,32,19,42,2.54,8,Fog-Rain,131<br />
2001-3-13,3,0,-2,-1,-3,-4,93,76,60,1007,999,994,16,13,6,37,24,45,0.00,6,Snow,267<br />
2001-3-14,3,0,-2,3,0,-3,100,90,75,1010,1009,1007,16,9,3,24,11,,0.00,7,Rain-Snow,183<br />
2001-3-15,4,2,0,2,-1,-4,100,80,60,1014,1013,1010,16,11,1,29,16,42,0.00,4,Fog,43<br />
2001-3-16,2,0,-1,-3,-4,-7,86,77,64,1020,1016,1014,16,16,16,34,24,42,0.00,7,,27<br />
2001-3-17,3,0,-3,-4,-6,-8,86,70,48,1028,1024,1020,16,16,16,23,13,,0.00,2,,352<br />
2001-3-18,8,1,-6,-5,-8,-14,93,60,23,1032,1030,1029,16,16,8,11,2,,0.00,0,,148<br />
2001-3-19,7,2,-2,-4,-7,-9,69,54,31,1030,1029,1027,16,16,16,21,6,,0.00,0,,149<br />
2001-3-20,9,3,-2,-2,-6,-8,80,55,32,1027,1025,1022,16,16,16,8,3,,0.00,0,,47<br />
2001-3-21,8,3,-1,4,1,-4,93,81,65,1022,1021,1020,16,11,3,19,3,,0.00,5,,8<br />
2001-3-22,9,2,-4,3,0,-4,100,84,62,1020,1019,1016,16,7,0,19,3,34,0.00,5,Fog-Snow,293<br />
2001-3-23,8,3,-2,-1,-3,-9,93,66,37,1020,1017,1014,16,14,6,26,13,42,0.00,4,,307<br />
2001-3-24,-2,-4,-7,-9,-13,-14,68,55,43,1024,1022,1017,16,16,11,27,19,40,0.00,4,Snow,307<br />
2001-3-25,-7,-8,-9,-11,-15,-19,74,58,42,1023,1023,1022,16,15,6,27,18,42,0.00,6,Snow,310<br />
2001-3-26,1,-4,-9,-7,-12,-14,73,57,41,1023,1022,1022,16,16,16,21,13,29,0.00,3,,298<br />
2001-3-27,6,1,-3,-6,-7,-9,80,55,34,1026,1024,1023,16,16,16,16,8,,0.00,6,,281<br />
2001-3-28,8,3,-2,2,-4,-10,93,63,27,1023,1018,1014,16,15,5,29,13,34,0.25,2,Rain,185<br />
2001-3-29,7,4,2,3,2,1,100,86,70,1017,1016,1015,11,5,1,21,13,,0.00,8,Rain-Snow,126<br />
2001-3-30,9,4,1,3,1,0,100,80,58,1016,1015,1013,11,6,2,16,8,,0.00,8,,92<br />
2001-3-31,12,7,2,4,1,-1,93,71,47,1013,1009,1005,11,8,2,24,10,40,1.27,7,Rain-Snow,125<br />
2001-4-1,8,3,-2,-1,-3,-6,93,68,37,1011,1009,1006,16,16,16,24,14,34,0.00,0,,289<br />
2001-4-2,10,4,-1,4,-1,-4,93,73,50,1017,1014,1013,16,16,16,24,6,32,0.00,6,Rain,127<br />
2001-4-3,9,4,0,2,1,-2,100,82,50,1027,1023,1018,16,9,5,24,14,34,0.00,5,,39<br />
2001-4-4,12,6,1,2,-2,-6,87,63,28,1030,1028,1026,16,13,6,27,11,32,0.00,0,,89<br />
2001-4-5,9,6,3,9,2,-2,100,71,53,1025,1019,1009,16,13,2,24,16,32,5.08,7,Rain,126<br />
2001-4-6,13,10,7,11,9,0,100,90,44,1013,1011,1009,11,4,0,26,8,37,0.25,8,Fog-Rain,54<br />
2001-4-7,26,16,7,17,9,4,100,69,24,1010,1000,995,16,10,0,72,34,93,0.00,5,Fog,165<br />
2001-4-8,19,12,6,5,3,2,81,60,32,1011,1009,1005,16,16,16,48,26,63,0.00,0,,252<br />
2001-4-9,10,7,4,6,5,3,100,89,71,1013,1011,1008,16,14,6,32,18,40,14.99,8,Rain,57<br />
2001-4-10,16,11,6,10,6,4,93,80,63,1015,1014,1012,16,14,6,26,11,34,0.00,6,,72<br />
2001-4-11,19,14,9,17,11,8,100,93,83,1011,1005,995,16,6,0,39,27,55,3.81,7,Fog-Rain,122<br />
2001-4-12,17,12,8,14,7,4,87,78,55,1008,997,990,16,16,6,53,37,84,0.51,7,Rain,224<br />
2001-4-13,14,9,4,3,0,-6,87,58,30,1020,1018,1013,16,16,16,23,13,32,0.00,0,,283<br />
2001-4-14,18,12,6,7,1,-4,87,55,22,1017,1015,1014,16,16,16,24,10,35,0.00,2,,260<br />
2001-4-15,16,12,8,8,4,1,82,63,45,1013,1011,1010,16,16,11,27,13,39,0.00,3,Rain,200<br />
2001-4-16,4,1,-1,-2,-6,-10,87,63,48,1017,1015,1014,16,14,2,27,19,40,0.00,6,Snow,294<br />
2001-4-17,9,4,-1,-1,-7,-10,93,52,25,1028,1025,1020,16,15,4,37,23,50,0.00,1,Snow,349<br />
2001-4-18,13,6,-2,-4,-7,-11,86,44,22,1027,1024,1019,16,16,16,23,6,27,0.00,0,,276<br />
2001-4-19,18,10,3,3,0,-2,75,50,27,1019,1016,1012,16,16,16,32,14,39,0.00,2,,161<br />
2001-4-20,22,16,11,18,12,5,100,81,55,1010,1008,1007,16,12,3,29,16,35,10.16,7,Rain,159<br />
2001-4-21,25,21,17,17,15,11,94,77,50,1013,1007,1005,16,13,4,55,26,77,4.06,5,Rain,206<br />
2001-4-22,13,11,9,10,9,8,94,84,77,1024,1020,1013,16,15,8,29,13,39,0.51,6,Rain,81<br />
2001-4-23,23,16,9,16,12,4,82,68,40,1010,1005,1000,16,16,11,63,34,90,0.00,4,Rain,200<br />
2001-4-24,16,10,4,2,-3,-8,81,48,19,1023,1020,1012,16,16,16,27,18,47,0.00,3,,298<br />
2001-4-25,16,11,7,7,5,1,87,70,48,1025,1023,1022,16,16,16,27,11,35,0.00,6,,225<br />
2001-4-26,23,19,14,7,6,5,59,43,33,1018,1016,1014,16,16,16,16,8,27,0.00,1,,341<br />
2001-4-27,19,13,8,4,-1,-4,66,41,21,1025,1023,1019,16,16,11,27,10,32,0.00,0,,64<br />
2001-4-28,19,13,8,6,1,-3,53,42,34,1031,1029,1027,16,16,16,26,13,32,0.00,2,,105<br />
2001-4-29,24,17,9,4,2,-1,62,37,22,1029,1026,1022,16,16,16,35,21,47,0.00,0,,165<br />
2001-4-30,28,21,15,11,5,-1,41,34,28,1022,1019,1014,16,16,16,47,23,60,0.00,1,,193<br />
2001-5-1,27,21,15,16,14,12,88,65,42,1014,1011,1007,16,16,11,40,16,58,0.00,3,Rain,203<br />
2001-5-2,26,22,18,17,14,12,77,61,44,1013,1011,1009,16,16,11,34,18,42,0.00,3,,204<br />
2001-5-3,21,18,16,19,17,14,100,93,83,1021,1019,1015,16,7,2,24,10,32,4.06,8,Rain,56<br />
2001-5-4,18,13,9,11,9,4,94,78,45,1026,1024,1021,16,15,11,26,16,34,1.27,8,Rain,44<br />
2001-5-5,15,12,9,11,7,2,88,70,54,1025,1024,1020,16,16,16,27,18,37,0.51,7,Rain,79<br />
2001-5-6,19,16,12,13,8,0,77,61,44,1022,1019,1016,16,16,16,29,18,42,0.00,3,Rain,112<br />
2001-5-7,19,14,11,17,10,4,100,72,37,1020,1017,1014,16,13,3,34,18,47,4.32,4,Rain,239<br />
2001-5-8,22,16,9,8,5,-1,87,53,22,1020,1018,1016,16,16,16,39,19,60,0.00,0,,226<br />
2001-5-9,26,17,9,14,10,5,100,65,36,1020,1018,1015,16,15,3,27,10,39,0.00,1,,199<br />
2001-5-10,25,20,16,18,15,9,94,73,46,1014,1011,1009,16,16,5,50,24,64,7.62,3,Rain,209<br />
2001-5-11,16,13,12,15,13,11,100,90,77,1019,1015,1010,16,11,2,21,5,29,1.78,8,Rain,35<br />
2001-5-12,16,10,5,6,3,1,93,67,39,1027,1025,1022,16,16,16,16,5,,0.00,1,,12<br />
2001-5-14,18,14,11,15,11,6,100,80,48,1020,1015,1008,16,13,1,37,21,48,32.77,5,Rain,147<br />
2001-5-15,30,23,17,22,19,15,100,79,58,1008,1005,1002,16,11,3,32,21,42,0.00,1,,182<br />
2001-5-16,27,21,16,21,16,9,94,70,32,1005,1003,1001,16,11,3,34,14,34,0.00,1,,327<br />
2001-5-17,29,22,16,19,17,11,100,75,41,1009,1007,1006,16,8,1,26,6,40,0.00,1,Fog,228<br />
2001-5-18,23,18,14,11,9,6,82,53,35,1015,1013,1010,16,16,16,19,10,26,0.00,0,,48<br />
2001-5-19,24,18,12,9,6,2,82,48,24,1016,1015,1013,16,16,16,14,5,,0.00,0,,83<br />
2001-5-20,24,18,13,14,10,7,77,56,38,1013,1009,1005,16,14,4,29,10,39,0.00,0,,136<br />
2001-5-21,19,17,14,19,15,8,100,87,55,1002,997,994,16,11,2,29,19,48,11.68,7,Rain,158<br />
2001-5-22,15,12,9,9,7,5,88,75,55,1004,1002,1000,16,16,11,55,23,71,0.00,6,Rain,233<br />
2001-5-23,13,10,7,9,7,6,100,84,67,1005,1003,1001,16,14,8,34,14,52,7.62,7,Rain,183<br />
2001-5-24,14,10,7,10,8,6,100,85,67,1009,1007,1006,16,12,3,23,10,32,0.00,5,,77<br />
2001-5-25,16,11,7,9,8,6,100,79,55,1009,1009,1009,16,11,0,24,3,,0.00,3,Fog,166<br />
2001-5-26,16,12,8,11,8,7,100,80,55,1009,1007,1006,16,10,0,24,11,37,0.00,5,Fog,117<br />
2001-5-27,17,13,9,11,9,8,100,79,55,1009,1007,1005,16,13,5,21,13,29,0.00,5,Rain,359<br />
2001-5-28,21,16,12,11,9,7,94,66,40,1014,1013,1010,16,16,16,14,5,,0.00,2,,301<br />
2001-5-29,18,14,12,12,9,6,94,73,45,1022,1019,1015,16,14,3,21,6,29,0.00,4,,46<br />
2001-5-30,19,13,7,4,0,-3,76,43,24,1024,1023,1022,16,16,16,21,8,26,0.00,0,,106<br />
2001-5-31,17,13,9,8,3,-1,93,55,34,1021,1017,1011,16,16,11,23,11,26,1.78,2,Rain,80<br />
2001-6-1,18,13,8,11,9,7,100,83,59,1008,1003,1000,16,13,5,21,14,29,0.76,8,Rain,317<br />
2001-6-2,13,10,8,11,9,7,100,94,82,1004,1000,995,16,12,4,26,14,39,3.05,8,Rain,299<br />
2001-6-3,13,10,8,9,7,6,87,79,72,1014,1011,1008,16,16,16,19,13,27,0.00,7,,341<br />
2001-6-4,13,11,9,10,9,0,94,85,47,1019,1017,1015,16,15,8,16,8,,0.00,8,Rain,62<br />
2001-6-5,16,11,7,13,10,6,100,91,77,1020,1018,1014,16,14,3,42,13,58,5.84,7,Rain,87<br />
2001-6-6,18,14,12,14,13,12,100,89,73,1020,1019,1017,16,8,2,23,11,26,0.00,8,,86<br />
2001-6-7,21,17,13,14,13,12,94,78,60,1019,1019,1017,16,14,6,8,2,,0.00,6,,305<br />
2001-6-8,24,18,12,15,12,9,94,68,41,1020,1019,1017,16,16,11,11,2,,0.00,2,,1<br />
2001-6-9,27,20,14,16,14,12,94,69,42,1017,1015,1012,16,14,3,32,8,29,0.00,1,,242<br />
2001-6-10,27,22,18,21,18,16,94,79,61,1012,1009,1006,16,15,8,24,11,35,3.81,3,Rain,221<br />
2001-6-11,31,23,15,19,17,14,100,71,35,1010,1009,1006,16,12,0,21,3,,0.00,1,Fog,184<br />
2001-6-12,27,22,18,22,19,17,100,83,65,1010,1008,1003,16,16,8,37,18,52,13.21,2,Rain,207<br />
2001-6-13,32,26,21,24,21,18,94,72,46,1010,1009,1008,16,12,5,27,14,35,0.00,0,,168<br />
2001-6-14,32,28,24,22,20,17,78,68,40,1012,1010,1008,16,14,8,34,19,50,0.00,1,,173<br />
2001-6-15,23,20,17,19,17,14,100,85,57,1012,1009,1008,16,15,5,34,11,39,6.10,5,Rain,219<br />
2001-6-16,26,20,14,16,14,11,94,69,39,1018,1017,1015,16,16,16,24,10,34,0.00,2,,244<br />
2001-6-17,28,20,13,18,14,12,94,67,37,1023,1021,1019,16,16,16,14,3,,0.00,0,,212<br />
2001-6-18,28,22,17,21,18,16,94,70,54,1020,1013,1009,16,16,2,,,,16.26,1,Rain,-1<br />
2001-6-19,26,22,18,19,15,12,78,66,56,1022,1017,1011,16,16,16,37,19,47,0.00,3,,276<br />
2001-6-20,25,19,13,14,12,8,94,64,34,1024,1023,1022,16,15,6,19,5,34,0.00,1,,277<br />
2001-6-21,22,19,17,16,14,12,88,74,56,1022,1019,1016,16,16,11,16,6,,0.00,3,Rain,5<br />
2001-6-22,21,17,14,13,12,10,94,76,49,1019,1018,1016,16,15,8,19,8,,0.00,5,Rain,354<br />
2001-6-23,25,18,12,14,11,9,100,65,36,1020,1019,1018,16,14,1,11,3,,0.00,1,Fog,208<br />
2001-6-24,27,20,14,16,13,12,88,62,39,1023,1021,1020,16,16,11,21,5,29,0.00,0,,191<br />
2001-6-25,30,23,17,19,16,14,82,64,51,1024,1022,1021,16,15,11,26,13,34,0.00,0,,186<br />
2001-6-26,30,24,18,18,16,13,88,61,37,1025,1024,1022,16,14,6,23,11,32,0.00,0,,200<br />
2001-6-27,30,24,18,18,16,14,88,59,37,1027,1025,1024,16,14,8,13,3,,0.00,0,,180<br />
2001-6-28,29,23,18,18,16,14,88,62,40,1025,1023,1020,16,11,3,16,5,26,0.00,1,,190<br />
2001-6-29,29,24,19,18,17,16,88,66,45,1020,1018,1015,16,11,2,27,10,34,0.00,1,,218<br />
2001-6-30,31,24,19,21,18,16,88,69,48,1015,1014,1012,16,13,5,29,13,39,0.00,2,Rain,241<br />
2001-7-1,22,16,11,18,7,1,88,51,30,1026,1021,1013,16,16,16,26,13,40,0.00,1,Rain,7<br />
2001-7-2,21,14,8,9,6,3,93,61,35,1027,1025,1019,16,16,16,24,8,29,0.00,1,Rain,167<br />
2001-7-3,27,21,15,18,15,11,83,67,45,1018,1016,1014,16,16,16,27,11,35,0.00,3,,221<br />
2001-7-4,27,22,17,17,13,7,94,60,28,1015,1014,1013,16,15,8,24,11,40,0.00,0,,281<br />
2001-7-5,22,17,12,9,5,1,82,48,28,1020,1018,1015,16,16,16,16,10,14,0.00,0,,332<br />
2001-7-6,26,18,11,13,11,8,88,62,39,1020,1018,1015,16,16,16,27,10,34,0.00,0,Rain,201<br />
2001-7-7,28,23,19,24,18,13,79,72,60,1013,1010,1008,16,16,16,21,14,26,0.00,5,Rain,214<br />
2001-7-8,32,24,17,19,17,14,94,64,40,1014,1013,1010,16,14,0,16,5,26,0.00,0,Fog,219<br />
2001-7-9,31,26,21,20,17,11,94,62,29,1014,1013,1011,16,14,3,14,6,,0.00,0,,347<br />
2001-7-10,29,23,18,19,14,7,88,60,27,1015,1012,1011,16,16,16,24,6,37,0.00,1,,336<br />
2001-7-11,24,17,11,13,11,7,94,63,36,1018,1017,1015,16,16,11,16,3,26,0.00,0,,350<br />
2001-7-12,26,20,14,15,12,7,94,58,32,1020,1019,1017,16,16,16,11,2,,0.00,1,,37<br />
2001-7-13,27,20,13,12,9,6,88,51,28,1022,1021,1019,16,16,16,16,8,,0.00,0,,20<br />
2001-7-14,29,21,13,14,10,3,88,54,19,1020,1018,1016,16,16,16,13,3,,0.00,0,,242<br />
2001-7-15,29,23,17,16,12,8,83,51,27,1018,1016,1015,16,16,11,24,6,32,0.00,0,,216<br />
2001-7-16,29,23,17,16,13,12,82,56,35,1017,1016,1014,16,16,16,21,8,32,0.00,1,,201<br />
2001-7-17,28,23,19,22,19,16,94,75,58,1016,1014,1012,16,14,3,34,8,32,4.83,4,Rain,124<br />
2001-7-18,29,24,20,23,21,19,94,83,62,1017,1015,1014,11,4,0,16,8,,0.00,5,Fog-Rain,131<br />
2001-7-19,29,24,20,23,21,19,94,82,62,1019,1017,1015,16,5,0,19,6,,0.00,5,Fog-Rain,139<br />
2001-7-20,31,26,21,24,21,19,94,78,55,1017,1016,1014,16,8,1,14,6,,0.00,3,Fog,198<br />
2001-7-21,32,27,23,24,23,22,94,75,55,1015,1013,1010,16,11,3,13,3,,0.00,2,,239<br />
2001-7-22,31,27,23,26,23,21,94,85,66,1014,1012,1010,16,9,3,24,5,50,19.30,2,Rain,192<br />
2001-7-23,28,24,22,25,22,21,94,83,70,1012,1011,1009,16,11,5,21,10,37,1.78,3,Rain,204<br />
2001-7-24,29,24,21,21,19,2,94,71,27,1014,1013,1012,16,14,5,13,5,,0.00,0,,283<br />
2001-7-25,23,20,18,18,17,14,94,81,65,1018,1015,1013,16,16,16,23,11,27,0.25,8,Rain,49<br />
2001-7-26,24,19,14,16,13,11,88,69,47,1024,1022,1020,16,16,16,23,13,34,0.00,4,,52<br />
2001-7-27,24,19,14,12,10,4,88,60,29,1026,1024,1022,16,16,11,23,10,27,0.00,0,,106<br />
2001-7-28,25,21,18,22,18,14,94,84,73,1021,1017,1014,16,12,5,16,13,,8.64,5,Rain,163<br />
2001-7-29,28,24,21,21,20,18,94,76,54,1015,1015,1014,16,9,0,13,6,,0.00,5,Fog-Rain,258<br />
2001-7-30,31,24,19,23,20,18,94,80,49,1019,1017,1016,16,7,0,16,6,,0.00,4,Fog,153<br />
2001-7-31,34,27,21,25,22,19,94,73,49,1021,1019,1017,16,10,2,19,13,27,0.00,1,Rain,176<br />
2001-8-1,32,27,23,25,23,21,94,80,62,1023,1021,1020,16,9,2,29,16,45,13.97,1,Rain,193<br />
2001-8-2,29,26,22,24,22,21,94,86,74,1023,1022,1020,16,16,16,21,10,26,0.51,4,Rain,278<br />
2001-8-3,29,24,19,22,20,18,94,80,54,1021,1020,1017,16,8,0,11,3,,0.00,4,Fog,41<br />
2001-8-4,29,23,18,20,18,16,94,72,45,1019,1019,1017,16,13,4,11,2,,0.00,0,,163<br />
2001-8-5,30,24,19,23,20,17,88,74,62,1021,1020,1019,16,16,11,16,8,,0.00,0,,188<br />
2001-8-6,32,27,22,25,23,20,94,79,62,1022,1020,1019,11,9,2,26,13,27,0.00,0,,219<br />
2001-8-7,33,28,23,27,24,22,94,79,59,1021,1019,1017,16,8,3,14,6,,0.00,1,,244<br />
2001-8-8,32,27,23,24,23,21,94,74,52,1018,1016,1013,16,11,0,21,10,,0.00,1,Fog,232<br />
2001-8-9,33,28,23,24,22,20,94,76,55,1013,1010,1008,16,7,2,37,14,61,6.35,1,Rain,229<br />
