EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-3-28,22,14,6,14,8,2,97,69,53,1012,1006,1001,16,15,6,42,24,53,9.65,4,Rain-Thunderstorm,206<br />
2003-3-29,9,4,-1,8,0,-7,96,76,60,1023,1014,1006,16,16,14,26,19,35,3.05,8,Rain,287<br />
2003-3-30,2,0,-2,-6,-8,-10,78,59,46,1023,1022,1021,16,16,16,21,13,,0.00,6,,6<br />
2003-3-31,6,2,-2,-3,-5,-9,93,66,35,1021,1019,1015,16,14,3,34,11,40,0.00,5,Snow,277<br />
2003-4-1,21,12,3,9,5,-2,93,72,42,1013,1007,1004,16,16,13,24,16,,0.51,3,Rain,192<br />
2003-4-2,17,11,5,11,5,3,96,81,58,1015,1013,1011,14,8,0,24,10,,0.00,4,Fog,71<br />
2003-4-3,6,3,1,3,1,-2,96,86,79,1017,1015,1013,16,13,8,21,16,,0.00,8,,84<br />
2003-4-4,2,0,-1,1,-1,-3,96,90,79,1013,1010,1005,16,14,6,24,16,,24.64,8,Rain,86<br />
2003-4-5,0,-2,-3,-1,-4,-7,100,82,72,1027,1012,1002,16,13,4,26,19,34,0.25,8,Rain,309<br />
2003-4-6,0,-2,-5,-5,-7,-8,81,72,64,1033,1031,1028,16,16,16,24,11,,0.00,4,,60<br />
2003-4-7,-1,-2,-2,-2,-3,-8,96,88,59,1031,1024,1022,16,5,0,39,26,52,4.06,8,Fog-Rain-Snow,80<br />
2003-4-8,1,-1,-2,-2,-2,-4,100,89,76,1027,1026,1024,16,12,3,19,14,,0.00,8,,47<br />
2003-4-9,7,2,-3,-2,-4,-7,92,70,49,1027,1025,1024,16,16,16,23,13,,0.00,1,,53<br />
2003-4-10,14,6,-2,-2,-4,-7,75,53,33,1025,1022,1017,16,16,16,19,8,,0.00,0,,64<br />
2003-4-11,19,10,2,8,1,-4,65,51,39,1017,1013,1010,16,16,16,14,6,,0.00,0,,48<br />
2003-4-12,12,8,3,2,-1,-3,70,56,44,1022,1016,1012,16,16,16,27,14,,0.00,0,,12<br />
2003-4-13,12,6,-1,-2,-4,-6,76,50,31,1027,1025,1022,16,16,16,14,8,,0.00,0,,98<br />
2003-4-14,24,14,4,4,-2,-8,51,35,20,1026,1022,1016,16,16,16,26,13,,0.00,0,,212<br />
2003-4-15,29,23,17,8,6,4,56,36,22,1016,1012,1008,16,16,16,45,24,58,0.00,0,,247<br />
2003-4-16,21,13,4,8,3,-6,74,60,35,1020,1014,1009,16,16,16,32,16,40,0.00,1,,47<br />
2003-4-17,9,6,2,2,-2,-7,76,62,48,1020,1018,1016,16,16,14,32,26,47,1.02,3,Rain-Thunderstorm,89<br />
2003-4-18,14,10,7,10,5,-1,89,72,40,1021,1018,1015,16,13,6,16,11,,0.76,7,Rain,126<br />
2003-4-19,19,13,8,12,6,-1,77,59,41,1023,1021,1018,16,14,10,24,11,,0.00,2,Rain,130<br />
2003-4-20,24,18,12,16,12,8,88,72,53,1017,1012,1008,16,16,14,42,14,50,2.79,2,Rain-Thunderstorm,198<br />
2003-4-21,15,11,7,12,7,2,93,76,59,1008,1007,1005,16,16,11,32,18,39,0.25,7,Rain,268<br />
2003-4-22,7,4,3,2,1,-1,87,71,62,1017,1012,1008,16,16,16,24,16,,0.00,8,,318<br />
2003-4-23,13,7,1,1,-4,-7,89,52,24,1022,1020,1017,16,16,16,16,11,,0.00,0,,2<br />
2003-4-24,16,8,1,-2,-4,-6,70,42,26,1021,1019,1014,16,16,16,19,6,,0.00,0,,166<br />
2003-4-25,17,11,6,0,-3,-6,58,40,25,1014,1011,1009,16,16,16,23,8,,0.00,0,,101<br />
2003-4-26,16,9,3,-1,-3,-5,60,45,27,1016,1012,1009,16,16,16,27,16,39,0.00,0,,40<br />
2003-4-27,21,12,3,2,-3,-6,59,40,21,1019,1016,1013,16,16,8,23,8,,0.00,0,,204<br />
2003-4-28,26,21,13,11,8,3,51,40,31,1013,1011,1009,16,16,16,26,21,40,0.00,3,,280<br />
2003-4-29,16,10,5,5,3,0,76,56,42,1020,1018,1016,16,16,16,14,10,,0.00,0,,101<br />
2003-4-30,13,11,9,11,6,2,94,71,58,1019,1016,1010,16,16,13,21,10,,0.00,5,Rain,112<br />
2003-5-1,21,14,9,15,12,8,94,80,64,1012,1009,1006,16,10,2,24,10,,0.00,5,Rain,86<br />
2003-5-2,12,9,6,10,7,-3,100,82,53,1019,1015,1010,16,16,11,27,16,,0.00,7,Rain,24<br />
2003-5-3,14,8,3,9,2,-4,72,65,53,1022,1021,1019,16,16,16,23,14,,0.00,2,,64<br />
2003-5-4,17,9,3,10,4,-2,70,61,49,1023,1019,1014,16,16,16,32,14,40,0.00,0,,112<br />
2003-5-5,21,16,11,16,12,6,100,87,64,1013,1004,999,16,11,2,29,18,50,22.61,5,Rain-Thunderstorm,127<br />
2003-5-6,23,18,14,11,9,8,81,57,39,1014,1008,1004,16,11,0,24,5,29,0.25,1,,285<br />
2003-5-7,13,10,8,9,8,7,100,89,72,1016,1014,1013,16,13,3,21,11,,1.78,7,Rain,77<br />
2003-5-8,19,14,9,11,4,-2,90,61,30,1019,1016,1013,16,14,6,14,10,,0.76,6,Rain,53<br />
2003-5-9,18,13,9,13,8,3,86,73,57,1018,1013,1010,16,15,6,27,14,35,6.60,5,Rain-Thunderstorm,113<br />
2003-5-10,24,18,12,16,1,-2,83,37,20,1010,1007,1003,16,13,5,23,13,,3.05,3,Rain-Thunderstorm,169<br />
2003-5-11,20,14,10,17,7,-1,94,64,26,1003,996,993,16,14,6,53,21,71,4.06,6,Rain-Thunderstorm,208<br />
2003-5-12,10,9,8,8,5,4,87,75,68,1009,1002,994,16,16,16,37,27,48,0.51,8,Rain,297<br />
2003-5-13,20,14,8,5,2,-1,77,52,26,1014,1012,1010,16,16,16,27,19,37,0.00,2,,330<br />
2003-5-14,21,13,6,5,3,1,82,51,30,1015,1014,1013,16,16,16,19,5,,0.00,1,,190<br />
2003-5-15,16,13,10,11,9,6,93,77,62,1014,1013,1013,16,16,16,21,10,,1.02,8,Rain,86<br />
2003-5-16,16,13,11,13,12,10,100,90,81,1021,1017,1014,16,14,8,16,11,,0.00,7,,96<br />
2003-5-17,18,14,11,12,11,10,94,79,63,1023,1022,1020,16,15,11,24,13,29,0.00,2,,97<br />
2003-5-18,17,14,11,12,11,9,93,81,70,1024,1023,1021,16,16,10,26,14,,0.00,5,,100<br />
2003-5-19,22,17,12,13,11,9,94,74,52,1023,1022,1019,16,16,16,21,11,,0.00,2,,125<br />
2003-5-20,22,17,11,19,12,-1,97,76,30,1026,1018,1015,16,12,3,26,14,37,6.35,7,Rain-Thunderstorm,240<br />
2003-5-21,15,11,6,0,-1,-1,65,51,35,1031,1029,1027,16,16,16,32,16,45,0.00,0,,37<br />
2003-5-22,18,11,4,6,2,-1,82,53,39,1027,1025,1023,16,16,16,24,13,29,0.00,0,,54<br />
2003-5-23,17,12,7,11,7,1,94,72,52,1023,1019,1015,16,14,4,13,8,,6.60,4,Rain-Thunderstorm,22<br />
2003-5-24,15,11,8,8,4,-1,90,68,36,1014,1013,1012,16,16,13,16,10,,0.25,6,Rain,244<br />
2003-5-25,18,13,8,9,6,-1,100,63,40,1016,1015,1013,16,10,0,13,5,,0.00,3,Fog,52<br />
2003-5-26,18,14,11,12,10,8,88,75,62,1019,1017,1015,16,14,6,16,5,,0.25,6,Rain,64<br />
2003-5-27,19,14,9,13,6,-1,100,65,30,1020,1017,1016,16,14,3,24,5,35,7.37,4,Rain-Thunderstorm,62<br />
2003-5-28,22,16,9,13,7,-1,100,62,44,1016,1012,1006,16,8,0,16,3,,0.25,3,Fog,167<br />
2003-5-29,25,18,13,14,12,9,97,74,41,1007,1005,1004,16,13,5,21,6,,18.03,3,Rain-Thunderstorm,46<br />
2003-5-30,21,16,12,14,12,-1,97,75,43,1007,1005,1002,16,14,2,19,5,39,7.62,3,Rain,154<br />
2003-5-31,14,11,7,14,9,0,100,88,60,1014,1004,999,16,13,4,29,16,45,27.94,7,Rain,43<br />
2003-6-1,18,12,6,6,3,1,76,54,34,1017,1016,1013,16,16,16,23,11,35,0.00,0,,4<br />
2003-6-2,22,14,9,8,6,4,74,54,35,1019,1017,1015,16,16,16,21,8,,0.00,0,,203<br />
2003-6-3,17,14,13,11,7,4,82,62,48,1015,1013,1011,16,16,16,21,10,,0.00,4,,78<br />
2003-6-4,14,12,11,13,11,4,100,91,49,1011,1008,1007,16,9,2,19,13,,1.27,8,Rain-Thunderstorm,26<br />
2003-6-5,18,14,11,12,11,10,100,88,65,1014,1010,1008,16,13,3,19,11,,0.25,8,Rain-Thunderstorm,307<br />
2003-6-6,24,18,11,11,9,7,90,59,37,1016,1015,1012,16,16,13,23,6,,0.00,2,Rain,197<br />
2003-6-7,24,19,15,14,12,9,81,62,46,1013,1009,1007,16,16,16,13,6,,0.00,4,,157<br />
2003-6-8,21,18,16,17,15,11,94,81,64,1009,1006,1003,16,13,6,24,8,52,1.27,4,Rain-Thunderstorm,214<br />
2003-6-9,23,18,14,12,9,-1,87,55,29,1014,1009,1004,16,16,16,27,18,37,0.00,4,Rain,285<br />
2003-6-10,24,18,13,17,14,11,93,72,57,1015,1011,1007,16,16,10,21,6,27,2.54,3,Rain,196<br />
2003-6-11,27,21,16,17,11,-1,75,61,24,1013,1009,1006,16,15,11,24,16,,1.02,5,,289<br />
2003-6-12,17,16,14,16,14,12,100,94,77,1012,1010,1008,16,10,1,19,14,,19.56,8,Fog-Rain,69<br />
2003-6-13,24,18,14,17,15,14,100,87,65,1012,1010,1008,16,12,2,14,10,,0.00,7,,321<br />
2003-6-14,25,19,14,18,16,14,97,78,62,1017,1014,1012,16,13,2,14,6,,0.00,1,,98<br />
2003-6-15,26,21,15,16,12,3,87,63,41,1021,1019,1017,16,16,16,24,10,,0.00,0,,49<br />
2003-6-16,24,18,12,13,9,4,78,53,33,1022,1021,1020,16,16,16,21,13,,0.00,0,,79<br />
2003-6-17,23,19,16,17,15,9,94,77,62,1021,1017,1015,16,16,13,19,10,,0.00,4,Rain,94<br />
2003-6-18,28,22,17,18,17,16,100,81,54,1014,1012,1009,16,12,3,21,5,32,5.33,5,Rain-Thunderstorm,256<br />
2003-6-19,20,17,13,19,13,7,100,76,47,1018,1013,1010,16,13,4,32,13,40,15.24,4,Rain-Thunderstorm,20<br />
2003-6-20,24,17,11,11,8,5,71,54,39,1021,1019,1017,16,16,16,27,13,37,0.00,1,,30<br />
2003-6-21,27,20,13,13,11,9,83,56,36,1018,1017,1015,16,16,16,21,8,,0.00,0,,41<br />
2003-6-22,30,22,16,13,12,9,80,52,30,1017,1015,1013,16,16,16,11,3,,0.00,0,,331<br />
2003-6-23,32,24,17,16,13,12,72,50,31,1016,1015,1014,16,16,16,14,5,,0.00,0,,290<br />
2003-6-24,32,26,20,17,16,14,75,54,39,1019,1017,1016,16,16,16,21,8,,0.00,0,,224<br />
2003-6-25,32,27,22,19,17,16,66,53,42,1019,1016,1013,16,16,16,23,11,,0.00,0,,247<br />
2003-6-26,31,24,19,23,19,12,94,71,56,1013,1010,1006,16,14,4,29,16,40,0.25,2,Rain,253<br />
2003-6-27,27,21,15,12,11,9,78,52,35,1015,1013,1011,16,16,16,24,14,34,0.00,0,,277<br />
2003-6-28,26,22,19,16,14,11,83,66,51,1016,1015,1013,16,16,11,34,14,48,0.76,3,Rain-Thunderstorm,232<br />
2003-6-29,26,22,19,19,17,12,94,74,51,1020,1016,1014,16,14,2,27,14,45,0.00,3,Rain-Thunderstorm,259<br />
2003-6-30,27,21,15,16,14,13,87,65,46,1023,1021,1020,16,16,16,19,6,,0.00,0,,221<br />
2003-7-1,28,23,18,17,15,12,88,61,38,1021,1019,1015,16,16,16,16,6,,0.00,0,,162<br />
2003-7-2,29,23,18,18,16,14,90,62,44,1016,1013,1010,16,15,8,14,5,,0.00,0,,138<br />
2003-7-3,33,26,20,20,17,13,84,58,33,1011,1010,1008,16,15,10,16,5,27,0.00,0,,247<br />
2003-7-4,33,28,24,23,21,17,81,66,53,1012,1010,1007,16,15,2,48,16,74,0.51,2,Rain-Thunderstorm,264<br />
2003-7-5,28,27,24,19,19,18,71,65,58,1014,1012,1011,16,16,16,34,18,39,0.00,2,Rain,288<br />
2003-7-6,28,24,21,22,20,17,93,76,61,1015,1014,1011,16,14,3,21,6,27,1.27,2,Rain-Thunderstorm,128<br />
2003-7-7,28,24,20,22,19,17,93,77,60,1013,1012,1010,16,16,14,24,13,,1.52,5,Rain,266<br />
2003-7-8,31,26,21,23,19,12,94,68,37,1016,1014,1012,16,15,10,32,13,45,4.57,1,Rain-Thunderstorm,295<br />
2003-7-9,26,21,18,20,17,16,94,79,58,1016,1015,1013,16,16,13,14,8,,0.51,5,Rain,69<br />
2003-7-10,26,23,20,22,19,16,94,84,68,1014,1008,1003,16,15,8,23,13,,3.05,6,Rain,138<br />
2003-7-11,23,20,17,19,15,12,93,77,63,1009,1004,1001,16,16,6,35,21,47,2.03,7,Rain,271<br />
2003-7-12,26,20,16,13,12,9,86,60,37,1017,1013,1009,16,16,16,26,14,32,0.00,0,,307<br />
2003-7-13,27,21,16,17,14,11,84,64,40,1020,1019,1017,16,16,16,16,3,,1.27,1,Rain-Thunderstorm,132<br />
2003-7-14,28,22,17,17,14,10,90,61,34,1022,1020,1018,16,16,16,19,5,,0.00,0,,173<br />
2003-7-15,27,23,19,22,18,16,87,73,64,1017,1012,1009,16,16,13,29,14,39,0.00,2,,227<br />
2003-7-16,27,22,16,16,11,7,70,53,27,1020,1016,1012,16,16,16,23,14,34,0.00,1,,324<br />
2003-7-17,31,24,18,19,15,11,84,57,41,1021,1019,1017,16,16,16,19,6,,0.00,1,,300<br />
2003-7-18,26,20,16,18,11,8,87,56,37,1019,1018,1017,16,16,16,23,14,,0.76,3,Rain,52<br />
2003-7-19,28,21,14,11,10,7,77,51,27,1020,1018,1016,16,16,16,14,5,,0.00,0,,345<br />
2003-7-20,27,23,19,19,15,11,74,59,45,1016,1012,1009,16,16,16,27,10,32,0.76,2,Rain,249<br />
2003-7-21,24,21,18,21,18,16,94,84,69,1009,1006,1004,16,15,5,32,11,37,3.30,5,Rain-Thunderstorm,247<br />
2003-7-22,27,21,16,17,15,14,90,74,50,1012,1009,1006,16,16,16,29,14,29,0.00,4,,24<br />
2003-7-23,27,21,16,16,14,12,86,66,43,1016,1014,1012,16,16,16,23,11,,0.00,0,,23<br />
2003-7-24,28,22,16,14,12,11,78,54,34,1020,1017,1015,16,15,0,14,8,,0.00,2,,321<br />
2003-7-25,29,22,17,15,14,12,81,55,41,1023,1022,1020,16,16,16,26,10,,0.00,1,,252<br />
2003-7-26,27,23,20,18,16,14,71,62,54,1022,1019,1014,16,16,14,40,16,53,0.00,0,Rain,243<br />
2003-7-27,31,26,21,22,18,14,73,65,39,1016,1013,1010,16,15,13,27,21,35,0.00,4,Thunderstorm,287<br />
2003-7-28,26,21,17,14,12,9,84,60,40,1017,1016,1014,16,16,16,19,10,,0.00,0,,70<br />
2003-7-29,27,21,16,13,12,11,83,56,39,1017,1016,1015,16,16,3,16,5,,0.00,1,,186<br />
2003-7-30,28,22,16,16,13,9,78,55,36,1020,1018,1017,16,16,16,16,6,,0.00,0,,184<br />
2003-7-31,29,23,18,19,16,14,81,63,49,1018,1016,1015,16,15,10,21,5,,0.00,0,,163<br />
2003-8-1,30,25,20,21,19,14,97,78,49,1016,1015,1013,16,8,1,35,6,50,16.76,3,Rain-Thunderstorm,176<br />
2003-8-2,28,23,18,21,19,18,85,72,60,1014,1013,1012,16,14,5,16,6,,2.03,3,Rain,209<br />
2003-8-3,24,22,21,21,20,18,100,87,71,1014,1013,1011,16,12,4,13,8,,5.59,5,Rain-Thunderstorm,179<br />
2003-8-4,27,22,17,20,18,17,100,76,58,1012,1011,1010,16,15,6,16,8,,0.25,3,Rain-Thunderstorm,220<br />
