CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-2-1,-11,-18,-26,-11,-21,-30,100,83,64,1025,1022,1019,24,12,2,23,14,,0.00,6,Snow,124<br />
2002-2-2,-8,-14,-20,-11,-14,-21,100,89,79,1026,1022,1019,24,14,1,24,11,,0.00,5,Fog,284<br />
2002-2-3,-7,-9,-11,-9,-11,-12,100,91,86,1029,1027,1021,24,15,6,34,13,,0.00,6,Snow,148<br />
2002-2-4,-1,-9,-17,-5,-11,-18,100,88,75,1029,1024,1019,24,18,0,27,18,,0.00,1,Fog-Snow,264<br />
2002-2-5,2,-7,-14,-3,-8,-15,100,83,70,1028,1016,1007,24,20,0,24,16,32,0.00,4,Fog,184<br />
2002-2-6,2,-4,-9,-2,-6,-12,86,75,64,1013,1009,1003,24,24,24,52,26,63,0.00,2,Snow,255<br />
2002-2-7,3,-4,-13,-1,-7,-15,93,81,69,1012,1008,1006,24,24,24,24,16,,0.00,4,,230<br />
2002-2-8,-5,-11,-16,-8,-12,-18,86,83,79,1028,1016,1012,24,12,3,23,13,,0.00,7,Snow,55<br />
2002-2-9,-6,-10,-14,-8,-11,-16,93,88,85,1042,1038,1030,24,11,1,23,18,27,0.00,7,Fog-Snow,309<br />
2002-2-10,0,-9,-17,-3,-11,-19,86,80,74,1038,1026,1009,24,21,16,23,13,,0.00,6,,144<br />
2002-2-11,5,1,-3,-1,-3,-8,93,74,53,1019,1008,998,24,13,0,64,42,77,0.00,7,Snow,296<br />
2002-2-12,-1,-4,-7,-7,-8,-11,80,72,64,1024,1022,1018,24,23,13,35,27,45,0.00,6,Snow,279<br />
2002-2-13,2,-4,-9,-4,-8,-12,80,74,64,1017,1010,1003,24,24,24,32,18,,0.00,5,,246<br />
2002-2-14,0,-4,-9,-4,-7,-11,86,79,69,1018,1014,1004,24,23,5,34,21,34,0.00,4,Snow,297<br />
2002-2-15,4,-3,-10,-2,-6,-12,86,74,64,1019,1015,1013,24,24,24,35,21,45,0.00,5,,280<br />
2002-2-16,2,-4,-11,-1,-6,-12,93,84,70,1022,1019,1013,24,24,24,26,14,,0.00,1,,180<br />
2002-2-17,6,-1,-7,-1,-4,-9,86,75,61,1011,1005,1002,24,24,24,34,19,27,0.00,4,,226<br />
2002-2-18,2,-4,-9,-3,-7,-10,93,74,55,1014,1011,1006,24,24,24,24,14,29,0.00,5,,75<br />
2002-2-19,0,-2,-5,-1,-4,-7,93,82,74,1015,1014,1013,24,18,6,34,23,34,0.00,7,Snow,151<br />
2002-2-20,5,-1,-6,1,-4,-8,87,83,75,1023,1014,1012,24,23,16,29,23,37,0.00,6,,132<br />
2002-2-21,6,-2,-10,-3,-7,-12,86,69,39,1030,1026,1016,24,24,16,29,13,,0.00,4,,211<br />
2002-2-22,9,3,-3,0,-3,-6,86,72,50,1013,1007,1005,24,20,2,26,18,29,0.00,5,Snow,332<br />
2002-2-23,-1,-8,-15,-3,-16,-19,86,74,67,1026,1020,1011,24,17,6,48,34,61,0.00,8,Snow,331<br />
2002-2-24,-14,-18,-21,-19,-22,-24,84,68,56,1036,1031,1027,24,23,8,29,19,27,0.00,3,,333<br />
2002-2-25,-14,-18,-22,-19,-23,-27,72,66,61,1046,1042,1036,24,23,16,39,24,48,0.00,5,Snow,317<br />
2002-2-26,-6,-15,-24,-15,-21,-29,77,65,49,1045,1035,1022,24,24,24,23,14,,0.00,4,,227<br />
2002-2-27,-5,-10,-16,-11,-14,-19,86,70,50,1022,1020,1018,24,24,19,35,21,45,0.00,4,Snow,321<br />
2002-2-28,-16,-20,-25,-20,-26,-30,85,60,33,1035,1030,1022,24,24,24,32,18,32,0.00,3,,3<br />
2002-3-1,-13,-21,-28,-25,-29,-33,64,51,31,1034,1033,1031,24,24,24,34,13,40,0.00,1,,288<br />
2002-3-2,-13,-19,-25,-23,-26,-30,71,56,40,1037,1035,1033,24,24,24,29,14,34,0.00,0,,316<br />
2002-3-3,-2,-13,-25,-6,-19,-30,86,65,39,1036,1023,1009,24,20,1,45,16,53,0.00,6,Snow,232<br />
2002-3-4,-4,-7,-10,-8,-12,-15,86,71,54,1021,1017,1011,24,15,3,34,21,47,0.00,8,Snow,350<br />
2002-3-5,-13,-17,-21,-18,-22,-25,78,67,55,1031,1026,1022,24,18,2,29,18,29,0.00,7,Snow,360<br />
2002-3-6,-15,-21,-28,-23,-28,-34,77,61,40,1035,1033,1030,24,23,19,19,11,,0.00,3,,291<br />
2002-3-7,-15,-18,-21,-21,-23,-26,72,62,56,1029,1027,1025,24,19,2,19,6,,0.00,8,Snow,104<br />
2002-3-8,-15,-18,-26,-20,-22,-30,78,67,56,1030,1026,1024,24,9,2,23,10,,0.00,8,Snow,356<br />
2002-3-9,-15,-23,-31,-22,-30,-36,70,61,52,1038,1034,1030,24,24,24,27,11,29,0.00,1,,286<br />
2002-3-10,-13,-22,-31,-17,-24,-36,73,68,60,1037,1029,1020,24,13,1,39,18,50,0.00,6,Snow,128<br />
2002-3-11,-10,-14,-19,-12,-17,-22,86,77,67,1020,1016,1004,24,11,1,45,18,52,0.00,7,Fog-Snow,128<br />
2002-3-12,1,-8,-18,-3,-12,-20,86,78,63,1014,1004,995,24,15,2,53,31,61,0.00,5,Snow,289<br />
2002-3-13,-6,-14,-23,-12,-17,-25,92,78,58,1021,1019,1015,24,21,10,16,8,,0.00,4,Snow,175<br />
2002-3-14,-5,-8,-12,-10,-12,-15,86,74,63,1023,1022,1020,24,21,8,14,10,,0.00,6,Snow,101<br />
2002-3-15,-2,-7,-12,-7,-10,-15,86,75,55,1023,1019,1016,24,19,2,26,13,,0.00,5,Snow,208<br />
2002-3-16,-6,-10,-14,-10,-13,-16,85,76,58,1026,1025,1024,24,13,1,27,13,34,0.00,6,Snow,60<br />
2002-3-17,-8,-11,-13,-11,-13,-15,86,79,73,1027,1024,1023,24,6,1,27,19,34,0.00,8,Snow,6<br />
2002-3-18,-11,-14,-19,-15,-17,-22,85,81,73,1030,1029,1027,24,11,2,23,10,,0.00,6,Snow,293<br />
2002-3-19,-14,-21,-27,-19,-23,-30,84,73,66,1035,1032,1030,24,20,8,16,10,,0.00,6,,298<br />
2002-3-20,-15,-20,-26,-21,-26,-31,71,64,52,1046,1040,1034,24,20,2,34,16,,0.00,3,,312<br />
2002-3-21,-12,-18,-24,-18,-24,-29,70,62,57,1047,1044,1036,24,24,24,40,29,53,0.00,0,Snow,276<br />
2002-3-22,-6,-13,-21,-13,-21,-27,78,60,53,1036,1028,1022,24,24,24,29,21,34,0.00,1,,276<br />
2002-3-23,-4,-13,-23,-9,-17,-26,79,72,63,1027,1023,1022,24,24,24,16,11,,0.00,4,,245<br />
2002-3-24,-8,-11,-14,-13,-16,-18,79,73,67,1033,1031,1027,24,24,16,35,23,40,0.00,4,Snow,126<br />
2002-3-25,-3,-10,-17,-8,-14,-20,85,74,62,1032,1028,1023,24,23,10,42,31,53,0.00,3,,149<br />
2002-3-26,0,-4,-8,-4,-7,-11,86,81,74,1023,1016,1008,24,15,5,26,18,,0.00,7,Snow,189<br />
2002-3-27,7,1,-5,1,-3,-7,93,79,61,1006,1000,997,24,16,1,40,24,52,0.00,7,Snow,250<br />
2002-3-28,6,-1,-7,-1,-6,-10,86,75,49,1006,1002,1001,24,20,1,39,24,53,0.00,4,Snow,282<br />
2002-3-29,0,-1,-3,-3,-5,-8,86,74,60,1013,1010,1006,24,15,1,52,29,66,0.00,7,Snow,305<br />
2002-3-30,-2,-6,-8,-10,-11,-13,80,64,51,1022,1017,1013,24,24,24,53,34,63,0.00,3,,309<br />
2002-3-31,-1,-8,-14,-5,-11,-17,93,71,47,1023,1018,1010,24,14,0,34,21,32,0.00,4,Snow,123<br />
2002-4-1,-4,-7,-11,-6,-10,-14,86,79,68,1030,1019,1010,24,9,0,34,26,37,0.00,8,Snow,12<br />
2002-4-2,-11,-16,-21,-15,-17,-23,85,78,67,1038,1035,1030,24,16,3,37,29,45,0.00,6,Snow,311<br />
2002-4-3,-10,-18,-27,-13,-20,-31,92,81,64,1038,1036,1034,24,17,1,14,6,,0.00,3,Fog,207<br />
2002-4-4,-4,-12,-20,-8,-14,-21,100,84,68,1034,1032,1032,24,24,24,14,11,,0.00,3,,128<br />
2002-4-5,-3,-12,-20,-8,-12,-20,100,81,63,1036,1032,1021,24,15,0,40,10,53,0.00,5,Fog,146<br />
2002-4-6,2,-2,-6,-3,-6,-9,86,80,69,1018,1008,1003,24,23,16,48,37,61,0.00,8,Snow,77<br />
2002-4-7,-4,-8,-13,-6,-8,-13,100,86,74,1021,1014,1010,24,8,0,24,14,,0.00,8,Fog-Snow,43<br />
2002-4-8,-3,-10,-16,-6,-10,-17,100,87,80,1025,1023,1020,24,14,0,27,8,,0.00,7,Fog-Snow,224<br />
2002-4-9,2,-3,-8,-3,-6,-8,100,80,64,1026,1022,1018,24,24,19,27,18,27,0.00,6,,61<br />
2002-4-10,2,-1,-4,1,-3,-8,100,85,69,1026,1021,1017,24,11,2,40,26,48,0.00,7,Rain-Snow,136<br />
2002-4-11,15,7,-1,7,3,-1,100,83,45,1016,1014,1013,24,13,0,27,16,,0.00,4,Fog,198<br />
2002-4-12,16,7,-2,5,2,-3,100,72,39,1015,1014,1012,24,24,24,29,8,,0.00,4,,148<br />
2002-4-13,18,9,1,10,4,0,94,74,37,1012,1004,998,24,23,4,45,16,53,0.00,6,Rain-Thunderstorm,195<br />
2002-4-14,19,9,0,9,4,-5,100,73,35,1001,996,990,24,16,0,50,14,69,0.00,5,Fog-Rain-Thunderstorm,193<br />
2002-4-15,14,7,-1,-2,-6,-9,75,43,21,1002,1000,996,24,24,24,47,26,58,0.00,3,,234<br />
2002-4-16,8,6,1,4,2,-2,100,76,61,1007,1004,1002,24,21,16,26,14,32,0.00,8,Rain,87<br />
2002-4-17,10,3,-3,2,-2,-6,100,74,32,1019,1012,1007,24,13,0,32,11,37,0.00,4,Fog,304<br />
2002-4-18,6,1,-4,-6,-8,-10,80,55,34,1028,1024,1020,24,24,24,40,21,50,0.00,4,,349<br />
2002-4-19,5,0,-5,-4,-8,-11,86,58,31,1031,1029,1028,24,24,16,23,8,29,0.00,5,Snow,66<br />
2002-4-20,7,-1,-8,-3,-7,-9,93,61,34,1029,1026,1021,24,22,13,27,18,35,0.00,1,Fog,139<br />
2002-4-21,10,4,-2,-1,-3,-5,87,62,37,1020,1016,1012,24,24,24,39,24,52,0.00,3,,160<br />
2002-4-22,19,8,-2,2,-2,-5,87,53,21,1012,1004,997,24,24,16,37,24,50,0.00,3,,180<br />
2002-4-23,9,4,-3,2,-3,-11,87,64,42,1018,1008,999,24,24,24,45,34,58,0.00,6,,303<br />
2002-4-24,-1,-3,-7,-11,-12,-14,63,53,40,1029,1022,1019,24,23,10,63,42,82,0.00,6,Snow,308<br />
2002-4-25,2,-6,-12,-12,-16,-19,79,45,22,1032,1030,1028,24,24,24,32,21,37,0.00,2,,328<br />
2002-4-26,7,-2,-11,-14,-16,-18,58,34,15,1028,1024,1020,24,24,24,27,14,48,0.00,6,,129<br />
2002-4-27,11,2,-7,-5,-12,-15,74,38,16,1020,1017,1015,24,24,24,21,14,29,0.00,3,,120<br />
2002-4-28,12,3,-5,0,-5,-10,75,52,22,1015,1010,1008,24,23,16,50,21,71,0.00,6,Rain,265<br />
2002-4-29,8,1,-6,2,-1,-7,93,81,46,1016,1015,1011,24,18,2,37,19,53,0.00,5,Rain,301<br />
2002-4-30,10,1,-8,2,-4,-10,93,75,32,1019,1016,1013,24,21,3,42,16,63,0.00,4,Rain,308<br />
2002-5-1,4,-4,-12,-10,-13,-15,85,53,26,1021,1018,1015,24,24,24,35,21,50,0.00,1,,330<br />
2002-5-2,15,3,-8,-6,-11,-13,68,40,21,1015,1006,997,24,24,24,55,29,72,0.00,6,,143<br />
2002-5-3,9,2,-7,-3,-6,-13,64,49,39,1019,1005,994,24,24,24,58,39,76,0.00,5,,294<br />
2002-5-4,9,-2,-12,-1,-8,-15,87,61,34,1024,1020,1015,24,22,5,47,16,55,0.00,6,Snow,123<br />
2002-5-5,5,1,-2,-3,-7,-12,86,55,31,1022,1021,1017,24,21,5,47,35,64,0.00,6,Snow,69<br />
2002-5-6,7,2,-3,-9,-11,-12,59,41,25,1026,1024,1022,24,24,24,27,18,32,0.00,6,,65<br />
2002-5-7,10,1,-8,-3,-11,-15,75,41,22,1026,1024,1021,24,24,16,29,13,27,0.00,6,,133<br />
2002-5-8,4,2,0,1,0,-2,100,89,75,1022,1020,1018,24,11,1,24,11,27,0.00,8,Fog-Rain-Snow,16<br />
2002-5-9,14,6,-3,-1,-7,-11,93,52,18,1018,1015,1013,24,24,16,40,13,82,0.00,5,,288<br />
2002-5-10,15,6,-4,0,-5,-8,86,51,21,1019,1018,1016,24,23,13,37,13,50,0.00,3,Rain,246<br />
2002-5-11,17,7,-2,0,-4,-6,80,47,20,1020,1019,1017,24,24,24,32,13,40,0.00,4,,202<br />
2002-5-12,18,8,-1,2,-3,-7,80,43,19,1026,1022,1017,24,24,24,48,23,69,0.00,2,,312<br />
2002-5-13,21,10,-1,-1,-4,-8,69,40,21,1029,1024,1016,24,24,24,29,11,39,0.00,2,,153<br />
2002-5-14,29,17,6,8,1,-4,67,35,15,1015,1006,998,24,22,5,60,32,76,0.00,4,Rain,200<br />
2002-5-15,13,7,0,4,-1,-8,87,64,42,1024,1013,1003,24,21,13,37,23,47,0.00,6,Rain-Snow,73<br />
2002-5-16,11,3,-4,-5,-8,-11,74,45,26,1029,1028,1025,24,24,24,19,11,27,0.00,1,,98<br />
2002-5-17,15,5,-5,-6,-8,-11,64,38,19,1031,1029,1027,24,24,24,23,14,,0.00,2,,122<br />
2002-5-18,17,9,1,-8,-9,-10,48,27,16,1030,1029,1027,24,24,24,29,24,39,0.00,7,,122<br />
2002-5-19,18,11,4,-7,-9,-10,39,26,14,1031,1029,1027,24,24,24,42,31,60,0.00,6,,124<br />
2002-5-20,22,13,4,-4,-5,-7,49,29,15,1028,1022,1013,24,24,24,58,42,74,0.00,2,,140<br />
2002-5-21,29,19,9,8,3,-4,46,35,26,1012,1004,997,24,23,19,39,32,48,0.00,3,,124<br />
2002-5-22,19,8,-2,8,-1,-4,87,66,49,1015,1003,996,24,9,0,66,43,84,0.00,7,Rain-Snow,47<br />
2002-5-23,11,2,-7,1,-3,-10,86,68,44,1025,1022,1016,24,22,16,24,16,32,0.00,3,,306<br />
2002-5-24,12,6,-1,3,-1,-3,87,64,35,1023,1017,1011,24,24,16,39,19,47,0.00,6,Rain,190<br />
2002-5-25,16,9,2,3,-1,-5,93,55,25,1012,1011,1009,24,23,13,39,21,52,0.00,4,Rain,275<br />
2002-5-26,22,10,-1,3,-2,-4,93,45,18,1012,1010,1009,24,24,24,34,13,45,0.00,1,,277<br />
2002-5-27,24,14,4,11,5,-3,81,52,29,1011,1009,1006,24,24,16,47,19,60,0.00,4,Rain-Thunderstorm,172<br />
2002-5-28,29,18,7,11,6,1,93,50,20,1007,1006,1006,24,24,24,27,16,29,0.00,3,,211<br />
2002-5-29,28,20,12,8,5,3,72,37,21,1006,1004,1001,24,24,24,42,23,53,0.00,4,,252<br />
2002-5-30,26,20,11,7,2,-4,48,31,17,1009,1005,1001,24,24,24,52,32,66,0.00,2,,291<br />
2002-5-31,28,17,6,3,-1,-4,57,31,14,1012,1008,1006,24,24,24,48,18,71,0.00,2,,272<br />
2002-6-1,24,14,5,1,-2,-4,54,33,16,1016,1014,1012,24,21,10,21,10,27,0.00,5,,25<br />
2002-6-2,18,13,9,11,6,0,88,68,30,1018,1015,1012,24,18,10,37,23,48,0.00,8,Fog-Rain,140<br />
2002-6-3,12,10,8,9,8,6,93,86,72,1019,1018,1017,24,14,5,27,16,37,0.00,8,Rain,79<br />
2002-6-4,21,12,4,10,7,4,100,71,40,1020,1018,1016,24,17,1,23,10,,0.00,4,Fog,256<br />
2002-6-5,27,18,9,12,9,6,82,63,30,1016,1010,1004,24,24,19,42,21,53,0.00,6,Rain-Thunderstorm,179<br />
2002-6-6,21,16,10,12,7,4,88,60,38,1008,1004,1002,24,24,24,64,35,77,0.00,3,,259<br />
2002-6-7,22,12,3,5,1,-3,87,49,19,1014,1011,1009,24,24,24,26,14,35,0.00,2,,277<br />
2002-6-8,16,13,10,9,4,1,87,55,41,1021,1017,1014,24,20,5,42,29,58,0.00,7,Rain-Thunderstorm,65<br />
2002-6-9,12,10,9,9,7,6,88,79,71,1017,1016,1014,24,20,6,48,35,61,0.00,8,Rain-Thunderstorm,53<br />
2002-6-10,10,9,8,9,7,6,94,89,76,1016,1010,1006,24,8,2,45,32,60,0.00,8,Rain,61<br />
2002-6-11,12,10,8,10,8,7,100,90,82,1007,1004,1002,24,18,5,29,18,32,0.00,8,Rain,184<br />
2002-6-12,14,11,9,10,8,7,94,83,63,1020,1013,1007,24,17,4,35,26,39,0.00,7,Rain,336<br />
2002-6-13,23,13,4,11,7,3,100,65,38,1022,1021,1020,24,21,6,23,14,29,0.00,2,Fog,310<br />
2002-6-14,23,17,11,10,8,6,88,59,36,1020,1019,1017,24,21,16,23,13,,0.00,5,Rain,343<br />
2002-6-15,24,14,5,10,6,3,87,55,27,1017,1016,1013,24,22,16,23,10,32,0.00,3,,288<br />
2002-6-16,21,16,10,14,10,5,82,68,60,1013,1011,1009,24,23,19,29,14,32,0.00,4,Rain-Thunderstorm,136<br />
2002-6-17,27,19,12,15,12,9,94,72,39,1009,1004,999,24,21,1,76,24,95,0.00,5,Rain-Hail-Thunderstorm,148<br />
2002-6-18,18,14,12,14,13,10,94,82,64,1005,1002,999,24,23,16,27,18,37,0.00,7,Rain,333<br />
2002-6-19,18,13,8,13,11,7,94,85,59,1015,1007,1004,24,19,3,48,19,58,0.00,7,Rain-Thunderstorm,272<br />
2002-6-20,22,14,7,13,9,6,93,70,46,1021,1019,1016,24,24,24,23,13,29,0.00,3,Rain,207<br />
2002-6-21,28,18,9,14,11,8,94,60,32,1020,1018,1015,24,24,24,34,14,37,0.00,3,,139<br />
2002-6-22,29,22,16,18,16,14,94,70,40,1015,1014,1013,24,23,19,23,16,32,0.00,5,,107<br />
2002-6-23,22,19,16,17,16,14,88,81,69,1015,1014,1012,24,21,16,32,16,35,0.00,7,Rain-Thunderstorm,109<br />
2002-6-24,26,21,16,17,16,14,100,78,57,1012,1011,1010,24,16,0,23,5,,0.00,6,Fog-Rain-Thunderstorm,55<br />
2002-6-25,26,19,13,17,15,12,94,78,54,1017,1016,1012,24,19,5,23,13,27,0.00,5,,315<br />
2002-6-26,30,21,13,17,14,11,94,62,37,1019,1016,1013,24,24,16,21,6,,0.00,1,,178<br />
2002-6-27,33,24,16,17,16,14,88,57,36,1014,1010,1005,24,24,24,34,21,37,0.00,1,,146<br />
2002-6-28,34,27,20,18,17,15,83,57,32,1005,1003,1002,24,24,16,24,18,27,0.00,5,Rain-Thunderstorm,211<br />
2002-6-29,31,23,14,16,14,12,94,68,31,1005,1003,999,24,22,5,61,14,84,0.00,6,Rain-Hail-Thunderstorm,313<br />
2002-6-30,25,19,13,13,11,8,88,59,36,1009,1007,1001,24,24,24,40,27,55,0.00,1,,253<br />
2002-7-1,24,17,10,10,8,6,87,58,34,1012,1010,1008,24,24,24,52,21,69,0.00,3,Rain-Thunderstorm,267<br />
2002-7-2,24,16,8,9,6,3,87,55,25,1015,1014,1012,24,24,24,34,18,52,0.00,1,,259<br />
2002-7-3,25,17,8,11,7,4,76,55,33,1021,1018,1014,24,24,24,32,11,37,0.00,3,,55<br />
2002-7-4,24,19,15,17,14,10,83,72,61,1013,1011,1009,24,24,24,39,29,52,0.00,5,Rain,128<br />
2002-7-5,25,18,12,17,11,2,94,61,22,1018,1012,1008,24,18,8,42,18,55,0.00,5,Rain-Thunderstorm,228<br />
2002-7-6,25,16,7,12,7,3,81,54,28,1023,1021,1019,24,24,24,27,13,37,0.00,3,,146<br />
2002-7-7,29,21,14,16,12,7,82,56,28,1021,1019,1018,24,24,24,29,18,39,0.00,3,,61<br />
2002-7-8,24,20,16,14,9,4,82,51,37,1025,1022,1019,24,23,8,37,24,50,0.00,6,Rain-Thunderstorm,87<br />
2002-7-9,21,17,13,16,14,10,94,81,68,1025,1020,1015,24,22,3,61,27,89,0.00,7,Rain-Thunderstorm-Tornado,122<br />
2002-7-10,25,19,14,15,13,11,88,67,44,1029,1027,1025,24,24,24,27,16,,0.00,3,,117<br />
2002-7-11,27,20,14,17,14,13,94,70,45,1026,1022,1016,24,24,24,34,19,45,0.00,2,,162<br />
2002-7-12,32,23,16,21,17,14,88,70,43,1016,1014,1012,24,23,16,19,14,,0.00,1,,138<br />
2002-7-13,31,24,18,20,18,16,88,66,43,1013,1012,1011,24,24,24,21,13,,0.00,1,,125<br />
2002-7-14,35,27,19,22,18,16,88,65,39,1011,1007,1004,24,24,24,35,23,45,0.00,4,,142<br />
2002-7-15,30,24,19,20,18,14,83,68,51,1011,1009,1005,24,20,8,64,19,80,0.00,5,Rain-Thunderstorm,313<br />
2002-7-16,31,23,17,19,17,14,88,63,40,1015,1014,1012,24,24,24,16,6,27,0.00,5,,87<br />
2002-7-17,29,24,20,20,17,15,83,68,45,1017,1016,1015,24,23,19,27,16,37,0.00,5,,130<br />
2002-7-18,32,23,16,23,18,15,94,73,43,1016,1013,1010,24,20,3,27,19,34,0.00,2,,162<br />
2002-7-19,32,24,17,23,19,17,100,74,49,1011,1009,1006,24,19,13,16,10,,0.00,5,,154<br />
2002-7-20,29,22,14,21,17,9,100,70,35,1012,1007,1003,24,20,10,39,14,45,0.00,5,,294<br />
2002-7-21,21,14,9,13,10,8,94,71,49,1020,1015,1013,24,24,24,53,23,64,0.00,4,,300<br />
2002-7-22,22,16,10,13,9,6,100,66,35,1027,1025,1021,24,24,24,23,13,32,0.00,3,,357<br />
2002-7-23,25,17,8,14,9,6,87,63,41,1024,1021,1018,24,24,24,21,11,29,0.00,3,,152<br />
2002-7-24,29,20,12,18,14,11,100,74,33,1019,1015,1011,24,24,24,61,16,76,0.00,4,Rain-Thunderstorm,199<br />
2002-7-25,31,21,12,17,14,12,100,65,31,1014,1011,1009,24,23,16,16,10,27,0.00,1,,285<br />
2002-7-26,33,24,15,18,15,12,88,59,28,1008,1004,1000,24,23,16,21,11,,0.00,4,Rain-Thunderstorm,185<br />
2002-7-27,26,21,15,15,11,8,94,59,32,1008,1006,1002,24,21,13,39,26,52,0.00,5,,327<br />
2002-7-28,25,18,11,12,11,9,94,66,38,1008,1008,1007,24,24,24,32,14,45,0.00,4,Rain,285<br />
2002-7-29,24,17,10,13,10,7,100,68,34,1012,1009,1008,24,24,19,40,11,52,0.00,4,Rain,299<br />
2002-7-30,24,14,6,13,9,6,100,73,38,1016,1012,1008,24,24,24,27,10,37,0.00,3,Rain-Thunderstorm,209<br />
2002-7-31,17,11,6,13,9,6,100,86,67,1015,1011,1009,24,21,1,50,11,71,0.00,5,Fog-Rain,299<br />
