EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-3-16,-26,-30,-34,-31,-35,-39,75,65,58,1027,1024,1021,32,19,5,6,2,,0.00,2,Snow,201<br />
2002-3-17,-26,-30,-34,-31,-34,-38,70,64,52,1032,1030,1027,32,22,6,11,3,,0.00,1,Snow,353<br />
2002-3-18,-24,-27,-30,-29,-32,-36,70,63,57,1034,1032,1031,32,21,8,24,13,,0.00,4,Snow,323<br />
2002-3-19,-27,-30,-34,-32,-36,-38,69,64,57,1034,1033,1030,24,24,24,23,14,,0.00,0,,314<br />
2002-3-20,-28,-32,-37,-33,-36,-40,75,66,57,1029,1022,1015,32,20,6,13,5,,0.00,2,Snow,295<br />
2002-3-21,-12,-21,-29,-14,-25,-34,92,74,63,1015,1007,1003,24,7,1,27,3,27,0.00,7,Snow,308<br />
2002-3-22,-14,-20,-25,-15,-22,-29,92,75,61,1016,1011,1005,24,12,2,32,11,,0.00,6,Snow,318<br />
2002-3-23,-6,-17,-28,-12,-19,-32,84,68,49,1015,1012,1009,32,25,16,40,13,53,0.00,5,Snow,25<br />
2002-3-24,-6,-13,-20,-15,-21,-24,78,67,39,1013,1009,1008,32,12,2,66,35,71,0.00,3,Snow,332<br />
2002-3-25,-19,-20,-24,-23,-25,-29,77,69,64,1020,1017,1014,32,15,8,48,37,55,0.00,1,Snow,329<br />
2002-3-26,-10,-18,-25,-12,-20,-28,100,72,57,1018,1014,1012,24,12,2,24,8,32,0.00,6,Snow,297<br />
2002-3-27,-13,-19,-26,-14,-22,-31,92,71,60,1025,1018,1012,32,20,2,26,13,32,0.00,4,Snow,322<br />
2002-3-28,-19,-24,-29,-25,-29,-34,77,65,55,1030,1029,1025,24,24,24,23,11,,0.00,1,,329<br />
2002-3-29,-16,-21,-27,-21,-26,-32,84,67,56,1031,1030,1029,32,25,24,6,2,,0.00,1,,302<br />
2002-3-30,-15,-19,-23,-18,-22,-28,85,76,65,1030,1030,1029,32,19,3,8,3,,0.00,4,Snow,296<br />
2002-3-31,-11,-18,-25,-16,-22,-28,79,72,61,1029,1025,1023,32,26,24,27,6,,0.00,1,Fog,332<br />
2002-4-1,-14,-17,-20,-18,-22,-24,72,69,66,1027,1025,1024,32,27,24,39,26,35,0.00,0,Snow,330<br />
2002-4-2,-18,-21,-25,-22,-26,-29,77,69,64,1026,1023,1021,32,28,24,53,31,63,0.00,2,Snow,332<br />
2002-4-3,-25,-28,-31,-30,-33,-36,64,62,58,1033,1029,1022,24,14,3,53,43,66,0.00,1,Snow,328<br />
2002-4-4,-22,-26,-29,-27,-31,-35,71,63,58,1033,1031,1027,24,24,24,42,35,52,0.00,0,Fog-Snow,322<br />
2002-4-5,-21,-24,-28,-25,-29,-33,71,66,63,1027,1025,1024,32,25,6,47,35,48,0.00,1,Snow,320<br />
2002-4-6,-16,-21,-25,-21,-26,-30,77,67,64,1027,1025,1024,32,26,24,29,19,,0.00,1,,323<br />
2002-4-7,-16,-21,-26,-21,-25,-30,77,69,64,1029,1028,1027,32,26,24,8,3,,0.00,1,,304<br />
2002-4-8,-14,-20,-25,-18,-24,-29,85,68,51,1028,1025,1024,32,26,24,10,3,,0.00,1,,278<br />
2002-4-9,-15,-19,-24,-19,-23,-28,85,74,66,1025,1023,1019,32,25,8,8,3,,0.00,5,Snow,216<br />
2002-4-10,-11,-14,-17,-13,-16,-21,92,81,72,1019,1013,1009,32,15,3,29,11,,0.00,7,Snow,320<br />
2002-4-11,-18,-20,-23,-21,-24,-28,78,72,65,1017,1012,1008,24,8,1,63,35,71,0.00,6,Snow,320<br />
2002-4-12,-16,-21,-26,-23,-26,-31,71,65,56,1019,1016,1012,32,28,24,16,10,,0.00,1,,310<br />
2002-4-13,-17,-21,-25,-23,-26,-29,71,68,61,1020,1014,1010,32,23,10,39,21,45,0.00,2,,317<br />
2002-4-14,-14,-21,-26,-20,-26,-30,78,66,60,1022,1017,1005,32,24,3,34,13,47,0.00,3,Snow,173<br />
2002-4-15,-8,-11,-14,-9,-12,-17,93,89,79,1003,992,988,6,2,1,47,29,53,0.00,8,Snow,115<br />
2002-4-16,-8,-13,-17,-10,-16,-21,92,86,72,1011,999,989,16,3,0,66,45,80,0.00,6,Snow,325<br />
2002-4-17,-15,-18,-21,-18,-21,-24,78,75,66,1024,1020,1011,32,5,1,66,52,82,0.00,0,Snow,323<br />
2002-4-18,-10,-16,-22,-14,-19,-26,92,76,71,1023,1020,1018,24,24,24,26,14,,0.00,3,,322<br />
2002-4-19,-9,-14,-20,-14,-18,-24,100,78,62,1017,1012,1007,32,27,24,21,3,,0.00,5,,331<br />
2002-4-20,-12,-14,-18,-15,-18,-22,92,74,62,1014,1010,1007,24,24,24,37,13,37,0.00,3,,328<br />
2002-4-21,-9,-14,-20,-13,-19,-24,85,71,53,1018,1017,1014,32,26,24,35,26,50,0.00,2,Snow,330<br />
2002-4-22,-4,-8,-12,-7,-11,-15,93,83,64,1018,1017,1016,24,17,5,8,3,,0.00,6,Snow,265<br />
2002-4-23,-4,-8,-12,-8,-10,-13,100,82,69,1019,1017,1015,24,24,24,13,3,,0.00,4,,140<br />
2002-4-24,-1,-6,-10,-6,-11,-15,80,67,54,1015,1013,1012,24,24,24,13,6,,0.00,5,,132<br />
2002-4-25,-2,-6,-10,-6,-8,-12,93,78,68,1018,1016,1014,24,24,24,16,10,,0.00,5,,273<br />
2002-4-26,-1,-4,-7,-4,-6,-10,86,82,74,1022,1019,1017,32,20,16,47,21,58,0.00,5,,134<br />
2002-4-27,-4,-4,-5,-7,-7,-9,86,81,74,1022,1022,1020,32,27,16,35,29,48,0.00,8,,137<br />
2002-4-28,-1,-6,-10,-7,-11,-14,86,65,47,1020,1017,1016,32,28,24,27,13,,0.00,4,,355<br />
2002-4-29,-3,-7,-11,-7,-10,-15,86,76,62,1019,1019,1017,32,25,16,34,19,,0.00,5,Snow,329<br />
2002-4-30,-1,-3,-6,-4,-6,-8,93,82,74,1018,1017,1016,32,20,5,19,11,,0.00,7,Snow,301<br />
2002-5-1,0,-2,-4,-3,-4,-5,93,89,80,1015,1011,1008,32,10,2,24,6,32,0.00,8,Fog-Snow,141<br />
2002-5-2,0,-2,-4,-4,-4,-6,93,82,64,1009,1008,1008,32,18,5,24,18,34,0.00,7,Snow,144<br />
2002-5-3,-2,-4,-8,-7,-8,-11,86,74,59,1009,1009,1009,32,26,24,37,13,,0.00,4,,327<br />
2002-5-4,-3,-7,-11,-8,-11,-14,86,72,64,1010,1010,1009,32,26,24,35,24,45,0.00,3,Snow,327<br />
2002-5-5,-6,-8,-11,-8,-11,-14,93,75,58,1009,1007,1006,32,15,6,27,10,,0.00,4,Snow,325<br />
2002-5-6,-6,-9,-11,-11,-13,-15,79,70,54,1014,1010,1007,32,21,8,21,8,,0.00,7,Snow,216<br />
2002-5-7,-6,-8,-9,-12,-13,-14,79,64,54,1018,1016,1014,24,24,24,21,11,,0.00,6,Snow,233<br />
2002-5-8,-4,-7,-8,-9,-11,-13,86,70,59,1021,1020,1018,32,23,8,13,5,,0.00,7,Snow,181<br />
2002-5-9,-3,-6,-7,-5,-10,-13,86,71,58,1019,1014,1009,32,24,11,24,11,27,0.00,6,Snow,313<br />
2002-5-10,-4,-7,-9,-7,-10,-12,86,76,68,1012,1009,1007,32,23,10,34,19,39,0.00,5,Snow,313<br />
2002-5-11,1,-3,-6,-2,-4,-8,93,88,80,1011,1009,1007,16,5,2,29,11,,0.00,8,Snow,355<br />
2002-5-12,-4,-6,-7,-7,-8,-11,86,79,68,1022,1017,1010,24,11,3,48,34,60,0.00,6,Snow,328<br />
2002-5-13,-4,-7,-9,-9,-11,-13,79,68,59,1021,1019,1016,24,24,24,29,18,32,0.00,4,Snow,342<br />
2002-5-14,-1,-6,-10,-7,-9,-12,86,78,64,1020,1016,1013,32,11,2,35,24,35,0.00,5,Snow,310<br />
2002-5-15,-2,-6,-8,-6,-8,-12,80,74,63,1027,1025,1021,32,28,24,16,6,,0.00,8,Snow,155<br />
2002-5-16,-1,-3,-5,-5,-7,-10,80,71,64,1028,1025,1023,32,26,24,32,11,,0.00,7,Snow,139<br />
2002-5-17,1,-3,-6,-4,-6,-9,86,75,64,1026,1025,1023,32,26,24,35,16,,0.00,5,,325<br />
2002-5-18,-2,-6,-9,-6,-8,-12,86,77,69,1027,1026,1025,32,32,32,39,26,50,0.00,1,,325<br />
2002-5-19,-3,-7,-9,-7,-9,-11,86,78,69,1025,1023,1021,32,32,32,47,31,55,0.00,1,,325<br />
2002-5-20,-4,-7,-10,-7,-9,-12,86,79,69,1021,1020,1017,32,32,32,47,32,48,0.00,1,,323<br />
2002-5-21,-2,-6,-10,-3,-7,-11,93,90,86,1017,1012,1006,24,14,2,37,19,50,0.00,4,,146<br />
2002-5-22,-1,-3,-4,-4,-5,-6,86,84,75,1006,1001,999,32,26,11,48,32,53,0.00,7,Fog-Snow,142<br />
2002-5-23,2,-1,-4,-5,-7,-9,80,63,52,1002,999,998,32,28,8,39,18,35,0.00,6,Snow,59<br />
2002-5-24,0,-3,-7,-5,-8,-10,80,71,60,1008,1005,1002,32,28,24,26,11,,0.00,2,,331<br />
2002-5-25,-1,-3,-5,-5,-7,-8,80,75,69,1011,1010,1008,32,29,24,27,21,,0.00,7,,317<br />
2002-5-26,-1,-3,-4,-6,-7,-8,86,75,69,1011,1011,1010,32,27,24,32,23,39,0.00,8,Snow,325<br />
2002-5-27,0,-2,-4,-5,-6,-8,80,73,64,1011,1010,1010,,,,29,21,29,0.00,6,,323<br />
2002-5-28,1,-1,-3,-2,-4,-7,100,84,74,1012,1008,1001,16,5,1,52,21,63,0.00,7,Snow,140<br />
2002-5-29,0,-1,-2,-1,-2,-3,93,90,80,1001,996,994,24,9,2,39,26,53,0.00,7,Snow,126<br />
2002-5-30,2,-1,-3,1,-3,-7,93,83,69,994,993,992,32,11,1,50,24,61,0.00,7,Snow,330<br />
2002-5-31,1,0,-1,-1,-2,-3,100,90,80,1005,999,994,32,9,1,21,8,27,0.00,8,Snow,144<br />
2002-6-1,3,1,-1,-1,-3,-5,87,75,56,1007,1006,1005,24,24,24,23,13,27,0.00,6,Snow,110<br />
2002-6-2,7,3,0,1,-1,-3,80,69,61,1006,1004,1003,24,24,24,32,16,34,0.00,2,,38<br />
2002-6-3,9,6,2,3,0,-2,87,72,61,1005,1005,1004,,,,29,16,,0.00,5,,333<br />
2002-6-4,8,4,1,3,1,-2,87,73,62,1004,1004,1003,,,,29,18,,0.00,5,Rain,302<br />
2002-6-5,9,4,0,3,1,-1,100,80,58,1006,1005,1004,32,32,32,29,8,32,0.00,6,Rain,307<br />
2002-6-6,6,2,-1,1,-1,-3,93,81,70,1009,1007,1006,32,32,32,39,27,47,0.00,4,,324<br />
2002-6-7,8,4,0,1,-1,-3,93,74,57,1014,1011,1009,,,,34,26,34,0.00,5,,318<br />
2002-6-8,5,2,0,1,-1,-5,87,78,65,1018,1016,1014,24,21,16,29,16,40,0.00,7,,319<br />
2002-6-9,4,1,-1,-1,-3,-6,86,74,64,1019,1018,1017,32,25,16,45,21,52,0.00,5,Snow,327<br />
2002-6-10,3,0,-2,0,-2,-5,93,78,60,1017,1016,1015,32,12,3,19,11,,0.00,7,Snow,210<br />
2002-6-11,3,1,0,0,-1,-3,100,84,70,1020,1017,1015,32,14,2,16,6,,0.00,7,Snow,176<br />
2002-6-12,9,6,2,1,-2,-4,81,68,50,1023,1022,1021,,,,21,8,,0.00,4,,56<br />
2002-6-13,9,4,0,-1,-2,-3,87,61,43,1025,1024,1024,,,,19,8,,0.00,4,,7<br />
2002-6-14,9,4,0,1,-1,-2,87,65,46,1027,1026,1025,,,,21,11,,0.00,1,,311<br />
2002-6-15,8,4,1,0,-2,-4,81,65,46,1028,1027,1026,,,,14,6,,0.00,2,,155<br />
2002-6-16,5,3,1,0,-1,-2,81,70,61,1026,1024,1021,,,,27,8,,0.00,2,,142<br />
2002-6-17,5,3,1,0,-1,-2,87,78,65,1021,1018,1016,,,,29,13,34,0.00,5,,138<br />
2002-6-18,7,3,0,0,-1,-3,87,71,57,1017,1016,1015,24,20,16,24,8,,0.00,2,Rain,148<br />
2002-6-19,6,3,2,3,1,-1,93,81,61,1017,1014,1004,24,10,8,29,8,35,0.00,7,Rain,157<br />
2002-6-20,8,4,2,3,2,1,100,82,66,1004,1001,997,11,9,6,53,31,63,0.00,7,Fog-Rain,260<br />
2002-6-21,10,6,2,2,1,0,93,73,54,1006,1003,1002,,,,45,23,58,0.00,5,,315<br />
2002-6-22,7,4,2,5,2,0,100,83,70,1007,1006,1003,32,25,13,27,13,34,0.00,7,Rain,279<br />
2002-6-23,11,7,4,5,3,2,93,79,54,1010,1009,1006,,,,26,19,32,0.00,6,Rain,309<br />
2002-6-24,7,4,1,4,2,1,100,87,81,1010,1002,993,32,18,8,47,23,55,0.00,8,Fog-Rain,140<br />
2002-6-25,6,3,1,2,1,-1,100,81,61,1005,997,993,32,15,1,39,11,52,0.00,7,Fog-Rain,50<br />
2002-6-26,9,6,3,1,-1,-2,75,62,50,1009,1008,1006,,,,21,14,,0.00,4,,9<br />
2002-6-27,10,8,5,6,3,0,93,78,66,1009,1004,1000,24,18,11,37,19,52,0.00,7,Rain,334<br />
2002-6-28,8,6,3,5,3,1,93,84,71,1002,1001,1000,32,21,11,27,14,29,0.00,8,Rain,267<br />
2002-6-29,4,2,0,2,1,0,100,91,87,1002,1000,996,32,17,6,29,13,34,0.00,8,Fog-Rain-Snow,146<br />
2002-6-30,14,7,1,5,2,0,100,69,48,1008,1004,999,32,20,10,26,11,,0.00,4,Rain,263<br />
2002-7-1,18,12,6,7,4,2,87,61,42,1008,1005,1001,,,,23,19,32,0.00,1,,319<br />
2002-7-2,12,8,3,6,2,0,87,74,66,1003,1002,1000,,,,21,10,,0.00,1,,137<br />
2002-7-3,6,3,2,2,1,0,93,82,70,1002,1002,1001,,,,14,8,,0.00,3,Rain,143<br />
2002-7-4,13,8,4,9,5,1,93,84,72,1007,1005,1002,32,26,3,13,5,,0.00,6,Rain,132<br />
2002-7-5,20,13,7,10,3,-1,87,56,24,1020,1016,1008,,,,40,31,52,0.00,3,,317<br />
2002-7-6,18,13,8,9,7,3,81,65,52,1022,1020,1017,32,32,32,13,5,,0.00,5,,137<br />
2002-7-7,13,10,7,6,4,2,82,68,58,1017,1013,1010,32,32,32,27,11,34,0.00,5,Rain,155<br />
2002-7-8,8,6,4,4,3,2,93,82,71,1010,1009,1007,32,12,8,26,10,27,0.00,7,Rain,143<br />
2002-7-9,12,8,4,9,5,3,100,83,62,1007,1002,1000,32,17,8,32,13,45,0.00,8,Fog-Rain,2<br />
2002-7-10,12,8,5,6,3,0,93,71,47,1016,1010,1002,32,21,8,47,27,58,0.00,5,Rain,316<br />
2002-7-11,17,10,4,2,0,-2,81,50,27,1016,1013,1010,,,,26,18,29,0.00,1,,316<br />
2002-7-12,11,7,3,4,3,0,87,72,58,1012,1011,1009,,,,10,5,,0.00,4,,159<br />
2002-7-13,13,9,5,6,3,1,76,64,51,1010,1009,1008,24,24,24,37,16,47,0.00,5,,316<br />
2002-7-14,14,10,7,3,1,0,76,53,38,1013,1010,1010,,,,39,18,40,0.00,4,,317<br />
2002-7-15,15,10,6,4,3,1,76,64,48,1016,1015,1013,,,,26,19,27,0.00,3,,282<br />
2002-7-16,11,7,3,4,2,1,93,76,62,1013,1008,1002,24,14,10,27,11,32,0.00,8,Rain,151<br />
2002-7-17,11,7,3,8,2,-3,93,73,41,1002,999,996,32,22,10,52,16,63,0.00,6,Rain,306<br />
2002-7-18,8,6,3,2,0,-1,81,68,61,1001,1000,999,,,,42,16,48,0.00,5,Rain,240<br />
2002-7-19,7,6,4,4,2,1,93,82,70,1001,998,993,,,,29,18,48,0.00,7,Rain,173<br />
2002-7-20,9,7,4,4,2,0,100,81,62,1000,998,994,32,28,16,29,14,,0.00,7,Rain,167<br />
2002-7-21,7,4,3,6,4,3,100,94,81,1000,997,995,32,20,8,23,13,,0.00,8,Fog-Rain,141<br />
2002-7-22,9,7,4,8,4,1,100,85,76,1000,997,996,32,21,8,32,19,40,0.00,7,Rain,2<br />
2002-7-23,11,7,4,6,4,2,87,79,66,1003,1002,1001,,,,32,11,,0.00,4,Rain,221<br />
2002-7-24,16,12,8,6,5,3,87,63,45,1006,1004,1003,,,,40,26,52,0.00,6,,302<br />
2002-7-25,15,11,6,8,3,-1,87,61,34,1009,1008,1006,32,32,32,29,18,39,0.00,6,Rain,288<br />
2002-7-26,15,9,4,8,5,3,93,72,55,1009,1008,1007,,,,11,3,,0.00,3,,117<br />
2002-7-27,16,11,7,10,8,5,88,78,68,1010,1009,1008,,,,10,5,,0.00,3,,142<br />
2002-7-28,16,12,8,11,8,6,94,80,68,1008,1007,1007,,,,16,6,,0.00,4,,181<br />
2002-7-29,15,11,7,10,8,5,100,89,67,1014,1010,1008,32,31,24,19,6,,0.00,3,,150<br />
2002-7-30,12,8,4,5,3,1,93,75,47,1022,1018,1015,32,32,32,26,14,39,0.00,1,,144<br />
2002-7-31,10,7,4,4,1,-1,81,65,53,1026,1024,1022,32,27,24,27,11,,0.00,2,,146<br />
2002-8-1,12,7,3,2,1,-2,87,60,41,1027,1026,1024,24,24,24,23,10,,0.00,2,,156<br />
