EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-20,-12,-17,-21,-17,-20,-24,85,73,57,1025,1022,1019,24,24,24,21,10,,0.00,2,,355<br />
2001-1-21,-9,-16,-22,-11,-19,-26,93,78,66,1024,1019,1016,24,10,3,19,8,,0.00,6,Snow,260<br />
2001-1-22,-7,-13,-17,-10,-14,-19,86,77,67,1033,1030,1025,24,23,13,14,6,,0.00,4,,139<br />
2001-1-23,0,-3,-7,-2,-6,-9,87,78,69,1027,1020,1015,24,19,11,24,14,32,0.00,8,,201<br />
2001-1-24,1,-1,-2,-1,-2,-4,100,88,75,1015,1013,1012,16,8,1,14,11,,0.00,7,Snow,237<br />
2001-1-25,-1,-7,-14,-2,-11,-17,100,79,58,1024,1019,1013,24,16,2,32,14,32,0.00,5,Snow,326<br />
2001-1-26,-1,-8,-15,-6,-9,-16,92,79,69,1024,1019,1012,24,24,24,27,11,,0.00,5,,220<br />
2001-1-27,-3,-6,-7,-5,-7,-9,93,85,74,1014,1010,1008,24,14,5,19,6,,0.00,8,Snow,336<br />
2001-1-28,-5,-10,-15,-7,-16,-23,93,69,35,1025,1021,1014,24,22,6,26,14,27,0.00,2,Snow,248<br />
2001-1-29,-2,-10,-18,-6,-12,-22,93,79,64,1026,1021,1015,32,19,0,19,5,,0.00,4,Fog,204<br />
2001-1-30,-3,-8,-12,-3,-6,-12,100,95,86,1015,1005,994,10,3,1,42,18,55,0.00,7,Snow,53<br />
2001-1-31,-3,-7,-9,-4,-9,-11,93,87,80,1008,1002,997,24,10,1,35,23,47,0.00,8,Snow,28<br />
2001-2-1,-5,-8,-10,-7,-9,-11,100,89,80,1021,1015,1009,24,9,1,13,5,,0.00,7,Fog-Snow,19<br />
2001-2-2,-1,-6,-9,-2,-6,-10,100,91,74,1020,1013,1006,19,9,1,40,6,58,0.00,7,Snow,141<br />
2001-2-3,-6,-11,-16,-9,-17,-21,92,72,61,1028,1020,1009,32,20,4,45,34,60,0.00,4,Snow,248<br />
2001-2-4,-10,-16,-21,-12,-16,-22,92,85,66,1029,1027,1024,24,12,2,26,10,,0.00,6,Snow,41<br />
2001-2-5,-4,-8,-11,-5,-8,-12,100,93,86,1024,1017,1008,16,5,1,26,19,,0.00,8,Snow,30<br />
2001-2-6,0,-2,-5,-2,-4,-6,100,89,75,1012,1008,1007,24,9,2,29,14,32,0.00,6,Snow,273<br />
2001-2-7,-2,-6,-8,-5,-7,-10,86,80,74,1028,1021,1012,24,23,16,34,23,37,0.00,2,Snow,267<br />
2001-2-8,-4,-9,-13,-7,-11,-14,100,82,68,1033,1031,1029,24,14,0,16,6,,0.00,4,Fog,172<br />
2001-2-9,4,-3,-9,3,-5,-11,100,92,74,1028,1011,993,24,8,2,27,18,,0.00,8,Rain-Snow,47<br />
2001-2-10,7,-4,-14,7,-9,-20,100,73,58,1022,1004,986,32,22,4,85,42,121,0.00,4,Rain-Snow-Thunderstorm,255<br />
2001-2-11,-13,-16,-18,-21,-23,-25,66,56,47,1041,1032,1023,24,24,24,40,34,55,0.00,0,,271<br />
2001-2-12,-9,-14,-20,-17,-20,-24,78,63,49,1042,1036,1027,24,24,24,21,8,,0.00,4,,76<br />
2001-2-13,-4,-9,-14,-10,-14,-18,80,68,58,1029,1027,1024,32,24,24,23,16,,0.00,3,,255<br />
2001-2-14,-3,-7,-9,-4,-7,-11,100,88,74,1026,1014,1006,24,6,0,21,10,,0.00,8,Fog-Snow,24<br />
2001-2-15,-2,-6,-10,-2,-9,-12,100,78,59,1023,1016,1006,32,22,4,23,14,,0.00,2,Snow,266<br />
2001-2-16,-6,-12,-18,-8,-12,-19,100,91,80,1023,1017,1010,16,6,0,14,6,,0.00,6,Fog-Snow,251<br />
2001-2-17,-5,-11,-16,-6,-14,-25,93,71,40,1024,1012,1006,24,16,2,42,18,50,0.00,5,Snow,277<br />
2001-2-18,-5,-12,-19,-10,-17,-25,74,63,51,1025,1023,1020,32,22,13,35,18,48,0.00,4,Snow,239<br />
2001-2-19,0,-4,-8,-2,-7,-13,100,83,68,1022,1018,1014,24,14,1,35,26,48,0.00,6,Fog-Snow,203<br />
2001-2-20,3,1,0,0,-1,-3,100,87,75,1014,1012,1008,24,16,5,39,19,52,0.00,7,Snow,227<br />
2001-2-21,0,-9,-18,-6,-18,-27,74,53,34,1029,1019,1009,24,24,19,37,27,53,0.00,4,Snow,282<br />
2001-2-22,-14,-18,-22,-19,-25,-28,72,53,46,1032,1028,1020,32,20,2,24,13,,0.00,4,Snow,50<br />
2001-2-23,-4,-11,-17,-7,-13,-20,93,80,68,1026,1017,1014,24,10,1,27,16,,0.00,7,Snow,328<br />
2001-2-24,-9,-13,-18,-14,-21,-24,68,49,37,1041,1036,1028,32,25,24,32,18,40,0.00,3,Snow,280<br />
2001-2-25,3,-4,-12,3,-7,-23,100,81,35,1033,1015,1003,24,12,1,48,23,58,0.00,8,Rain-Snow,110<br />
2001-2-26,5,-1,-7,1,-6,-12,100,70,51,1022,1013,1004,24,20,4,48,35,60,0.00,5,Snow,269<br />
2001-2-27,-3,-7,-11,-8,-12,-17,80,67,50,1022,1020,1018,24,23,8,27,13,37,0.00,4,Snow,295<br />
2001-2-28,-9,-13,-17,-13,-17,-19,85,72,57,1021,1017,1013,24,24,24,26,11,34,0.00,3,Snow,296<br />
2001-3-1,-10,-15,-20,-18,-20,-26,78,62,51,1013,1010,1007,32,26,19,19,8,,0.00,4,,289<br />
2001-3-2,-10,-13,-16,-13,-16,-19,92,77,57,1009,1007,1006,24,15,3,21,11,,0.00,6,Snow,39<br />
2001-3-3,-8,-13,-17,-17,-20,-22,79,56,38,1021,1015,1010,24,24,19,19,11,,0.00,2,,37<br />
2001-3-4,-5,-11,-16,-13,-18,-22,72,55,42,1024,1022,1018,32,27,24,27,19,,0.00,2,,40<br />
2001-3-5,-2,-6,-10,-3,-10,-16,93,72,49,1017,1010,1003,24,15,2,35,27,48,0.00,7,Snow,42<br />
2001-3-6,2,-1,-3,-3,-5,-7,93,75,56,1010,1004,1000,24,14,0,58,39,74,0.00,6,Snow,47<br />
2001-3-7,1,-3,-7,-7,-8,-10,86,68,55,1015,1013,1010,32,26,24,29,18,35,0.00,2,,31<br />
2001-3-8,2,-4,-10,-5,-7,-11,93,75,56,1016,1014,1013,32,20,1,13,6,,0.00,6,,78<br />
2001-3-9,1,0,-1,0,-2,-4,100,89,75,1013,1012,1010,24,9,2,24,10,32,0.00,8,Snow,54<br />
2001-3-10,3,0,-2,-3,-4,-6,80,70,56,1010,1010,1009,24,24,24,35,19,45,0.00,4,,290<br />
2001-3-11,1,-4,-9,1,-4,-14,100,83,63,1021,1009,1004,24,14,1,42,23,53,0.00,6,Snow,240<br />
2001-3-12,-5,-11,-16,-14,-18,-24,78,52,35,1029,1025,1016,24,24,24,32,13,,0.00,3,,327<br />
2001-3-13,2,-3,-7,-1,-4,-14,100,85,58,1015,1002,992,24,9,1,37,24,34,0.00,8,Snow,51<br />
2001-3-14,2,0,-2,0,-2,-6,100,82,64,1005,996,992,24,13,2,48,24,60,0.00,8,Snow,255<br />
2001-3-15,4,1,-4,-3,-4,-9,93,70,52,1013,1009,1005,32,23,4,45,31,53,0.00,5,Snow,279<br />
2001-3-16,-1,-4,-7,-8,-10,-12,80,63,51,1018,1016,1013,24,24,24,24,13,,0.00,3,,279<br />
2001-3-17,1,-4,-9,-7,-10,-13,79,62,48,1020,1018,1016,24,24,24,27,13,,0.00,5,,324<br />
2001-3-18,4,-1,-5,-6,-7,-9,74,60,45,1024,1020,1017,32,25,24,24,13,34,0.00,7,,316<br />
2001-3-19,5,0,-5,-3,-7,-11,68,60,52,1031,1028,1025,24,24,24,19,13,,0.00,1,,269<br />
2001-3-20,7,1,-4,-3,-4,-7,86,64,46,1034,1032,1029,24,24,24,11,5,,0.00,4,,180<br />
2001-3-21,8,2,-3,-2,-3,-6,86,64,46,1030,1025,1020,24,20,6,16,8,,0.00,6,,66<br />
2001-3-22,3,1,0,1,1,-1,100,95,75,1019,1011,1004,24,6,0,58,27,76,0.00,8,Rain-Snow,55<br />
2001-3-23,1,0,0,1,0,-1,100,98,93,1004,1001,1000,13,3,1,39,27,53,0.00,8,Snow,8<br />
2001-3-24,1,-1,-2,0,-4,-10,100,75,55,1007,1002,1001,32,27,10,37,23,47,0.00,6,Snow,283<br />
2001-3-25,-2,-6,-8,-7,-12,-15,80,57,47,1016,1013,1007,32,25,24,35,21,53,0.00,2,,270<br />
2001-3-26,-2,-6,-8,-8,-11,-15,86,63,37,1017,1016,1015,32,23,14,32,16,27,0.00,2,,250<br />
2001-3-27,0,-3,-7,-5,-8,-14,86,71,58,1019,1017,1016,24,21,5,39,24,40,0.00,7,Snow,256<br />
2001-3-28,3,0,-2,-3,-4,-5,93,74,56,1026,1021,1019,32,20,3,32,21,35,0.00,6,Snow,251<br />
2001-3-29,4,-1,-5,-3,-4,-6,93,70,52,1028,1027,1025,32,23,16,21,10,27,0.00,6,,99<br />
2001-3-30,3,1,0,0,-3,-5,100,78,60,1025,1019,1013,24,14,1,40,26,52,0.00,8,Rain-Snow,46<br />
2001-3-31,2,0,-1,0,-1,-4,100,90,75,1013,1012,1012,24,15,1,39,32,50,0.00,8,Snow,45<br />
2001-4-1,3,0,-2,-4,-4,-6,86,72,60,1013,1012,1010,24,22,16,34,24,35,0.00,7,Snow,49<br />
2001-4-2,4,0,-4,-4,-6,-8,100,67,49,1017,1015,1012,24,24,24,21,13,,0.00,3,,69<br />
2001-4-3,5,1,-2,-2,-4,-6,86,67,53,1024,1020,1017,32,25,16,16,6,,0.00,5,,21<br />
2001-4-4,9,4,0,-3,-4,-5,80,59,40,1027,1025,1024,24,23,19,23,11,29,0.00,2,,245<br />
2001-4-5,10,4,-1,-2,-4,-6,87,56,35,1028,1025,1022,32,25,24,24,8,27,0.00,1,,235<br />
2001-4-6,4,2,0,1,-3,-6,100,71,52,1022,1018,1014,32,18,2,37,14,48,0.00,8,Rain-Snow,42<br />
2001-4-7,6,2,-2,-2,-6,-8,81,56,42,1026,1023,1017,32,25,19,26,18,,0.00,7,Snow,46<br />
2001-4-8,7,4,3,3,1,-3,93,80,53,1020,1011,1004,24,22,13,47,27,64,0.00,6,Rain-Hail,143<br />
2001-4-9,9,6,3,2,1,1,93,74,58,1013,1010,1007,24,23,16,23,16,,0.00,5,,268<br />
2001-4-10,9,6,2,1,0,-2,87,66,46,1022,1019,1014,32,27,24,23,13,,0.00,2,,352<br />
2001-4-11,13,7,1,3,0,-2,81,58,44,1025,1023,1022,24,22,16,23,14,32,0.00,2,,56<br />
2001-4-12,10,8,7,7,5,2,93,80,58,1023,1013,1002,24,22,4,47,27,60,0.00,7,Rain,131<br />
2001-4-13,10,8,4,6,3,-3,93,74,61,1012,1005,1002,32,25,24,40,24,50,0.00,6,Rain,261<br />
2001-4-14,10,6,1,-3,-5,-7,70,50,32,1015,1013,1012,32,27,24,27,19,39,0.00,4,,292<br />
2001-4-15,11,4,-1,-3,-6,-9,75,46,30,1014,1012,1010,32,25,24,19,8,,0.00,2,,355<br />
2001-4-16,11,4,-1,-4,-6,-8,65,47,32,1012,1010,1008,24,24,24,23,10,27,0.00,4,,342<br />
2001-4-17,9,6,2,-7,-9,-11,41,34,25,1013,1011,1008,24,24,24,29,19,37,0.00,7,,25<br />
2001-4-18,7,3,-1,-8,-10,-12,52,39,29,1014,1012,1010,32,28,24,27,23,37,0.00,2,,338<br />
2001-4-19,9,3,-3,-4,-8,-9,69,44,27,1023,1019,1014,32,26,24,29,16,37,0.00,1,,279<br />
2001-4-20,16,9,2,-3,-4,-6,60,40,25,1026,1024,1023,32,28,24,26,13,,0.00,0,,210<br />
2001-4-21,20,12,4,11,3,-5,77,50,33,1026,1023,1018,32,24,24,27,11,35,0.00,4,Rain,153<br />
2001-4-22,20,14,8,14,9,3,94,72,48,1024,1016,1011,24,21,5,53,24,71,0.00,6,Rain,236<br />
2001-4-23,22,13,5,9,4,0,76,63,43,1026,1019,1007,24,24,24,23,14,29,0.00,4,,69<br />
2001-4-24,19,12,5,12,6,0,77,66,45,1017,1006,1003,32,26,16,61,24,76,0.00,6,Rain,260<br />
2001-4-25,13,7,0,1,-1,-2,93,62,36,1025,1023,1019,32,25,24,26,14,34,0.00,4,,254<br />
2001-4-26,18,11,4,1,-1,-4,70,44,26,1025,1022,1017,24,24,24,23,13,27,0.00,1,,218<br />
2001-4-27,18,11,3,7,1,-6,76,51,29,1021,1015,1013,24,23,19,35,14,45,0.00,4,,282<br />
2001-4-28,12,6,-1,-6,-8,-10,64,39,21,1030,1026,1021,32,28,24,27,14,37,0.00,0,,311<br />
2001-4-29,16,8,1,-2,-6,-9,53,37,23,1034,1031,1027,32,29,24,29,13,39,0.00,2,,268<br />
2001-4-30,23,14,7,6,-1,-7,66,39,21,1027,1023,1018,32,23,13,32,23,35,0.00,5,Rain,247<br />
2001-5-1,28,20,13,6,1,-5,36,28,21,1018,1016,1013,24,23,16,26,18,,0.00,2,,233<br />
2001-5-2,29,22,16,12,7,2,47,38,28,1015,1014,1013,24,22,16,26,14,35,0.00,3,,240<br />
2001-5-3,28,23,18,14,12,11,64,50,37,1018,1016,1014,24,19,16,37,23,50,0.00,5,Rain,240<br />
2001-5-4,22,16,11,14,9,5,94,61,42,1019,1017,1015,24,22,13,24,11,29,0.00,7,Rain,310<br />
2001-5-5,15,11,8,9,2,-2,94,57,33,1028,1023,1018,32,25,24,29,14,34,0.00,4,,336<br />
2001-5-6,18,10,3,2,-2,-6,81,42,20,1034,1032,1029,24,24,24,14,6,,0.00,0,,48<br />
2001-5-7,22,13,6,4,-1,-6,66,38,20,1033,1030,1026,32,28,24,16,10,,0.00,1,,159<br />
2001-5-8,26,16,7,10,1,-4,63,35,18,1026,1023,1019,24,24,24,26,10,,0.00,1,,153<br />
2001-5-9,24,19,14,13,9,4,88,60,27,1023,1020,1017,24,21,8,24,14,,0.00,4,Rain,231<br />
2001-5-10,25,19,13,10,6,2,82,46,25,1018,1016,1013,24,23,13,29,16,45,0.00,1,,249<br />
2001-5-11,28,20,13,15,9,6,83,50,32,1014,1011,1008,24,22,13,37,14,47,0.00,4,Rain,241<br />
2001-5-12,18,13,9,15,12,7,94,88,83,1017,1011,1008,24,13,5,21,14,,0.00,8,Rain,321<br />
2001-5-13,17,10,3,6,1,-3,82,53,31,1022,1020,1017,24,24,24,24,13,34,0.00,2,,316<br />
2001-5-14,17,11,6,5,2,-6,81,51,25,1020,1017,1015,24,24,24,26,13,35,0.00,2,Rain,329<br />
2001-5-15,17,11,5,8,0,-7,82,46,30,1016,1014,1013,24,24,19,35,19,50,0.00,4,Rain,27<br />
2001-5-16,18,14,11,8,7,7,77,62,52,1017,1015,1014,24,24,24,32,23,45,0.00,5,,67<br />
2001-5-17,20,13,7,10,8,6,93,64,43,1016,1014,1011,24,24,24,19,13,,0.00,5,,88<br />
2001-5-18,17,14,13,13,11,8,100,79,59,1012,1009,1007,24,11,2,19,13,,0.00,8,Rain-Thunderstorm,158<br />
2001-5-19,19,14,11,13,11,8,100,78,49,1014,1010,1006,24,15,4,27,10,37,0.00,5,Rain,18<br />
2001-5-20,23,16,8,10,8,7,93,58,38,1018,1016,1015,24,24,24,23,10,29,0.00,0,,110<br />
2001-5-21,24,19,15,11,9,6,77,49,31,1019,1016,1014,32,26,24,27,18,37,0.00,4,,143<br />
2001-5-22,21,18,15,12,11,8,72,63,55,1014,1013,1013,24,24,24,27,21,39,0.00,6,,137<br />
2001-5-23,16,14,13,13,10,8,88,75,59,1017,1015,1012,24,15,5,24,16,35,0.00,7,Rain,110<br />
2001-5-24,20,17,13,14,11,9,94,73,52,1020,1018,1017,24,24,16,24,11,,0.00,7,Rain,100<br />
2001-5-25,24,20,16,12,9,6,77,54,36,1023,1021,1018,32,25,24,26,13,34,0.00,6,Rain,112<br />
2001-5-26,22,18,15,16,13,9,94,72,60,1019,1017,1015,24,23,16,27,16,29,0.00,7,Rain,153<br />
2001-5-27,18,17,14,14,14,12,94,85,73,1015,1011,1008,24,20,8,32,16,32,0.00,8,Rain,112<br />
2001-5-28,19,16,12,14,12,11,100,85,68,1008,1006,1004,24,14,0,23,6,47,0.00,6,Fog-Rain-Thunderstorm,166<br />
2001-5-29,15,12,9,12,9,5,94,84,71,1010,1006,1004,24,19,8,34,21,40,0.00,8,Rain,260<br />
2001-5-30,8,6,4,4,3,2,87,79,71,1013,1011,1010,24,22,8,37,21,47,0.00,7,Rain,289<br />
2001-5-31,16,11,6,5,4,3,87,64,45,1015,1013,1011,32,24,19,29,21,47,0.00,5,Rain,293<br />
2001-6-1,21,13,6,7,6,4,87,59,37,1016,1013,1007,24,24,19,29,10,47,0.00,5,Rain,161<br />
2001-6-2,17,13,11,13,12,10,100,85,68,1007,1005,1004,24,16,4,35,23,48,0.00,8,Rain,130<br />
2001-6-3,17,14,13,14,13,11,100,88,77,1005,1003,1001,24,19,6,32,18,39,0.00,8,Rain-Thunderstorm,28<br />
2001-6-4,19,16,12,14,12,10,94,82,68,1011,1008,1005,32,19,6,26,19,37,0.00,7,Rain,258<br />
2001-6-5,19,16,13,13,12,10,94,76,64,1013,1013,1011,32,24,16,35,23,50,0.00,6,Rain,272<br />
2001-6-6,20,17,13,10,9,8,77,63,49,1014,1013,1013,24,24,24,27,16,32,0.00,4,,289<br />
2001-6-7,23,17,10,10,8,3,94,57,27,1013,1012,1009,24,24,24,21,10,27,0.00,1,,233<br />
2001-6-8,24,17,9,8,7,5,82,51,31,1011,1010,1008,24,24,24,19,10,,0.00,1,,264<br />
2001-6-9,25,18,11,10,7,5,72,48,32,1011,1009,1007,24,24,24,32,11,39,0.00,1,,250<br />
2001-6-10,26,21,16,13,11,8,68,54,39,1010,1008,1007,32,25,24,26,18,35,0.00,3,,240<br />
2001-6-11,20,18,15,15,12,10,77,66,56,1010,1009,1008,24,24,19,21,10,27,0.00,6,Rain,168<br />
2001-6-12,24,18,13,15,14,12,94,72,50,1009,1009,1008,24,17,5,16,10,,0.00,4,,248<br />
2001-6-13,28,22,17,19,17,14,88,70,54,1015,1012,1009,24,19,10,19,11,,0.00,1,,222<br />
2001-6-14,32,24,18,19,16,11,68,55,38,1019,1017,1015,32,24,16,13,8,,0.00,1,,335<br />
2001-6-15,33,27,21,21,18,15,83,58,43,1017,1015,1012,24,18,10,19,6,,0.00,0,,199<br />
2001-6-16,31,26,22,23,19,18,88,70,55,1014,1013,1011,24,14,6,34,11,39,0.00,5,Rain-Thunderstorm,204<br />
2001-6-17,28,23,17,20,17,11,94,72,42,1016,1014,1012,24,19,6,26,14,34,0.00,6,Rain,250<br />
2001-6-18,26,20,14,15,12,8,88,58,34,1021,1019,1016,32,25,24,27,10,34,0.00,2,,261<br />
2001-6-19,33,26,18,17,15,13,73,54,36,1020,1015,1011,24,24,16,47,21,69,0.00,6,Rain,205<br />
2001-6-20,26,22,18,18,13,11,73,59,50,1022,1019,1014,32,27,24,26,18,37,0.00,6,Rain,257<br />
2001-6-21,26,20,15,14,12,9,88,60,34,1024,1022,1020,32,23,16,27,11,35,0.00,4,,92<br />
2001-6-22,24,19,15,19,14,11,88,76,64,1020,1014,1010,24,18,4,39,23,53,0.00,7,Rain,134<br />
2001-6-23,20,18,15,16,15,14,94,82,68,1016,1015,1013,24,18,6,16,13,,0.00,8,Rain,250<br />
2001-6-24,24,19,15,17,16,14,94,79,53,1020,1018,1016,24,18,5,21,10,,0.00,7,,225<br />
2001-6-25,29,23,17,19,17,15,88,67,45,1023,1021,1020,32,25,24,26,14,34,0.00,1,,240<br />
2001-6-26,30,25,20,17,15,13,73,56,39,1026,1024,1022,32,26,24,27,18,35,0.00,2,,230<br />
2001-6-27,32,26,20,20,17,14,83,61,46,1023,1021,1017,24,21,13,37,21,47,0.00,3,Thunderstorm,264<br />
2001-6-28,23,19,16,20,11,7,88,55,43,1023,1021,1018,24,24,16,23,13,34,0.00,5,,322<br />
2001-6-29,25,19,13,19,13,10,82,71,60,1020,1016,1009,24,24,24,29,8,40,0.00,5,Rain,210<br />
2001-6-30,29,24,20,21,19,17,94,72,58,1009,1007,1005,24,15,3,47,26,64,0.00,3,Rain,243<br />
2001-7-1,23,18,11,19,16,3,94,79,49,1007,1003,998,32,17,6,40,14,69,0.00,7,Rain-Thunderstorm,238<br />
2001-7-2,21,16,10,9,6,2,71,55,35,1020,1015,1008,24,24,24,42,32,55,0.00,4,Rain,272<br />
2001-7-3,21,17,14,11,9,8,72,60,46,1021,1019,1016,32,25,24,32,18,35,0.00,7,,227<br />
2001-7-4,24,20,16,18,14,13,88,77,64,1016,1011,1005,32,21,1,39,10,63,0.00,7,Fog-Rain-Thunderstorm,172<br />
2001-7-5,23,19,15,17,12,7,94,64,41,1008,1006,1004,24,21,16,40,23,50,0.00,3,,239<br />
2001-7-6,18,14,11,10,9,7,88,68,52,1014,1012,1009,24,24,24,34,19,37,0.00,4,,262<br />
2001-7-7,26,20,15,14,12,8,82,63,36,1016,1014,1011,24,23,13,39,18,52,0.00,6,Rain,226<br />
2001-7-8,23,20,17,18,16,13,88,78,60,1011,1008,1006,24,18,6,26,13,35,0.00,6,Rain,192<br />
2001-7-9,28,23,18,19,18,15,94,78,58,1007,1006,1004,24,12,2,50,11,69,0.00,5,Rain-Thunderstorm,231<br />
2001-7-10,25,20,16,17,16,13,94,79,57,1005,1003,1002,24,20,4,24,10,29,0.00,6,Rain-Thunderstorm,257<br />
2001-7-11,20,18,16,16,14,13,88,79,68,1004,1002,1001,24,24,16,27,11,27,0.00,6,Rain,252<br />
2001-7-12,18,17,15,14,13,12,88,83,72,1007,1006,1004,32,23,13,34,18,50,0.00,7,Rain,257<br />
2001-7-13,21,18,15,15,14,13,88,79,68,1009,1008,1007,24,24,24,37,24,45,0.00,6,Rain,259<br />
2001-7-14,23,19,16,15,14,14,88,76,60,1010,1008,1007,32,28,24,26,18,35,0.00,6,Rain,281<br />
2001-7-15,23,20,17,15,14,13,83,70,53,1014,1012,1010,24,24,24,19,10,,0.00,6,,302<br />
2001-7-16,27,22,17,16,14,13,82,64,42,1016,1015,1014,24,24,24,23,10,,0.00,4,,247<br />
2001-7-17,23,19,16,16,14,13,88,70,53,1017,1016,1014,24,24,16,16,8,,0.00,4,Rain-Thunderstorm,76<br />
2001-7-18,25,20,15,15,14,13,94,71,47,1021,1020,1017,24,22,13,21,6,,0.00,1,,35<br />
2001-7-19,28,22,16,16,14,12,88,59,37,1023,1022,1020,24,23,16,16,11,27,0.00,1,,62<br />
2001-7-20,29,22,16,16,14,13,88,60,37,1022,1020,1017,24,24,24,19,8,,0.00,1,,200<br />
2001-7-21,30,24,19,18,16,13,78,56,40,1016,1014,1010,32,24,19,32,13,35,0.00,4,,223<br />
2001-7-22,30,27,23,18,16,14,65,55,37,1011,1010,1009,24,20,16,35,21,47,0.00,6,,231<br />
2001-7-23,33,28,23,21,19,16,73,60,49,1011,1009,1006,24,17,10,26,16,39,0.00,3,Rain,226<br />
2001-7-24,31,29,27,23,21,15,79,65,45,1006,1003,1001,24,10,6,42,27,58,0.00,5,Rain,243<br />
2001-7-25,26,22,17,17,14,11,73,58,47,1014,1009,1004,24,24,24,26,13,29,0.00,4,,301<br />
2001-7-26,22,17,13,11,6,3,68,47,31,1023,1019,1015,24,24,24,35,19,45,0.00,2,,359<br />
2001-7-27,23,17,10,9,7,6,82,56,35,1026,1025,1023,32,25,24,16,10,,0.00,2,,334<br />
2001-7-28,25,18,12,11,9,8,82,56,36,1026,1024,1022,24,24,24,19,10,,0.00,3,,222<br />
2001-7-29,27,20,14,13,12,10,88,52,34,1022,1021,1019,24,24,24,23,8,29,0.00,4,,125<br />
2001-7-30,26,21,17,18,16,12,83,69,50,1022,1020,1019,32,29,24,14,6,,0.00,6,,268<br />
2001-7-31,29,22,16,17,16,14,100,66,40,1025,1023,1021,24,18,4,13,5,,0.00,1,,231<br />
2001-8-1,31,23,16,18,15,11,88,58,29,1027,1025,1022,24,20,8,16,8,,0.00,3,,209<br />
2001-8-2,32,26,20,21,17,13,88,60,40,1022,1018,1014,24,16,3,48,16,61,0.00,5,Rain,234<br />
2001-8-3,31,26,22,22,18,12,100,64,42,1014,1013,1011,32,13,2,23,10,27,0.00,5,,345<br />
2001-8-4,29,24,19,14,12,11,68,49,35,1016,1014,1013,24,24,24,19,13,,0.00,3,,46<br />
