PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-1-22,10,7,5,8,4,3,100,91,87,1017,1010,1006,24,9,2,27,14,34,0.00,8,Rain,32<br />
2003-1-23,13,9,6,8,6,5,93,80,58,1022,1018,1008,32,23,16,29,14,35,0.00,7,Rain,197<br />
2003-1-24,11,10,9,9,8,5,94,90,71,1019,1018,1016,24,13,2,26,13,,0.00,7,Rain,129<br />
2003-1-25,11,10,9,10,9,7,94,93,82,1021,1016,1011,6,4,2,11,3,,0.00,8,Rain,102<br />
2003-1-26,15,12,10,11,8,4,94,76,58,1017,1012,1008,32,21,10,24,14,35,0.00,7,Fog-Rain,196<br />
2003-1-27,10,8,5,7,6,3,100,87,71,1022,1019,1017,24,16,1,16,8,,0.00,7,Fog-Rain,253<br />
2003-1-28,9,7,4,7,4,3,100,91,76,1025,1024,1022,24,12,0,10,3,,0.00,7,Fog,247<br />
2003-1-29,9,6,3,7,6,3,100,92,87,1021,1016,1013,24,10,0,24,6,34,0.00,7,Fog-Rain,239<br />
2003-1-30,12,7,4,10,6,3,100,95,87,1019,1015,1009,24,5,0,27,8,34,0.00,7,Fog-Rain,303<br />
2003-1-31,13,11,9,8,6,3,72,66,58,1013,1010,1009,32,32,32,27,16,39,0.00,6,,206<br />
2003-2-1,10,8,7,7,5,4,93,81,71,1023,1018,1013,32,30,19,23,11,,0.00,5,Rain,164<br />
2003-2-2,9,7,6,7,5,3,93,85,66,1027,1026,1024,32,15,0,16,5,,0.00,6,Fog-Rain,265<br />
2003-2-3,10,6,1,4,2,-1,93,82,58,1030,1028,1027,24,24,24,14,8,,0.00,3,,274<br />
2003-2-4,8,4,0,3,1,-2,93,85,71,1033,1031,1030,32,25,24,14,8,,0.00,2,,261<br />
2003-2-5,8,4,0,3,1,-1,93,86,66,1030,1029,1028,32,27,16,14,6,,0.00,3,,285<br />
2003-2-6,9,4,0,3,1,-2,100,85,66,1033,1031,1030,32,25,13,10,5,,0.00,1,Fog,265<br />
2003-2-7,4,2,1,3,2,0,100,92,87,1030,1028,1025,8,3,0,14,6,,0.00,8,Fog,275<br />
2003-2-8,6,3,2,3,2,1,93,89,81,1026,1025,1023,32,8,2,14,8,,0.00,8,,288<br />
2003-2-9,5,4,3,3,2,2,93,88,81,1025,1024,1023,13,9,4,11,6,,0.00,8,Rain,288<br />
2003-2-10,6,3,1,3,2,-1,93,83,66,1028,1026,1025,24,21,13,8,5,,0.00,7,,272<br />
2003-2-11,9,4,0,3,1,-2,93,83,62,1025,1020,1016,32,29,24,14,6,,0.00,2,,290<br />
2003-2-12,12,6,0,3,1,-1,93,81,51,1017,1014,1010,32,32,32,11,8,,0.00,1,,273<br />
2003-2-13,11,6,1,3,1,-2,87,75,54,1011,1008,1007,32,32,32,13,8,,0.00,6,,291<br />
2003-2-14,11,7,3,6,4,1,93,83,71,1016,1014,1011,32,31,24,13,5,,0.00,7,,81<br />
2003-2-15,12,8,5,8,6,4,93,88,76,1011,1006,1004,32,18,0,16,6,,0.00,7,Fog-Rain,250<br />
2003-2-16,12,9,6,6,5,3,100,84,54,1012,1006,1003,32,18,1,19,6,,0.00,7,Fog-Rain,230<br />
2003-2-17,9,7,5,6,4,3,93,83,71,1018,1016,1013,24,24,16,23,6,27,0.00,7,Rain,162<br />
2003-2-18,8,7,6,6,5,4,93,88,76,1022,1020,1018,24,18,6,14,3,,0.00,8,Fog-Rain,257<br />
2003-2-19,10,8,6,7,6,5,100,88,81,1018,1016,1015,32,22,6,21,8,,0.00,7,Rain,176<br />
2003-2-20,12,9,6,8,4,1,87,72,58,1016,1012,1008,32,28,8,34,19,47,0.00,7,Rain,221<br />
2003-2-21,10,7,3,7,4,2,100,83,71,1017,1015,1013,32,32,24,19,5,,0.00,6,Fog-Rain,222<br />
2003-2-22,10,6,1,4,2,-1,93,79,47,1021,1020,1017,32,32,32,13,6,,0.00,2,Fog,266<br />
2003-2-23,7,4,3,1,-7,-11,87,42,34,1023,1022,1021,32,28,13,32,21,47,0.00,4,Rain,55<br />
2003-2-24,6,2,-2,-4,-7,-8,80,50,39,1023,1022,1021,,,,32,19,40,0.00,1,,29<br />
2003-2-25,7,2,-3,-1,-3,-6,86,69,46,1021,1017,1012,32,32,32,14,6,,0.00,3,,268<br />
2003-2-26,8,4,1,2,0,-2,87,74,61,1014,1012,1010,32,31,24,11,6,,0.00,5,,268<br />
2003-2-27,10,4,-2,2,-1,-4,93,70,53,1020,1017,1015,32,29,24,13,8,,0.00,3,,261<br />
2003-2-28,8,6,3,5,3,0,93,84,57,1020,1017,1015,32,28,19,16,5,,0.00,7,Fog-Rain,145<br />
2003-3-1,9,6,3,4,3,1,93,81,66,1024,1022,1020,32,24,16,11,6,,0.00,6,,274<br />
2003-3-2,8,6,4,5,4,2,100,87,76,1022,1017,1015,32,17,8,14,3,,0.00,8,Rain,293<br />
2003-3-3,11,8,6,5,4,1,93,74,54,1019,1016,1012,32,22,13,21,8,,0.00,5,,278<br />
2003-3-4,10,6,1,4,2,0,93,76,62,1013,1011,1008,32,27,24,14,10,,0.00,5,Rain,236<br />
2003-3-5,9,7,5,4,2,-1,71,66,58,1008,1004,1001,24,24,24,32,18,55,0.00,6,,247<br />
2003-3-6,10,7,4,1,0,-1,81,66,54,1006,1005,1004,32,31,19,29,16,48,0.00,6,Rain,242<br />
2003-3-7,6,3,-1,1,-3,-7,93,71,42,1013,1008,1005,32,31,16,21,6,,0.00,4,Snow,346<br />
2003-3-8,3,1,-1,0,-2,-5,93,76,60,1020,1017,1014,32,17,2,23,8,32,0.00,8,Snow,359<br />
2003-3-9,9,4,1,8,3,0,93,90,81,1014,1010,1007,32,14,3,23,13,,0.00,7,Rain-Snow,278<br />
2003-3-10,14,11,9,8,7,5,93,74,63,1016,1015,1013,24,24,24,27,13,37,0.00,7,Rain,200<br />
2003-3-11,13,10,8,9,6,3,93,76,62,1013,1007,1004,24,19,5,27,13,40,0.00,7,Rain,219<br />
2003-3-12,11,9,8,10,7,3,94,85,66,1007,999,992,24,12,2,23,11,29,0.00,8,Rain,127<br />
2003-3-13,12,10,9,10,9,8,94,89,82,995,992,990,32,19,6,32,14,45,0.00,7,Rain,140<br />
2003-3-14,13,11,9,9,7,6,94,80,67,1001,997,992,32,29,19,24,10,,0.00,6,Rain,130<br />
2003-3-15,14,11,7,7,6,3,93,70,51,1001,995,988,32,29,24,27,14,45,0.00,6,Rain,199<br />
2003-3-16,13,9,5,7,4,2,93,80,54,1011,1005,1001,32,30,24,23,5,,0.00,5,Rain,223<br />
2003-3-17,11,6,2,6,3,1,93,80,58,1022,1018,1011,32,27,24,19,8,,0.00,5,Rain,192<br />
2003-3-18,12,7,2,7,4,1,100,81,62,1022,1021,1019,32,25,24,29,10,42,0.00,6,Rain,160<br />
2003-3-19,10,7,4,7,5,3,93,83,71,1021,1013,1009,24,24,16,29,10,52,0.00,8,Rain,95<br />
2003-3-20,12,9,6,7,5,2,93,78,58,1016,1013,1010,32,26,19,26,6,39,0.00,7,Rain,244<br />
2003-3-21,11,9,7,8,7,4,93,85,76,1013,1010,1004,32,20,6,32,19,42,0.00,7,Rain,135<br />
2003-3-22,11,8,6,8,4,2,93,74,58,1014,1006,999,32,25,10,34,18,50,0.00,4,Rain,210<br />
2003-3-23,8,6,3,4,3,1,93,79,66,1023,1020,1014,32,30,24,19,10,,0.00,5,Rain,234<br />
2003-3-24,9,4,0,4,1,-2,93,77,57,1023,1020,1015,32,27,10,19,10,27,0.00,5,Fog-Rain,212<br />
2003-3-25,12,7,2,6,4,0,93,79,58,1019,1016,1010,32,26,13,19,6,,0.00,6,Rain,167<br />
2003-3-26,11,8,6,6,2,1,87,67,50,1023,1016,1009,32,25,5,29,18,42,0.00,7,Rain,223<br />
2003-3-27,10,8,5,7,4,2,93,80,66,1031,1028,1023,24,23,8,21,8,,0.00,7,Rain,181<br />
2003-3-28,11,6,2,6,4,1,100,85,71,1033,1032,1031,32,16,1,11,6,,0.00,7,Fog,260<br />
2003-3-29,12,9,7,7,6,6,93,80,67,1032,1030,1028,32,26,16,10,5,,0.00,8,Rain,292<br />
2003-3-30,14,11,9,10,8,7,94,83,72,1028,1021,1015,32,21,11,21,8,,0.00,7,Rain,183<br />
2003-3-31,11,9,6,7,3,-1,81,68,53,1015,1012,1008,32,27,24,26,16,37,0.00,5,Rain,228<br />
2003-4-1,10,7,4,3,1,-1,81,68,54,1007,1003,999,32,28,16,32,13,48,0.00,7,Rain,145<br />
2003-4-2,10,7,3,4,2,1,87,75,58,1003,1001,1000,32,27,24,24,10,37,0.00,6,Rain,118<br />
2003-4-3,9,4,1,3,1,-1,93,71,50,1011,1008,1004,32,26,16,29,13,60,0.00,6,Rain,249<br />
2003-4-4,10,6,1,4,1,-2,87,69,54,1015,1014,1011,32,32,32,19,10,,0.00,5,Rain,257<br />
2003-4-5,8,6,4,4,2,-1,87,75,65,1014,1012,1009,32,26,19,26,11,40,0.00,8,Rain,156<br />
2003-4-6,10,7,4,5,4,2,93,77,62,1018,1015,1010,32,23,11,23,10,34,0.00,7,Rain,257<br />
2003-4-7,10,8,7,9,7,4,94,85,71,1017,1015,1015,24,22,13,32,18,50,0.00,8,Fog-Rain,141<br />
2003-4-8,14,11,8,9,7,4,100,81,67,1015,1012,1009,24,21,1,24,8,37,0.00,8,Fog-Rain,231<br />
2003-4-9,11,8,6,6,4,2,87,72,54,1020,1017,1012,32,25,24,23,14,34,0.00,6,Rain,196<br />
2003-4-10,14,9,5,6,5,3,93,76,58,1014,1010,1008,32,31,24,16,6,,0.00,7,Rain,278<br />
2003-4-11,15,11,8,8,6,4,87,72,55,1015,1013,1010,32,31,24,19,8,,0.00,7,Rain,162<br />
2003-4-12,13,10,7,7,6,5,93,81,58,1011,1007,1003,32,24,10,13,8,,0.00,7,Rain,306<br />
2003-4-13,10,8,6,8,7,4,93,90,82,1009,1005,1002,32,22,5,24,6,35,0.00,7,Rain,294<br />
2003-4-14,13,9,5,7,6,4,93,78,58,1010,1010,1009,32,24,2,21,8,,0.00,7,Fog-Rain,164<br />
2003-4-15,12,9,7,8,6,3,93,80,62,1017,1014,1010,24,24,24,19,6,,0.00,6,Rain,211<br />
2003-4-16,12,9,6,7,5,3,93,77,62,1017,1016,1013,32,25,24,16,8,,0.00,7,Rain,186<br />
2003-4-17,11,8,5,4,3,2,81,69,54,1014,1013,1012,32,28,24,19,10,27,0.00,7,Rain,245<br />
2003-4-18,13,8,3,5,3,1,87,69,44,1024,1021,1014,32,32,32,21,10,,0.00,6,Rain,251<br />
2003-4-19,12,9,7,7,6,5,93,80,62,1024,1022,1017,32,26,16,13,5,,0.00,7,Rain,14<br />
2003-4-20,15,11,8,8,7,6,87,76,59,1017,1015,1014,32,31,24,13,6,,0.00,7,Rain,282<br />
2003-4-21,13,11,9,9,8,7,93,83,72,1014,1013,1011,24,23,13,13,8,,0.00,8,Fog-Rain,261<br />
2003-4-22,16,12,8,8,6,4,93,72,45,1013,1011,1008,32,29,24,32,8,34,0.00,4,,128<br />
2003-4-23,10,8,7,7,5,3,93,79,66,1007,1006,1004,24,20,10,24,11,37,0.00,8,Fog-Rain,121<br />
2003-4-24,9,8,7,8,6,0,93,84,57,1011,1008,1004,32,17,2,16,8,,0.00,8,Rain,120<br />
2003-4-25,13,7,2,5,3,1,93,75,47,1012,1011,1008,32,29,24,16,8,,0.00,3,Fog,287<br />
2003-4-26,13,8,4,7,4,1,87,72,54,1014,1011,1008,,,,27,13,39,0.00,4,Rain,199<br />
2003-4-27,15,10,6,8,5,3,87,71,48,1016,1015,1014,32,32,32,16,11,,0.00,4,,167<br />
2003-4-28,19,12,5,6,4,3,93,63,37,1014,1011,1008,32,32,32,19,8,27,0.00,3,,309<br />
2003-4-29,18,12,7,8,6,3,87,62,40,1012,1010,1008,32,32,32,16,10,,0.00,6,,223<br />
2003-4-30,18,13,9,10,8,7,87,70,56,1018,1016,1013,32,32,32,23,10,,0.00,5,,244<br />
2003-5-1,17,13,9,9,8,6,87,71,55,1019,1017,1014,,,,23,14,,0.00,2,,55<br />
2003-5-2,17,13,9,8,5,2,93,62,42,1013,1009,1004,,,,23,13,,0.00,4,,252<br />
2003-5-3,13,10,7,7,5,4,81,70,58,1004,1004,1003,,,,19,10,,0.00,6,Rain,180<br />
2003-5-4,11,8,6,8,7,4,93,87,82,1015,1009,1005,32,23,16,11,3,,0.00,7,Rain,1<br />
2003-5-5,12,7,2,5,3,1,93,69,51,1019,1018,1016,32,29,24,19,10,,0.00,4,Rain,297<br />
2003-5-6,14,9,4,4,3,0,81,64,38,1017,1016,1014,,,,21,13,,0.00,2,,291<br />
2003-5-7,15,10,5,4,2,-1,87,61,36,1014,1012,1011,32,32,32,24,10,,0.00,7,Rain,233<br />
2003-5-8,16,11,6,6,5,4,87,66,48,1016,1015,1013,,,,14,10,,0.00,5,,246<br />
2003-5-9,18,12,7,9,7,5,87,67,49,1022,1019,1016,,,,14,10,,0.00,4,,324<br />
2003-5-10,17,13,9,8,7,6,87,70,52,1024,1022,1019,32,32,32,24,11,,0.00,3,,328<br />
2003-5-11,18,12,7,9,8,6,93,73,52,1020,1018,1015,32,31,24,23,8,,0.00,2,,242<br />
2003-5-12,17,13,9,9,7,2,87,66,37,1019,1017,1016,32,32,32,24,13,,0.00,3,,286<br />
2003-5-13,17,12,7,8,6,4,87,68,48,1019,1017,1012,32,32,32,21,13,27,0.00,7,,102<br />
2003-5-14,15,11,7,8,4,-1,82,61,41,1016,1013,1010,32,30,24,29,14,47,0.00,5,Rain,235<br />
2003-5-15,12,7,3,4,2,0,81,65,54,1019,1016,1015,32,32,32,27,10,39,0.00,5,Rain,243<br />
2003-5-16,12,8,5,5,2,1,87,68,51,1024,1022,1020,32,28,24,23,11,37,0.00,6,Rain,242<br />
2003-5-17,12,8,5,4,3,2,93,71,51,1027,1025,1024,32,29,24,19,10,,0.00,6,Rain,298<br />
2003-5-18,15,10,6,8,4,2,87,71,48,1032,1031,1027,32,32,32,21,13,,0.00,4,Rain-Thunderstorm,222<br />
2003-5-19,16,10,4,7,4,1,93,69,36,1032,1029,1024,32,32,32,10,6,,0.00,5,,302<br />
2003-5-20,13,11,9,9,8,5,88,80,71,1024,1024,1023,32,23,8,11,6,,0.00,8,Rain,55<br />
2003-5-21,15,12,10,10,9,8,94,82,67,1024,1023,1020,24,12,2,13,3,,0.00,8,Rain,110<br />
2003-5-22,15,13,11,12,11,10,94,89,77,1020,1019,1018,32,14,5,13,3,,0.00,8,Rain,109<br />
2003-5-23,19,16,12,14,13,11,94,84,68,1020,1017,1011,32,13,2,13,3,,0.00,8,Rain,332<br />
2003-5-24,18,14,11,14,12,10,94,81,59,1011,1009,1007,32,32,32,21,8,,0.00,8,Fog-Rain,224<br />
2003-5-25,16,12,9,10,7,5,88,67,55,1015,1012,1009,32,32,32,24,13,,0.00,6,Rain,251<br />
2003-5-26,16,11,6,10,6,3,88,68,48,1022,1018,1015,32,28,24,21,11,,0.00,6,Rain,235<br />
2003-5-27,20,16,11,11,9,8,94,71,56,1026,1022,1017,32,25,24,16,6,,0.00,7,Rain,320<br />
2003-5-28,21,16,12,12,9,4,88,69,45,1020,1017,1014,32,32,32,32,10,45,0.00,5,,253<br />
2003-5-29,22,16,9,9,7,5,87,61,35,1020,1017,1013,,,,19,11,,0.00,4,,351<br />
2003-5-30,21,16,10,11,8,4,82,62,40,1015,1012,1010,,,,23,10,,0.00,6,,243<br />
2003-5-31,16,12,9,10,8,4,88,69,54,1021,1019,1016,32,32,32,24,11,,0.00,6,Rain,160<br />
2003-6-1,20,16,11,11,8,6,88,68,46,1023,1022,1021,32,32,32,21,8,,0.00,6,,217<br />
2003-6-2,18,12,7,7,6,5,93,63,45,1027,1025,1023,,,,19,8,,0.00,2,,179<br />
2003-6-3,22,14,8,9,7,4,87,61,33,1024,1022,1021,,,,14,8,,0.00,1,,312<br />
2003-6-4,26,17,9,9,8,6,82,51,29,1023,1021,1018,,,,14,6,,0.00,3,,255<br />
2003-6-5,31,21,11,11,8,6,76,48,21,1020,1017,1014,,,,13,3,,0.00,2,,319<br />
2003-6-6,33,24,15,15,10,5,68,45,17,1015,1014,1011,,,,13,6,,0.00,2,,303<br />
2003-6-7,27,20,14,12,11,10,77,55,39,1013,1011,1009,,,,13,5,,0.00,1,,99<br />
2003-6-8,22,17,12,12,11,9,88,70,46,1012,1010,1009,32,26,16,19,8,,0.00,2,,118<br />
2003-6-9,18,14,11,11,10,9,88,77,59,1012,1011,1009,32,24,11,27,8,39,0.00,2,,131<br />
2003-6-10,18,14,10,11,10,9,94,79,59,1014,1012,1010,32,23,13,24,6,37,0.00,5,Rain,132<br />
2003-6-11,18,13,9,10,9,8,94,74,59,1015,1014,1012,32,26,24,23,6,32,0.00,4,Fog,110<br />
2003-6-12,16,13,10,10,9,8,88,78,68,1012,1010,1009,32,23,11,19,6,,0.00,7,Rain,113<br />
2003-6-13,19,14,11,11,7,4,94,62,40,1016,1012,1008,24,23,19,21,6,,0.00,6,Rain,217<br />
2003-6-14,19,14,11,10,7,5,77,60,42,1022,1019,1016,,,,23,11,,0.00,6,Rain,157<br />
2003-6-15,21,16,10,9,7,6,82,58,40,1025,1023,1022,,,,11,6,,0.00,4,,141<br />
2003-6-16,24,17,9,9,8,6,87,57,31,1023,1021,1017,,,,13,10,,0.00,5,,328<br />
2003-6-17,26,18,10,11,8,4,82,52,26,1017,1014,1010,,,,21,10,34,0.00,6,,266<br />
2003-6-18,21,17,13,11,9,6,72,58,46,1013,1012,1012,32,32,32,19,13,,0.00,5,,308<br />
2003-6-19,19,16,12,8,7,5,72,58,46,1013,1011,1008,32,32,32,24,19,,0.00,6,,261<br />
2003-6-20,17,14,12,8,6,4,63,57,45,1011,1010,1009,32,32,32,21,16,,0.00,6,Rain,255<br />
2003-6-21,18,14,12,9,7,6,77,63,48,1014,1012,1011,32,32,32,21,13,,0.00,7,Rain,275<br />
2003-6-22,19,16,12,8,7,5,72,59,46,1015,1014,1014,,,,21,11,,0.00,6,,260<br />
2003-6-23,20,15,10,9,7,5,82,61,46,1019,1017,1015,32,32,32,14,11,,0.00,4,,226<br />
2003-6-24,21,16,11,10,8,7,82,63,43,1023,1021,1019,,,,19,10,,0.00,2,,195<br />
2003-6-25,22,17,12,11,9,7,82,62,46,1026,1025,1023,,,,16,10,,0.00,4,,143<br />
2003-6-26,24,17,11,13,12,9,94,69,50,1026,1024,1021,,,,19,3,,0.00,2,Fog,105<br />
2003-6-27,23,17,12,12,11,10,88,65,44,1021,1020,1018,,,,13,5,,0.00,1,,114<br />
2003-6-28,28,20,12,12,10,9,88,56,30,1018,1016,1010,,,,11,3,,0.00,1,Fog,82<br />
2003-6-29,23,18,14,14,11,10,77,63,47,1010,1007,1005,32,32,32,24,8,35,0.00,5,Rain-Thunderstorm,254<br />
2003-6-30,21,17,13,11,9,6,88,61,43,1018,1014,1008,32,28,13,32,18,50,0.00,6,Rain-Thunderstorm,236<br />
2003-7-1,18,14,11,10,7,6,82,64,48,1019,1018,1017,32,25,24,19,11,,0.00,4,Rain,254<br />
2003-7-2,20,16,11,9,7,6,77,60,40,1020,1019,1018,,,,19,13,,0.00,3,,231<br />
2003-7-3,20,15,10,10,9,7,87,64,49,1020,1019,1018,,,,19,10,,0.00,2,,172<br />
2003-7-4,22,17,12,12,9,7,77,58,46,1021,1020,1019,,,,23,13,,0.00,3,Rain,275<br />
2003-7-5,22,18,14,11,11,10,77,63,50,1020,1019,1018,,,,21,11,,0.00,4,Rain,190<br />
2003-7-6,23,17,12,12,11,9,88,68,50,1018,1016,1012,,,,14,5,,0.00,1,Fog,100<br />
2003-7-7,23,18,13,12,10,9,82,62,47,1012,1011,1008,32,32,32,26,8,37,0.00,4,,82<br />
2003-7-8,19,16,13,11,9,7,82,64,56,1020,1017,1011,32,32,24,21,13,29,0.00,7,Rain,209<br />
2003-7-9,26,19,13,12,10,8,82,59,32,1022,1020,1017,32,32,32,11,6,,0.00,3,,31<br />
2003-7-10,28,20,13,12,11,9,82,54,32,1019,1017,1016,,,,14,8,,0.00,2,,250<br />
2003-7-11,22,19,16,12,11,10,72,61,49,1020,1018,1015,,,,24,13,,0.00,1,,190<br />
2003-7-12,20,17,13,15,13,11,88,78,64,1016,1015,1014,32,19,5,23,10,34,0.00,5,Rain,161<br />
2003-7-13,22,18,14,13,11,9,88,70,43,1021,1019,1016,32,27,16,19,8,,0.00,7,Rain,135<br />
2003-7-14,22,18,14,13,13,12,94,76,53,1021,1020,1018,32,21,10,16,5,,0.00,6,Fog-Rain,96<br />
2003-7-15,24,19,15,12,11,10,77,64,44,1018,1016,1014,,,,13,10,,0.00,6,,320<br />
2003-7-16,20,18,13,10,9,8,72,59,49,1022,1018,1014,,,,24,14,29,0.00,5,,275<br />
2003-7-17,23,17,10,12,9,8,87,61,38,1024,1022,1020,,,,16,11,,0.00,1,,353<br />
2003-7-18,24,17,11,11,9,9,88,60,38,1022,1021,1019,,,,13,8,,0.00,2,,197<br />
2003-7-19,22,17,12,11,9,8,82,62,46,1020,1019,1017,,,,11,3,,0.00,4,,125<br />
2003-7-20,25,20,15,15,13,10,88,65,44,1022,1021,1018,32,32,32,23,8,35,0.00,5,Rain,119<br />
2003-7-21,27,21,15,15,14,12,88,64,45,1021,1019,1016,,,,11,6,,0.00,1,,103<br />
2003-7-22,24,19,14,13,12,11,82,65,50,1020,1018,1015,,,,16,5,,0.00,2,,111<br />
2003-7-23,22,16,11,12,11,9,88,67,53,1020,1017,1016,,,,13,5,,0.00,1,,104<br />
2003-7-24,23,17,11,11,10,7,82,65,46,1018,1016,1014,,,,14,8,,0.00,1,,159<br />
2003-7-25,24,17,11,12,11,9,88,66,44,1015,1014,1013,,,,13,5,,0.00,3,,177<br />
2003-7-26,24,18,13,12,11,10,82,64,47,1021,1019,1014,32,32,32,19,6,,0.00,2,,71<br />
2003-7-27,26,19,13,13,12,11,88,65,44,1024,1022,1019,32,32,32,14,3,,0.00,0,Fog,81<br />
2003-7-28,26,19,13,14,13,10,88,64,44,1020,1019,1016,,,,14,3,,0.00,0,,90<br />
2003-7-29,28,21,15,14,13,12,88,60,42,1018,1016,1014,,,,11,5,,0.00,0,,101<br />
2003-7-30,28,21,14,14,13,11,88,62,39,1015,1014,1012,32,32,32,14,5,,0.00,0,,106<br />
2003-7-31,23,18,13,13,11,10,82,67,47,1016,1015,1014,32,32,32,14,5,,0.00,1,,91<br />
2003-8-1,22,17,13,12,11,9,82,67,52,1019,1017,1015,,,,19,6,,0.00,1,,20<br />
2003-8-2,23,17,11,12,11,8,82,64,47,1018,1016,1014,,,,16,10,,0.00,3,,41<br />
2003-8-3,22,16,11,11,11,9,94,68,50,1016,1015,1014,,,,21,6,,0.00,3,Fog,114<br />
2003-8-4,23,17,11,11,10,9,88,69,47,1018,1016,1014,32,27,19,19,6,,0.00,3,,120<br />
2003-8-5,26,18,11,13,11,9,88,63,36,1014,1013,1011,32,32,32,21,5,32,0.00,3,,92<br />
2003-8-6,20,17,13,11,10,6,82,66,40,1016,1015,1013,32,28,24,23,13,32,0.00,5,Rain,119<br />
2003-8-7,24,17,11,11,10,8,82,63,44,1017,1016,1015,32,27,24,13,5,,0.00,2,,114<br />
2003-8-8,22,17,13,15,12,10,83,73,56,1017,1016,1015,32,29,24,10,6,,0.00,6,Rain,214<br />
2003-8-9,21,17,13,12,11,10,82,74,53,1019,1017,1016,32,32,32,14,6,,0.00,5,,124<br />
2003-8-10,20,17,13,12,11,9,82,68,52,1020,1019,1017,,,,26,5,39,0.00,5,,117<br />
2003-8-11,21,16,12,13,11,8,82,68,56,1020,1019,1019,32,32,32,13,8,,0.00,5,Rain,243<br />
2003-8-12,22,16,11,12,11,9,88,70,50,1020,1019,1018,,,,13,8,,0.00,2,,211<br />
2003-8-13,22,16,11,12,11,9,88,70,46,1021,1020,1018,,,,19,8,27,0.00,1,,179<br />
2003-8-14,28,19,11,13,10,5,94,59,23,1022,1019,1015,,,,13,5,,0.00,1,,343<br />
2003-8-15,27,20,13,12,11,9,77,55,36,1017,1016,1014,,,,34,10,45,0.00,4,,269<br />
2003-8-16,21,18,15,12,11,10,82,65,49,1022,1021,1017,,,,26,10,37,0.00,2,,187<br />
2003-8-17,24,18,13,14,12,11,88,68,50,1021,1019,1016,,,,13,5,,0.00,2,,117<br />
2003-8-18,25,19,13,12,12,10,88,63,44,1018,1016,1015,,,,19,5,27,0.00,1,,77<br />
