EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-2-7,-2,-6,-9,-7,-14,-17,69,55,42,1020,1018,1015,14,14,14,34,18,34,0.00,2,,300<br />
2003-2-8,-3,-7,-9,-7,-12,-15,74,62,54,1015,1013,1011,14,14,4,55,40,64,0.00,3,Snow,235<br />
2003-2-9,-2,-4,-7,-6,-11,-17,80,60,42,1016,1013,1010,14,13,4,47,35,55,0.00,4,Snow,250<br />
2003-2-10,-1,-8,-15,-4,-9,-23,80,68,49,1013,1004,1000,14,9,1,47,34,63,0.00,5,Snow,261<br />
2003-2-11,-5,-12,-19,-11,-17,-29,79,66,42,1017,1010,1001,14,8,1,50,21,60,0.00,6,Snow,187<br />
2003-2-12,-5,-8,-11,-10,-16,-19,68,58,45,1013,1010,997,14,12,2,53,37,74,0.00,2,Snow,270<br />
2003-2-13,-9,-12,-14,-15,-17,-19,73,64,49,1019,1015,1013,14,9,2,39,18,48,0.00,5,Snow,282<br />
2003-2-14,-5,-9,-12,-15,-17,-20,67,58,46,1025,1022,1019,14,14,6,26,13,35,0.00,5,,311<br />
2003-2-15,-11,-13,-15,-19,-23,-25,57,45,37,1040,1034,1025,14,14,14,27,18,35,0.00,0,,23<br />
2003-2-16,-10,-14,-18,-15,-19,-24,78,67,44,1043,1038,1033,14,5,1,40,29,50,0.00,7,Snow,48<br />
2003-2-17,-4,-9,-13,-7,-11,-18,80,73,58,1033,1024,1019,14,6,1,39,27,48,0.00,7,Snow,58<br />
2003-2-18,0,-2,-4,-5,-7,-8,80,76,69,1020,1018,1016,14,9,2,40,19,40,0.00,8,Snow,94<br />
2003-2-19,2,0,-2,-2,-4,-9,81,73,55,1022,1019,1016,14,11,8,52,37,60,0.00,7,Snow,224<br />
2003-2-20,3,-1,-4,-2,-6,-9,75,66,56,1026,1022,1018,14,14,14,37,24,47,0.00,0,,232<br />
2003-2-21,3,1,-1,-2,-3,-5,80,69,56,1018,1015,1012,14,14,10,26,21,,0.00,1,,217<br />
2003-2-22,2,0,-1,-1,-3,-6,87,78,56,1012,998,990,14,5,1,42,23,52,0.00,6,Rain-Snow,32<br />
2003-2-23,-1,-6,-10,-5,-11,-17,80,71,53,1019,994,988,14,4,1,47,31,60,0.00,6,Rain-Snow,334<br />
2003-2-24,-6,-9,-12,-9,-13,-21,86,70,48,1025,1021,1019,14,6,1,32,10,37,0.00,6,Snow,291<br />
2003-2-25,-8,-12,-16,-16,-19,-21,72,58,45,1033,1031,1025,14,14,5,21,14,29,0.00,2,Snow,296<br />
2003-2-26,-7,-12,-16,-14,-17,-21,79,61,49,1031,1028,1024,14,14,14,13,8,,0.00,0,,13<br />
2003-2-27,-3,-8,-12,-8,-11,-16,79,70,63,1024,1022,1019,14,14,13,26,11,,0.00,3,,50<br />
2003-2-28,-1,-4,-8,-6,-9,-13,74,67,60,1023,1021,1019,14,12,8,16,11,,0.00,3,,307<br />
2003-3-1,1,-4,-8,-1,-6,-12,87,73,59,1022,1018,1011,14,9,2,13,6,,0.00,2,Snow,80<br />
2003-3-2,2,-7,-17,-2,-5,-25,87,77,51,1017,1006,1002,14,5,0,40,10,58,0.00,6,Snow,277<br />
2003-3-3,-11,-18,-23,-18,-27,-32,57,45,36,1027,1023,1019,14,14,14,29,21,39,0.00,0,,278<br />
2003-3-4,2,-4,-11,-1,-7,-18,93,76,53,1019,1013,1010,14,9,1,29,14,37,0.00,7,Rain-Snow,236<br />
2003-3-5,-3,-6,-8,-5,-7,-15,86,77,54,1016,1007,1004,14,3,1,32,18,39,0.00,6,Snow,345<br />
2003-3-6,-5,-8,-10,-14,-15,-17,63,55,46,1024,1019,1015,14,14,14,27,14,27,0.00,3,,50<br />
2003-3-7,0,-5,-10,-5,-11,-15,73,62,50,1024,1021,1016,14,14,14,24,11,32,0.00,3,,221<br />
2003-3-8,2,0,-2,-2,-3,-8,87,75,60,1020,1007,1001,14,8,2,39,16,52,0.00,6,Rain-Snow,221<br />
2003-3-9,-4,-8,-12,-10,-16,-20,64,56,45,1019,1014,1004,14,14,14,40,31,55,0.00,4,Snow,291<br />
2003-3-10,-9,-12,-14,-16,-19,-21,62,55,45,1023,1020,1015,14,13,3,37,31,50,0.00,2,Snow,282<br />
2003-3-11,1,-4,-9,-4,-11,-16,70,60,55,1021,1016,1011,14,14,14,45,32,53,0.00,3,,232<br />
2003-3-12,3,-1,-4,-1,-6,-13,87,66,47,1022,1014,1010,14,8,2,39,24,53,0.00,6,Rain-Snow,289<br />
2003-3-13,-3,-4,-6,-12,-14,-16,59,51,37,1028,1024,1022,14,14,14,37,18,47,0.00,2,,28<br />
2003-3-14,0,-4,-8,-7,-12,-16,60,54,46,1031,1027,1021,14,14,14,21,10,,0.00,2,,109<br />
2003-3-15,2,-1,-3,-3,-5,-8,80,71,60,1021,1019,1017,14,14,11,24,8,,0.00,0,,79<br />
2003-3-16,5,1,-2,-1,-3,-5,81,74,65,1017,1014,1010,14,12,6,16,5,,0.00,0,,83<br />
2003-3-17,12,6,0,7,1,-2,87,80,67,1011,1009,1007,13,4,0,21,6,32,0.00,2,,244<br />
2003-3-18,9,6,2,6,-1,-4,82,65,53,1022,1016,1011,14,13,5,24,18,34,0.00,3,,56<br />
2003-3-19,3,1,0,-2,-7,-10,75,54,41,1024,1022,1018,14,14,14,52,39,61,0.00,0,Rain-Snow,65<br />
2003-3-20,5,3,2,3,1,-2,93,86,70,1018,1013,1005,14,7,3,34,19,37,0.00,7,Rain,71<br />
2003-3-21,6,3,2,5,3,1,100,93,87,1007,1005,1004,11,3,0,24,11,,0.00,8,Rain,74<br />
2003-3-22,5,3,1,4,1,-1,100,86,75,1013,1008,1006,14,6,1,24,11,,0.00,5,Rain,229<br />
2003-3-23,7,4,2,1,1,-1,87,76,66,1016,1014,1012,14,11,5,26,14,,0.00,4,,229<br />
2003-3-24,9,4,0,1,-1,-2,87,77,58,1018,1015,1010,14,7,2,27,6,,0.00,2,Rain,131<br />
2003-3-25,10,6,2,5,2,-1,87,78,66,1012,1009,1008,14,9,5,23,8,,0.00,4,Rain,213<br />
2003-3-26,11,8,5,2,-3,-6,81,52,35,1016,1013,1012,14,14,6,32,13,40,0.00,3,Rain,319<br />
2003-3-27,6,3,2,-1,-3,-6,75,62,45,1021,1019,1016,14,14,14,34,10,,0.00,3,Rain-Snow,131<br />
2003-3-28,11,7,4,5,1,-3,81,68,57,1019,1013,1005,14,14,8,40,31,53,0.00,4,Rain,78<br />
2003-3-29,11,6,2,6,2,-7,93,77,52,1020,1009,1004,14,11,1,40,23,64,0.00,7,Rain,233<br />
2003-3-30,2,0,-2,-6,-9,-12,64,52,44,1020,1019,1018,14,14,14,27,21,39,0.00,3,,315<br />
2003-3-31,2,-2,-5,-5,-8,-14,80,61,37,1019,1016,1014,14,10,0,37,19,52,0.00,5,Snow,262<br />
2003-4-1,3,-1,-5,-2,-6,-14,81,70,46,1019,1011,1006,14,11,1,27,14,32,0.00,6,Snow,99<br />
2003-4-2,4,2,1,-1,-2,-3,81,74,61,1019,1016,1013,14,12,8,39,19,48,0.00,7,,64<br />
2003-4-3,2,0,-2,-3,-6,-7,80,74,69,1021,1019,1016,14,7,1,39,27,48,0.00,7,Rain-Snow,51<br />
2003-4-4,-2,-3,-4,-6,-8,-10,80,68,59,1018,1015,1009,14,9,2,58,37,64,0.00,7,Rain-Snow,53<br />
2003-4-5,1,-2,-5,-2,-5,-13,87,74,51,1023,1006,1001,14,7,1,55,35,63,0.00,7,Rain-Snow,24<br />
2003-4-6,-1,-4,-7,-9,-12,-14,64,57,47,1035,1031,1024,14,14,14,24,16,34,0.00,0,,296<br />
2003-4-7,-1,-2,-3,-5,-8,-12,80,66,47,1035,1031,1028,14,8,1,64,42,77,0.00,5,Snow,63<br />
2003-4-8,0,-2,-3,-5,-6,-7,80,72,64,1029,1027,1026,14,11,3,50,35,58,0.00,8,Snow,55<br />
2003-4-9,1,0,-1,-4,-6,-7,80,67,60,1027,1026,1024,14,14,10,19,11,,0.00,3,,70<br />
2003-4-10,5,1,-3,-1,-4,-8,93,79,45,1026,1024,1019,14,4,0,16,3,,0.00,1,,188<br />
2003-4-11,9,4,-1,-1,-3,-7,75,62,46,1019,1014,1010,14,14,13,21,8,,0.00,0,,87<br />
2003-4-12,12,6,1,2,-2,-5,75,54,44,1017,1011,1008,14,14,11,37,16,50,0.00,0,,321<br />
2003-4-13,6,3,1,-4,-7,-10,53,47,38,1026,1024,1020,14,14,14,21,14,29,0.00,0,,70<br />
2003-4-14,12,6,1,0,-2,-6,81,57,35,1027,1023,1016,14,14,10,14,6,,0.00,0,,146<br />
2003-4-15,16,11,6,5,3,1,70,59,48,1015,1011,1006,14,14,14,37,16,45,0.00,0,,223<br />
2003-4-16,16,9,2,7,-1,-7,71,60,49,1025,1017,1007,14,14,14,37,18,47,0.00,5,Rain,38<br />
2003-4-17,4,1,-1,-5,-9,-12,56,47,38,1028,1026,1022,14,14,14,58,45,74,0.00,2,Rain,68<br />
2003-4-18,8,6,3,3,0,-4,76,69,60,1024,1023,1021,14,14,14,40,26,53,0.00,4,Rain,75<br />
2003-4-19,11,8,6,6,3,2,76,72,62,1027,1025,1023,14,14,14,29,14,34,0.00,4,,77<br />
2003-4-20,15,10,5,12,7,3,100,81,58,1022,1013,1008,14,8,0,34,19,52,0.00,4,Rain,134<br />
2003-4-21,16,11,7,12,8,3,100,87,48,1010,1008,1004,14,5,0,29,13,39,0.00,5,Rain,198<br />
2003-4-22,11,6,2,7,2,-3,93,77,65,1012,1007,1004,14,13,5,35,16,52,0.00,7,Rain-Snow,277<br />
2003-4-23,7,3,-1,-3,-6,-9,75,55,39,1020,1016,1012,14,14,14,35,24,48,0.00,5,Snow,315<br />
2003-4-24,14,7,1,-3,-6,-9,60,46,23,1020,1018,1015,14,14,14,23,11,34,0.00,0,Rain,281<br />
2003-4-25,8,6,3,-1,-3,-8,65,52,36,1014,1013,1010,14,14,14,29,11,,0.00,0,,70<br />
2003-4-26,14,9,5,0,-2,-8,57,47,24,1013,1010,1008,14,14,14,26,13,29,0.00,0,,29<br />
2003-4-27,14,8,2,1,-2,-6,61,52,31,1018,1015,1013,14,14,14,32,14,32,0.00,0,,231<br />
2003-4-28,16,11,6,5,2,-2,67,57,44,1014,1010,1007,14,14,13,39,16,48,0.00,0,,230<br />
2003-4-29,13,9,6,2,0,-2,66,53,38,1018,1015,1010,14,14,14,29,19,47,0.00,0,,315<br />
2003-4-30,9,7,4,1,-1,-3,75,57,43,1022,1017,1013,14,14,14,26,13,34,0.00,5,Rain,64<br />
2003-5-1,20,13,6,13,6,0,94,77,57,1013,1009,1005,14,9,2,32,14,37,0.00,5,Rain,72<br />
2003-5-2,13,10,7,8,6,-1,87,78,44,1017,1013,1010,14,11,3,32,14,32,0.00,6,Rain,45<br />
2003-5-3,10,8,7,3,-3,-7,76,49,32,1024,1022,1019,14,14,14,34,16,35,0.00,1,,78<br />
2003-5-4,12,8,5,1,-1,-2,76,51,38,1024,1022,1019,14,14,14,23,10,,0.00,0,,92<br />
2003-5-5,10,8,6,5,3,-2,87,79,43,1018,1010,1007,14,8,2,42,31,53,0.00,6,Rain,71<br />
2003-5-6,16,10,5,9,4,3,93,84,63,1012,1008,1007,14,8,2,37,26,40,0.00,7,Rain,75<br />
2003-5-7,12,9,7,8,7,4,87,80,71,1016,1014,1012,14,13,2,21,6,,0.00,6,Rain,105<br />
2003-5-8,16,12,8,8,6,-2,87,71,31,1018,1015,1013,14,13,8,21,6,39,0.00,2,,260<br />
2003-5-9,13,11,9,4,2,-2,66,53,36,1018,1016,1013,14,14,14,24,14,,0.00,1,,52<br />
2003-5-10,14,11,8,5,4,3,71,60,51,1013,1009,1007,14,14,14,40,27,48,0.00,5,Rain,65<br />
2003-5-11,16,11,7,12,7,3,100,79,48,1007,998,992,14,9,0,52,26,69,0.00,6,Rain,88<br />
2003-5-12,12,9,7,8,6,3,87,76,66,1002,995,991,14,14,11,48,31,58,0.00,7,Rain,243<br />
2003-5-13,12,9,7,5,3,2,76,69,58,1011,1005,1001,14,14,14,32,23,40,0.00,7,Rain,299<br />
2003-5-14,14,10,7,5,4,4,81,66,55,1016,1013,1011,14,14,14,26,11,29,0.00,4,,304<br />
2003-5-15,14,10,7,8,5,3,87,74,59,1019,1018,1016,14,14,10,42,21,53,0.00,5,Rain,70<br />
2003-5-16,11,9,7,8,6,5,93,87,76,1025,1022,1019,14,6,3,47,35,61,0.00,8,Rain,66<br />
2003-5-17,13,10,8,8,6,4,87,78,62,1026,1025,1024,14,14,11,34,24,29,0.00,7,Rain,69<br />
2003-5-18,16,12,9,9,6,3,82,65,45,1026,1025,1024,14,14,14,29,21,,0.00,2,,71<br />
2003-5-19,16,12,9,6,4,2,66,54,45,1027,1025,1022,14,14,14,32,18,,0.00,0,,73<br />
2003-5-20,13,10,8,11,8,3,94,82,62,1022,1017,1015,14,8,0,34,10,45,0.00,7,Rain,96<br />
2003-5-21,13,10,7,5,1,-2,71,58,38,1029,1026,1022,14,14,14,34,19,50,0.00,1,,311<br />
2003-5-22,12,10,9,3,0,-3,58,47,40,1028,1026,1024,14,14,14,37,16,52,0.00,0,,56<br />
2003-5-23,14,11,8,9,5,1,87,65,44,1024,1020,1015,14,13,6,42,24,52,0.00,5,Rain,66<br />
2003-5-24,13,10,8,10,7,5,93,87,77,1015,1013,1012,14,6,1,42,24,52,0.00,7,Rain,73<br />
2003-5-25,13,10,7,8,6,4,93,84,67,1016,1014,1013,14,8,0,21,13,27,0.00,4,Rain,119<br />
2003-5-26,15,11,8,9,7,6,87,72,63,1017,1016,1015,14,13,6,14,6,,0.00,2,,209<br />
2003-5-27,15,12,10,10,8,6,82,78,67,1018,1016,1015,14,11,4,19,10,,0.00,3,Rain,109<br />
2003-5-28,16,12,9,10,9,6,88,78,67,1015,1010,1006,14,12,6,23,10,,0.00,2,Rain,225<br />
2003-5-29,20,16,11,12,11,9,88,76,60,1005,1003,1001,14,11,5,26,11,,0.00,1,Rain,247<br />
2003-5-30,18,14,12,10,9,5,82,65,45,1005,1004,1003,14,14,14,19,13,27,0.00,2,Rain,329<br />
2003-5-31,17,14,12,12,10,6,94,77,55,1007,1004,1002,14,11,1,29,16,40,0.00,7,Rain,43<br />
2003-6-1,17,12,7,5,2,0,66,49,36,1014,1011,1007,14,14,14,32,24,53,0.00,1,,338<br />
2003-6-2,22,16,11,9,5,2,67,53,37,1014,1013,1012,14,14,14,24,13,32,0.00,1,,301<br />
2003-6-3,15,11,7,6,3,-1,82,52,38,1017,1015,1013,14,14,14,23,10,,0.00,0,,72<br />
2003-6-4,15,12,9,11,8,1,100,81,47,1013,1011,1009,14,11,2,47,32,60,0.00,6,Rain,70<br />
2003-6-5,15,11,8,13,10,8,100,95,82,1012,1008,1007,14,6,0,39,19,48,0.00,8,Rain,193<br />
2003-6-6,20,14,9,13,11,8,100,83,64,1016,1014,1012,14,10,3,26,8,,0.00,0,,219<br />
2003-6-7,15,13,12,14,12,10,100,92,72,1014,1010,1009,14,6,0,29,13,37,0.00,5,Rain,82<br />
2003-6-8,16,13,10,15,13,10,100,96,88,1010,1006,1002,14,4,0,27,13,32,0.00,7,Rain,98<br />
2003-6-9,19,14,10,12,11,10,100,85,64,1013,1005,1002,14,10,0,40,19,52,0.00,5,,246<br />
2003-6-10,14,12,10,12,10,9,100,87,77,1017,1013,1009,14,13,3,32,13,,0.00,4,Rain,81<br />
2003-6-11,24,17,11,18,12,10,100,83,57,1013,1008,1006,14,11,4,26,14,45,0.00,4,Rain,280<br />
2003-6-12,18,14,12,13,12,10,94,86,72,1016,1014,1011,14,14,10,39,23,50,0.00,6,Rain,68<br />
2003-6-13,16,13,10,16,13,10,100,96,82,1010,1008,1007,14,5,0,50,29,60,0.00,8,Rain,93<br />
2003-6-14,21,16,12,17,14,12,100,91,64,1014,1011,1010,14,8,0,19,5,27,0.00,6,,291<br />
2003-6-15,21,17,14,14,13,11,94,74,64,1021,1018,1015,14,14,8,19,8,,0.00,1,,80<br />
2003-6-16,18,16,13,12,10,7,94,71,63,1025,1023,1021,14,14,14,24,14,,0.00,0,,83<br />
2003-6-17,18,16,14,14,12,9,94,78,67,1022,1019,1015,14,14,8,23,16,,0.00,0,,82<br />
2003-6-18,22,18,14,16,15,14,100,87,69,1015,1012,1009,14,12,6,21,8,,0.00,2,,193<br />
2003-6-19,20,18,16,17,13,7,100,77,52,1015,1011,1008,14,10,3,29,14,45,0.00,4,Rain,328<br />
2003-6-20,18,16,14,12,10,7,77,66,52,1018,1017,1016,14,14,14,19,14,32,0.00,1,,308<br />
2003-6-21,19,17,16,14,12,10,77,69,59,1016,1015,1013,14,14,5,14,10,,0.00,0,,249<br />
2003-6-22,29,21,14,16,11,8,94,53,29,1013,1011,1010,14,14,14,24,11,35,0.00,0,,305<br />
2003-6-23,25,22,19,15,12,7,73,55,43,1014,1013,1011,14,14,14,26,14,37,0.00,0,,266<br />
2003-6-24,26,20,15,17,15,13,88,71,54,1018,1016,1015,14,13,8,24,6,,0.00,0,,225<br />
2003-6-25,25,21,18,19,17,15,88,75,69,1017,1015,1012,13,8,5,23,8,,0.00,0,,225<br />
2003-6-26,26,22,18,20,17,15,88,79,65,1013,1009,1005,13,8,3,29,13,,0.00,1,Rain,212<br />
2003-6-27,25,19,14,20,14,11,88,75,41,1014,1010,1006,14,14,13,32,21,39,0.00,3,Rain,252<br />
2003-6-28,24,19,14,16,13,11,88,74,57,1016,1015,1014,14,14,11,19,8,,0.00,1,,202<br />
2003-6-29,20,18,15,16,15,13,94,82,68,1017,1015,1014,14,12,4,32,8,40,0.00,4,Rain,236<br />
2003-6-30,21,18,15,16,13,12,94,77,60,1022,1020,1016,14,14,6,21,10,,0.00,1,,255<br />
2003-7-1,24,19,14,16,14,12,88,75,60,1021,1019,1015,14,14,10,13,5,,0.00,1,,108<br />
2003-7-2,25,20,15,18,16,13,94,79,61,1015,1013,1009,14,8,4,14,6,,0.00,0,,100<br />
2003-7-3,27,22,17,19,17,15,94,78,54,1010,1009,1007,14,7,3,26,6,34,0.00,0,,209<br />
2003-7-4,28,23,18,21,18,15,88,79,66,1009,1008,1006,14,9,5,21,10,,0.00,0,,220<br />
2003-7-5,24,20,16,19,17,15,100,88,73,1011,1010,1007,14,9,1,60,14,66,0.00,4,Rain,233<br />
2003-7-6,27,22,17,21,16,13,94,71,48,1014,1012,1011,14,14,8,14,10,,0.00,0,,234<br />
2003-7-7,23,19,16,22,18,12,100,89,64,1013,1011,1010,14,4,0,13,6,,0.00,5,Rain,115<br />
2003-7-8,29,22,15,23,16,8,100,79,48,1014,1011,1010,14,7,0,34,8,48,0.00,2,Rain,251<br />
2003-7-9,23,19,15,16,14,11,88,73,60,1016,1014,1013,14,14,14,19,6,,0.00,1,Rain,168<br />
2003-7-10,19,17,16,17,14,12,94,83,72,1016,1010,1004,14,11,3,32,19,35,0.00,4,Rain,76<br />
2003-7-11,20,18,15,18,16,13,100,92,82,1005,1002,999,14,7,0,42,11,55,0.00,7,Rain,159<br />
2003-7-12,19,17,14,15,13,12,94,84,73,1014,1008,1004,14,14,8,35,27,48,0.00,7,Rain,251<br />
2003-7-13,24,17,11,16,11,9,94,83,57,1020,1017,1015,14,12,0,23,10,,0.00,2,Rain,231<br />
2003-7-14,24,18,12,17,14,9,94,77,61,1022,1020,1019,14,14,8,14,5,,0.00,0,,147<br />
2003-7-15,24,20,16,18,16,13,100,85,65,1019,1010,1007,14,6,0,27,11,35,0.00,4,Rain,178<br />
2003-7-16,22,17,13,18,14,10,100,85,68,1019,1012,1008,14,11,0,29,13,37,0.00,6,,282<br />
2003-7-17,27,18,10,18,13,8,94,79,51,1020,1017,1015,14,14,10,37,10,47,0.00,1,,255<br />
2003-7-18,22,19,16,15,13,9,77,67,52,1017,1016,1015,14,14,14,21,13,29,0.00,3,Rain,318<br />
2003-7-19,27,18,10,17,11,7,88,64,42,1017,1016,1014,14,14,14,23,13,32,0.00,0,,250<br />
2003-7-20,19,16,13,16,13,7,88,81,59,1015,1013,1008,14,12,2,16,6,,0.00,4,Rain,198<br />
2003-7-21,20,17,13,18,15,12,100,91,82,1007,1006,1004,14,4,0,23,10,,0.00,6,Rain,83<br />
2003-7-22,21,17,13,20,17,13,100,96,88,1009,1008,1005,14,4,0,16,5,,0.00,4,Rain,154<br />
2003-7-23,23,20,17,19,17,15,88,82,68,1012,1011,1009,14,14,10,16,10,,0.00,1,,296<br />
2003-7-24,22,19,17,18,16,14,88,78,64,1018,1014,1011,14,13,2,16,11,27,0.00,2,Rain,267<br />
2003-7-25,23,18,14,19,14,12,94,81,73,1022,1021,1018,14,14,14,26,10,,0.00,0,,232<br />
2003-7-26,24,20,16,19,16,13,88,84,73,1021,1018,1014,14,8,3,40,11,50,0.00,3,Rain,229<br />
2003-7-27,28,22,17,23,17,14,94,81,61,1013,1009,1007,14,8,3,32,19,48,0.00,4,Rain,241<br />
2003-7-28,23,19,15,15,13,11,77,70,57,1015,1013,1012,14,14,14,24,13,,0.00,1,,292<br />
2003-7-29,22,17,13,16,13,10,82,74,60,1016,1015,1013,14,14,14,23,11,29,0.00,1,,225<br />
2003-7-30,25,19,14,17,14,11,88,73,57,1021,1019,1016,14,14,14,19,6,,0.00,0,,148<br />
2003-7-31,21,19,18,17,16,14,88,79,68,1019,1018,1016,14,13,10,23,18,,0.00,1,Rain,79<br />
2003-8-1,21,19,17,19,17,15,94,88,83,1017,1016,1015,14,9,1,27,8,,0.00,3,Rain,80<br />
2003-8-2,21,19,17,20,18,16,100,94,88,1015,1014,1013,14,5,0,29,19,32,0.00,7,Rain,69<br />
2003-8-3,21,19,17,20,19,17,100,96,94,1016,1014,1012,5,2,0,23,11,,0.00,6,Rain,79<br />
2003-8-4,26,22,18,23,20,18,100,96,83,1013,1012,1010,11,4,0,16,6,,0.00,5,,127<br />
2003-8-5,23,21,19,21,19,18,100,93,88,1011,1010,1009,8,4,1,13,5,,0.00,1,Rain,123<br />
2003-8-6,24,22,20,21,19,18,94,88,83,1011,1010,1009,13,7,2,16,8,,0.00,3,Rain,240<br />
