IRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-2-24,21,13,5,2,-1,-4,57,38,24,1024,1020,1018,10,7,7,29,8,,0.00,4,,278<br />
2002-2-25,13,11,9,11,9,3,100,87,51,1019,1017,1015,7,4,1,21,5,,0.00,8,Rain-Thunderstorm,300<br />
2002-2-26,18,12,7,9,5,-1,94,67,28,1022,1019,1018,10,6,4,32,3,,0.00,6,Rain,273<br />
2002-2-27,15,11,9,10,9,8,100,88,67,1021,1020,1019,6,5,3,11,2,,0.00,7,Rain,105<br />
2002-3-1,18,14,11,1,-3,-7,50,33,19,1020,1018,1017,,,,21,11,,0.00,,,148<br />
2002-3-2,18,12,6,3,0,-5,66,48,25,1021,1019,1017,10,10,10,14,6,,0.00,6,,203<br />
2002-3-3,14,11,8,5,3,-1,81,60,36,1021,1020,1018,10,10,8,32,3,,0.00,6,Rain,214<br />
2002-3-4,18,12,6,5,4,3,81,62,40,1022,1020,1018,10,10,10,18,5,,0.00,3,,182<br />
2002-3-5,20,13,7,8,3,0,76,51,30,1023,1021,1019,10,10,10,14,3,,0.00,1,,300<br />
2002-3-6,20,13,7,3,0,-4,62,39,20,1022,1020,1019,,,,18,3,,0.00,,,92<br />
2002-3-7,17,13,9,3,-3,-8,62,37,19,1022,1020,1018,6,5,4,21,3,,0.00,6,,101<br />
2002-3-8,19,13,7,3,0,-4,61,44,21,1020,1017,1015,8,6,4,14,6,,0.00,1,,276<br />
2002-3-9,19,13,7,3,1,-3,71,45,23,1019,1017,1015,10,8,6,14,3,,0.00,3,,128<br />
2002-3-10,19,13,7,2,-1,-4,66,41,21,1024,1020,1018,8,8,8,11,2,,0.00,3,,125<br />
2002-3-11,18,11,5,0,-4,-10,61,35,15,1029,1027,1025,8,6,4,18,3,,0.00,0,,141<br />
2002-3-12,16,10,5,2,-1,-6,71,50,22,1028,1027,1025,8,7,7,11,0,,0.00,0,,310<br />
2002-3-13,23,14,7,3,-1,-7,61,36,17,1028,1025,1022,8,7,7,14,3,,0.00,1,,63<br />
2002-3-14,23,16,8,2,-1,-8,57,35,12,1024,1022,1020,10,8,7,14,5,,0.00,4,,303<br />
2002-3-15,22,14,7,1,-3,-10,61,31,11,1023,1020,1018,,,,18,6,,0.00,,,296<br />
2002-3-16,23,14,7,1,-3,-6,50,28,14,1020,1018,1016,10,10,10,11,3,,0.00,6,,300<br />
2002-3-17,22,16,10,4,0,-5,54,37,18,1018,1016,1014,10,10,10,29,3,,0.00,6,,143<br />
2002-3-18,18,13,9,9,4,0,94,62,30,1017,1016,1015,8,7,3,40,6,,0.00,7,Rain-Thunderstorm,161<br />
2002-3-19,18,12,6,8,5,1,100,66,34,1020,1018,1016,10,8,1,35,14,,0.00,4,Rain,263<br />
2002-3-20,18,12,7,8,6,2,81,64,45,1022,1020,1018,8,6,5,14,0,,0.00,7,,130<br />
2002-3-21,15,13,10,11,8,5,94,80,55,1018,1016,1014,7,5,3,29,6,,0.00,7,Rain-Thunderstorm,221<br />
2002-3-22,19,12,5,7,1,-4,82,50,22,1018,1016,1014,10,7,6,26,10,,0.00,0,,279<br />
2002-3-23,19,13,8,2,-2,-7,66,37,20,1019,1017,1016,10,7,5,40,13,,0.00,1,,287<br />
2002-3-24,22,13,6,3,-2,-10,66,38,11,1019,1017,1015,,,,26,8,,0.00,,,298<br />
2002-3-25,22,14,8,5,0,-5,51,36,21,1019,1017,1015,10,10,10,18,8,,0.00,5,,109<br />
2002-3-26,24,17,10,7,4,2,71,47,25,1018,1016,1015,10,8,6,26,6,,0.00,2,,242<br />
2002-3-27,25,18,10,8,4,-3,66,46,16,1019,1017,1016,10,9,7,35,6,,0.00,2,Rain,255<br />
2002-3-28,16,13,12,12,9,7,88,74,55,1019,1016,1014,10,8,6,35,8,,0.00,5,Rain-Thunderstorm,134<br />
2002-3-29,21,14,9,10,5,-2,88,56,25,1017,1016,1014,10,8,7,40,13,,0.00,1,,204<br />
2002-3-30,20,13,6,1,-3,-8,62,35,15,1020,1019,1017,8,7,6,43,10,,0.00,1,,277<br />
2002-3-31,21,13,6,1,-1,-3,61,39,21,1022,1020,1018,8,7,7,11,3,,0.00,0,,107<br />
2002-4-1,24,17,9,4,1,-3,58,37,18,1025,1023,1022,,,,14,3,,0.00,,,132<br />
2002-4-2,17,14,13,12,9,4,88,69,42,1025,1023,1019,10,9,6,18,3,,0.00,7,Rain,148<br />
2002-4-3,14,12,9,12,10,5,100,86,67,1019,1013,1010,8,5,2,29,13,43,0.00,7,Rain-Thunderstorm,199<br />
2002-4-4,16,11,6,5,-2,-13,81,45,14,1012,1010,1009,10,6,4,43,16,,0.00,2,,293<br />
2002-4-5,18,12,7,2,-1,-3,58,41,28,1016,1014,1012,10,10,10,35,8,,0.00,2,,284<br />
2002-4-6,19,12,5,5,2,0,81,48,30,1020,1018,1016,,,,21,5,,0.00,,,114<br />
2002-4-7,23,16,9,7,4,-1,76,47,23,1020,1019,1017,10,10,10,29,6,,0.00,6,,258<br />
2002-4-8,24,17,9,7,3,-3,82,44,17,1020,1019,1017,10,9,7,29,3,,0.00,1,,274<br />
2002-4-9,22,16,10,7,4,1,67,48,27,1020,1019,1018,8,6,5,40,6,,0.00,6,,278<br />
2002-4-10,22,16,10,8,6,3,76,51,31,1019,1016,1014,10,8,7,21,2,,0.00,6,,230<br />
2002-4-11,18,16,13,13,8,4,100,66,49,1015,1014,1011,10,7,3,35,5,,0.00,8,Rain,150<br />
2002-4-12,17,13,10,12,9,2,100,80,51,1015,1013,1012,10,6,3,26,13,,0.00,6,Rain,156<br />
2002-4-13,29,19,9,8,5,2,82,58,25,1017,1016,1014,10,9,7,35,13,55,0.00,3,,220<br />
2002-4-14,19,12,5,6,3,0,81,55,36,1018,1017,1015,10,10,10,21,6,,0.00,6,,291<br />
2002-4-15,21,14,9,8,5,2,71,51,34,1019,1017,1015,10,9,7,21,10,,0.00,2,,286<br />
2002-4-16,24,17,9,10,8,5,82,55,34,1020,1019,1014,10,10,10,21,6,,0.00,5,,196<br />
2002-4-17,26,19,13,11,8,5,72,49,28,1022,1019,1018,10,10,10,18,5,,0.00,1,,57<br />
2002-4-18,27,20,13,11,9,7,77,49,28,1019,1017,1015,10,9,8,18,6,,0.00,3,,312<br />
2002-4-19,26,20,14,13,7,2,72,47,21,1017,1016,1014,10,10,8,26,8,,0.00,4,,241<br />
2002-4-20,24,19,14,8,5,3,63,44,25,1016,1015,1014,10,7,4,55,8,,0.00,6,Rain,214<br />
2002-4-21,24,17,11,9,3,-5,82,42,17,1015,1014,1012,10,9,8,29,11,,0.00,1,,274<br />
2002-4-22,20,16,11,2,-1,-3,54,34,21,1018,1015,1014,10,10,10,47,13,,0.00,2,,267<br />
2002-4-23,21,13,7,1,-1,-4,66,36,20,1020,1018,1016,,,,21,6,,0.00,,,255<br />
2002-4-24,25,16,7,3,0,-4,58,34,15,1020,1019,1017,,,,18,8,,0.00,,,297<br />
2002-4-25,25,17,10,6,2,0,62,41,24,1021,1020,1018,6,6,6,18,6,,0.00,0,,300<br />
2002-4-26,29,21,13,6,3,0,58,31,15,1021,1019,1018,6,5,4,43,13,,0.00,0,,296<br />
2002-4-27,31,22,14,7,4,-1,51,33,13,1022,1021,1019,6,5,4,29,10,,0.00,1,,297<br />
2002-4-28,31,22,14,8,4,0,51,32,14,1022,1020,1018,6,5,4,35,5,,0.00,2,,258<br />
2002-4-29,31,22,14,7,2,-5,48,29,9,1020,1019,1017,8,6,4,43,18,,0.00,1,,283<br />
2002-4-30,29,22,15,6,4,1,48,32,16,1018,1017,1015,10,8,6,35,8,,0.00,6,,310<br />
2002-5-1,27,20,14,7,4,2,63,33,21,1017,1016,1015,10,9,8,29,13,,0.00,6,,289<br />
2002-5-2,30,21,13,7,3,-3,55,30,13,1016,1015,1013,10,10,10,47,11,,0.00,3,,203<br />
2002-5-3,27,22,17,12,4,-3,68,35,17,1018,1016,1014,10,9,5,50,11,,0.00,6,Rain-Thunderstorm,211<br />
2002-5-4,30,21,12,10,5,-2,77,41,12,1016,1014,1013,10,8,6,50,14,,0.00,3,Rain,245<br />
2002-5-5,28,20,13,5,-2,-16,51,27,5,1016,1015,1014,8,8,8,40,8,,0.00,1,,270<br />
2002-5-6,28,18,8,4,-3,-10,53,25,8,1016,1015,1013,,,,35,6,,0.00,,,281<br />
2002-5-7,28,20,12,3,-1,-3,41,27,13,1016,1015,1014,10,10,10,35,8,,0.00,2,,273<br />
2002-5-8,29,22,16,1,-2,-5,36,21,11,1018,1016,1015,10,10,10,21,11,,0.00,1,,285<br />
2002-5-9,31,22,14,6,2,-2,39,26,17,1020,1019,1018,10,9,7,43,8,,0.00,2,,268<br />
2002-5-10,32,23,16,9,4,0,48,29,13,1022,1020,1018,10,9,7,32,5,,0.00,2,,275<br />
2002-5-11,31,24,18,9,5,1,45,30,15,1020,1017,1015,10,8,6,35,11,,0.00,3,,292<br />
2002-5-12,30,23,17,11,9,5,68,40,20,1016,1014,1013,10,9,6,32,8,,0.00,2,,255<br />
2002-5-13,28,23,18,12,4,-5,64,36,11,1015,1014,1013,10,8,7,43,11,,0.00,0,,283<br />
2002-5-14,29,20,12,1,-2,-4,44,22,12,1017,1015,1013,3,3,3,29,10,,0.00,,,290<br />
2002-5-15,31,20,10,3,-2,-5,43,21,10,1019,1017,1016,,,,18,8,,0.00,,,293<br />
2002-5-16,32,23,14,4,0,-3,45,23,10,1021,1019,1018,8,8,8,35,10,,0.00,0,,299<br />
2002-5-17,35,26,17,3,1,-7,37,21,8,1020,1019,1016,8,7,7,29,6,,0.00,0,,309<br />
2002-5-18,35,26,17,8,1,-3,34,20,9,1019,1017,1015,,,,14,6,,0.00,,,307<br />
2002-5-19,35,26,17,6,2,-2,34,20,12,1017,1015,1013,10,10,10,43,8,,0.00,1,,300<br />
2002-5-20,35,28,22,10,5,3,33,23,13,1015,1014,1012,10,8,6,29,13,,0.00,1,,290<br />
2002-5-21,33,26,19,10,5,2,43,26,14,1015,1014,1013,8,7,6,35,8,,0.00,1,,269<br />
2002-5-22,33,24,17,7,-2,-11,52,21,7,1017,1016,1014,10,9,7,26,6,,0.00,1,,288<br />
2002-5-23,34,24,14,4,0,-5,29,18,13,1020,1018,1016,8,6,5,35,10,,0.00,1,,331<br />
2002-5-24,35,27,19,9,3,0,37,22,13,1021,1019,1016,8,5,4,29,8,,0.00,1,,280<br />
2002-5-25,35,27,18,6,2,-1,40,20,11,1020,1018,1016,8,7,5,32,6,,0.00,1,,292<br />
2002-5-26,33,24,17,7,-1,-9,37,19,6,1019,1017,1015,8,8,6,40,10,,0.00,0,,296<br />
2002-5-27,33,24,17,3,-2,-8,37,16,8,1017,1015,1013,8,8,8,55,11,,0.00,0,,304<br />
2002-5-28,33,24,17,4,-1,-4,35,20,10,1015,1014,1012,,,,18,3,,0.00,,,81<br />
2002-5-29,35,26,17,5,1,-4,35,19,8,1017,1015,1014,10,10,10,26,8,,0.00,1,,295<br />
2002-5-30,33,26,18,5,-1,-7,35,18,7,1017,1016,1014,,,,43,8,,0.00,,,283<br />
2002-5-31,35,24,14,2,-1,-4,37,18,9,1017,1015,1013,,,,29,5,,0.00,,,281<br />
2002-6-1,35,26,17,7,1,-2,37,19,9,1016,1014,1012,10,10,10,26,13,,0.00,1,,286<br />
2002-6-2,35,27,18,8,3,0,34,21,12,1016,1014,1013,,,,29,6,,0.00,,,261<br />
2002-6-3,34,24,16,6,3,-1,37,21,14,1018,1016,1015,10,10,10,32,10,,0.00,1,,290<br />
2002-6-4,34,27,20,8,3,1,40,22,12,1018,1016,1015,,,,35,8,,0.00,,,296<br />
2002-6-5,37,28,19,6,4,2,37,22,15,1018,1016,1015,10,9,7,29,10,,0.00,0,,305<br />
2002-6-6,36,27,19,8,3,-1,40,20,10,1018,1017,1016,8,7,6,43,11,,0.00,0,,282<br />
2002-6-7,35,27,18,4,-3,-15,32,16,4,1018,1015,1013,,,,26,11,,0.00,,,296<br />
2002-6-8,36,27,19,0,-5,-10,26,12,7,1014,1012,1010,,,,26,8,,0.00,,,281<br />
2002-6-9,35,27,19,1,-3,-10,28,15,6,1013,1011,1009,10,10,10,26,8,,0.00,1,,298<br />
2002-6-10,36,27,19,9,1,-5,35,19,8,1013,1012,1010,10,9,8,29,6,,0.00,1,,180<br />
2002-6-11,35,27,19,7,3,-3,37,22,9,1015,1014,1013,10,9,6,40,11,,0.00,1,,252<br />
2002-6-12,36,27,19,5,1,-4,37,20,8,1016,1014,1013,10,9,8,21,6,,0.00,0,,206<br />
2002-6-13,36,27,19,5,-1,-5,31,17,8,1014,1013,1010,7,7,6,26,6,,0.00,0,,280<br />
2002-6-14,36,28,21,7,1,-4,29,18,9,1013,1011,1010,8,7,7,26,8,,0.00,0,,291<br />
2002-6-15,37,28,20,4,-1,-7,28,15,6,1013,1011,1009,8,7,7,21,10,,0.00,0,,291<br />
2002-6-16,37,27,17,5,0,-3,40,17,8,1012,1010,1007,,,,26,6,,0.00,,,280<br />
2002-6-17,38,30,22,6,3,-1,27,18,10,1012,1010,1008,8,8,8,26,6,,0.00,0,,195<br />
2002-6-18,37,30,23,10,5,0,38,21,10,1012,1010,1008,8,8,8,29,8,,0.00,0,,265<br />
2002-6-19,36,29,22,8,2,-4,36,21,8,1010,1009,1008,,,,35,10,,0.00,,,281<br />
2002-6-20,33,27,22,4,1,-3,27,18,10,1010,1009,1008,,,,40,14,,0.00,,,289<br />
2002-6-21,33,26,18,3,1,-1,28,19,11,1010,1009,1007,,,,29,10,,0.00,,,293<br />
2002-6-22,35,26,17,4,1,-2,39,19,12,1010,1009,1007,,,,29,13,,0.00,,,281<br />
2002-6-23,36,28,20,8,3,-2,35,21,13,1012,1010,1008,8,6,5,26,11,,0.00,0,,274<br />
2002-6-24,36,28,21,7,5,2,35,23,12,1014,1012,1011,8,7,5,43,10,,0.00,0,,309<br />
2002-6-25,35,28,20,10,7,4,43,26,17,1016,1014,1012,8,6,5,26,6,,0.00,1,,125<br />
2002-6-26,34,28,23,11,7,5,38,28,20,1013,1012,1010,8,6,5,32,5,,0.00,3,,140<br />
2002-6-27,34,27,20,11,8,4,49,32,15,1014,1012,1011,8,7,6,29,5,,0.00,2,,186<br />
2002-6-28,35,27,19,9,6,3,38,25,15,1016,1015,1013,8,7,6,21,8,,0.00,0,,274<br />
2002-6-29,37,28,20,9,7,3,40,25,15,1017,1016,1013,8,7,5,29,5,,0.00,0,,233<br />
2002-6-30,38,29,20,10,7,5,41,26,14,1016,1014,1011,8,6,5,29,8,,0.00,0,,272<br />
2002-7-1,37,29,21,8,6,4,35,23,14,1013,1012,1009,8,8,7,26,13,,0.00,0,,302<br />
2002-7-2,38,30,22,8,6,2,29,22,12,1014,1012,1011,,,,21,10,,0.00,,,263<br />
2002-7-3,39,30,21,10,7,3,31,22,14,1016,1014,1013,8,8,8,26,6,,0.00,0,,308<br />
2002-7-4,39,31,23,9,7,4,33,21,14,1015,1014,1011,8,8,8,29,8,,0.00,2,,275<br />
2002-7-5,37,30,23,11,7,3,38,24,15,1015,1013,1012,8,7,7,43,13,,0.00,0,,274<br />
2002-7-6,29,23,19,7,3,1,32,26,21,1012,1012,1011,,,,11,3,,0.00,0,,300<br />
2002-7-7,28,25,25,7,7,7,32,29,26,1011,1010,1009,8,8,8,0,0,,0.00,0,,-1<br />
2002-7-10,37,29,21,10,7,5,38,22,15,1014,1012,1010,,,,32,8,,0.00,,,317<br />
2002-7-11,38,29,21,13,7,0,41,25,9,1014,1012,1010,10,10,10,26,8,,0.00,1,,289<br />
2002-7-12,38,30,22,9,4,-2,38,20,8,1013,1012,1011,10,9,8,21,13,,0.00,1,,266<br />
2002-7-13,39,30,22,6,3,-2,35,18,7,1015,1013,1011,,,,21,6,,0.00,,,258<br />
2002-7-14,39,30,22,8,4,-2,33,19,8,1014,1012,1010,10,8,6,35,8,,0.00,2,,300<br />
2002-7-15,39,31,23,7,4,0,29,18,11,1012,1011,1009,10,9,7,35,14,,0.00,2,,285<br />
2002-7-16,39,29,20,8,0,-5,43,16,7,1014,1012,1011,10,9,7,40,11,,0.00,2,,276<br />
2002-7-17,39,31,23,5,1,-6,31,16,6,1015,1013,1011,,,,32,11,,0.00,,,276<br />
2002-7-18,39,30,22,9,2,-3,33,16,7,1014,1012,1011,8,8,8,26,11,,0.00,1,,260<br />
2002-7-19,39,30,22,6,2,-3,31,16,7,1015,1013,1012,,,,29,5,,0.00,,,260<br />
2002-7-20,40,31,23,5,2,-2,24,15,7,1014,1012,1009,10,9,8,26,11,,0.00,1,,282<br />
2002-7-21,40,32,24,7,3,-2,28,16,7,1012,1010,1008,10,9,8,29,11,,0.00,1,,286<br />
2002-7-22,39,31,24,9,3,-3,29,17,7,1010,1009,1002,10,9,8,29,11,,0.00,1,,274<br />
2002-7-23,38,30,22,13,7,1,41,24,10,1010,1009,1008,10,8,6,26,6,,0.00,1,,266<br />
2002-7-24,37,29,22,12,4,-4,39,23,8,1022,1011,1010,10,8,6,50,13,,0.00,1,,263<br />
2002-7-25,34,27,21,10,2,-6,35,20,8,1014,1012,1011,8,8,7,47,10,,0.00,0,,283<br />
2002-7-26,36,30,24,5,1,-5,29,16,9,1013,1011,1009,,,,29,11,,0.00,,,296<br />
2002-7-27,37,28,20,9,1,-6,36,17,6,1011,1010,1008,,,,26,11,,0.00,,,301<br />
2002-7-28,37,29,21,4,1,-4,28,16,7,1013,1011,1009,10,10,8,18,8,,0.00,1,,322<br />
2002-7-29,34,28,22,11,7,2,36,26,17,1015,1014,1012,10,8,2,35,8,,0.00,5,Rain,296<br />
2002-7-30,35,29,24,12,9,5,47,31,18,1016,1014,1013,10,9,5,72,6,,0.00,5,Rain,317<br />
2002-7-31,35,28,22,9,5,1,38,23,12,1017,1015,1013,10,9,7,18,5,,0.00,1,,48<br />
2002-8-1,35,28,20,5,2,-3,33,20,9,1017,1015,1012,10,10,10,18,3,,0.00,1,,251<br />
2002-8-2,37,29,22,9,4,-1,38,21,10,1016,1013,1006,10,9,8,18,5,,0.00,1,,274<br />
2002-8-3,38,30,22,5,2,-2,31,17,8,1015,1013,1010,10,9,8,29,10,,0.00,2,,282<br />
2002-8-4,38,32,26,7,3,0,24,16,9,1013,1012,1010,10,10,7,26,13,,0.00,4,,348<br />
2002-8-5,38,30,23,7,3,0,32,19,10,1014,1011,1009,10,10,10,18,8,,0.00,4,,276<br />
2002-8-6,38,30,22,4,1,-4,26,15,8,1011,1009,1007,,,,26,10,,0.00,,,293<br />
2002-8-7,38,30,22,5,2,-3,27,16,7,1010,1009,1007,10,9,7,29,5,,0.00,1,,298<br />
2002-8-8,38,30,22,6,2,-3,35,18,7,1012,1010,1007,10,8,6,29,13,,0.00,3,,287<br />
2002-8-9,39,30,22,7,3,-3,31,17,7,1011,1009,1007,10,9,7,26,11,,0.00,1,,288<br />
2002-8-10,40,31,23,7,2,-4,33,17,7,1011,1009,1008,8,7,7,18,6,,0.00,0,,330<br />
2002-8-11,39,31,23,6,1,-4,29,17,7,1013,1011,1010,,,,26,8,,0.00,,,294<br />
2002-8-12,38,30,23,5,-1,-12,26,15,4,1014,1012,1010,8,8,7,26,10,,0.00,2,,35<br />
2002-8-13,38,30,23,6,1,-3,29,15,7,1012,1010,1006,10,10,10,21,6,,0.00,1,,50<br />
2002-8-14,38,31,24,9,4,-3,26,18,9,1011,1009,1007,10,7,5,35,6,,0.00,1,,258<br />
2002-8-15,37,29,22,7,1,-8,35,18,6,1011,1010,1008,10,9,8,35,6,,0.00,1,,283<br />
2002-8-16,36,27,19,7,2,-3,43,20,9,1011,1009,1005,8,8,8,32,10,,0.00,0,,279<br />
2002-8-17,36,27,19,8,3,-1,46,22,10,1011,1009,1007,8,7,7,26,6,,0.00,0,,279<br />
2002-8-18,38,29,21,7,2,-2,31,19,9,1011,1009,1008,10,8,6,26,8,,0.00,1,,294<br />
2002-8-19,38,30,22,9,4,1,36,21,11,1014,1012,1010,10,9,7,43,8,,0.00,1,,296<br />
2002-8-20,39,30,21,9,3,0,35,19,9,1014,1012,1009,10,9,7,29,10,,0.00,1,,316<br />
2002-8-21,38,31,25,6,2,-5,28,15,6,1014,1011,1010,,,,21,10,,0.00,,,359<br />
2002-8-22,40,30,20,10,5,0,43,21,9,1013,1011,1010,10,9,7,35,5,,0.00,1,,299<br />
2002-8-23,39,30,21,3,-2,-9,31,13,5,1014,1013,1011,10,8,7,43,13,,0.00,1,,289<br />
2002-8-24,38,30,22,3,-4,-10,22,11,5,1015,1013,1012,10,10,10,26,13,,0.00,3,,287<br />
