EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-1-24,-14,-17,-20,-21,-24,-25,66,58,47,1025,1023,1019,32,25,24,29,21,40,0.00,1,Snow,278<br />
2003-1-25,-6,-13,-20,-10,-13,-24,80,73,63,1023,1017,1014,24,6,2,27,14,39,0.00,8,Snow,213<br />
2003-1-26,-6,-12,-20,-10,-16,-28,80,67,50,1026,1018,1014,32,14,1,32,16,29,0.00,7,Snow,288<br />
2003-1-27,-21,-23,-27,-29,-31,-33,59,51,42,1033,1031,1026,32,28,24,21,14,,0.00,0,,276<br />
2003-1-28,-15,-20,-26,-21,-26,-32,66,59,53,1030,1024,1019,24,21,10,13,6,,0.00,7,Snow,89<br />
2003-1-29,-7,-11,-15,-14,-18,-21,73,65,57,1028,1021,1017,32,20,3,19,6,,0.00,5,Snow,329<br />
2003-1-30,-6,-13,-20,-13,-19,-24,78,65,49,1032,1030,1029,32,25,24,16,8,,0.00,1,,175<br />
2003-1-31,-4,-10,-16,-11,-15,-20,79,66,54,1029,1025,1021,24,17,10,14,10,,0.00,4,,68<br />
2003-2-1,0,-2,-5,-3,-6,-10,86,80,68,1020,1014,1010,13,4,1,14,10,,0.00,8,Snow,45<br />
2003-2-2,1,-1,-2,-3,-4,-6,86,79,69,1011,1009,1007,24,11,2,34,13,45,0.00,8,Snow,307<br />
2003-2-3,-2,-7,-11,-7,-13,-15,73,60,50,1016,1012,1006,24,24,19,34,19,35,0.00,5,Snow,325<br />
2003-2-4,3,-3,-10,0,-6,-14,87,73,55,1004,991,985,24,12,0,50,31,64,0.00,8,Rain-Snow,187<br />
2003-2-5,-11,-13,-16,-16,-22,-26,67,50,37,1023,1012,997,32,23,13,48,32,61,0.00,2,Snow,276<br />
2003-2-6,-5,-11,-17,-11,-16,-25,79,65,47,1025,1023,1019,24,14,1,13,8,,0.00,7,Snow,159<br />
2003-2-7,-8,-13,-18,-12,-19,-23,79,65,48,1019,1016,1013,32,22,2,19,13,,0.00,4,Snow,313<br />
2003-2-8,-4,-11,-17,-11,-16,-22,68,60,50,1013,1010,1009,32,26,19,32,16,47,0.00,5,Snow,218<br />
2003-2-9,-4,-9,-14,-9,-15,-20,74,59,45,1014,1011,1007,32,21,2,29,21,37,0.00,5,Snow,261<br />
2003-2-10,-3,-10,-19,-9,-16,-26,80,62,50,1013,1006,998,32,14,0,45,21,55,0.00,6,Snow,254<br />
2003-2-11,-19,-23,-27,-27,-31,-34,55,47,38,1017,1012,1005,32,26,19,24,16,34,0.00,5,Snow,190<br />
2003-2-12,-13,-18,-22,-19,-25,-30,71,55,39,1013,1005,999,32,16,0,45,18,55,0.00,5,Snow,300<br />
2003-2-13,-20,-23,-26,-29,-31,-33,64,47,35,1019,1015,1013,32,26,16,27,13,35,0.00,2,Snow,288<br />
2003-2-14,-17,-22,-27,-28,-31,-34,64,48,36,1027,1022,1019,32,26,19,26,10,29,0.00,1,,266<br />
2003-2-15,-19,-22,-26,-30,-31,-33,59,46,38,1043,1035,1027,32,28,24,23,10,,0.00,0,,323<br />
2003-2-16,-18,-22,-27,-32,-33,-35,48,40,30,1047,1044,1039,32,28,24,16,10,,0.00,4,,48<br />
2003-2-17,-12,-18,-23,-24,-29,-34,45,38,31,1039,1031,1024,32,28,24,23,13,27,0.00,8,,63<br />
2003-2-18,-6,-11,-15,-11,-21,-26,74,44,33,1023,1021,1019,24,20,3,11,6,,0.00,8,Snow,98<br />
2003-2-19,2,-3,-8,-5,-7,-12,80,70,59,1020,1017,1014,19,14,8,26,14,39,0.00,7,Snow,195<br />
2003-2-20,3,-2,-7,-6,-9,-14,64,56,48,1023,1019,1015,24,24,24,27,18,37,0.00,3,,231<br />
2003-2-21,4,1,-2,-4,-6,-7,74,62,56,1015,1014,1013,24,19,16,16,11,,0.00,7,,210<br />
2003-2-22,-1,-4,-7,-6,-9,-13,80,68,59,1013,1009,998,24,11,1,37,18,47,0.00,7,Snow,65<br />
2003-2-23,-4,-8,-13,-7,-12,-20,80,71,57,1011,995,989,24,6,1,37,29,50,0.00,7,Snow,2<br />
2003-2-24,-13,-16,-19,-19,-23,-27,67,51,40,1024,1020,1014,32,23,5,29,16,39,0.00,5,Snow,281<br />
2003-2-25,-15,-18,-20,-20,-26,-30,71,52,36,1032,1029,1022,32,25,3,24,14,34,0.00,2,Snow,266<br />
2003-2-26,-10,-17,-24,-19,-25,-31,61,52,44,1032,1029,1026,32,24,19,16,6,,0.00,1,,90<br />
2003-2-27,-6,-12,-19,-16,-21,-25,66,55,42,1027,1025,1022,24,22,16,10,5,,0.00,1,,88<br />
2003-2-28,-2,-9,-15,-14,-18,-22,61,51,40,1023,1022,1021,24,22,16,13,6,,0.00,2,,61<br />
2003-3-1,-1,-8,-14,-8,-13,-18,79,64,51,1023,1020,1014,19,8,0,14,2,,0.00,5,Fog-Rain-Snow,112<br />
2003-3-2,2,-9,-22,-2,-9,-31,86,74,45,1014,1004,998,24,5,0,50,14,63,0.00,7,Rain-Snow,247<br />
2003-3-3,-18,-23,-29,-29,-32,-37,49,45,39,1024,1020,1011,32,28,24,39,24,48,0.00,1,Snow,266<br />
2003-3-4,-3,-13,-23,-7,-19,-31,74,63,45,1021,1015,1011,24,12,2,19,10,,0.00,7,Snow,100<br />
2003-3-5,-5,-7,-10,-10,-12,-15,74,69,58,1013,1009,1005,24,10,1,26,13,39,0.00,7,Snow,14<br />
2003-3-6,-9,-13,-16,-16,-21,-23,79,53,38,1024,1019,1014,24,24,24,19,11,,0.00,3,,311<br />
2003-3-7,-4,-12,-19,-10,-20,-26,68,46,31,1026,1022,1015,32,22,3,19,10,32,0.00,5,Snow,204<br />
2003-3-8,0,-2,-5,-5,-8,-11,80,65,51,1019,1013,1000,24,12,1,21,10,,0.00,8,Snow,197<br />
2003-3-9,-2,-9,-16,-5,-19,-25,80,55,38,1014,1009,999,32,20,1,39,19,50,0.00,5,Snow,287<br />
2003-3-10,-10,-13,-17,-21,-23,-26,66,46,34,1018,1015,1011,32,25,10,32,19,40,0.00,4,Snow,246<br />
2003-3-11,-2,-10,-16,-10,-17,-24,63,54,43,1018,1014,1008,32,23,16,27,18,40,0.00,6,Snow,219<br />
2003-3-12,0,-3,-9,-5,-11,-18,75,54,40,1022,1013,1007,24,18,3,29,23,39,0.00,6,Snow,274<br />
2003-3-13,-8,-12,-15,-19,-21,-22,56,45,35,1028,1026,1023,32,24,24,14,11,,0.00,2,,4<br />
2003-3-14,-5,-11,-16,-13,-20,-24,63,45,35,1031,1028,1024,32,24,3,14,8,,0.00,4,Snow,214<br />
2003-3-15,0,-4,-8,-9,-11,-12,79,65,51,1023,1022,1019,32,19,1,13,8,,0.00,5,Snow,87<br />
2003-3-16,10,1,-7,1,-6,-12,74,62,46,1019,1014,1009,24,19,13,21,10,,0.00,3,,105<br />
2003-3-17,10,6,2,4,2,-1,93,76,66,1012,1009,1008,16,6,0,14,8,,0.00,5,Fog-Rain,282<br />
2003-3-18,5,2,-1,2,-8,-15,81,47,30,1025,1019,1012,24,23,11,24,14,,0.00,1,,6<br />
2003-3-19,0,-4,-8,-13,-15,-18,49,41,34,1031,1028,1025,32,25,24,24,14,,0.00,0,,69<br />
2003-3-20,0,-3,-7,-3,-9,-16,80,62,46,1025,1019,1010,24,13,2,19,13,,0.00,6,Rain,68<br />
2003-3-21,7,3,0,2,-1,-3,87,78,70,1009,1006,1005,24,9,0,21,10,,0.00,8,Fog-Rain,33<br />
2003-3-22,4,3,2,2,1,-1,100,85,75,1008,1007,1006,24,10,0,21,8,,0.00,8,Fog-Rain,268<br />
2003-3-23,9,4,1,2,1,-1,100,86,50,1015,1011,1008,32,22,16,24,14,,0.00,5,Rain,262<br />
2003-3-24,9,4,-1,3,1,-1,100,85,62,1017,1015,1013,19,17,13,16,10,,0.00,4,,190<br />
2003-3-25,9,6,2,8,4,0,100,91,76,1012,1009,1007,24,16,5,13,8,,0.00,6,Rain,199<br />
2003-3-26,9,6,2,4,0,-3,100,72,49,1013,1011,1010,24,24,24,16,10,,0.00,5,,232<br />
2003-3-27,8,3,-1,-1,-3,-5,93,67,43,1024,1019,1013,24,24,24,23,11,32,0.00,2,,274<br />
2003-3-28,13,3,1,4,-1,-4,81,67,54,1024,1019,1011,32,23,16,32,16,40,0.00,7,Rain,79<br />
2003-3-29,13,8,2,10,6,-3,100,79,62,1016,1009,1006,32,22,8,27,18,39,0.00,8,Rain,220<br />
2003-3-30,2,0,-3,-4,-9,-14,80,56,40,1019,1016,1015,32,28,24,26,19,32,0.00,7,Snow,311<br />
2003-3-31,-1,-4,-8,-13,-16,-19,63,46,33,1016,1014,1012,32,28,24,29,21,39,0.00,1,,314<br />
2003-4-1,-2,-6,-9,-7,-11,-17,74,64,40,1017,1014,1011,32,22,1,19,10,27,0.00,6,Snow,115<br />
2003-4-2,2,-1,-3,0,-3,-7,100,83,65,1021,1019,1015,32,18,1,11,6,,0.00,8,Snow,323<br />
2003-4-3,1,-1,-3,-7,-13,-16,64,41,28,1024,1022,1021,32,28,24,21,14,,0.00,7,,16<br />
2003-4-4,-1,-3,-6,-15,-17,-20,46,38,28,1024,1022,1020,32,29,24,27,23,37,0.00,8,,65<br />
2003-4-5,-2,-4,-7,-3,-7,-15,100,85,43,1019,1010,1004,24,6,1,40,26,50,0.00,8,Snow,54<br />
2003-4-6,-2,-6,-10,-7,-11,-13,86,66,47,1036,1028,1014,32,28,13,32,23,37,0.00,2,Snow,283<br />
2003-4-7,-1,-6,-9,-12,-14,-16,62,49,37,1041,1038,1034,32,29,24,23,13,,0.00,4,,47<br />
2003-4-8,-1,-3,-4,-3,-8,-13,86,70,47,1035,1031,1028,24,13,2,19,16,27,0.00,8,Snow,64<br />
2003-4-9,5,-1,-6,-3,-4,-7,100,77,57,1028,1026,1023,24,22,13,13,8,,0.00,2,,57<br />
2003-4-10,12,4,-3,-2,-4,-7,93,56,26,1025,1022,1018,32,25,24,16,8,,0.00,0,,207<br />
2003-4-11,16,9,2,-1,-4,-7,60,41,27,1019,1014,1008,32,26,24,13,8,,0.00,3,,188<br />
2003-4-12,12,6,0,0,-3,-6,65,53,42,1017,1010,1006,32,29,24,37,16,53,0.00,3,,330<br />
2003-4-13,8,3,-2,-6,-10,-13,74,43,22,1026,1023,1017,32,29,24,19,13,,0.00,1,,303<br />
2003-4-14,16,7,-2,-2,-6,-11,87,44,20,1027,1021,1012,32,28,24,35,14,50,0.00,5,,203<br />
2003-4-15,24,17,7,12,5,-2,100,58,36,1013,1009,1004,24,19,10,24,14,29,0.00,8,Rain-Thunderstorm,224<br />
2003-4-16,6,2,-3,5,-7,-17,100,61,31,1028,1018,1009,32,21,0,32,19,37,0.00,7,Rain-Snow-Thunderstorm,349<br />
2003-4-17,1,-3,-7,-13,-16,-18,46,38,28,1035,1032,1029,32,29,24,26,21,35,0.00,2,,60<br />
2003-4-18,11,3,-3,0,-6,-13,59,50,38,1029,1027,1026,32,23,16,27,19,37,0.00,7,,86<br />
2003-4-19,14,9,5,9,3,-4,87,69,49,1031,1028,1026,24,22,19,14,8,29,0.00,8,Rain,87<br />
2003-4-20,24,14,6,6,3,-1,87,53,23,1026,1020,1012,32,24,16,24,13,,0.00,6,,140<br />
2003-4-21,16,13,11,11,7,0,100,70,36,1012,1008,1005,32,16,2,26,13,35,0.00,8,Rain,162<br />
2003-4-22,13,9,5,11,8,4,100,92,72,1006,1005,1003,24,14,4,23,11,29,0.00,7,Rain,224<br />
2003-4-23,4,1,-1,3,0,-2,100,94,87,1015,1010,1005,19,6,1,32,21,50,0.00,8,Rain-Snow,309<br />
2003-4-24,8,3,-2,0,-3,-6,100,69,40,1016,1014,1013,24,23,8,29,24,39,0.00,4,Snow,319<br />
2003-4-25,10,4,-2,-3,-4,-6,80,56,34,1015,1014,1013,32,26,24,21,13,27,0.00,1,,323<br />
2003-4-26,6,3,2,5,0,-4,100,76,57,1014,1012,1011,32,23,16,27,19,35,0.00,7,Rain,62<br />
2003-4-27,16,10,4,6,4,1,100,73,45,1016,1013,1012,32,20,10,23,10,27,0.00,5,,263<br />
2003-4-28,24,16,8,9,2,-3,57,41,25,1012,1007,1003,32,28,24,37,16,50,0.00,6,Rain,222<br />
2003-4-29,15,10,6,4,-1,-4,71,48,31,1017,1012,1005,32,29,24,29,18,34,0.00,1,,303<br />
2003-4-30,15,9,3,-1,-3,-5,56,42,27,1023,1020,1017,32,29,24,14,10,,0.00,5,Rain,116<br />
2003-5-1,11,8,6,10,7,1,100,91,54,1018,1011,1007,24,13,1,23,11,,0.00,8,Rain,36<br />
2003-5-2,12,8,4,6,2,-7,100,74,33,1019,1016,1013,32,25,10,23,11,,0.00,6,Rain,359<br />
2003-5-3,14,8,2,-5,-7,-9,52,37,20,1024,1022,1020,32,30,24,19,13,,0.00,1,,3<br />
2003-5-4,21,12,4,0,-2,-4,65,35,23,1024,1022,1020,32,30,24,19,8,,0.00,1,,234<br />
2003-5-5,22,14,8,5,2,-1,66,43,25,1021,1017,1013,32,29,24,24,11,37,0.00,6,Rain,140<br />
2003-5-6,11,9,8,9,8,4,100,91,62,1014,1012,1010,24,12,2,16,10,,0.00,8,Rain,112<br />
2003-5-7,17,12,8,9,7,5,100,79,45,1016,1014,1011,24,14,2,11,6,,0.00,7,Fog-Rain,340<br />
2003-5-8,20,13,7,9,6,4,93,65,35,1016,1014,1013,32,27,24,19,6,27,0.00,3,Fog-Rain,30<br />
2003-5-9,16,11,6,9,7,5,100,76,51,1018,1016,1015,32,25,1,16,6,,0.00,4,Fog-Rain,85<br />
2003-5-10,19,13,7,5,4,2,87,58,32,1016,1013,1009,32,29,24,14,8,,0.00,3,,93<br />
2003-5-11,17,12,7,14,8,2,100,75,52,1009,1002,994,32,21,1,34,19,47,0.00,6,Rain-Thunderstorm,90<br />
2003-5-12,12,10,8,10,8,7,100,87,76,996,995,994,32,23,8,21,14,32,0.00,7,Rain,184<br />
2003-5-13,13,10,7,12,9,7,100,94,82,1007,1001,996,32,16,2,24,8,32,0.00,7,Rain,309<br />
2003-5-14,16,12,8,9,8,6,93,74,52,1015,1011,1007,24,22,3,14,11,,0.00,7,Rain,290<br />
2003-5-15,20,14,9,10,8,7,94,70,43,1024,1021,1016,24,24,24,24,11,34,0.00,5,,100<br />
2003-5-16,20,16,11,10,8,6,88,65,46,1028,1027,1024,32,27,24,27,18,37,0.00,6,,79<br />
2003-5-17,20,12,5,6,2,-3,87,50,21,1030,1028,1026,32,29,24,21,11,32,0.00,5,,83<br />
2003-5-18,25,17,8,6,3,1,66,41,24,1029,1027,1025,32,25,24,21,10,32,0.00,2,,92<br />
2003-5-19,27,17,8,6,4,2,76,41,23,1029,1026,1024,32,28,24,14,8,,0.00,3,,204<br />
2003-5-20,24,18,12,13,7,3,94,50,25,1024,1020,1015,32,23,8,26,11,40,0.00,7,Rain,193<br />
2003-5-21,15,10,5,14,1,-4,100,56,27,1028,1025,1015,24,21,5,39,23,58,0.00,3,Rain,329<br />
2003-5-22,18,12,6,-2,-3,-5,53,36,22,1031,1028,1026,32,25,24,29,16,37,0.00,5,,60<br />
2003-5-23,20,13,7,7,3,-5,59,48,33,1027,1024,1022,32,27,24,24,18,32,0.00,3,,70<br />
2003-5-24,14,12,10,13,9,7,100,90,63,1021,1018,1015,32,15,3,29,23,39,0.00,8,Rain,81<br />
2003-5-25,18,14,12,14,12,11,100,89,68,1016,1015,1014,32,18,6,23,13,32,0.00,7,Rain-Thunderstorm-Tornado,96<br />
2003-5-26,15,14,13,14,13,12,100,96,88,1017,1016,1016,19,11,5,19,11,,0.00,8,Rain,63<br />
2003-5-27,18,14,12,13,13,12,100,86,68,1019,1017,1014,32,15,4,16,11,,0.00,7,Rain,58<br />
2003-5-28,22,17,13,14,12,8,100,77,43,1014,1008,1003,32,24,19,21,6,,0.00,6,Rain,277<br />
2003-5-29,18,16,12,15,13,11,100,93,77,1003,1001,999,24,19,6,26,14,29,0.00,8,Rain,281<br />
2003-5-30,20,16,11,11,9,8,94,76,49,1004,1003,1001,32,26,24,23,16,32,0.00,7,Rain,327<br />
2003-5-31,18,14,9,12,9,8,94,78,59,1007,1005,1004,32,27,19,27,11,32,0.00,8,Rain,312<br />
2003-6-1,17,11,6,7,3,0,93,62,32,1009,1008,1007,32,28,19,29,23,37,0.00,5,Rain,350<br />
2003-6-2,18,13,8,5,1,-3,71,46,26,1013,1011,1009,32,30,24,34,14,40,0.00,1,,284<br />
2003-6-3,20,13,7,6,3,1,71,50,32,1016,1014,1013,32,27,24,23,11,34,0.00,3,,264<br />
2003-6-4,22,16,9,5,3,2,71,43,29,1018,1015,1012,32,24,24,23,13,29,0.00,5,,62<br />
2003-6-5,18,14,12,13,9,6,94,71,52,1011,1009,1008,24,23,16,14,8,,0.00,7,Rain,2<br />
2003-6-6,26,19,12,15,12,9,94,70,41,1014,1012,1009,24,23,16,19,11,,0.00,4,Rain-Thunderstorm,249<br />
2003-6-7,22,18,14,15,14,12,94,77,60,1014,1013,1011,24,21,16,19,8,,0.00,7,Rain,199<br />
2003-6-8,25,20,15,15,14,13,94,73,50,1011,1009,1005,32,23,19,14,5,,0.00,5,,178<br />
2003-6-9,20,17,13,15,13,10,94,77,60,1009,1003,1002,32,22,10,35,21,48,0.00,7,Rain,218<br />
2003-6-10,21,16,10,11,8,4,94,67,43,1018,1015,1010,24,24,19,29,14,,0.00,5,Rain,232<br />
2003-6-11,23,18,13,19,14,10,100,83,68,1014,1008,1005,24,19,1,29,14,48,0.00,7,Rain-Thunderstorm,63<br />
2003-6-12,23,17,11,12,10,4,100,67,33,1018,1016,1014,24,24,24,13,6,,0.00,4,Fog,40<br />
2003-6-13,15,14,13,15,11,7,100,82,63,1016,1013,1009,32,15,2,27,19,39,0.00,7,Rain,74<br />
2003-6-14,21,17,14,16,15,14,100,90,73,1013,1010,1008,32,16,1,19,11,,0.00,7,Rain,322<br />
2003-6-15,21,17,13,16,9,2,100,64,32,1023,1018,1013,32,29,24,24,13,29,0.00,1,,332<br />
2003-6-16,22,16,11,12,9,8,88,64,46,1027,1025,1023,32,30,24,13,10,,0.00,1,,81<br />
2003-6-17,26,19,12,15,12,10,88,62,36,1024,1021,1016,32,25,24,14,6,,0.00,1,,181<br />
2003-6-18,26,20,14,16,14,12,88,71,54,1015,1012,1008,24,23,13,23,10,29,0.00,4,Rain,204<br />
2003-6-19,20,18,14,16,13,8,100,77,56,1014,1010,1008,24,20,8,26,11,34,0.00,6,Rain,288<br />
2003-6-20,24,17,11,9,8,6,88,57,33,1019,1016,1014,32,27,24,14,11,,0.00,2,,4<br />
2003-6-21,28,20,12,14,10,7,82,52,30,1016,1014,1011,32,29,24,14,6,,0.00,2,,353<br />
2003-6-22,31,22,14,16,13,8,94,59,24,1011,1009,1007,32,28,24,13,8,,0.00,4,,264<br />
2003-6-23,33,24,17,17,15,13,82,55,36,1012,1010,1007,24,17,13,16,10,,0.00,1,,280<br />
2003-6-24,33,26,19,19,16,14,94,59,38,1015,1014,1012,32,23,19,21,13,,0.00,1,,255<br />
2003-6-25,32,26,19,22,18,16,83,62,43,1015,1013,1011,24,23,16,23,11,32,0.00,5,,240<br />
2003-6-26,33,27,21,22,20,17,100,69,40,1011,1009,1005,24,10,2,24,10,39,0.00,3,Fog,199<br />
2003-6-27,24,22,18,19,13,10,78,59,41,1013,1008,1004,24,20,13,26,16,37,0.00,5,Rain,238<br />
2003-6-28,27,21,15,19,14,12,94,66,42,1017,1015,1013,32,25,16,19,8,,0.00,4,Rain,204<br />
2003-6-29,27,21,16,19,16,12,94,73,45,1017,1016,1014,24,17,3,34,13,48,0.00,6,Rain-Thunderstorm,192<br />
2003-6-30,25,20,15,16,13,10,100,70,39,1019,1017,1014,32,26,13,23,13,34,0.00,3,Rain,256<br />
2003-7-1,28,20,13,16,13,11,94,67,39,1019,1017,1015,32,25,24,29,11,39,0.00,3,Rain,257<br />
2003-7-2,29,22,15,17,16,14,100,70,40,1016,1013,1009,24,24,16,19,6,27,0.00,4,Fog,181<br />
2003-7-3,31,23,17,20,17,15,88,65,40,1010,1009,1007,24,23,16,23,10,35,0.00,5,Rain,207<br />
2003-7-4,30,25,20,20,19,17,88,69,51,1008,1007,1005,24,18,10,19,8,,0.00,6,Rain,216<br />
2003-7-5,32,26,20,23,18,11,100,68,31,1008,1006,1006,32,22,3,40,10,45,0.00,5,Rain-Thunderstorm,245<br />
2003-7-6,29,23,18,18,15,13,83,59,39,1013,1011,1008,32,25,24,23,11,32,0.00,3,,275<br />
2003-7-7,25,22,19,19,17,14,88,71,61,1014,1012,1010,32,28,24,16,6,,0.00,6,Rain,136<br />
2003-7-8,31,24,19,21,17,11,100,69,33,1011,1009,1007,32,19,5,24,10,39,0.00,5,Rain,234<br />
2003-7-9,25,20,16,14,9,3,72,49,27,1018,1015,1012,32,24,24,21,11,,0.00,1,,345<br />
2003-7-10,25,19,13,11,9,7,77,53,36,1020,1016,1011,24,24,24,26,13,37,0.00,7,Rain,68<br />
2003-7-11,22,18,14,19,15,11,100,92,64,1010,1005,1001,24,11,2,29,19,39,0.00,7,Rain-Thunderstorm,92<br />
2003-7-12,19,17,16,16,14,13,94,85,68,1010,1005,1003,32,22,6,24,16,37,0.00,7,Rain,212<br />
2003-7-13,25,20,16,16,14,10,100,72,41,1019,1015,1011,32,29,19,23,13,32,0.00,5,,272<br />
2003-7-14,28,21,14,15,13,12,100,65,37,1023,1021,1019,32,30,24,16,10,,0.00,1,Fog,200<br />
2003-7-15,29,22,15,18,15,12,88,64,42,1019,1016,1010,32,24,10,16,10,27,0.00,3,Rain,170<br />
2003-7-16,24,21,18,19,17,14,100,78,57,1015,1010,1007,24,17,6,26,14,35,0.00,5,Rain,239<br />
2003-7-17,26,20,14,19,16,10,94,79,57,1016,1015,1013,24,22,3,21,13,34,0.00,4,Rain-Thunderstorm,247<br />
2003-7-18,22,17,12,13,11,9,88,65,46,1016,1015,1014,24,24,24,23,8,,0.00,3,,278<br />
2003-7-19,21,17,13,16,13,11,94,78,60,1015,1014,1013,32,28,16,23,8,32,0.00,6,Rain,251<br />
2003-7-20,23,18,13,17,14,12,100,80,60,1014,1013,1011,32,27,19,23,10,32,0.00,6,Rain-Thunderstorm,227<br />
2003-7-21,23,19,16,19,17,15,100,88,69,1011,1007,1006,24,16,5,13,6,,0.00,7,Rain,152<br />
2003-7-22,23,19,16,17,16,15,100,80,61,1009,1008,1006,32,23,13,19,10,,0.00,6,,310<br />
2003-7-23,25,21,17,19,18,16,100,85,65,1013,1011,1009,24,19,13,23,8,,0.00,5,Rain-Thunderstorm,12<br />
2003-7-24,22,19,17,18,17,16,100,92,73,1015,1014,1013,24,13,3,14,10,,0.00,7,Rain,37<br />
2003-7-25,27,21,15,17,15,13,100,72,42,1020,1019,1016,32,29,24,23,11,34,0.00,2,,231<br />
2003-7-26,25,22,19,20,17,15,88,78,65,1020,1017,1013,24,19,13,27,14,37,0.00,7,Rain,215<br />
2003-7-27,26,22,17,21,17,11,94,78,53,1012,1007,1003,32,18,10,34,16,47,0.00,7,Rain,244<br />
2003-7-28,25,18,12,15,12,10,94,68,41,1012,1011,1010,32,29,24,26,16,35,0.00,2,,281<br />
2003-7-29,25,19,14,17,14,13,94,81,50,1017,1013,1011,32,23,13,24,8,,0.00,4,Rain-Thunderstorm,203<br />
2003-7-30,27,20,14,18,16,14,100,77,51,1022,1020,1017,24,22,16,14,6,,0.00,2,Fog-Rain,186<br />
2003-7-31,28,22,17,20,17,15,94,74,54,1023,1021,1020,24,24,19,13,6,,0.00,3,,106<br />
2003-8-1,25,21,18,19,17,15,100,78,61,1020,1019,1016,24,21,13,14,8,,0.00,7,Rain,123<br />
2003-8-2,23,19,15,19,17,14,94,88,78,1018,1017,1016,24,19,8,13,8,,0.00,6,Rain,64<br />
2003-8-3,27,22,17,21,19,17,100,86,65,1018,1017,1015,16,12,3,24,8,52,0.00,7,Rain-Thunderstorm,77<br />
