EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-3-21,7,3,1,2,0,-2,87,79,70,1011,1006,1005,32,14,1,23,11,,0.00,7,Rain,303<br />
2003-3-22,4,3,2,1,0,-2,87,81,75,1008,1007,1005,19,5,1,16,8,,0.00,8,Fog-Rain,241<br />
2003-3-23,4,2,1,-1,-1,-2,81,76,65,1016,1011,1007,32,17,4,27,16,,0.00,8,Rain-Snow,236<br />
2003-3-24,8,4,0,1,-1,-3,81,71,57,1018,1016,1014,32,19,11,26,8,,0.00,4,,197<br />
2003-3-25,11,6,2,4,1,-2,81,72,58,1013,1009,1007,32,17,0,19,6,,0.00,7,Fog-Rain,182<br />
2003-3-26,8,6,3,3,1,-3,87,74,61,1012,1011,1009,24,7,0,24,14,,0.00,6,Fog-Rain,239<br />
2003-3-27,8,4,0,-1,-3,-5,75,61,46,1025,1018,1011,32,27,24,27,14,32,0.00,3,,245<br />
2003-3-28,11,6,1,1,-3,-7,65,55,44,1026,1022,1013,32,27,24,34,14,35,0.00,6,,60<br />
2003-3-29,14,10,4,8,4,-3,87,69,47,1014,1010,1006,32,20,5,37,26,52,0.00,7,Rain,209<br />
2003-3-30,4,1,-2,-3,-6,-7,75,64,56,1017,1015,1014,32,11,1,24,18,34,0.00,8,Snow,310<br />
2003-3-31,-2,-4,-6,-9,-14,-16,64,47,37,1014,1011,1010,32,25,24,37,18,47,0.00,2,,309<br />
2003-4-1,0,-4,-9,-6,-13,-17,69,51,36,1018,1015,1012,32,22,4,29,13,39,0.00,5,Snow,152<br />
2003-4-2,3,0,-2,-4,-6,-8,70,62,52,1020,1018,1014,32,26,18,21,10,,0.00,8,,265<br />
2003-4-3,0,-2,-4,-5,-14,-16,75,40,30,1024,1022,1020,32,27,24,29,16,39,0.00,6,,17<br />
2003-4-4,-2,-6,-8,-16,-18,-20,42,36,31,1026,1024,1021,32,26,24,40,31,48,0.00,8,,52<br />
2003-4-5,1,-2,-5,-2,-8,-17,81,67,34,1021,1011,1005,24,6,1,39,26,50,0.00,8,Rain-Snow,72<br />
2003-4-6,0,-3,-7,-7,-12,-16,74,56,40,1035,1025,1010,32,23,10,40,31,52,0.00,3,Snow,276<br />
2003-4-7,-1,-6,-9,-15,-17,-19,53,40,29,1041,1038,1035,32,25,24,23,14,27,0.00,4,,34<br />
2003-4-8,0,-2,-3,-6,-11,-16,74,52,34,1035,1031,1028,32,19,4,24,18,27,0.00,8,Snow,42<br />
2003-4-9,5,0,-4,-4,-6,-8,74,63,49,1028,1026,1023,32,28,19,16,10,,0.00,5,,353<br />
2003-4-10,12,4,-2,-2,-4,-6,75,56,33,1025,1023,1019,32,24,13,14,8,,0.00,0,,208<br />
2003-4-11,14,7,-1,-1,-4,-8,64,45,33,1019,1014,1008,32,26,24,26,10,,0.00,4,,149<br />
2003-4-12,15,8,0,0,-4,-7,65,48,36,1014,1007,1005,32,27,24,35,11,47,0.00,3,,2<br />
2003-4-13,9,3,-2,-7,-9,-12,60,40,23,1025,1021,1014,32,25,24,29,13,32,0.00,2,,299<br />
2003-4-14,15,7,-1,3,-6,-13,62,41,25,1028,1022,1013,32,24,19,24,10,32,0.00,4,Rain-Thunderstorm,214<br />
2003-4-15,19,14,9,9,5,1,82,60,47,1014,1008,1004,32,22,2,29,18,29,0.00,8,Rain-Thunderstorm,250<br />
2003-4-16,11,4,-3,8,-7,-18,82,51,28,1028,1016,1007,32,22,4,32,19,39,0.00,7,Rain-Snow,11<br />
2003-4-17,0,-4,-8,-14,-17,-20,42,36,30,1037,1034,1029,32,25,24,32,24,40,0.00,1,,47<br />
2003-4-18,12,4,-2,-4,-9,-14,51,40,28,1031,1029,1027,32,25,24,27,16,35,0.00,7,,98<br />
2003-4-19,15,9,4,5,0,-6,71,55,45,1031,1029,1027,32,25,16,24,13,,0.00,7,Rain,53<br />
2003-4-20,23,14,6,8,3,1,70,52,35,1026,1021,1013,32,23,16,21,14,,0.00,6,,89<br />
2003-4-21,15,11,8,7,3,-2,82,57,34,1012,1010,1006,32,20,5,23,10,,0.00,7,Rain,144<br />
2003-4-22,12,10,8,7,6,5,82,77,71,1006,1005,1004,24,13,6,26,10,,0.00,8,Rain,156<br />
2003-4-23,7,4,2,4,0,-1,81,76,70,1010,1006,1003,19,15,4,29,23,39,0.00,8,Rain-Snow,259<br />
2003-4-24,5,2,0,-2,-3,-5,81,66,52,1012,1011,1010,32,21,3,40,21,47,0.00,7,Rain-Snow,292<br />
2003-4-25,8,3,-2,-4,-5,-7,69,54,40,1016,1014,1011,32,25,24,23,13,32,0.00,4,,293<br />
2003-4-26,9,6,2,6,0,-4,82,72,56,1015,1013,1011,32,12,2,26,19,34,0.00,8,Rain,54<br />
2003-4-27,14,10,6,6,4,2,81,69,48,1015,1013,1011,32,13,2,29,13,,0.00,6,,332<br />
2003-4-28,24,16,8,7,3,-2,54,42,31,1012,1007,1002,32,29,24,52,19,64,0.00,3,,231<br />
2003-4-29,17,12,8,6,0,-4,66,46,31,1015,1010,1003,32,25,24,35,19,50,0.00,1,,285<br />
2003-4-30,14,8,2,-1,-4,-7,52,39,31,1023,1020,1016,24,24,24,19,13,,0.00,5,,116<br />
2003-5-1,14,10,7,7,4,-4,82,71,35,1018,1012,1006,24,14,3,34,13,40,0.00,8,Rain,74<br />
2003-5-2,10,8,5,4,2,0,81,73,58,1018,1015,1013,32,21,6,29,11,,0.00,5,Rain,23<br />
2003-5-3,12,7,2,1,-5,-8,76,44,33,1023,1021,1019,24,24,24,27,16,39,0.00,1,,14<br />
2003-5-4,20,13,6,2,0,-4,49,38,28,1023,1021,1019,24,24,24,29,18,,0.00,1,,220<br />
2003-5-5,22,14,8,3,1,-2,57,40,25,1022,1018,1014,32,28,24,23,8,,0.00,4,,94<br />
2003-5-6,16,12,8,6,3,-1,76,60,31,1014,1012,1010,32,21,5,29,18,45,0.00,8,Rain,117<br />
2003-5-7,15,11,7,6,4,3,82,67,51,1015,1013,1010,32,19,3,19,10,,0.00,7,,335<br />
2003-5-8,21,13,7,6,4,-3,76,54,33,1017,1014,1013,32,25,14,34,11,47,0.00,4,Rain,79<br />
2003-5-9,13,10,7,6,3,0,82,64,44,1019,1017,1015,32,25,10,26,11,32,0.00,6,Rain,30<br />
2003-5-10,18,11,5,4,1,-1,76,51,34,1015,1013,1009,24,24,24,19,8,34,0.00,1,,293<br />
2003-5-11,20,13,7,11,5,0,82,58,40,1012,1005,996,32,23,5,34,21,47,0.00,5,Rain-Thunderstorm,79<br />
2003-5-12,14,12,10,10,7,5,82,72,62,998,996,995,32,24,11,29,18,35,0.00,8,Rain,185<br />
2003-5-13,12,10,8,7,6,5,82,77,67,1005,1000,996,32,17,6,23,8,,0.00,8,Rain,52<br />
2003-5-14,15,11,8,8,6,5,82,69,59,1016,1010,1005,32,27,19,21,10,,0.00,7,Rain,263<br />
2003-5-15,19,14,11,8,6,5,82,58,40,1025,1022,1016,32,23,19,32,11,47,0.00,5,,97<br />
2003-5-16,19,14,11,7,6,3,67,54,40,1030,1028,1026,32,25,24,27,14,35,0.00,5,,104<br />
2003-5-17,22,14,7,5,1,-1,66,40,23,1031,1029,1026,32,25,24,23,11,,0.00,4,,122<br />
2003-5-18,25,17,8,5,3,0,66,39,21,1029,1027,1025,32,26,24,16,3,,0.00,1,,136<br />
2003-5-19,27,19,12,7,5,3,63,39,21,1029,1026,1023,32,28,24,13,3,,0.00,2,,198<br />
2003-5-20,27,21,15,8,6,4,59,37,24,1024,1020,1014,32,26,24,32,11,50,0.00,6,Rain,219<br />
2003-5-21,18,13,9,11,2,-5,82,50,25,1027,1022,1015,32,17,6,26,19,40,0.00,4,Rain,317<br />
2003-5-22,18,12,7,1,-3,-5,43,35,26,1031,1028,1026,32,25,24,40,24,50,0.00,5,,42<br />
2003-5-23,19,14,9,7,3,-3,55,47,33,1026,1025,1023,32,30,24,40,23,52,0.00,4,,40<br />
2003-5-24,14,12,10,10,7,4,82,71,58,1022,1020,1017,32,19,6,29,24,40,0.00,7,Rain,56<br />
2003-5-25,17,13,11,12,10,8,82,77,68,1017,1016,1015,32,16,3,19,13,,0.00,8,Rain-Thunderstorm,62<br />
2003-5-26,16,13,12,11,11,9,82,79,68,1017,1017,1016,19,10,3,21,14,,0.00,8,Rain,53<br />
2003-5-27,19,16,13,11,9,9,82,68,52,1018,1016,1014,32,24,11,19,10,,0.00,6,,55<br />
2003-5-28,20,15,10,11,9,8,88,68,49,1013,1008,1002,32,21,6,16,5,,0.00,6,Fog-Thunderstorm,193<br />
2003-5-29,20,17,14,13,11,10,82,75,60,1001,999,997,32,20,6,34,13,40,0.00,8,Rain,239<br />
2003-5-30,16,14,13,11,9,9,82,73,63,1003,1001,999,32,24,19,23,13,29,0.00,6,,264<br />
2003-5-31,21,14,9,11,9,7,87,68,46,1005,1004,1003,32,28,19,32,6,39,0.00,6,Fog-Rain,26<br />
2003-6-1,13,10,8,9,4,0,82,70,47,1007,1006,1005,32,27,16,34,26,50,0.00,7,Rain,4<br />
2003-6-2,18,12,6,5,2,-1,76,49,30,1012,1008,1007,24,24,24,35,14,50,0.00,1,,284<br />
2003-6-3,20,14,9,6,2,-1,58,44,24,1015,1013,1012,32,25,24,37,14,48,0.00,3,,264<br />
2003-6-4,22,14,8,5,2,0,58,39,29,1018,1015,1012,32,28,24,19,11,,0.00,4,,58<br />
2003-6-5,18,16,14,9,7,4,67,56,40,1011,1009,1007,32,22,16,21,13,,0.00,8,Rain,29<br />
2003-6-6,25,19,13,13,11,8,77,62,47,1014,1010,1006,32,28,19,42,19,52,0.00,4,Rain-Thunderstorm,241<br />
2003-6-7,23,19,16,13,11,9,73,59,47,1015,1013,1010,32,30,24,26,13,35,0.00,7,Rain,182<br />
2003-6-8,26,20,15,14,12,11,82,60,39,1011,1010,1007,32,25,16,24,6,,0.00,3,,140<br />
2003-6-9,22,19,16,14,11,9,77,60,46,1006,1004,1002,32,26,13,55,29,72,0.00,6,Rain,198<br />
2003-6-10,20,16,11,10,6,4,72,53,37,1017,1014,1006,32,25,24,32,21,37,0.00,4,,260<br />
2003-6-11,21,17,12,17,11,6,83,70,52,1014,1009,1005,32,16,2,37,14,47,0.00,7,Rain,179<br />
2003-6-12,22,16,10,10,8,6,82,59,38,1017,1016,1013,32,28,24,19,6,,0.00,3,,120<br />
2003-6-13,18,14,12,11,8,4,82,65,42,1017,1015,1011,32,17,3,34,19,40,0.00,6,Rain,83<br />
2003-6-14,16,14,13,13,12,10,82,80,77,1012,1010,1008,24,8,0,24,13,32,0.00,8,Fog-Rain,62<br />
2003-6-15,21,16,12,12,10,7,88,64,49,1022,1016,1012,32,11,1,29,10,32,0.00,5,Fog-Rain,322<br />
2003-6-16,22,16,10,10,8,6,82,58,43,1026,1024,1023,32,25,24,21,6,29,0.00,1,,137<br />
2003-6-17,26,19,12,13,10,7,77,57,39,1023,1020,1015,32,25,24,21,6,35,0.00,1,,207<br />
2003-6-18,25,20,16,14,12,11,72,59,50,1015,1012,1007,32,30,24,24,13,,0.00,2,,211<br />
2003-6-19,20,18,16,15,13,8,83,69,52,1012,1009,1008,32,23,10,27,14,29,0.00,7,Rain,263<br />
2003-6-20,24,17,11,10,8,5,71,50,31,1017,1015,1013,24,24,24,24,14,32,0.00,1,,37<br />
2003-6-21,27,19,11,14,11,8,82,54,34,1015,1013,1010,32,28,24,24,6,,0.00,2,Fog,254<br />
2003-6-22,29,22,16,17,14,11,72,60,45,1010,1008,1006,32,26,24,19,11,,0.00,5,,237<br />
2003-6-23,32,24,18,18,16,14,83,61,38,1010,1008,1006,32,23,16,16,8,,0.00,3,,232<br />
2003-6-24,32,26,19,19,16,13,73,56,33,1014,1012,1011,32,28,19,34,18,35,0.00,0,,235<br />
2003-6-25,31,26,21,19,16,13,61,54,48,1014,1012,1010,32,24,19,27,16,39,0.00,2,,238<br />
2003-6-26,33,28,23,21,18,16,69,56,40,1011,1008,1006,24,14,6,32,16,40,0.00,1,,228<br />
2003-6-27,29,24,20,18,14,11,65,55,39,1012,1007,1004,32,16,10,42,21,53,0.00,3,Rain,229<br />
2003-6-28,27,21,16,15,12,10,68,55,42,1018,1015,1013,32,25,16,32,16,35,0.00,2,,233<br />
2003-6-29,30,24,19,16,13,10,69,52,33,1018,1016,1015,32,23,13,29,11,48,0.00,4,Rain-Thunderstorm,198<br />
2003-6-30,25,21,18,15,12,9,78,58,39,1018,1016,1014,32,23,11,35,18,53,0.00,3,Rain-Thunderstorm,250<br />
2003-7-1,26,21,16,15,12,10,78,61,41,1019,1017,1014,32,25,3,39,19,48,0.00,3,Rain-Thunderstorm,248<br />
2003-7-2,28,22,17,16,14,12,83,61,42,1016,1013,1009,32,29,24,23,8,,0.00,5,,212<br />
2003-7-3,30,24,18,17,15,13,73,55,43,1009,1008,1007,32,26,19,27,11,35,0.00,6,,227<br />
2003-7-4,29,26,23,19,16,13,69,57,53,1008,1007,1005,32,23,14,23,13,34,0.00,7,Rain,241<br />
2003-7-5,31,26,22,21,19,16,88,68,52,1006,1005,1004,32,20,6,37,16,48,0.00,6,Rain,235<br />
2003-7-6,30,25,20,18,15,12,78,56,35,1012,1009,1006,32,28,24,26,14,37,0.00,3,,276<br />
2003-7-7,28,23,18,19,14,12,73,56,42,1014,1012,1010,32,28,24,16,8,,0.00,6,Rain,137<br />
2003-7-8,29,24,21,22,18,12,88,68,42,1009,1008,1005,32,17,1,60,19,100,0.00,6,Rain-Thunderstorm,250<br />
2003-7-9,26,20,15,13,9,5,72,48,26,1017,1013,1009,24,24,24,26,11,37,0.00,2,,330<br />
2003-7-10,25,20,15,9,8,7,63,45,32,1020,1016,1012,32,25,24,24,11,34,0.00,6,,77<br />
2003-7-11,22,17,13,17,14,10,94,82,46,1012,1007,1003,32,24,10,45,26,58,0.00,8,Rain,130<br />
2003-7-12,22,20,18,17,14,13,83,72,57,1009,1006,1005,32,28,10,48,27,63,0.00,7,Rain,217<br />
2003-7-13,23,20,17,17,15,13,94,78,57,1019,1014,1010,32,23,8,35,23,47,0.00,7,Rain,253<br />
2003-7-14,28,22,16,18,14,12,94,63,37,1022,1020,1019,32,25,24,26,16,,0.00,1,,215<br />
2003-7-15,29,23,17,16,14,13,88,59,37,1020,1016,1011,32,29,24,26,6,,0.00,2,,198<br />
2003-7-16,27,23,19,20,17,15,94,72,54,1013,1009,1008,32,19,4,35,21,47,0.00,7,Rain,207<br />
2003-7-17,27,22,18,17,16,14,88,67,50,1016,1014,1012,32,24,11,37,24,52,0.00,5,Rain,256<br />
2003-7-18,24,19,14,15,11,8,94,63,38,1015,1014,1012,32,25,24,32,11,40,0.00,3,,280<br />
2003-7-19,23,18,14,16,12,10,88,68,50,1014,1013,1013,24,23,19,27,14,39,0.00,6,Rain,247<br />
2003-7-20,26,20,15,16,14,11,88,66,42,1014,1013,1011,32,25,24,32,14,45,0.00,4,,238<br />
2003-7-21,26,22,18,19,17,14,94,78,57,1012,1008,1006,32,16,5,26,14,35,0.00,8,Rain,186<br />
2003-7-22,25,22,19,19,18,16,100,82,61,1009,1007,1004,24,12,2,16,6,,0.00,7,Rain,275<br />
2003-7-23,22,20,19,19,18,17,94,87,73,1013,1011,1009,24,17,4,24,11,29,0.00,8,Rain,26<br />
2003-7-24,21,19,17,19,18,17,100,91,83,1014,1013,1012,32,17,2,16,11,,0.00,7,Rain-Thunderstorm,22<br />
2003-7-25,28,23,18,18,17,14,94,73,45,1019,1017,1014,32,23,13,37,18,47,0.00,3,,239<br />
2003-7-26,25,22,20,19,17,15,83,72,64,1019,1016,1013,32,24,13,45,21,53,0.00,7,Rain,240<br />
2003-7-27,27,23,19,21,18,13,94,78,54,1012,1005,1001,32,17,10,42,24,61,0.00,6,Rain,257<br />
2003-7-28,23,18,14,15,12,11,88,66,53,1010,1009,1007,32,26,24,34,21,47,0.00,3,,278<br />
2003-7-29,26,20,15,16,14,11,94,68,41,1016,1013,1010,32,27,19,19,10,,0.00,4,Rain,223<br />
2003-7-30,27,22,17,17,16,14,88,69,45,1022,1020,1016,32,28,24,24,11,,0.00,3,,224<br />
2003-7-31,29,23,18,19,17,15,88,65,45,1023,1022,1020,32,25,16,16,8,,0.00,3,,108<br />
2003-8-1,24,21,19,18,15,13,78,65,53,1020,1019,1017,32,27,24,27,16,34,0.00,7,,139<br />
2003-8-2,24,21,18,18,17,15,88,76,69,1018,1017,1016,32,29,24,16,10,,0.00,7,Rain,64<br />
2003-8-3,30,24,19,22,20,18,94,76,58,1018,1017,1015,32,22,14,19,10,27,0.00,8,Rain-Thunderstorm,77<br />
2003-8-4,27,24,23,23,22,21,94,86,78,1015,1013,1011,32,23,1,21,11,,0.00,7,Fog-Rain-Thunderstorm,144<br />
