EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-22,-2,-4,-6,-5,-7,-8,86,81,74,1032,1029,1026,24,15,3,27,11,29,0.00,8,Snow,224<br />
2001-1-23,0,-2,-4,-3,-4,-6,86,81,75,1025,1020,1017,16,12,6,23,18,,0.00,7,,235<br />
2001-1-24,-1,-3,-5,-4,-5,-7,93,80,69,1019,1016,1014,24,12,3,21,10,,0.00,7,Snow,285<br />
2001-1-25,-4,-7,-10,-7,-9,-12,86,81,69,1028,1025,1020,24,21,4,19,14,,0.00,5,Snow,295<br />
2001-1-26,-2,-6,-10,-2,-8,-11,100,86,64,1026,1018,1007,24,14,1,23,13,34,0.00,5,Snow,186<br />
2001-1-27,-1,-3,-6,-3,-6,-10,93,87,74,1023,1014,1006,24,8,2,27,18,47,0.00,8,Snow,282<br />
2001-1-28,-3,-7,-10,-8,-9,-12,93,82,69,1027,1025,1022,24,16,5,26,16,,0.00,7,Snow,240<br />
2001-1-29,0,-5,-10,-1,-5,-11,93,89,86,1026,1020,1009,16,8,2,24,10,,0.00,7,Rain,160<br />
2001-1-30,3,1,0,3,1,-2,100,97,87,1009,999,994,10,3,0,26,16,29,0.00,7,Fog-Rain,153<br />
2001-1-31,2,1,0,2,0,-2,100,91,75,1009,1001,995,19,10,2,27,21,35,0.00,8,Rain-Snow,249<br />
2001-2-1,2,0,-1,-1,-3,-4,93,81,65,1020,1016,1009,24,17,5,26,14,32,0.00,7,Snow,250<br />
2001-2-2,-1,-6,-10,-2,-8,-14,93,82,68,1022,1016,1012,24,7,0,34,19,45,0.00,7,Snow,265<br />
2001-2-3,-6,-8,-9,-9,-12,-13,86,75,63,1026,1024,1023,24,22,8,21,14,,0.00,7,Snow,217<br />
2001-2-4,1,-2,-4,0,-3,-8,100,86,74,1023,1019,1016,24,12,2,21,13,,0.00,8,Snow,166<br />
2001-2-5,2,1,0,0,0,-1,100,95,81,1016,1013,1011,13,4,1,21,11,,0.00,8,Fog-Snow,233<br />
2001-2-6,0,-1,-2,-2,-2,-3,100,90,86,1020,1014,1012,16,7,2,21,14,29,0.00,8,Snow,260<br />
2001-2-7,0,-2,-4,-3,-5,-6,86,77,64,1030,1026,1021,24,21,11,19,11,,0.00,6,Snow,266<br />
2001-2-8,1,-1,-3,0,-3,-6,100,86,74,1029,1024,1019,24,11,2,34,18,39,0.00,8,Rain-Snow,89<br />
2001-2-9,9,4,1,9,5,0,100,96,81,1018,1006,993,19,5,0,40,21,69,0.00,8,Fog-Rain-Snow-Thunderstorm,193<br />
2001-2-10,0,-3,-8,0,-9,-14,100,75,58,1031,1021,999,24,9,1,40,29,63,0.00,7,Snow,286<br />
2001-2-11,-7,-9,-11,-11,-14,-15,79,67,58,1040,1037,1032,24,22,3,21,13,29,0.00,5,Snow,21<br />
2001-2-12,-1,-6,-11,-5,-11,-16,80,68,59,1037,1030,1025,24,24,19,23,14,,0.00,4,,130<br />
2001-2-13,2,0,-2,-3,-3,-5,86,77,65,1029,1026,1023,24,18,13,23,11,,0.00,6,,243<br />
2001-2-14,2,0,-2,1,-1,-4,100,94,80,1022,1014,1009,16,3,0,19,6,27,0.00,8,Fog-Rain-Snow,26<br />
2001-2-15,-2,-4,-7,-5,-7,-9,93,83,69,1021,1018,1013,24,24,24,14,8,27,0.00,6,,17<br />
2001-2-16,-1,-3,-5,-3,-5,-7,93,86,74,1020,1017,1015,24,10,4,34,8,34,0.00,8,Snow,279<br />
2001-2-17,-5,-8,-10,-7,-12,-14,93,81,68,1030,1025,1017,24,9,0,35,23,47,0.00,6,Snow,297<br />
2001-2-18,-4,-9,-13,-10,-13,-16,85,66,50,1029,1028,1025,24,23,16,32,19,37,0.00,3,Snow,251<br />
2001-2-19,3,-2,-6,-2,-7,-11,74,67,60,1025,1018,1013,24,24,24,34,23,47,0.00,7,,222<br />
2001-2-20,3,0,-4,-1,-3,-12,81,71,54,1019,1016,1015,24,18,8,26,14,45,0.00,5,,264<br />
2001-2-21,-5,-9,-13,-10,-14,-17,93,66,53,1033,1028,1020,24,15,1,29,19,39,0.00,4,Snow,291<br />
2001-2-22,-6,-11,-15,-7,-13,-17,93,78,54,1031,1023,1015,24,15,2,26,10,,0.00,6,Snow,152<br />
2001-2-23,-3,-6,-9,-5,-8,-12,93,76,64,1033,1023,1015,24,15,1,34,19,50,0.00,6,Snow,275<br />
2001-2-24,0,-6,-12,-1,-9,-14,93,82,64,1035,1029,1016,24,14,1,42,18,52,0.00,7,Rain-Snow,107<br />
2001-2-25,12,6,0,7,1,-4,93,79,65,1015,1006,999,24,18,8,61,27,74,0.00,7,Rain-Snow,192<br />
2001-2-26,0,-1,-2,-3,-6,-8,86,71,64,1028,1024,1014,24,24,24,34,23,47,0.00,6,Snow,272<br />
2001-2-27,0,-3,-6,-3,-7,-12,80,72,54,1027,1025,1024,24,20,4,24,16,35,0.00,6,Snow,299<br />
2001-2-28,-5,-7,-9,-9,-12,-14,86,66,50,1024,1021,1015,24,21,3,24,13,32,0.00,6,Snow,300<br />
2001-3-1,-3,-6,-8,-6,-8,-12,86,75,68,1014,1011,1007,24,17,5,21,11,,0.00,7,Snow,265<br />
2001-3-2,4,0,-3,-1,-3,-5,87,79,70,1006,1003,1001,16,12,8,21,10,,0.00,7,,253<br />
2001-3-3,2,-1,-3,-2,-3,-5,100,81,60,1014,1011,1006,19,13,3,16,10,,0.00,6,Snow,320<br />
2001-3-4,1,-2,-4,-2,-4,-7,100,82,64,1014,1012,1010,24,13,3,29,16,,0.00,5,Snow,76<br />
2001-3-5,-2,-6,-8,-2,-7,-9,100,90,80,1010,1008,1006,24,5,2,26,16,35,0.00,7,Snow,302<br />
2001-3-6,-1,-3,-6,-3,-6,-8,93,84,80,1014,1010,1006,24,11,2,37,23,47,0.00,8,Snow,333<br />
2001-3-7,0,-2,-5,-4,-6,-7,86,80,69,1016,1015,1014,24,23,19,16,13,,0.00,6,Snow,294<br />
2001-3-8,0,-2,-3,-2,-3,-6,93,87,69,1014,1011,1010,24,7,1,16,11,,0.00,7,Snow,236<br />
2001-3-9,0,-2,-4,-3,-4,-6,100,86,69,1017,1014,1011,24,12,2,23,8,34,0.00,7,Snow,297<br />
2001-3-10,1,-3,-6,-2,-5,-7,93,79,64,1019,1016,1011,24,24,24,24,8,,0.00,6,Snow,247<br />
2001-3-11,2,-3,-9,0,-5,-11,100,79,65,1025,1016,1007,24,15,1,29,19,47,0.00,5,Rain-Snow,284<br />
2001-3-12,1,-4,-10,-1,-8,-12,93,76,51,1025,1016,1003,24,22,13,34,19,45,0.00,5,Rain,97<br />
2001-3-13,2,1,0,2,0,-3,100,90,75,1002,996,993,16,6,0,34,14,40,0.00,8,Fog-Rain-Snow,182<br />
2001-3-14,5,2,0,-1,-3,-4,80,70,61,1013,1007,999,24,23,16,37,24,47,0.00,7,Snow,270<br />
2001-3-15,6,3,1,1,-1,-3,81,74,65,1014,1013,1012,24,24,19,19,8,32,0.00,7,,21<br />
2001-3-16,0,-1,-2,-3,-5,-7,86,73,64,1015,1013,1011,24,19,2,37,24,47,0.00,8,Snow,67<br />
2001-3-17,-1,-4,-8,-5,-6,-10,93,82,64,1024,1018,1014,24,8,1,32,21,37,0.00,7,Snow,3<br />
2001-3-18,3,-4,-11,-5,-9,-13,86,67,48,1032,1029,1024,24,24,24,14,8,,0.00,0,,309<br />
2001-3-19,7,0,-7,-5,-7,-9,93,62,31,1033,1032,1030,24,24,24,10,5,,0.00,2,,7<br />
2001-3-20,8,3,-1,-2,-4,-6,80,61,40,1031,1028,1024,24,24,24,24,13,27,0.00,5,,90<br />
2001-3-21,8,3,-1,-1,-2,-4,87,70,43,1024,1020,1017,24,22,11,13,10,,0.00,6,,69<br />
2001-3-22,8,3,-1,-1,-2,-4,87,70,46,1016,1015,1014,24,22,13,26,13,32,0.00,1,,331<br />
2001-3-23,8,2,-3,0,-2,-5,93,73,53,1014,1012,1010,24,24,13,26,11,37,0.00,2,,296<br />
2001-3-24,1,-2,-5,-1,-6,-10,93,80,59,1019,1013,1008,24,10,0,35,14,50,0.00,7,Snow,308<br />
2001-3-25,-4,-7,-10,-7,-10,-13,93,75,54,1019,1018,1017,24,11,0,26,14,32,0.00,6,Snow,321<br />
2001-3-26,-4,-9,-13,-9,-12,-15,92,69,46,1022,1021,1017,24,23,19,24,11,35,0.00,4,Snow,285<br />
2001-3-27,-1,-3,-5,-6,-7,-8,93,72,60,1026,1025,1022,24,21,2,21,14,29,0.00,7,Snow,270<br />
2001-3-28,4,0,-3,-3,-6,-7,80,64,52,1026,1024,1022,24,23,13,19,11,,0.00,5,,210<br />
2001-3-29,7,3,0,0,-3,-6,81,68,57,1022,1020,1018,24,14,4,24,11,,0.00,7,Rain-Snow,87<br />
2001-3-30,4,2,1,0,-1,-2,87,79,75,1017,1014,1013,13,8,3,24,18,35,0.00,8,Rain,46<br />
2001-3-31,6,2,-1,0,-1,-2,93,78,57,1014,1012,1010,24,12,4,14,6,,0.00,8,,84<br />
2001-4-1,6,3,0,0,-1,-2,93,79,61,1013,1009,1007,24,16,6,21,13,,0.00,6,Snow,89<br />
2001-4-2,8,4,1,2,0,-1,100,79,57,1018,1016,1013,19,13,3,16,8,,0.00,6,Rain-Snow,246<br />
2001-4-3,9,4,0,2,-1,-2,100,78,50,1026,1021,1017,19,10,1,21,10,27,0.00,6,Rain-Snow,49<br />
2001-4-4,13,7,0,1,-2,-6,87,59,30,1030,1028,1026,24,23,16,14,10,,0.00,2,,4<br />
2001-4-5,14,7,0,-1,-3,-5,81,53,29,1029,1026,1019,24,24,16,16,8,,0.00,4,Rain,105<br />
2001-4-6,14,9,5,13,7,1,100,89,76,1019,1013,1009,16,5,1,26,13,35,0.00,8,Fog-Rain,149<br />
2001-4-7,9,7,5,7,5,4,100,92,81,1019,1014,1008,11,5,2,37,18,40,0.00,7,Rain-Thunderstorm,91<br />
2001-4-8,24,16,7,14,9,5,100,66,29,1013,1009,1007,24,19,2,47,18,63,0.00,0,,241<br />
2001-4-9,9,7,4,6,3,1,93,81,71,1016,1013,1010,24,21,5,19,11,,0.00,5,Rain-Thunderstorm,36<br />
2001-4-10,12,7,3,6,3,0,87,74,62,1019,1017,1015,24,24,19,26,13,34,0.00,6,,80<br />
2001-4-11,15,10,5,10,5,0,88,73,62,1018,1015,1011,24,19,6,34,18,47,0.00,7,,89<br />
2001-4-12,23,17,11,14,9,4,94,69,43,1011,1005,1000,24,14,2,61,24,80,0.00,6,Rain-Thunderstorm,170<br />
2001-4-13,12,9,6,4,2,1,76,59,47,1019,1015,1008,24,24,24,34,23,52,0.00,5,Rain,291<br />
2001-4-14,15,8,1,5,2,-2,87,67,44,1020,1016,1013,24,24,19,21,8,27,0.00,2,,193<br />
2001-4-15,10,7,3,4,1,-1,87,67,50,1015,1012,1009,24,23,19,16,10,,0.00,6,,24<br />
2001-4-16,10,6,0,5,2,-1,100,86,58,1013,1011,1009,24,13,1,34,10,50,0.00,6,Rain-Snow,286<br />
2001-4-17,6,3,0,0,-3,-8,93,73,45,1020,1015,1012,24,18,1,34,14,47,0.00,6,Fog-Snow,314<br />
2001-4-18,4,1,-2,-3,-6,-10,86,62,39,1021,1020,1020,24,24,24,26,14,35,0.00,2,Snow,324<br />
2001-4-19,10,3,-4,-3,-5,-8,86,58,35,1023,1022,1021,24,24,24,14,6,,0.00,2,,182<br />
2001-4-20,12,7,3,7,2,-6,93,73,49,1023,1021,1019,24,15,3,27,14,37,0.00,8,Rain,142<br />
2001-4-21,18,12,8,14,11,8,100,89,77,1019,1017,1015,16,7,2,27,16,37,0.00,7,Rain,170<br />
2001-4-22,19,16,12,14,11,8,88,75,56,1025,1022,1016,24,22,13,37,19,53,0.00,5,Rain,294<br />
2001-4-23,24,17,11,15,13,10,94,70,53,1022,1014,1007,24,19,5,37,19,64,0.00,3,,181<br />
2001-4-24,20,11,3,12,2,-2,81,66,57,1026,1015,1007,24,24,16,45,31,58,0.00,6,Rain,282<br />
2001-4-25,12,4,-2,-1,-3,-5,93,60,35,1028,1027,1026,24,24,24,19,5,,0.00,1,,205<br />
2001-4-26,15,8,2,3,-1,-5,70,49,36,1026,1023,1018,24,24,19,32,11,40,0.00,3,Rain,193<br />
2001-4-27,16,11,5,8,2,-6,93,58,31,1025,1020,1016,24,20,4,27,11,39,0.00,2,Rain,346<br />
2001-4-28,12,6,1,-4,-6,-8,70,44,28,1033,1030,1025,24,24,24,21,11,,0.00,0,,1<br />
2001-4-29,15,8,1,1,-3,-7,65,46,29,1036,1033,1029,24,24,24,16,8,,0.00,2,,142<br />
2001-4-30,23,13,4,5,0,-3,70,42,20,1029,1026,1021,24,24,24,19,6,,0.00,2,,173<br />
2001-5-1,26,17,8,14,7,-3,72,52,33,1021,1017,1015,24,23,16,26,10,27,0.00,3,,162<br />
2001-5-2,26,20,14,15,12,11,82,61,44,1019,1017,1015,24,20,8,34,14,37,0.00,2,,201<br />
2001-5-3,28,20,13,14,12,10,82,58,35,1022,1021,1019,24,16,5,26,11,40,0.00,1,,218<br />
2001-5-4,24,18,13,13,10,6,82,60,36,1022,1020,1019,24,16,3,23,8,32,0.00,3,Rain,299<br />
2001-5-5,19,14,10,10,3,-4,94,54,21,1027,1025,1022,24,23,19,24,14,35,0.00,5,Rain,64<br />
2001-5-6,18,13,9,3,-1,-3,46,38,30,1028,1027,1025,24,24,24,37,21,48,0.00,3,,88<br />
2001-5-7,20,14,9,9,6,-1,71,57,44,1026,1024,1021,24,24,24,35,21,45,0.00,5,,139<br />
2001-5-8,18,14,11,13,11,8,94,81,63,1022,1022,1021,24,15,2,24,14,,0.00,6,Rain,193<br />
2001-5-9,22,16,10,12,9,8,88,66,41,1022,1021,1020,24,24,16,27,13,40,0.00,2,Rain,213<br />
2001-5-10,23,16,8,13,9,6,87,63,44,1020,1018,1015,24,22,6,27,10,39,0.00,4,Fog,175<br />
2001-5-11,21,17,12,16,13,9,94,78,63,1014,1013,1011,24,13,2,24,13,29,0.00,7,Rain,262<br />
2001-5-12,13,9,6,11,6,0,100,76,54,1024,1018,1014,24,15,0,27,16,37,0.00,6,Fog,317<br />
2001-5-13,17,8,0,3,-1,-4,93,57,27,1027,1025,1023,24,24,24,11,5,,0.00,2,,286<br />
2001-5-14,18,12,7,8,4,0,93,61,30,1024,1022,1019,24,23,16,23,10,,0.00,5,Rain,288<br />
2001-5-15,18,13,8,7,5,3,81,59,42,1019,1015,1012,24,24,24,19,6,,0.00,6,,134<br />
2001-5-16,20,14,9,6,3,-1,59,47,37,1012,1010,1007,24,24,19,27,14,32,0.00,6,,127<br />
2001-5-17,20,16,12,16,12,6,94,81,63,1010,1009,1008,24,9,0,21,11,,0.00,7,Fog-Rain,148<br />
2001-5-18,22,17,11,16,12,6,100,77,38,1012,1010,1009,24,7,0,16,8,,0.00,6,Fog-Rain-Thunderstorm,274<br />
2001-5-19,24,16,8,11,8,5,82,60,38,1014,1013,1012,24,24,24,21,8,,0.00,2,,340<br />
2001-5-20,23,17,11,12,9,7,82,62,38,1014,1013,1011,24,23,16,24,11,35,0.00,5,,90<br />
2001-5-21,17,16,14,15,13,10,94,85,72,1011,1007,1003,24,15,1,34,19,37,0.00,7,Rain,115<br />
2001-5-22,16,13,10,15,12,9,94,91,88,1008,1006,1003,19,7,2,23,13,,0.00,8,Rain,219<br />
2001-5-23,17,12,7,10,7,5,94,72,48,1013,1011,1008,24,19,3,26,10,35,0.00,4,Fog-Rain,168<br />
2001-5-24,19,14,11,12,10,7,94,76,56,1013,1012,1010,19,13,3,29,18,35,0.00,7,Rain,102<br />
2001-5-25,15,12,10,13,11,8,100,90,77,1014,1012,1012,24,9,3,19,13,,0.00,7,Rain,138<br />
2001-5-26,15,11,8,12,10,7,100,88,77,1014,1012,1010,24,12,3,27,13,29,0.00,6,Rain-Thunderstorm,151<br />
2001-5-27,14,12,11,11,10,8,94,87,72,1010,1006,1004,24,12,3,27,14,37,0.00,8,Rain,153<br />
2001-5-28,18,14,10,13,11,9,94,87,68,1011,1007,1004,24,12,2,24,10,34,0.00,7,Rain,258<br />
2001-5-29,14,11,7,10,7,1,100,75,48,1017,1014,1011,24,16,1,24,11,35,0.00,6,Fog,311<br />
2001-5-30,14,9,5,5,1,-3,87,60,31,1021,1020,1018,24,24,24,26,11,39,0.00,2,,312<br />
2001-5-31,18,10,3,6,2,0,87,58,32,1022,1020,1015,24,24,24,11,6,,0.00,4,,312<br />
2001-6-1,17,13,9,15,8,3,94,76,58,1015,1006,1001,24,14,2,26,14,35,0.00,8,Rain,136<br />
2001-6-2,15,11,8,12,9,7,94,84,72,1004,1002,1001,24,16,3,27,13,37,0.00,6,Rain-Thunderstorm,176<br />
2001-6-3,13,11,9,10,9,7,94,89,82,1012,1006,1001,24,13,2,26,11,29,0.00,7,Rain,268<br />
2001-6-4,14,11,8,9,8,7,100,82,67,1019,1016,1012,24,22,11,19,10,,0.00,7,,301<br />
2001-6-5,18,13,9,12,9,6,88,79,64,1021,1020,1018,24,21,11,13,8,,0.00,8,Rain,330<br />
2001-6-6,20,16,12,12,10,9,100,70,49,1020,1019,1017,24,24,19,11,6,,0.00,6,,41<br />
2001-6-7,24,17,10,9,7,5,77,53,33,1017,1016,1014,24,24,24,13,8,,0.00,4,,357<br />
2001-6-8,24,17,10,8,7,5,82,52,29,1016,1015,1014,24,24,24,21,10,,0.00,1,,321<br />
2001-6-9,23,16,9,11,7,4,82,56,29,1016,1014,1012,24,24,24,23,6,,0.00,3,,251<br />
2001-6-10,25,18,12,16,14,11,100,78,47,1013,1012,1010,24,15,1,37,10,47,0.00,5,Fog-Rain-Thunderstorm,245<br />
2001-6-11,23,19,16,18,16,14,94,83,61,1011,1009,1006,24,12,5,19,13,,0.00,6,Rain,268<br />
2001-6-12,26,20,14,19,16,13,94,80,65,1010,1009,1007,24,12,5,23,8,32,0.00,5,Rain,219<br />
2001-6-13,29,22,15,21,18,15,100,76,51,1016,1014,1011,19,11,1,11,3,,0.00,1,Fog,132<br />
2001-6-14,31,24,18,21,18,16,94,70,48,1017,1016,1014,19,13,1,16,8,,0.00,0,,138<br />
2001-6-15,29,26,21,22,20,18,88,72,58,1016,1013,1010,16,8,2,29,11,32,0.00,2,Rain-Thunderstorm,166<br />
2001-6-16,25,21,18,20,16,11,94,70,41,1019,1016,1012,24,19,6,21,10,29,0.00,5,Rain,289<br />
2001-6-17,23,19,15,16,14,10,94,71,44,1022,1020,1017,24,21,6,23,11,35,0.00,2,Fog-Rain,305<br />
2001-6-18,23,19,15,17,15,12,88,75,60,1024,1022,1019,24,23,16,21,8,32,0.00,6,,148<br />
2001-6-19,31,26,21,19,17,14,69,59,45,1020,1017,1016,24,23,16,27,19,47,0.00,6,,232<br />
2001-6-20,21,18,16,15,13,12,88,73,60,1023,1022,1019,24,22,10,19,10,40,0.00,7,Rain-Thunderstorm,88<br />
2001-6-21,24,18,12,16,13,8,94,72,49,1023,1018,1011,24,19,2,21,11,27,0.00,6,Rain,77<br />
2001-6-22,19,17,15,17,14,12,94,86,72,1016,1012,1007,24,12,2,24,11,35,0.00,7,Rain,285<br />
2001-6-23,22,17,13,15,12,10,94,75,46,1019,1017,1016,24,22,13,14,6,,0.00,6,Rain,341<br />
2001-6-24,25,18,11,13,11,8,94,65,41,1023,1022,1020,24,23,13,10,3,,0.00,1,Fog,336<br />
2001-6-25,28,20,12,16,13,10,88,65,42,1026,1025,1024,24,23,16,14,3,,0.00,1,Fog,172<br />
2001-6-26,28,21,14,16,13,11,88,61,42,1028,1027,1026,24,22,16,14,5,,0.00,0,,180<br />
2001-6-27,30,23,17,19,16,13,82,62,45,1028,1026,1024,24,13,5,14,5,,0.00,1,Fog,257<br />
2001-6-28,31,24,19,20,18,16,88,67,43,1024,1023,1021,24,13,5,13,5,,0.00,3,,288<br />
2001-6-29,30,24,19,18,18,17,88,64,45,1021,1018,1015,16,12,5,23,6,,0.00,3,Rain,246<br />
2001-6-30,29,24,20,19,18,17,88,68,48,1015,1013,1010,13,10,5,26,11,32,0.00,3,Rain,254<br />
2001-7-1,23,17,9,19,11,2,88,66,39,1022,1013,1008,24,17,3,40,14,55,0.00,5,Rain-Thunderstorm,308<br />
2001-7-2,20,13,6,8,6,4,87,62,40,1027,1025,1022,24,24,24,21,11,,0.00,1,,310<br />
2001-7-3,22,17,12,16,12,8,88,73,56,1024,1019,1015,24,24,16,24,8,35,0.00,6,Rain,178<br />
2001-7-4,24,20,17,19,17,13,94,82,69,1015,1012,1010,24,11,2,34,11,45,0.00,5,Rain-Thunderstorm,231<br />
2001-7-5,20,16,11,11,8,4,88,62,37,1016,1013,1011,24,24,24,26,11,35,0.00,2,Rain,314<br />
2001-7-6,23,17,10,11,8,6,88,59,33,1020,1019,1017,24,24,24,23,11,27,0.00,2,,280<br />
2001-7-7,24,19,15,17,14,11,83,72,53,1019,1014,1010,24,20,6,34,13,47,0.00,7,Rain,197<br />
2001-7-8,28,23,19,19,16,12,94,67,37,1012,1011,1009,24,14,1,19,8,,0.00,3,,303<br />
2001-7-9,30,23,16,17,14,12,83,60,35,1012,1011,1009,24,23,16,19,3,,0.00,1,,307<br />
2001-7-10,28,23,18,17,14,11,88,63,37,1010,1008,1005,24,23,11,29,8,27,0.00,3,Rain-Thunderstorm,311<br />
2001-7-11,22,17,13,13,11,9,88,64,49,1013,1011,1008,24,24,24,26,18,37,0.00,2,,316<br />
2001-7-12,22,17,13,13,10,7,88,65,43,1017,1015,1014,24,24,24,24,11,35,0.00,1,,306<br />
2001-7-13,24,17,11,12,10,8,88,66,41,1017,1016,1015,24,24,24,26,11,39,0.00,2,,308<br />
2001-7-14,24,18,12,13,11,10,88,63,41,1016,1015,1015,24,24,24,16,11,,0.00,2,,319<br />
2001-7-15,29,20,11,14,11,9,94,58,33,1017,1016,1015,24,24,24,14,5,,0.00,3,,335<br />
2001-7-16,27,22,17,18,15,13,83,67,51,1018,1017,1016,24,23,16,14,8,,0.00,7,Rain,113<br />
2001-7-17,26,21,17,18,16,13,83,72,57,1017,1016,1015,19,15,11,19,10,,0.00,6,,101<br />
2001-7-18,29,23,17,18,15,9,88,66,43,1018,1017,1016,24,12,2,24,10,29,0.00,5,,81<br />
2001-7-19,28,23,18,19,16,9,78,67,46,1020,1019,1018,24,13,2,32,13,34,0.00,5,Rain-Thunderstorm,101<br />
2001-7-20,28,23,19,19,16,14,88,66,45,1020,1019,1016,24,12,3,19,10,,0.00,3,,126<br />
2001-7-21,27,23,19,21,18,15,83,74,65,1017,1015,1013,16,8,5,23,8,,0.00,6,Rain,161<br />
2001-7-22,30,24,18,22,19,17,94,74,58,1013,1013,1012,13,8,2,19,6,,0.00,4,Fog-Rain,173<br />
2001-7-23,31,26,22,23,21,19,88,76,55,1013,1012,1010,16,9,5,32,8,48,0.00,6,Rain-Thunderstorm,201<br />
2001-7-24,33,28,23,22,21,17,89,68,46,1012,1010,1009,24,15,5,21,11,27,0.00,5,,274<br />
2001-7-25,24,19,15,17,15,13,88,74,53,1016,1014,1012,24,23,16,13,8,,0.00,5,Rain,348<br />
2001-7-26,24,20,14,17,11,5,94,60,36,1025,1020,1016,24,24,24,23,8,32,0.00,3,,18<br />
2001-7-27,24,17,11,10,8,6,76,55,36,1028,1026,1025,24,24,24,21,11,,0.00,3,,74<br />
2001-7-28,26,19,13,13,11,7,77,57,39,1025,1022,1018,24,24,24,19,11,29,0.00,6,,99<br />
2001-7-29,27,22,17,18,15,12,88,69,45,1018,1016,1015,24,20,8,23,11,,0.00,5,,112<br />
2001-7-30,27,21,16,17,15,14,94,70,48,1020,1019,1017,24,18,8,14,10,,0.00,2,,122<br />
2001-7-31,30,23,17,18,16,14,88,65,42,1024,1023,1020,24,17,5,14,6,,0.00,3,,105<br />
2001-8-1,32,23,16,18,16,13,82,60,37,1026,1025,1023,24,19,10,19,6,,0.00,3,,129<br />
2001-8-2,30,25,20,23,20,17,88,73,62,1024,1021,1018,11,8,3,16,6,,0.00,7,Rain,246<br />
2001-8-3,29,26,21,21,18,16,94,69,45,1018,1016,1014,24,19,10,19,6,,0.00,4,,319<br />
