EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-2-13,28,23,19,21,18,16,93,79,52,1021,1019,1017,16,16,11,19,8,,1.52,6,Rain,333<br />
2002-2-14,21,19,17,19,17,16,100,89,75,1022,1020,1018,16,12,5,19,11,,1.27,8,Rain,349<br />
2002-2-15,26,22,18,21,19,16,94,82,69,1022,1020,1018,16,16,16,21,8,,0.00,6,,123<br />
2002-2-16,26,22,18,22,19,15,100,88,73,1019,1017,1015,16,15,4,24,8,29,10.41,7,Rain,300<br />
2002-2-17,23,19,16,17,11,7,90,62,37,1020,1018,1016,16,16,16,23,11,26,0.00,1,,327<br />
2002-2-18,23,18,13,14,11,7,78,62,51,1024,1022,1019,16,16,16,24,13,35,0.00,3,,25<br />
2002-2-19,22,20,18,14,13,11,65,61,53,1025,1023,1022,16,16,16,39,24,42,0.00,6,,94<br />
2002-2-20,26,23,21,19,16,13,81,66,56,1023,1021,1019,16,16,16,32,23,40,0.00,5,,133<br />
2002-2-21,26,23,21,22,21,18,93,85,74,1019,1017,1016,16,16,16,27,13,39,0.00,6,Rain,157<br />
2002-2-22,27,23,20,22,21,19,100,87,67,1016,1013,1011,16,16,16,24,8,40,1.27,5,Rain,154<br />
2002-2-23,24,19,14,22,18,13,100,93,73,1016,1010,1007,16,13,2,35,14,52,49.53,8,Rain,287<br />
2002-2-24,22,17,13,13,11,7,94,74,39,1023,1020,1016,16,16,16,24,16,34,0.00,3,,325<br />
2002-2-25,24,19,14,16,14,14,97,75,55,1023,1021,1020,16,15,11,23,10,,0.00,5,,34<br />
2002-2-26,26,21,17,19,17,14,90,76,60,1020,1017,1016,16,16,16,21,6,,0.00,5,Rain,141<br />
2002-2-27,23,17,11,18,13,3,100,75,51,1022,1018,1015,16,16,16,24,13,35,0.00,4,,311<br />
2002-2-28,18,13,8,14,9,1,87,75,61,1023,1022,1021,16,16,16,16,13,,0.00,5,,342<br />
2002-3-1,24,20,16,18,17,15,93,76,64,1025,1022,1021,16,16,16,39,21,48,0.00,7,Rain,92<br />
2002-3-2,27,24,22,22,21,19,94,84,72,1021,1019,1018,16,16,16,37,27,50,0.00,5,,137<br />
2002-3-3,28,26,23,23,23,22,100,88,72,1019,1017,1015,16,16,13,32,21,40,0.00,5,,163<br />
2002-3-4,23,18,12,23,14,4,100,79,48,1026,1021,1016,16,14,10,27,14,40,0.00,6,,317<br />
2002-3-5,21,16,11,13,9,5,71,62,53,1028,1026,1025,16,16,16,32,19,40,0.00,7,,21<br />
2002-3-6,21,20,19,19,17,13,100,85,68,1026,1024,1022,16,11,4,24,18,34,1.02,8,Rain,60<br />
2002-3-7,24,21,19,21,19,18,97,88,76,1022,1021,1020,16,14,2,24,11,,20.32,8,Rain-Thunderstorm,86<br />
2002-3-8,27,22,17,20,19,17,100,80,60,1022,1021,1020,16,16,8,26,8,,0.00,2,,53<br />
2002-3-9,27,23,20,20,19,18,90,77,62,1024,1022,1021,16,16,16,19,8,,0.00,3,,62<br />
2002-3-10,27,23,19,20,19,17,97,79,52,1023,1022,1020,16,16,16,24,8,,0.00,4,,15<br />
2002-3-11,27,23,20,19,18,17,93,74,54,1022,1020,1019,16,16,16,29,13,42,0.51,3,,61<br />
2002-3-12,28,25,22,21,20,17,91,75,53,1019,1017,1015,16,16,16,26,16,39,0.00,3,Rain,155<br />
2002-3-13,29,26,22,21,19,17,91,72,46,1016,1015,1014,16,16,13,27,13,35,0.00,4,,249<br />
2002-3-14,29,24,19,22,19,17,97,79,53,1019,1017,1015,16,16,16,21,6,,0.00,2,,131<br />
2002-3-15,28,24,22,22,21,20,96,77,63,1021,1019,1017,16,16,16,23,10,,0.00,2,,129<br />
2002-3-16,28,25,22,20,18,15,79,64,52,1021,1020,1019,16,16,16,23,14,,0.00,2,,93<br />
2002-3-17,28,24,21,21,19,17,84,71,58,1022,1021,1019,16,16,16,23,13,26,0.00,2,,85<br />
2002-3-18,28,26,23,21,19,17,87,72,58,1022,1020,1020,16,16,16,24,16,,0.00,3,,106<br />
2002-3-19,28,24,22,19,17,16,75,65,52,1020,1019,1017,16,16,16,24,16,32,0.00,3,,110<br />
2002-3-20,28,26,23,19,18,17,76,66,52,1020,1018,1017,16,16,16,24,19,34,0.00,2,,131<br />
2002-3-21,28,24,21,19,18,17,90,68,51,1019,1016,1014,16,16,16,19,8,39,0.00,2,,209<br />
2002-3-22,27,24,20,21,19,16,90,77,60,1019,1016,1015,16,16,16,26,10,39,0.00,6,,341<br />
2002-3-23,27,23,19,17,15,13,84,63,45,1021,1019,1017,16,16,16,27,14,34,0.00,5,,55<br />
2002-3-24,27,25,23,19,17,15,74,63,47,1021,1019,1018,16,16,16,27,19,35,0.00,4,,98<br />
2002-3-25,28,26,23,22,20,19,82,72,60,1020,1018,1017,16,16,16,26,18,,0.00,3,,104<br />
2002-3-26,29,26,22,22,21,19,90,77,58,1019,1017,1015,16,16,16,21,14,26,0.76,5,Rain-Thunderstorm,121<br />
2002-3-27,31,26,21,22,20,18,90,73,48,1017,1015,1014,16,16,16,23,8,,0.00,2,,290<br />
2002-3-28,31,26,20,21,19,16,93,77,43,1017,1015,1014,16,14,3,26,13,40,0.00,4,,342<br />
2002-3-29,29,26,22,21,19,16,87,72,47,1018,1017,1015,16,16,16,24,11,32,0.00,3,,109<br />
2002-3-30,28,26,23,20,19,16,82,69,58,1019,1017,1016,16,16,16,24,16,37,0.00,4,,120<br />
2002-3-31,29,26,23,21,19,17,82,69,56,1017,1016,1014,16,16,16,27,18,37,0.00,4,,143<br />
2002-4-1,30,26,21,22,21,18,100,81,48,1016,1015,1013,16,13,1,34,10,48,27.43,6,Fog-Rain,143<br />
2002-4-2,28,26,23,22,21,19,96,77,60,1018,1016,1014,16,16,16,23,6,29,0.25,5,Rain-Thunderstorm,142<br />
2002-4-3,29,26,21,21,19,18,90,73,49,1020,1018,1016,16,16,16,24,10,39,0.00,3,Thunderstorm,105<br />
2002-4-4,31,26,21,20,19,16,93,70,41,1021,1019,1017,16,16,16,21,6,27,0.00,1,,100<br />
2002-4-5,29,25,21,21,19,17,90,71,49,1019,1017,1015,16,16,11,19,11,27,0.00,3,,345<br />
2002-4-6,26,23,20,18,16,12,90,66,53,1020,1017,1015,16,16,16,26,14,34,0.00,4,,31<br />
2002-4-7,26,22,19,17,16,12,76,63,52,1023,1021,1019,16,16,16,39,19,52,0.00,5,Rain,69<br />
2002-4-8,27,24,22,17,16,15,64,60,52,1024,1023,1021,16,16,16,37,31,52,0.00,5,Rain,105<br />
2002-4-9,28,26,23,19,17,14,69,60,42,1024,1023,1022,16,16,16,37,24,47,0.00,3,Rain,115<br />
2002-4-10,28,26,23,20,17,16,84,63,49,1024,1022,1021,16,16,16,34,21,42,0.51,3,,114<br />
2002-4-11,28,25,23,19,18,17,73,66,54,1023,1022,1021,16,16,16,29,19,39,2.29,4,,107<br />
2002-4-12,27,24,23,19,18,17,76,66,56,1022,1020,1019,16,16,16,37,19,42,0.00,4,,115<br />
2002-4-13,28,25,23,20,17,16,79,65,50,1020,1019,1017,16,16,16,27,18,32,0.00,5,,109<br />
2002-4-14,28,24,22,21,19,19,91,73,58,1019,1018,1017,16,16,16,27,16,40,0.25,6,Rain,134<br />
2002-4-15,29,26,23,21,20,18,88,72,53,1020,1019,1017,16,16,16,23,14,,0.00,3,,113<br />
2002-4-16,29,26,23,22,21,19,91,73,58,1022,1021,1019,16,16,16,26,18,32,3.05,4,Rain,106<br />
2002-4-17,29,27,24,21,20,19,79,69,56,1023,1021,1020,16,16,16,26,21,35,0.00,3,,90<br />
2002-4-18,29,26,23,21,19,18,79,66,53,1022,1020,1019,16,16,16,26,18,32,0.00,3,,93<br />
2002-4-19,29,26,23,19,18,17,79,66,52,1021,1019,1018,16,16,16,26,16,35,0.00,2,,83<br />
2002-4-20,29,26,23,20,18,17,81,65,46,1019,1017,1016,16,16,16,24,13,32,0.00,2,,81<br />
2002-4-21,29,26,22,21,19,19,90,71,53,1018,1016,1015,16,16,16,23,10,27,0.00,3,,105<br />
2002-4-22,31,27,22,22,21,18,91,73,49,1018,1017,1015,16,16,16,21,5,29,0.00,2,,165<br />
2002-4-23,33,27,23,23,21,19,90,73,48,1018,1017,1015,16,16,11,23,10,,0.00,2,,190<br />
2002-4-24,31,28,25,23,22,19,84,72,61,1019,1017,1016,16,16,16,26,11,34,0.00,5,,61<br />
2002-4-25,29,27,24,21,19,18,74,64,54,1021,1019,1018,16,16,16,27,23,34,0.00,2,,94<br />
2002-4-26,29,26,23,19,18,17,76,65,53,1022,1020,1019,16,16,16,21,13,27,0.00,1,,117<br />
2002-4-27,29,27,24,20,19,17,79,64,54,1022,1021,1020,16,16,16,26,18,35,0.00,3,,106<br />
2002-4-28,29,27,24,21,19,18,82,67,55,1022,1020,1018,16,16,16,27,18,32,0.00,5,,112<br />
2002-4-29,32,27,22,21,20,17,91,71,40,1019,1016,1014,16,16,16,19,5,,0.00,6,,190<br />
2002-4-30,32,27,23,22,21,20,90,71,51,1017,1016,1015,16,16,16,21,10,,0.00,4,,202<br />
2002-5-1,32,27,23,23,22,20,85,72,55,1017,1016,1014,16,16,16,24,10,39,0.00,1,,181<br />
2002-5-2,32,28,24,23,22,21,90,73,53,1017,1016,1015,16,16,16,24,11,34,0.00,1,,159<br />
2002-5-3,31,28,25,23,22,21,89,74,59,1020,1017,1016,16,16,16,26,13,34,0.00,2,,125<br />
2002-5-4,31,28,25,23,22,20,88,73,57,1021,1019,1017,16,16,16,23,13,32,0.00,3,,115<br />
2002-5-5,31,28,25,23,22,21,88,72,59,1022,1021,1020,16,16,16,24,16,27,0.00,4,,105<br />
2002-5-6,31,28,26,23,21,19,77,68,56,1023,1021,1020,16,16,16,24,18,35,0.00,4,,84<br />
2002-5-7,31,28,26,22,21,20,79,67,53,1022,1020,1019,16,16,16,23,19,29,0.00,2,,99<br />
2002-5-8,30,27,25,22,20,17,79,65,48,1020,1019,1017,16,16,16,23,18,26,0.00,2,,101<br />
2002-5-9,31,27,24,22,20,19,79,66,56,1020,1019,1017,16,16,16,26,18,39,0.00,3,,106<br />
2002-5-10,31,28,25,22,20,18,74,64,49,1022,1020,1019,16,16,16,27,21,37,0.00,2,,96<br />
2002-5-11,31,28,26,22,21,19,79,67,55,1023,1022,1020,16,16,16,29,24,37,0.00,4,Rain,97<br />
2002-5-12,31,28,25,23,22,21,88,73,59,1023,1022,1021,16,16,16,29,26,37,0.25,4,Rain,100<br />
2002-5-13,31,28,25,22,21,21,79,69,55,1021,1018,1016,16,16,16,24,18,34,0.00,3,,137<br />
2002-5-14,33,28,24,23,22,19,91,72,48,1016,1014,1012,16,16,16,24,8,39,0.00,3,,217<br />
2002-5-15,32,27,23,24,23,22,100,86,59,1020,1017,1015,16,13,5,27,11,40,36.32,7,Rain-Thunderstorm,17<br />
2002-5-16,30,26,23,24,22,19,100,82,59,1021,1020,1019,16,14,5,37,13,50,16.00,6,Rain-Thunderstorm,96<br />
2002-5-17,31,28,26,22,22,20,79,70,57,1019,1017,1015,16,16,16,23,16,35,0.00,4,,127<br />
2002-5-18,33,28,24,24,22,19,89,71,48,1015,1013,1011,16,16,3,24,11,34,5.08,5,Rain-Thunderstorm,197<br />
2002-5-19,28,24,22,23,22,21,96,89,74,1015,1013,1011,16,13,1,40,11,58,34.29,8,Fog-Rain-Thunderstorm,244<br />
2002-5-20,30,24,20,23,21,18,100,85,51,1016,1014,1013,16,15,10,19,10,,13.97,7,Rain-Thunderstorm,8<br />
2002-5-21,31,26,22,23,22,18,94,84,51,1016,1015,1014,16,16,10,23,11,,7.37,7,Rain,37<br />
2002-5-22,28,24,22,22,20,18,84,76,65,1016,1015,1014,16,16,16,24,14,37,0.76,7,Rain,35<br />
2002-5-23,29,25,22,19,18,17,84,65,54,1017,1016,1014,16,16,16,32,16,42,0.00,4,,48<br />
2002-5-24,29,26,24,19,18,16,71,62,49,1018,1017,1016,16,16,16,32,21,39,0.00,3,,72<br />
2002-5-25,28,26,23,18,17,16,66,60,54,1018,1017,1016,16,16,16,24,19,32,0.00,5,,75<br />
2002-5-26,29,27,24,22,20,17,79,69,60,1017,1015,1014,16,16,16,27,19,39,0.00,6,,70<br />
2002-5-27,30,27,25,22,21,20,84,72,58,1014,1013,1012,16,16,14,29,19,40,0.00,5,Rain,81<br />
2002-5-28,29,24,22,23,21,18,94,82,56,1013,1012,1011,16,11,1,27,18,42,36.32,6,Fog-Rain-Thunderstorm,72<br />
2002-5-29,31,27,23,23,21,19,84,73,57,1012,1010,1009,16,16,16,24,8,26,0.00,3,,71<br />
2002-5-30,32,28,25,23,23,21,88,78,57,1011,1009,1008,16,16,16,21,6,,0.00,4,Rain,122<br />
2002-5-31,30,27,23,24,22,20,94,80,65,1012,1009,1008,16,15,0,21,13,,16.26,6,Rain-Thunderstorm,128<br />
2002-6-1,32,27,23,24,23,22,97,79,61,1012,1011,1010,16,16,16,21,8,,0.00,4,Rain,62<br />
2002-6-2,33,28,24,24,22,20,94,74,50,1014,1012,1011,16,16,16,19,6,29,0.25,5,,149<br />
2002-6-3,33,29,25,25,23,21,84,72,52,1015,1014,1013,16,16,16,21,5,,0.00,5,,167<br />
2002-6-4,32,29,26,23,23,22,81,71,59,1016,1015,1014,16,16,16,23,11,,0.00,6,,109<br />
2002-6-5,31,28,27,23,22,22,79,71,63,1016,1015,1014,16,16,16,24,16,,0.00,7,,102<br />
2002-6-6,31,27,23,24,22,20,94,75,61,1014,1013,1012,16,14,1,21,10,32,33.02,6,Rain-Thunderstorm,114<br />
2002-6-7,32,28,24,24,22,21,91,79,57,1016,1014,1012,16,16,16,24,6,,1.27,5,Rain-Thunderstorm,261<br />
2002-6-8,27,26,24,24,23,22,94,88,79,1017,1015,1013,16,15,8,19,5,,7.37,6,Rain,34<br />
2002-6-9,31,27,24,23,22,21,94,73,55,1016,1014,1013,16,16,16,26,13,35,0.00,4,,58<br />
2002-6-10,31,26,23,23,22,21,90,77,63,1014,1013,1012,16,14,1,47,16,52,18.29,5,Fog-Rain-Thunderstorm,99<br />
2002-6-11,27,25,23,23,23,21,100,90,74,1014,1013,1012,16,13,1,34,13,42,37.08,7,Rain,131<br />
2002-6-12,29,27,24,24,23,23,94,87,69,1014,1013,1012,16,15,3,16,8,26,5.59,7,Rain,182<br />
2002-6-13,29,27,24,24,23,23,91,84,69,1014,1013,1011,16,15,10,26,13,37,1.52,7,Rain,178<br />
2002-6-14,29,26,23,25,24,22,94,85,69,1015,1013,1012,16,16,10,34,16,40,1.52,7,Rain-Thunderstorm,226<br />
2002-6-15,27,24,23,25,23,22,100,93,85,1015,1014,1012,16,9,0,29,13,50,70.10,8,Fog-Rain,230<br />
2002-6-16,32,27,22,24,23,21,97,78,61,1016,1015,1013,16,16,16,27,10,37,0.00,6,,195<br />
2002-6-17,31,27,23,25,24,20,94,82,65,1016,1015,1013,16,16,16,37,13,47,1.52,6,Thunderstorm,173<br />
2002-6-18,31,26,23,24,23,19,93,81,69,1018,1016,1014,16,13,1,34,14,39,18.03,6,Rain-Thunderstorm,133<br />
2002-6-19,32,27,23,25,23,21,94,79,61,1020,1019,1017,16,16,14,32,13,,10.67,6,Rain,98<br />
2002-6-20,29,26,22,24,23,20,91,81,69,1020,1019,1017,16,16,10,29,14,39,8.64,8,Rain-Thunderstorm,111<br />
2002-6-21,26,23,22,23,22,20,97,92,82,1020,1018,1016,16,11,1,23,11,32,36.32,8,Rain,125<br />
2002-6-22,28,27,25,25,24,22,90,84,79,1019,1017,1015,16,16,16,23,14,34,2.29,8,Rain,126<br />
2002-6-23,31,27,24,26,23,21,97,84,69,1021,1019,1017,16,16,16,24,11,39,6.86,7,Rain,117<br />
2002-6-24,31,27,24,25,23,21,94,81,67,1021,1019,1018,16,16,11,37,10,42,10.41,7,Rain-Thunderstorm,135<br />
2002-6-25,29,27,24,24,23,22,94,83,72,1021,1020,1018,16,16,16,14,10,,0.76,7,Rain,119<br />
2002-6-26,28,24,22,24,22,22,100,88,74,1022,1021,1019,16,11,1,19,6,,106.17,7,Fog-Rain-Thunderstorm,119<br />
2002-6-27,30,27,24,24,23,22,96,80,63,1020,1019,1017,16,16,16,26,6,,0.25,5,,122<br />
2002-6-28,29,27,24,24,23,22,88,79,69,1020,1019,1018,16,16,16,21,6,,0.00,6,Rain,118<br />
2002-6-29,31,28,26,24,23,23,90,76,63,1021,1020,1019,16,16,16,23,10,,0.00,6,Rain,102<br />
2002-6-30,28,26,23,24,23,22,96,83,74,1022,1020,1019,16,15,5,23,13,,13.46,7,Rain,109<br />
2002-7-1,29,26,23,24,23,21,97,90,74,1020,1019,1018,16,13,2,19,8,29,28.96,8,Rain-Thunderstorm,79<br />
2002-7-2,31,26,22,24,22,21,100,84,67,1019,1018,1016,16,15,1,24,5,37,35.31,5,Fog-Rain-Thunderstorm,158<br />
2002-7-3,32,28,24,24,23,22,94,80,59,1018,1017,1015,16,16,14,29,5,50,2.03,4,Rain-Thunderstorm,198<br />
2002-7-4,31,27,23,24,23,22,94,80,63,1018,1017,1016,16,15,5,21,5,39,8.64,4,Rain,150<br />
2002-7-5,33,29,25,24,23,19,94,77,56,1018,1017,1016,16,12,2,24,5,34,6.86,5,Rain-Thunderstorm,137<br />
2002-7-6,30,27,23,25,23,22,97,79,69,1017,1016,1015,16,16,10,16,5,,10.67,6,Rain-Thunderstorm,137<br />
2002-7-7,31,27,23,24,23,22,100,79,63,1019,1017,1016,16,16,8,24,8,,12.19,6,Rain-Thunderstorm,106<br />
2002-7-8,31,27,23,24,23,22,100,85,61,1021,1019,1017,16,13,1,32,13,37,77.47,7,Rain-Thunderstorm,108<br />
2002-7-9,32,27,22,24,23,21,94,82,62,1021,1019,1018,16,14,3,24,10,37,10.16,8,Rain-Thunderstorm,127<br />
2002-7-10,29,24,21,24,22,20,100,90,68,1021,1019,1017,16,12,2,27,11,48,32.00,7,Rain-Thunderstorm,119<br />
2002-7-11,31,27,23,24,23,22,94,85,66,1019,1017,1016,16,14,2,48,8,55,20.32,5,Rain-Thunderstorm,103<br />
2002-7-12,31,26,22,26,24,21,100,83,69,1017,1016,1014,16,16,5,23,6,37,12.70,4,Rain-Thunderstorm,154<br />
2002-7-13,32,28,24,25,24,22,97,79,65,1018,1016,1014,16,16,16,24,10,32,0.25,3,Thunderstorm,162<br />
2002-7-14,34,29,26,26,24,23,93,76,55,1019,1018,1017,16,16,16,16,8,,0.00,3,,177<br />
2002-7-15,32,29,27,26,24,23,88,77,67,1020,1019,1018,16,16,11,16,6,,0.25,5,Rain-Thunderstorm,154<br />
2002-7-16,33,29,27,25,24,24,85,74,65,1020,1019,1018,16,16,16,19,8,,0.00,4,Thunderstorm,135<br />
2002-7-17,34,30,27,26,24,23,94,79,57,1020,1018,1016,16,15,2,21,6,34,10.16,4,Rain-Thunderstorm,213<br />
2002-7-18,32,29,26,26,24,22,94,80,70,1017,1017,1016,16,16,16,19,6,29,0.25,4,Rain-Thunderstorm,213<br />
2002-7-19,32,29,26,24,23,22,88,73,59,1019,1017,1016,16,16,16,19,10,29,0.00,4,,174<br />
2002-7-20,32,29,26,24,23,23,85,72,61,1021,1019,1017,16,16,16,19,5,,0.00,4,,135<br />
2002-7-21,32,29,27,24,23,22,85,71,57,1020,1019,1017,16,16,16,23,10,34,0.00,6,,134<br />
2002-7-22,32,29,27,24,23,21,82,68,53,1021,1019,1017,16,16,16,23,11,27,0.00,7,,134<br />
2002-7-23,32,30,28,24,23,22,82,70,54,1021,1020,1019,16,16,16,23,16,,0.51,5,,115<br />
2002-7-24,31,27,25,26,24,22,89,80,74,1021,1020,1018,16,14,1,26,14,47,18.54,6,Rain-Thunderstorm,114<br />
2002-7-25,31,28,26,26,25,24,94,80,69,1021,1020,1018,16,15,2,42,13,50,10.67,6,Rain-Thunderstorm,128<br />
2002-7-26,32,29,27,25,24,23,90,75,63,1022,1020,1019,16,16,16,26,11,35,0.00,4,Rain,113<br />
2002-7-27,32,30,28,24,24,23,82,71,61,1021,1020,1019,16,16,16,21,13,27,0.00,3,,117<br />
2002-7-28,33,30,27,24,24,22,82,70,54,1021,1020,1019,16,16,16,23,16,,0.00,3,,111<br />
2002-7-29,33,29,25,24,23,22,89,72,59,1021,1020,1019,16,16,16,23,16,40,0.25,5,Rain,109<br />
2002-7-30,33,30,28,25,24,23,79,71,63,1021,1020,1019,16,16,16,23,14,,0.00,6,Rain,108<br />
2002-7-31,33,29,26,26,25,23,91,79,65,1020,1017,1015,16,16,11,23,8,,3.56,6,Rain-Thunderstorm,113<br />
2002-8-1,35,30,26,25,22,17,88,66,41,1016,1014,1012,16,15,5,21,8,34,29.72,4,Rain-Thunderstorm,237<br />
2002-8-2,34,29,26,25,23,19,93,76,54,1015,1013,1012,16,14,1,19,8,50,16.76,6,Rain-Thunderstorm,202<br />
2002-8-3,33,28,24,26,24,21,97,79,61,1018,1016,1014,16,16,10,23,6,35,9.65,4,Rain,184<br />
2002-8-4,33,29,26,26,24,22,90,72,53,1020,1018,1016,16,16,16,21,8,,0.00,3,,135<br />
2002-8-5,33,29,27,25,24,22,87,75,55,1018,1016,1015,16,16,11,14,5,,8.64,4,Rain,349<br />
2002-8-6,33,28,24,24,22,20,89,72,55,1015,1013,1011,16,15,3,27,6,42,5.59,6,Rain-Thunderstorm,271<br />
2002-8-7,31,27,22,26,23,19,100,85,63,1014,1012,1011,16,13,2,26,10,40,19.30,7,Rain,293<br />
2002-8-8,31,27,23,24,23,21,100,79,61,1016,1014,1013,16,14,6,19,6,,1.52,4,Rain,89<br />
2002-8-9,32,28,24,24,22,20,96,71,52,1017,1016,1014,16,15,3,24,16,32,12.19,6,Rain,59<br />
2002-8-10,31,28,26,24,22,20,79,71,61,1017,1016,1015,16,16,16,23,14,,0.00,6,,69<br />
2002-8-11,32,28,26,25,24,22,94,83,70,1018,1017,1015,16,16,16,13,5,,0.25,6,Rain-Thunderstorm,102<br />
