KST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-3-18,13,7,2,4,2,-3,100,67,35,1024,1022,1019,10,10,10,23,11,,0.00,2,,303<br />
2003-3-19,14,9,4,4,0,-3,93,57,33,1023,1021,1020,10,10,10,19,10,,0.00,2,,6<br />
2003-3-20,14,8,2,3,2,1,93,66,41,1024,1023,1022,10,10,10,23,10,,0.00,3,,54<br />
2003-3-21,15,8,2,3,2,1,100,64,41,1026,1024,1022,10,10,10,23,10,,0.00,4,,47<br />
2003-3-22,16,12,7,3,2,0,76,55,36,1027,1025,1023,10,10,10,32,18,,0.00,3,,47<br />
2003-3-23,16,9,3,6,4,2,93,71,42,1027,1024,1022,10,10,10,29,8,,0.00,6,,250<br />
2003-3-24,17,11,5,9,5,3,87,69,42,1022,1018,1015,10,10,10,27,6,,0.00,2,,275<br />
2003-3-25,18,12,6,8,4,0,100,64,30,1020,1017,1015,10,9,6,16,6,,0.00,1,,324<br />
2003-3-26,18,11,5,7,3,-1,81,54,31,1021,1019,1015,9,8,6,34,10,,0.00,0,,239<br />
2003-3-27,18,13,8,11,4,-6,94,61,23,1014,1010,1007,10,8,4,27,14,,0.00,5,Rain,278<br />
2003-3-28,15,9,4,4,0,-4,75,54,34,1015,1013,1010,,,,27,11,,0.00,,,275<br />
2003-3-29,16,11,6,6,3,0,81,63,36,1014,1012,1010,10,9,9,26,8,,0.00,1,,282<br />
2003-3-30,18,13,8,9,6,3,82,64,49,1016,1015,1013,10,10,10,23,8,,0.00,1,,217<br />
2003-3-31,18,16,13,15,13,8,94,82,67,1015,1012,1011,10,6,1,27,8,,0.00,7,Rain,158<br />
2003-4-1,16,13,12,11,6,-1,88,64,31,1014,1013,1011,10,8,4,27,24,,0.00,7,,50<br />
2003-4-2,15,13,11,6,3,-1,67,53,34,1015,1013,1011,10,10,10,34,24,,0.00,7,,40<br />
2003-4-3,17,13,10,5,4,2,71,56,39,1015,1014,1012,10,10,10,27,23,,0.00,2,,46<br />
2003-4-4,14,12,10,9,5,1,94,65,44,1014,1013,1012,10,10,8,34,14,,0.00,5,Rain,12<br />
2003-4-5,17,11,5,16,3,0,94,59,32,1017,1015,1007,10,9,4,26,11,,0.00,2,Rain,317<br />
2003-4-6,21,13,5,9,4,0,100,64,27,1018,1016,1015,,,,24,8,,0.00,,,307<br />
2003-4-7,18,12,6,12,8,5,94,74,42,1018,1014,1005,10,9,6,29,10,,0.00,5,Rain,180<br />
2003-4-8,17,13,8,12,8,4,93,72,45,1015,1007,1000,10,9,6,29,19,,0.00,5,Rain,296<br />
2003-4-9,14,11,8,8,6,4,93,75,55,1026,1019,1016,10,9,6,34,11,,0.00,5,,12<br />
2003-4-10,16,10,5,4,3,1,93,63,39,1028,1026,1024,10,10,10,24,11,,0.00,1,,67<br />
2003-4-11,15,12,10,15,11,5,100,88,71,1024,1015,1009,10,5,1,23,6,,0.00,8,Fog-Rain,239<br />
2003-4-12,20,17,13,14,13,11,100,85,60,1009,1008,1005,10,4,0,26,8,,0.00,7,Fog,257<br />
2003-4-13,22,16,10,8,4,0,76,48,23,1013,1011,1009,9,9,9,19,11,,0.00,,,323<br />
2003-4-14,21,17,12,10,5,0,82,52,25,1015,1014,1012,10,10,9,23,8,,0.00,1,,264<br />
2003-4-15,22,16,9,10,7,3,93,64,29,1022,1018,1015,10,9,8,26,10,,0.00,0,,334<br />
2003-4-16,22,14,8,11,7,3,93,64,29,1024,1022,1021,9,9,9,24,6,,0.00,0,,209<br />
2003-4-17,22,16,10,14,12,7,94,73,53,1022,1021,1018,10,10,10,27,10,,0.00,4,,204<br />
2003-4-18,21,17,14,16,14,12,94,81,60,1020,1014,1009,10,9,2,29,10,,0.00,7,Rain,195<br />
2003-4-19,18,14,12,17,12,8,94,84,72,1013,1010,1006,10,8,2,32,19,,0.00,8,Rain,120<br />
2003-4-20,15,13,11,12,10,9,94,84,72,1015,1013,1012,10,9,6,13,8,,0.00,8,Rain,341<br />
2003-4-21,19,14,10,10,6,4,94,62,40,1028,1022,1015,10,10,10,34,16,,0.00,4,,13<br />
2003-4-22,18,13,9,8,6,4,76,59,42,1027,1023,1019,10,10,10,26,14,,0.00,4,,87<br />
2003-4-23,14,12,11,13,12,9,100,93,72,1019,1014,1011,10,3,1,11,5,,0.00,8,Rain,329<br />
2003-4-24,20,17,13,13,12,10,94,81,52,1014,1013,1012,10,7,4,19,8,,0.00,7,Rain,128<br />
2003-4-25,17,14,13,14,13,10,94,90,63,1014,1006,1001,10,4,2,23,8,,0.00,8,Rain,33<br />
2003-4-26,19,16,13,14,12,10,94,80,59,1016,1013,1008,10,8,4,29,10,,0.00,4,Rain,201<br />
2003-4-27,23,17,11,13,12,10,100,70,44,1018,1017,1016,9,7,6,32,10,,0.00,0,,202<br />
2003-4-28,23,17,12,13,11,6,94,65,33,1021,1020,1018,9,9,9,27,8,,0.00,,,267<br />
2003-4-29,19,16,13,17,14,9,94,85,68,1019,1010,1002,9,6,1,40,13,,0.00,8,Rain,209<br />
2003-4-30,21,18,15,15,10,4,94,65,37,1015,1011,1006,10,10,10,27,11,,0.00,7,Rain,280<br />
2003-5-1,20,15,10,10,6,3,77,54,37,1019,1016,1005,,,,32,11,,0.00,,,214<br />
2003-5-2,22,16,10,13,10,8,94,67,52,1018,1015,1013,9,7,2,32,10,,0.00,0,,239<br />
2003-5-3,24,18,12,15,12,10,88,72,47,1015,1014,1012,9,7,6,32,10,,0.00,0,,241<br />
2003-5-4,22,18,14,13,12,7,94,77,38,1015,1014,1013,9,8,6,19,5,,0.00,,,292<br />
2003-5-5,24,18,13,13,11,9,88,66,44,1016,1014,1012,9,8,6,26,14,,0.00,0,,92<br />
2003-5-6,20,18,16,17,14,11,94,82,64,1013,1010,1009,8,4,2,19,8,,0.00,8,Rain,104<br />
2003-5-7,21,18,15,21,19,13,100,94,83,1009,1004,999,4,2,1,27,8,,0.00,8,Fog-Rain-Thunderstorm,197<br />
2003-5-8,14,12,11,12,9,4,100,80,51,1019,1011,1003,10,9,4,35,24,,0.00,8,Rain,38<br />
2003-5-9,19,13,7,8,4,1,93,60,30,1021,1020,1019,10,10,10,19,8,,0.00,1,,42<br />
2003-5-10,20,14,8,10,6,-1,81,56,30,1020,1019,1017,,,,23,10,,0.00,,,70<br />
2003-5-11,23,17,10,12,9,5,82,61,43,1020,1018,1017,10,10,9,19,6,,0.00,3,,57<br />
2003-5-12,22,18,15,15,13,12,88,73,56,1022,1021,1020,10,8,6,23,8,,0.00,4,,224<br />
2003-5-13,24,19,15,15,14,13,94,71,53,1020,1018,1016,10,8,4,21,8,,0.00,7,,81<br />
2003-5-14,21,18,16,19,16,14,94,86,68,1016,1011,1009,10,8,6,29,14,,0.00,8,Rain,60<br />
2003-5-15,19,17,16,14,13,11,88,76,68,1013,1009,1007,10,10,8,32,23,,0.00,7,Rain,29<br />
2003-5-16,23,19,15,11,8,5,77,55,36,1015,1013,1012,10,9,8,27,19,,0.00,2,,48<br />
2003-5-17,25,18,12,18,6,4,94,48,28,1013,1010,1006,2,2,2,23,10,,0.00,8,Rain,59<br />
2003-5-18,24,18,13,18,11,8,94,63,41,1010,1008,1006,9,6,2,23,8,,0.00,8,Rain,206<br />
2003-5-19,24,19,14,15,13,10,88,69,47,1011,1010,1009,8,6,4,24,8,,0.00,2,,281<br />
2003-5-20,25,20,15,15,14,12,94,71,44,1013,1011,1010,8,5,2,23,8,,0.00,5,Rain-Thunderstorm,311<br />
2003-5-21,25,19,13,15,13,11,94,71,44,1016,1014,1013,6,4,2,19,8,,0.00,1,,340<br />
2003-5-22,25,20,16,16,12,7,94,67,32,1015,1015,1013,9,4,1,16,8,,0.00,6,,332<br />
2003-5-23,25,19,13,14,11,9,82,62,38,1017,1015,1014,9,7,6,27,8,,0.00,0,,261<br />
2003-5-24,23,19,16,17,14,13,83,74,60,1016,1014,1012,8,6,2,27,11,,0.00,7,Rain,60<br />
2003-5-25,20,18,17,17,15,14,94,85,73,1012,1009,1008,8,5,4,37,26,39,0.00,8,Rain-Thunderstorm,73<br />
2003-5-26,21,19,17,17,16,14,94,83,68,1012,1010,1008,10,9,6,24,19,,0.00,7,Rain,41<br />
2003-5-27,26,20,15,14,13,13,94,66,44,1015,1013,1011,10,10,9,24,10,,0.00,4,,26<br />
2003-5-28,27,21,16,16,14,13,83,64,45,1015,1013,1005,10,9,8,26,14,,0.00,3,Rain,59<br />
2003-5-29,26,23,21,16,15,14,69,61,51,1014,1012,1011,10,10,10,19,14,,0.00,6,,110<br />
2003-5-30,21,19,18,17,17,16,88,85,78,1010,1007,1004,9,6,2,35,18,,0.00,8,Rain,45<br />
2003-5-31,24,21,18,16,15,14,83,73,53,1005,1001,998,10,10,9,42,27,66,0.00,7,Rain,29<br />
2003-6-1,24,19,15,16,14,13,100,82,57,1008,1007,1005,10,4,0,26,6,,0.00,5,Fog,153<br />
2003-6-2,24,20,16,17,15,13,94,75,57,1012,1009,1007,10,8,2,26,8,,0.00,2,,113<br />
2003-6-3,26,20,14,14,9,3,77,54,23,1014,1012,1009,9,9,9,19,8,,0.00,0,,56<br />
2003-6-4,26,20,14,15,11,10,82,58,36,1011,1008,1006,10,10,9,23,11,,0.00,6,,268<br />
2003-6-5,29,22,16,16,14,11,83,60,35,1009,1008,1007,9,8,6,29,10,,0.00,0,,183<br />
2003-6-6,25,21,17,18,15,14,94,74,53,1009,1008,1006,9,4,1,29,10,,0.00,5,Fog,184<br />
2003-6-7,26,21,17,18,15,12,88,68,47,1012,1009,1008,10,7,4,27,10,,0.00,1,,194<br />
2003-6-8,28,22,17,17,14,8,88,58,35,1014,1013,1012,9,7,6,23,8,,0.00,0,,103<br />
2003-6-9,29,24,19,15,13,10,73,51,35,1014,1012,1010,10,10,9,26,14,,0.00,5,,52<br />
2003-6-10,26,23,21,16,15,14,68,61,54,1010,1008,1007,10,10,9,24,18,,0.00,7,,42<br />
2003-6-11,26,23,20,17,16,15,78,64,54,1008,1007,1005,10,9,6,21,16,,0.00,7,Rain,50<br />
2003-6-12,23,21,20,21,19,17,94,86,78,1005,1000,997,10,5,2,21,11,,0.00,7,Rain,45<br />
2003-6-13,28,24,20,20,17,14,94,68,42,1007,1004,1001,10,10,9,26,8,,0.00,6,,273<br />
2003-6-14,26,22,19,18,16,14,88,69,47,1008,1007,1004,10,9,6,27,11,,0.00,7,Rain,210<br />
2003-6-15,25,21,17,18,16,14,88,70,53,1010,1009,1008,10,9,8,23,8,,0.00,2,,215<br />
2003-6-16,25,22,19,19,17,16,94,75,61,1013,1011,1010,9,6,2,14,8,,0.00,7,,218<br />
2003-6-17,27,22,18,18,17,15,94,73,51,1013,1012,1010,10,5,2,14,5,,0.00,6,,299<br />
2003-6-18,24,22,20,19,18,17,94,81,65,1011,1009,1008,8,6,4,19,8,,0.00,8,Rain,213<br />
2003-6-19,24,22,21,22,20,19,100,90,78,1007,997,987,10,6,2,50,18,74,0.00,8,Rain,18<br />
2003-6-20,26,22,19,22,19,16,88,79,65,1010,1007,1003,10,8,6,29,10,,0.00,1,,215<br />
2003-6-21,27,23,20,20,18,18,88,73,58,1012,1011,1009,10,7,2,26,10,,0.00,5,,213<br />
2003-6-22,28,26,23,20,19,17,83,72,61,1011,1009,1008,9,6,2,23,10,,0.00,6,,208<br />
2003-6-23,23,22,21,20,19,17,88,81,73,1008,1002,997,8,5,2,23,10,,0.00,8,Rain,156<br />
2003-6-24,28,24,21,19,18,16,83,69,54,998,996,995,10,9,4,35,14,,0.00,5,,233<br />
2003-6-25,26,23,20,18,16,14,78,65,51,1002,999,998,10,10,9,24,14,,0.00,4,,238<br />
2003-6-26,26,22,19,19,18,16,88,72,54,1008,1006,1003,9,8,6,23,8,,0.00,4,,216<br />
2003-6-27,24,22,20,22,20,17,94,90,73,1007,1002,997,6,3,1,29,11,,0.00,8,Rain,122<br />
2003-6-28,24,22,21,21,19,17,88,81,73,1007,1002,997,10,9,8,23,14,,0.00,7,Rain,188<br />
2003-6-29,27,23,21,20,19,18,88,76,61,1008,1007,1005,10,9,6,27,8,,0.00,6,,215<br />
2003-6-30,24,22,20,21,19,17,94,83,69,1008,1007,1006,10,8,4,14,6,,0.00,8,Rain,224<br />
2003-7-1,26,22,19,19,18,15,94,79,51,1010,1007,1006,10,6,2,21,8,,0.00,6,Rain,14<br />
2003-7-2,27,22,18,18,17,17,94,74,54,1013,1012,1011,10,8,6,19,8,,0.00,4,Rain,100<br />
2003-7-3,26,23,21,22,21,19,94,87,69,1010,1002,999,10,6,1,48,23,,0.00,8,Fog-Rain-Thunderstorm,184<br />
2003-7-4,24,22,20,19,17,16,88,80,65,1009,1007,1006,10,9,6,16,10,,0.00,8,Rain,160<br />
2003-7-5,23,21,19,20,19,16,94,86,78,1008,1005,1004,9,6,1,16,8,,0.00,8,Rain-Thunderstorm,8<br />
2003-7-6,24,22,20,22,21,19,94,91,88,1008,1006,1003,4,3,1,19,6,,0.00,8,Rain,161<br />
2003-7-7,23,22,21,21,19,19,94,84,78,1011,1009,1006,8,7,4,16,8,,0.00,8,Rain,85<br />
2003-7-8,24,22,21,20,19,18,88,83,73,1011,1011,1010,8,7,4,11,6,,0.00,8,Rain,102<br />
2003-7-9,27,24,22,23,22,20,94,89,79,1011,1008,1006,8,3,0,29,11,,0.00,8,Fog-Rain,193<br />
2003-7-10,26,24,23,23,22,20,94,87,78,1007,1006,1003,10,7,2,27,16,,0.00,8,Rain,209<br />
2003-7-11,27,23,21,23,21,20,100,90,74,1009,1006,1005,10,5,1,19,8,,0.00,8,Rain-Thunderstorm,87<br />
2003-7-12,23,21,20,20,19,19,94,84,78,1010,1009,1003,6,5,2,19,8,,0.00,8,Rain,43<br />
2003-7-13,22,21,20,20,18,16,94,88,73,1008,1004,1003,10,6,2,19,10,,0.00,8,Rain,54<br />
2003-7-14,26,22,19,17,17,16,88,70,54,1008,1006,1005,10,10,10,19,11,,0.00,6,,29<br />
2003-7-15,26,23,20,17,17,15,83,69,54,1010,1008,1006,10,10,10,23,11,,0.00,6,,40<br />
2003-7-16,27,23,19,16,16,15,83,65,51,1012,1010,1009,10,10,10,21,11,,0.00,4,,50<br />
2003-7-17,25,21,18,18,16,14,88,72,50,1012,1011,1009,10,10,6,19,11,,0.00,6,Rain,72<br />
2003-7-18,26,23,20,23,21,19,94,87,69,1008,1002,999,10,5,1,37,18,,0.00,7,Fog-Rain-Thunderstorm,164<br />
2003-7-19,28,24,21,23,20,19,88,74,58,1008,1006,1003,10,8,6,32,13,,0.00,3,,205<br />
2003-7-20,28,26,23,23,22,19,94,81,61,1010,1008,1007,10,8,2,29,8,,0.00,7,Rain-Thunderstorm,217<br />
2003-7-21,29,24,21,21,20,2,94,78,27,1013,1011,1009,10,6,1,23,6,,0.00,6,Fog,19<br />
2003-7-22,27,24,23,24,22,19,94,82,65,1014,1012,1011,6,3,0,16,8,,0.00,8,Fog-Rain,169<br />
2003-7-23,31,27,23,24,23,20,94,82,62,1011,1008,1007,10,9,2,29,16,,0.00,6,Rain-Thunderstorm,196<br />
2003-7-24,26,23,22,21,20,19,88,76,69,1013,1012,1010,10,9,6,16,10,,0.00,7,,179<br />
2003-7-25,24,23,23,21,20,19,88,82,73,1013,1012,1011,10,9,6,14,10,,0.00,8,Rain,71<br />
2003-7-26,26,23,22,19,18,16,83,71,57,1014,1013,1011,10,10,10,26,13,,0.00,6,,45<br />
2003-7-27,26,23,21,18,17,16,78,68,54,1014,1012,1011,10,10,10,19,11,,0.00,6,,35<br />
2003-7-28,28,24,20,21,19,17,88,74,51,1012,1009,1007,10,10,6,19,8,,0.00,6,Rain,228<br />
2003-7-29,31,27,23,23,22,19,94,83,58,1006,1002,1000,10,5,1,21,8,,0.00,8,Rain,179<br />
2003-7-30,29,26,22,19,18,12,78,63,47,1007,1005,1004,10,10,9,27,18,,0.00,5,,60<br />
2003-7-31,29,24,21,18,18,17,83,67,51,1008,1007,1006,10,10,10,21,11,,0.00,3,,65<br />
2003-8-1,28,24,22,22,19,17,94,71,58,1008,1006,1005,10,9,8,21,8,,0.00,5,,230<br />
2003-8-2,30,26,21,23,21,19,94,77,55,1008,1007,1006,10,9,6,26,8,,0.00,1,,219<br />
2003-8-3,31,28,25,24,23,22,89,78,62,1009,1008,1008,10,8,2,26,8,,0.00,3,,207<br />
2003-8-4,33,29,25,24,23,21,89,74,55,1011,1009,1008,10,9,2,29,8,47,0.00,3,Rain-Thunderstorm,240<br />
2003-8-5,31,27,24,22,22,18,89,72,48,1012,1011,1009,10,7,4,16,10,,0.00,5,,96<br />
2003-8-6,31,26,22,25,22,20,94,75,62,1010,1009,1007,9,8,6,26,8,,0.00,2,,211<br />
2003-8-7,26,23,21,25,22,19,100,90,78,1007,1005,1002,10,6,1,29,8,,0.00,7,Fog-Rain-Thunderstorm,229<br />
2003-8-8,30,25,20,20,18,16,94,69,45,1001,996,993,10,9,6,32,13,,0.00,3,,9<br />
2003-8-9,30,25,20,21,18,17,88,66,45,1002,997,994,10,10,9,24,8,,0.00,2,,236<br />
2003-8-10,30,27,23,23,22,21,88,75,62,1004,1003,1002,10,9,6,27,8,,0.00,6,,218<br />
2003-8-11,26,24,23,23,21,12,94,83,44,1007,1005,1004,10,6,2,11,6,,0.00,8,Rain,319<br />
2003-8-12,30,27,23,21,19,15,88,68,40,1012,1010,1008,10,8,6,16,8,,0.00,7,,330<br />
2003-8-13,26,23,21,18,18,16,83,70,57,1013,1012,1011,10,10,10,14,10,,0.00,8,,29<br />
2003-8-14,30,26,22,19,17,15,78,62,40,1012,1011,1010,10,10,10,34,16,,0.00,4,Rain,28<br />
2003-8-15,29,26,22,18,17,15,73,61,42,1015,1013,1012,10,10,10,32,19,,0.00,4,,46<br />
2003-8-16,26,23,22,20,18,17,88,71,57,1015,1014,1013,10,9,6,24,18,,0.00,7,Rain,52<br />
2003-8-17,26,23,22,20,19,17,88,76,61,1016,1015,1014,10,10,9,23,10,,0.00,8,Rain,24<br />
