CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-2-27,-8,-13,-18,-13,-16,-19,92,82,58,1025,1023,1021,24,24,24,23,16,,0.00,1,,342<br />
2002-2-28,-16,-22,-28,-20,-27,-35,85,63,43,1036,1033,1025,24,24,24,23,16,,0.00,1,,356<br />
2002-3-1,-15,-22,-30,-26,-29,-33,76,59,39,1034,1033,1033,24,24,24,27,14,39,0.00,0,,295<br />
2002-3-2,-13,-21,-28,-23,-26,-31,84,61,40,1037,1036,1033,24,24,24,16,10,,0.00,0,,269<br />
2002-3-3,0,-11,-22,-4,-15,-26,93,75,56,1035,1020,1009,24,18,2,45,18,53,0.00,7,Snow,230<br />
2002-3-4,-3,-11,-18,-6,-12,-21,93,82,67,1024,1019,1014,24,24,19,29,19,32,0.00,6,Snow,4<br />
2002-3-5,-17,-19,-22,-20,-23,-27,85,69,56,1033,1029,1024,24,24,24,24,16,,0.00,6,Snow,357<br />
2002-3-6,-15,-22,-29,-23,-27,-33,77,63,47,1036,1033,1030,24,24,24,16,11,,0.00,1,,307<br />
2002-3-7,-15,-19,-23,-19,-22,-26,85,72,47,1030,1028,1027,24,14,2,19,6,,0.00,7,Snow,55<br />
2002-3-8,-15,-21,-28,-17,-23,-32,92,78,61,1031,1028,1027,24,12,1,16,6,,0.00,4,Fog-Snow,303<br />
2002-3-9,-12,-21,-31,-20,-27,-35,77,64,44,1036,1033,1030,24,24,24,19,14,,0.00,0,,261<br />
2002-3-10,-13,-19,-25,-16,-22,-28,92,76,61,1035,1028,1022,24,18,2,23,13,,0.00,5,Snow,114<br />
2002-3-11,-11,-18,-24,-12,-19,-27,92,80,53,1022,1016,1003,24,20,3,32,14,39,0.00,5,Snow,101<br />
2002-3-12,-9,-11,-14,-11,-13,-15,100,87,73,1015,1006,998,24,18,2,29,19,29,0.00,6,Snow,346<br />
2002-3-13,-10,-16,-21,-12,-16,-21,100,94,79,1024,1020,1016,24,16,2,16,8,,0.00,5,Snow,39<br />
2002-3-14,-6,-12,-18,-12,-14,-18,100,81,58,1025,1023,1019,24,24,24,19,5,,0.00,6,Snow,150<br />
2002-3-15,-7,-11,-16,-10,-12,-17,100,88,73,1025,1020,1016,24,17,2,27,11,,0.00,6,Snow,290<br />
2002-3-16,-11,-15,-19,-15,-17,-19,100,84,62,1030,1029,1026,24,21,13,19,11,,0.00,8,Snow,31<br />
2002-3-17,-12,-14,-17,-15,-16,-19,92,84,79,1030,1029,1029,24,16,6,23,14,,0.00,8,Snow,32<br />
2002-3-18,-12,-16,-20,-14,-16,-21,100,89,79,1031,1030,1029,24,12,1,11,8,,0.00,7,Snow,6<br />
2002-3-19,-13,-21,-29,-18,-24,-34,100,78,53,1037,1033,1031,24,21,2,14,8,,0.00,3,Snow,299<br />
2002-3-20,-14,-21,-28,-20,-26,-31,77,65,43,1046,1041,1036,24,24,24,27,14,39,0.00,1,Snow,305<br />
2002-3-21,-8,-17,-25,-15,-22,-28,85,65,48,1047,1042,1035,24,24,24,39,23,,0.00,0,,263<br />
2002-3-22,-1,-11,-21,-12,-18,-25,85,64,44,1034,1027,1021,24,24,24,24,18,,0.00,1,,251<br />
2002-3-23,-2,-11,-20,-7,-13,-22,100,77,54,1027,1023,1021,24,24,24,19,11,,0.00,2,,132<br />
2002-3-24,-2,-8,-13,-8,-11,-14,92,81,64,1030,1028,1026,24,24,24,29,16,37,0.00,5,,146<br />
2002-3-25,-1,-6,-11,-3,-9,-14,100,81,68,1028,1023,1019,24,20,2,29,23,35,0.00,7,Snow,195<br />
2002-3-26,3,-3,-8,-2,-4,-9,100,85,65,1018,1013,1004,24,21,6,23,14,34,0.00,6,Snow,213<br />
2002-3-27,2,-2,-5,1,-2,-5,100,96,86,1002,998,995,24,15,2,27,16,,0.00,7,Snow,330<br />
2002-3-28,6,0,-6,1,-3,-7,100,77,53,1007,1001,999,24,22,2,40,21,50,0.00,6,Snow,299<br />
2002-3-29,0,-2,-5,0,-6,-9,100,77,55,1014,1011,1007,24,22,5,50,23,60,0.00,6,Snow,321<br />
2002-3-30,-3,-7,-11,-10,-12,-15,86,69,54,1024,1019,1014,24,24,24,45,29,58,0.00,2,,319<br />
2002-3-31,-2,-9,-15,-5,-12,-16,100,76,54,1025,1019,1012,24,16,1,27,13,32,0.00,5,Snow,90<br />
2002-4-1,-7,-10,-13,-8,-11,-16,93,88,79,1034,1024,1014,24,8,1,34,23,35,0.00,8,Snow,12<br />
2002-4-2,-11,-15,-19,-15,-18,-21,92,82,72,1039,1037,1034,24,23,6,23,18,,0.00,3,Snow,314<br />
2002-4-3,-6,-14,-22,-13,-17,-24,100,76,54,1038,1035,1032,24,24,24,14,10,,0.00,4,,206<br />
2002-4-4,-2,-9,-16,-7,-12,-17,100,83,64,1034,1032,1031,24,24,24,16,8,,0.00,4,,287<br />
2002-4-5,0,-7,-14,-8,-10,-14,100,75,51,1035,1031,1021,24,24,24,26,11,,0.00,5,,132<br />
2002-4-6,-3,-4,-6,-5,-6,-8,100,87,69,1019,1011,1008,24,19,1,29,23,37,0.00,8,Snow,50<br />
2002-4-7,-4,-7,-9,-7,-8,-10,100,88,74,1022,1016,1012,24,24,24,21,11,,0.00,7,Snow,51<br />
2002-4-8,0,-5,-10,-5,-8,-11,100,80,51,1023,1020,1018,24,23,13,21,11,,0.00,6,Snow,225<br />
2002-4-9,2,-2,-5,-4,-7,-10,93,70,41,1025,1022,1017,24,24,24,24,11,27,0.00,4,Snow,347<br />
2002-4-10,5,1,-3,3,-2,-9,100,86,59,1025,1019,1014,24,18,1,27,21,40,0.00,6,Snow,157<br />
2002-4-11,18,7,-3,7,2,-3,100,77,30,1014,1012,1009,24,24,24,27,11,,0.00,2,,212<br />
2002-4-12,17,7,-2,5,1,-3,100,67,39,1015,1013,1009,24,24,24,27,14,37,0.00,5,,141<br />
2002-4-13,18,9,1,6,4,1,100,75,37,1008,1002,996,24,24,24,24,13,29,0.00,5,,218<br />
2002-4-14,16,8,0,11,5,-2,100,79,38,1000,994,986,24,24,24,35,14,63,0.00,5,Rain,127<br />
2002-4-15,10,5,-3,2,-2,-4,93,61,37,1003,995,990,24,22,16,61,40,72,0.00,3,,270<br />
2002-4-16,8,1,-5,-2,-3,-5,100,75,46,1008,1007,1004,24,24,24,26,14,34,0.00,5,,60<br />
2002-4-17,7,2,-3,-2,-4,-7,100,71,39,1022,1013,1008,24,23,16,35,18,47,0.00,5,,334<br />
2002-4-18,6,-2,-9,-7,-8,-10,93,59,34,1029,1027,1022,24,24,24,37,19,39,0.00,2,,327<br />
2002-4-19,7,-1,-9,-6,-10,-13,93,53,23,1032,1030,1028,24,24,24,16,6,,0.00,3,,80<br />
2002-4-20,11,2,-6,-6,-8,-10,80,48,26,1028,1023,1017,24,24,24,32,14,35,0.00,0,,175<br />
2002-4-21,14,7,-1,0,-4,-6,87,51,27,1017,1012,1008,24,24,24,32,21,45,0.00,1,,175<br />
2002-4-22,18,9,0,6,0,-3,100,57,28,1007,1001,996,24,23,10,45,18,53,0.00,5,Rain,168<br />
2002-4-23,5,1,-3,5,-3,-11,100,75,55,1021,1010,1000,24,24,13,42,32,55,0.00,7,Rain,322<br />
2002-4-24,-3,-6,-8,-10,-11,-13,80,63,47,1031,1024,1020,24,19,1,53,34,63,0.00,6,Snow,320<br />
2002-4-25,4,-4,-12,-11,-14,-17,86,52,21,1033,1031,1028,24,24,24,21,11,34,0.00,2,,341<br />
2002-4-26,9,0,-8,-6,-13,-17,69,38,18,1028,1023,1018,24,24,24,26,13,29,0.00,4,,176<br />
2002-4-27,13,3,-6,-6,-8,-11,93,50,21,1020,1017,1012,24,24,24,26,13,29,0.00,1,,132<br />
2002-4-28,12,7,2,2,-3,-11,81,54,31,1012,1009,1007,24,24,19,52,23,66,0.00,6,Rain,300<br />
2002-4-29,9,3,-3,2,-2,-7,100,70,34,1016,1015,1013,24,22,6,48,18,71,0.00,5,Rain,324<br />
2002-4-30,4,-1,-6,2,-6,-12,100,76,33,1021,1018,1016,24,16,1,35,14,69,0.00,6,Snow,344<br />
2002-5-1,4,-3,-10,-10,-12,-14,86,52,26,1022,1019,1014,24,24,24,21,13,34,0.00,1,,358<br />
2002-5-2,15,6,-4,-5,-10,-14,51,35,23,1013,1002,995,24,24,24,45,27,58,0.00,6,,142<br />
2002-5-3,6,1,-5,0,-6,-12,93,66,36,1019,1008,995,24,16,1,58,37,66,0.00,6,Snow,342<br />
2002-5-4,6,-1,-8,-8,-11,-14,80,48,26,1023,1021,1019,24,24,24,26,11,35,0.00,6,,114<br />
2002-5-5,7,-1,-9,-9,-12,-14,79,44,23,1025,1024,1022,24,24,24,34,19,45,0.00,3,,75<br />
2002-5-6,9,0,-9,-10,-12,-14,68,41,24,1028,1027,1025,24,24,24,23,14,27,0.00,4,,58<br />
2002-5-7,9,0,-8,-10,-12,-14,68,39,24,1028,1025,1022,24,24,24,19,10,,0.00,3,,55<br />
2002-5-8,11,3,-3,-9,-11,-12,59,35,21,1023,1021,1017,24,24,24,19,10,,0.00,7,,25<br />
2002-5-9,14,3,-7,-7,-11,-14,58,33,21,1017,1015,1014,24,24,24,34,13,47,0.00,3,,316<br />
2002-5-10,15,5,-5,-4,-9,-14,50,33,18,1019,1017,1015,24,24,24,27,8,37,0.00,3,,189<br />
2002-5-11,18,9,1,1,-4,-8,60,39,19,1018,1016,1015,24,24,24,32,16,45,0.00,4,,240<br />
2002-5-12,18,10,2,3,-1,-4,87,52,22,1027,1023,1018,24,24,24,42,23,58,0.00,1,,323<br />
2002-5-13,23,12,2,0,-2,-4,70,38,20,1027,1022,1012,24,24,24,29,16,37,0.00,4,,170<br />
2002-5-14,26,18,11,3,1,-3,50,35,18,1011,1004,1000,24,23,10,48,27,64,0.00,6,,127<br />
2002-5-15,11,6,0,1,-4,-10,87,54,28,1025,1017,1008,24,24,24,45,34,53,0.00,4,,70<br />
2002-5-16,14,6,-3,-6,-8,-11,69,37,23,1029,1028,1026,24,24,24,16,10,,0.00,0,,94<br />
2002-5-17,17,8,0,-6,-9,-12,44,28,17,1030,1028,1026,24,24,24,27,16,34,0.00,2,,125<br />
2002-5-18,19,11,4,-5,-8,-9,39,26,15,1029,1027,1026,24,24,24,32,21,47,0.00,6,,129<br />
2002-5-19,20,13,6,-6,-7,-9,36,24,16,1030,1027,1024,24,24,19,37,27,53,0.00,7,,138<br />
2002-5-20,25,16,7,2,-2,-7,46,30,19,1025,1019,1011,24,20,6,40,27,60,0.00,2,,147<br />
2002-5-21,27,18,8,8,2,-2,50,38,27,1010,1006,1003,24,17,2,63,29,77,0.00,5,,91<br />
2002-5-22,12,8,3,-3,-9,-13,49,35,19,1019,1011,1007,24,18,4,58,48,72,0.00,6,,42<br />
2002-5-23,14,4,-5,-6,-8,-12,63,37,20,1025,1022,1020,24,24,24,24,13,,0.00,2,,336<br />
2002-5-24,12,8,4,4,-1,-8,87,55,36,1020,1015,1012,24,24,24,26,13,32,0.00,7,Rain,204<br />
2002-5-25,18,11,4,2,1,-3,76,52,27,1012,1010,1007,24,23,16,37,19,60,0.00,6,Rain,297<br />
2002-5-26,23,11,-1,2,-2,-7,87,43,16,1011,1009,1007,24,24,24,27,14,50,0.00,1,,271<br />
2002-5-27,28,17,6,5,1,-7,50,31,21,1008,1005,1002,24,24,13,45,16,64,0.00,3,,218<br />
2002-5-28,28,19,11,6,4,2,55,36,21,1007,1005,1003,24,24,24,32,14,40,0.00,3,,74<br />
2002-5-29,29,21,13,8,7,5,67,41,24,1005,1001,999,24,23,2,61,23,90,0.00,4,Rain,241<br />
2002-5-30,25,17,9,9,3,-3,82,40,18,1008,1005,1001,24,23,16,48,19,61,0.00,2,Rain,322<br />
2002-5-31,24,16,8,4,0,-5,53,33,20,1012,1009,1007,24,24,24,39,16,50,0.00,3,Rain,323<br />
2002-6-1,24,13,3,3,-3,-5,56,31,14,1016,1014,1013,24,22,10,26,11,39,0.00,3,,311<br />
2002-6-2,21,14,9,11,6,-3,94,63,31,1017,1014,1013,24,23,19,39,13,48,0.00,8,,146<br />
2002-6-3,18,13,9,9,8,5,94,71,49,1019,1017,1016,24,24,24,21,11,35,0.00,8,,203<br />
2002-6-4,22,13,6,11,7,5,100,64,38,1018,1016,1013,24,24,24,32,14,32,0.00,5,Rain,224<br />
2002-6-5,28,19,10,11,8,5,87,51,23,1012,1007,1001,24,24,16,48,19,74,0.00,5,Rain,171<br />
2002-6-6,19,14,10,15,12,7,100,85,60,1007,1001,996,24,23,16,50,19,64,0.00,7,Rain-Thunderstorm,264<br />
2002-6-7,21,11,2,9,4,-2,100,61,26,1016,1011,1007,24,24,24,32,19,40,0.00,2,,293<br />
2002-6-8,17,11,6,8,7,4,100,68,48,1023,1020,1016,24,24,24,29,16,29,0.00,7,,62<br />
2002-6-9,18,13,9,7,6,4,82,57,42,1022,1021,1019,24,24,24,42,24,53,0.00,7,,66<br />
2002-6-10,17,12,8,8,4,0,100,57,34,1020,1016,1013,24,22,8,53,31,74,0.00,8,Rain,63<br />
2002-6-11,11,9,7,10,8,7,100,100,94,1013,1009,1007,24,12,2,47,32,61,0.00,8,Rain,36<br />
2002-6-12,18,13,8,11,9,8,100,83,56,1021,1017,1013,24,21,8,24,19,27,0.00,6,Rain,11<br />
2002-6-13,28,17,5,11,7,3,100,57,21,1022,1020,1018,24,24,24,27,13,37,0.00,3,,278<br />
2002-6-14,25,18,11,10,6,3,88,46,24,1021,1019,1017,24,24,23,19,11,,0.00,5,,43<br />
2002-6-15,26,16,7,7,5,4,82,47,24,1017,1015,1012,24,24,24,14,8,27,0.00,4,,7<br />
2002-6-16,26,20,14,17,11,7,88,54,39,1012,1009,1006,24,24,23,23,13,29,0.00,5,Rain,140<br />
2002-6-17,28,20,13,16,14,12,100,73,37,1006,1002,998,24,21,3,71,18,90,0.00,6,Rain-Thunderstorm,336<br />
2002-6-18,15,13,11,14,12,10,100,91,82,1008,1004,1001,24,22,13,26,16,35,0.00,7,Rain,6<br />
2002-6-19,18,13,9,12,10,9,100,85,56,1012,1009,1007,24,16,2,27,16,32,0.00,6,Fog-Rain,27<br />
2002-6-20,23,17,10,12,10,8,100,69,41,1020,1017,1012,24,24,24,23,14,34,0.00,3,,238<br />
2002-6-21,28,19,11,14,11,8,100,59,28,1019,1017,1014,24,24,24,26,10,32,0.00,3,,209<br />
2002-6-22,28,20,13,13,10,6,94,52,25,1016,1015,1014,24,24,24,24,11,34,0.00,2,,36<br />
2002-6-23,27,21,15,18,14,10,83,62,39,1016,1014,1012,24,20,5,21,11,,0.00,7,,113<br />
2002-6-24,20,17,14,19,16,14,100,95,73,1013,1012,1011,24,20,10,21,10,27,0.00,7,Rain,66<br />
2002-6-25,28,21,15,16,15,13,100,69,42,1018,1016,1013,24,24,24,13,10,,0.00,3,,316<br />
2002-6-26,33,24,15,17,14,13,94,57,29,1016,1014,1011,24,24,24,23,10,,0.00,3,,189<br />
2002-6-27,36,27,18,20,18,15,100,59,30,1011,1007,1001,24,24,24,27,14,40,0.00,3,,166<br />
2002-6-28,36,28,20,20,15,10,94,50,23,1001,1000,998,24,24,24,37,19,52,0.00,5,,225<br />
2002-6-29,28,22,16,17,13,9,100,61,35,1001,1000,997,24,23,13,37,21,48,0.00,6,Rain-Thunderstorm,227<br />
2002-6-30,26,19,13,15,9,4,94,58,26,1006,1003,997,24,24,24,53,27,64,0.00,2,,264<br />
2002-7-1,23,17,10,8,6,3,82,50,27,1009,1008,1006,24,24,24,55,19,64,0.00,4,Rain,258<br />
2002-7-2,25,16,7,6,3,0,76,45,22,1016,1012,1009,24,24,24,39,21,53,0.00,1,,280<br />
2002-7-3,24,14,5,9,7,3,93,58,31,1021,1019,1015,24,24,24,26,11,27,0.00,4,Rain,91<br />
2002-7-4,30,21,13,17,11,0,100,61,15,1015,1008,1005,24,23,19,40,29,58,0.00,6,Rain-Thunderstorm,162<br />
2002-7-5,24,20,14,10,6,1,63,44,22,1015,1010,1007,24,24,13,66,21,80,0.00,2,,238<br />
2002-7-6,30,18,6,9,6,4,87,46,20,1022,1019,1016,24,24,24,29,11,34,0.00,1,,193<br />
2002-7-7,30,21,13,12,8,5,88,44,20,1023,1020,1016,24,24,24,34,16,39,0.00,1,,32<br />
2002-7-8,27,20,13,7,7,5,67,40,28,1025,1024,1020,24,24,24,39,19,48,0.00,6,,100<br />
2002-7-9,20,16,11,15,13,7,100,87,46,1027,1023,1019,24,16,1,39,29,48,0.00,8,Rain,86<br />
2002-7-10,25,18,12,17,16,12,100,79,57,1029,1027,1024,24,24,24,23,10,32,0.00,4,,165<br />
2002-7-11,29,22,16,20,18,16,100,76,54,1024,1019,1014,24,24,24,24,14,35,0.00,3,,178<br />
2002-7-12,34,26,17,21,19,17,100,69,41,1014,1012,1010,24,24,16,14,10,,0.00,3,,145<br />
2002-7-13,35,28,21,21,18,16,83,56,36,1013,1011,1008,24,24,24,24,16,32,0.00,2,,149<br />
2002-7-14,35,28,21,22,19,17,88,65,34,1009,1005,1000,24,24,19,29,18,35,0.00,4,,172<br />
2002-7-15,30,24,18,19,13,9,88,55,29,1012,1010,1005,24,24,24,23,11,,0.00,2,,340<br />
2002-7-16,29,21,14,13,11,9,88,49,33,1016,1015,1011,24,24,24,27,16,35,0.00,4,,51<br />
2002-7-17,33,24,16,21,15,9,94,66,43,1017,1015,1012,24,22,2,40,21,60,0.00,6,Rain-Thunderstorm,113<br />
2002-7-18,34,27,21,24,21,16,89,73,49,1013,1009,1007,24,24,24,35,26,47,0.00,3,,195<br />
2002-7-19,27,22,18,21,18,17,100,84,61,1012,1010,1006,24,20,6,26,16,32,0.00,7,,61<br />
2002-7-20,26,21,15,19,15,10,100,73,41,1012,1009,1006,24,24,24,39,16,45,0.00,4,Rain-Thunderstorm,312<br />
2002-7-21,20,16,12,16,12,9,94,82,68,1023,1014,1010,24,22,5,47,27,60,0.00,6,Rain,305<br />
2002-7-22,24,17,9,14,9,5,100,69,29,1026,1024,1021,24,24,24,16,8,,0.00,2,,249<br />
2002-7-23,27,19,11,13,10,7,94,58,30,1022,1019,1016,24,24,24,21,11,35,0.00,1,,179<br />
2002-7-24,30,22,15,18,14,9,94,63,35,1016,1012,1009,24,24,24,27,16,40,0.00,3,Rain,206<br />
2002-7-25,32,22,13,16,14,12,94,58,33,1012,1009,1005,24,24,24,26,10,45,0.00,3,Thunderstorm,245<br />
2002-7-26,30,23,16,18,16,14,100,64,42,1005,1003,1001,24,23,2,35,16,55,0.00,6,Rain-Thunderstorm,345<br />
2002-7-27,24,18,12,16,13,11,100,75,44,1008,1006,1004,24,24,24,34,19,45,0.00,3,,294<br />
2002-7-28,25,18,11,14,12,9,100,74,41,1007,1006,1005,24,24,24,34,18,42,0.00,4,,256<br />
2002-7-29,23,16,9,13,9,6,100,67,40,1011,1009,1007,24,24,24,35,14,39,0.00,4,Rain,265<br />
2002-7-30,20,12,5,10,8,5,100,69,46,1014,1011,1009,24,24,24,23,13,,0.00,3,,228<br />
2002-7-31,15,11,8,11,8,6,100,83,63,1014,1011,1010,24,23,8,35,16,40,0.00,7,Rain,283<br />
2002-8-1,16,12,6,10,6,3,94,71,42,1023,1021,1015,24,24,24,37,26,52,0.00,6,,308<br />
2002-8-2,16,8,0,6,3,0,100,64,39,1024,1021,1017,24,24,24,32,10,37,0.00,4,Rain,63<br />
2002-8-3,15,11,7,7,6,4,93,74,51,1027,1023,1018,24,23,19,26,19,39,0.00,7,Rain,359<br />
2002-8-4,16,8,1,11,4,1,100,70,42,1030,1028,1027,24,23,16,16,8,,0.00,6,Rain,78<br />
