EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-3-23,4,-1,-6,-6,-8,-11,80,62,42,1017,1012,1009,24,24,16,40,21,53,0.00,3,Snow,264<br />
2002-3-24,2,-2,-5,-6,-8,-10,93,66,44,1026,1020,1017,24,24,24,34,6,35,0.00,5,,349<br />
2002-3-25,-4,-7,-9,-9,-14,-19,74,55,36,1030,1028,1026,24,24,24,32,21,40,0.00,7,,58<br />
2002-3-26,0,-2,-4,-2,-3,-8,93,89,74,1027,1019,1012,24,8,1,32,23,35,0.00,8,Snow,39<br />
2002-3-27,4,0,-3,-3,-5,-7,93,71,45,1023,1021,1017,24,19,8,19,13,27,0.00,4,Snow,303<br />
2002-3-28,6,0,-6,-1,-4,-6,100,74,49,1023,1020,1015,24,16,2,24,8,34,0.00,3,,165<br />
2002-3-29,10,6,2,6,2,-4,100,76,65,1015,1009,1002,24,13,1,24,11,37,0.00,8,Rain,157<br />
2002-3-30,11,6,1,3,1,-4,100,75,43,1018,1012,1005,24,10,1,42,19,53,0.00,6,,242<br />
2002-3-31,11,4,-1,0,-3,-5,80,56,37,1019,1016,1011,24,24,24,19,10,27,0.00,4,,221<br />
2002-4-1,4,2,1,1,-2,-4,93,76,60,1018,1014,1010,24,17,5,29,13,35,0.00,8,Rain-Snow,296<br />
2002-4-2,3,1,0,3,0,-3,100,92,75,1018,1011,1006,24,5,1,32,13,34,0.00,8,Rain-Snow,103<br />
2002-4-3,3,1,-1,1,-2,-4,100,80,60,1026,1017,1008,24,17,1,35,21,48,0.00,7,Snow,298<br />
2002-4-4,0,-2,-3,-4,-6,-10,93,71,48,1030,1028,1026,24,16,4,23,13,29,0.00,6,Snow,301<br />
2002-4-5,1,-1,-3,-3,-6,-7,86,73,60,1029,1026,1024,24,18,1,23,10,34,0.00,6,Snow,303<br />
2002-4-6,2,-1,-4,-4,-7,-9,93,69,48,1029,1028,1025,24,24,24,16,8,,0.00,2,Snow,328<br />
2002-4-7,5,0,-4,0,-4,-7,80,66,45,1029,1025,1019,24,24,24,29,11,37,0.00,6,Rain,151<br />
2002-4-8,11,7,4,11,5,-3,100,87,53,1020,1017,1012,24,9,2,23,11,37,0.00,8,Rain,150<br />
2002-4-9,14,9,4,13,7,1,100,90,81,1028,1016,1008,24,11,2,35,24,48,0.00,8,Rain,262<br />
2002-4-10,12,4,-2,4,0,-2,100,72,44,1035,1032,1029,24,23,13,14,5,,0.00,1,Fog,159<br />
2002-4-11,20,13,6,9,3,-2,70,54,40,1032,1028,1023,24,24,24,26,16,27,0.00,4,,124<br />
2002-4-12,17,13,10,14,8,2,100,74,44,1022,1020,1018,24,13,2,34,21,39,0.00,6,Rain-Thunderstorm,192<br />
2002-4-13,13,12,11,12,11,10,100,95,88,1021,1020,1019,16,5,0,14,5,,0.00,8,Fog-Rain,3<br />
2002-4-14,15,12,9,13,11,9,100,96,88,1020,1015,1011,16,3,0,16,11,,0.00,8,Fog,154<br />
2002-4-15,23,17,11,18,14,11,100,91,73,1014,1012,1010,13,5,0,23,13,27,0.00,6,Fog-Rain,194<br />
2002-4-16,28,20,13,19,16,13,100,75,54,1018,1016,1014,24,15,4,32,13,40,0.00,1,,201<br />
2002-4-17,27,20,14,18,16,13,94,70,45,1017,1016,1015,24,24,19,39,14,53,0.00,5,,223<br />
2002-4-18,26,19,12,19,16,11,100,78,53,1021,1017,1012,24,15,0,24,10,37,0.00,4,Fog,174<br />
2002-4-19,23,17,9,16,12,4,94,69,52,1017,1013,1010,24,23,16,35,19,55,0.00,6,Rain-Thunderstorm,295<br />
2002-4-20,12,8,4,5,1,-4,87,64,44,1021,1018,1016,24,23,16,27,14,37,0.00,4,Rain,352<br />
2002-4-21,5,3,1,-2,-5,-8,75,56,42,1022,1019,1012,24,24,24,29,18,35,0.00,7,Rain-Snow,68<br />
2002-4-22,4,2,-1,1,-3,-5,93,75,60,1021,1013,1008,24,15,1,29,16,45,0.00,7,Snow,14<br />
2002-4-23,10,3,-3,0,-3,-8,93,65,30,1024,1023,1021,24,23,16,21,10,29,0.00,1,,287<br />
2002-4-24,15,7,-1,1,-1,-3,93,60,36,1024,1020,1011,24,22,16,27,11,35,0.00,1,Fog,138<br />
2002-4-25,11,6,2,6,0,-4,93,71,41,1019,1013,1006,24,19,3,45,23,64,0.00,6,Rain-Snow,283<br />
2002-4-26,8,4,0,-1,-3,-6,87,62,39,1027,1024,1020,24,24,24,24,10,34,0.00,2,,318<br />
2002-4-27,10,4,-1,1,-3,-5,87,58,37,1030,1026,1018,24,22,11,29,13,39,0.00,5,Rain,98<br />
2002-4-28,7,4,3,7,4,1,100,95,87,1016,1003,996,24,5,2,42,27,55,0.00,8,Rain-Thunderstorm,83<br />
2002-4-29,8,4,1,2,-1,-4,100,72,43,1014,1011,1007,24,23,3,24,14,35,0.00,7,Rain,308<br />
2002-4-30,12,8,5,6,2,-3,93,65,38,1013,1009,1007,24,17,3,35,18,50,0.00,5,Rain,262<br />
2002-5-1,14,7,0,3,-1,-3,93,61,35,1014,1011,1007,24,24,24,19,6,,0.00,4,Fog,167<br />
2002-5-2,10,8,5,7,4,-1,100,80,50,1007,1000,994,24,15,3,37,23,52,0.00,7,Rain,354<br />
2002-5-3,9,6,2,1,-1,-4,87,66,53,1024,1016,1008,24,24,24,32,18,48,0.00,3,,291<br />
2002-5-4,15,7,-1,3,-1,-5,100,61,27,1027,1024,1021,24,23,16,19,6,,0.00,1,,150<br />
2002-5-5,20,11,3,11,4,-5,75,58,43,1024,1022,1021,24,23,19,23,8,32,0.00,2,,190<br />
2002-5-6,19,16,13,13,10,7,100,73,52,1021,1016,1012,24,16,0,29,19,47,0.00,7,Fog-Rain,198<br />
2002-5-7,16,12,8,15,11,5,100,89,63,1022,1015,1012,24,9,0,24,10,32,0.00,6,Fog-Rain,277<br />
2002-5-8,10,8,5,5,3,2,93,76,62,1024,1021,1013,24,22,3,39,21,47,0.00,5,Rain,77<br />
2002-5-9,21,13,6,17,9,1,100,82,50,1014,1007,1002,24,8,0,42,21,58,0.00,7,Fog-Rain-Thunderstorm,141<br />
2002-5-10,15,11,6,2,-1,-2,61,47,31,1028,1020,1014,24,24,24,45,24,63,0.00,1,,274<br />
2002-5-11,13,7,1,5,1,-2,93,63,38,1033,1030,1025,24,23,16,19,5,,0.00,5,Rain,63<br />
2002-5-12,8,7,6,8,6,3,100,92,76,1026,1017,1012,24,6,2,32,23,39,0.00,8,Rain,87<br />
2002-5-13,8,7,6,7,6,3,100,90,81,1011,1008,1006,24,8,2,23,16,,0.00,8,Rain,6<br />
2002-5-14,12,8,5,6,4,2,93,74,51,1014,1008,1005,24,23,16,40,19,50,0.00,6,Rain,300<br />
2002-5-15,16,10,4,8,4,2,87,70,45,1021,1018,1015,24,24,24,26,13,29,0.00,1,,265<br />
2002-5-16,20,14,6,14,10,4,94,77,64,1016,1012,1009,24,15,3,42,21,61,0.00,7,Rain,239<br />
2002-5-17,9,6,3,4,2,0,87,73,58,1019,1016,1012,24,23,13,29,19,45,0.00,6,Rain,342<br />
2002-5-18,8,4,1,1,-2,-5,76,62,46,1021,1017,1013,24,24,24,26,16,39,0.00,5,,345<br />
2002-5-19,9,3,-2,-2,-4,-8,93,62,34,1026,1024,1022,24,24,24,23,10,32,0.00,3,,306<br />
2002-5-20,7,3,-1,1,-3,-5,87,67,46,1028,1027,1026,24,24,24,24,11,29,0.00,4,Rain,329<br />
2002-5-21,12,6,-1,1,-2,-3,93,62,38,1030,1028,1027,24,23,16,21,10,27,0.00,2,,311<br />
2002-5-22,15,8,2,4,1,-3,81,57,31,1030,1027,1023,24,24,24,27,13,37,0.00,1,,226<br />
2002-5-23,21,13,5,9,6,1,87,61,43,1022,1017,1011,24,24,16,40,16,52,0.00,3,,196<br />
2002-5-24,18,12,6,14,8,0,94,70,47,1022,1014,1010,24,14,2,29,14,39,0.00,7,Rain,307<br />
2002-5-25,15,9,3,13,3,-1,94,67,44,1022,1018,1011,24,21,3,32,16,39,0.00,5,Rain-Thunderstorm,116<br />
2002-5-26,16,11,6,12,6,3,94,72,58,1023,1020,1012,24,21,8,27,18,40,0.00,4,,248<br />
2002-5-27,23,14,5,11,7,3,93,62,38,1022,1021,1020,24,23,16,13,5,,0.00,3,Fog,137<br />
2002-5-28,25,18,10,12,9,7,87,56,38,1021,1020,1017,24,24,16,24,8,34,0.00,2,,111<br />
2002-5-29,24,19,14,18,13,6,88,69,55,1017,1015,1013,24,15,6,24,11,29,0.00,7,Rain,166<br />
2002-5-30,26,21,16,18,17,15,100,79,57,1013,1011,1008,19,8,2,27,13,37,0.00,6,Rain,206<br />
2002-5-31,26,22,16,19,16,12,88,72,50,1007,1003,1000,24,13,2,34,19,50,0.00,6,Rain-Thunderstorm,266<br />
2002-6-1,28,21,14,13,10,6,88,53,25,1007,1005,1001,24,23,19,26,13,40,0.00,2,Rain,271<br />
2002-6-2,18,14,10,9,5,1,76,53,39,1016,1010,1005,24,24,24,35,19,47,0.00,3,,320<br />
2002-6-3,14,10,7,9,6,3,82,70,54,1020,1019,1016,24,21,13,14,10,,0.00,6,Rain,86<br />
2002-6-4,19,14,9,16,11,4,100,83,62,1018,1014,1011,24,15,2,24,13,35,0.00,6,Rain-Thunderstorm,111<br />
2002-6-5,22,17,13,19,16,11,100,91,82,1015,1011,1009,13,5,1,29,11,29,0.00,7,Rain-Thunderstorm,259<br />
2002-6-6,18,14,11,11,10,9,94,77,56,1020,1017,1014,24,21,10,19,11,,0.00,6,,30<br />
2002-6-7,21,14,8,12,9,7,93,72,43,1024,1022,1020,24,21,10,16,5,,0.00,2,Fog,136<br />
2002-6-8,24,17,10,16,13,9,94,72,57,1022,1021,1019,24,20,13,21,8,,0.00,4,,184<br />
2002-6-9,27,21,15,18,15,13,94,71,50,1020,1019,1018,19,11,2,16,6,,0.00,3,,282<br />
2002-6-10,28,22,16,18,14,11,77,65,51,1020,1018,1015,24,17,11,21,8,,0.00,2,,130<br />
2002-6-11,29,24,20,20,18,14,88,67,54,1015,1010,1005,16,15,13,35,16,50,0.00,4,,224<br />
2002-6-12,22,18,15,19,16,13,94,80,68,1011,1009,1006,24,18,2,21,14,29,0.00,6,,287<br />
2002-6-13,21,18,15,15,13,12,94,79,56,1012,1011,1008,24,15,2,23,10,,0.00,8,,52<br />
2002-6-14,22,18,15,17,14,10,100,80,59,1008,1003,1001,24,13,2,27,8,37,0.00,7,Rain-Thunderstorm,236<br />
2002-6-15,17,14,12,14,12,11,100,87,72,1003,1001,1000,24,16,3,23,8,34,0.00,5,Rain,235<br />
2002-6-16,16,13,12,12,11,10,94,86,68,1009,1005,1003,24,17,2,27,14,37,0.00,7,Rain,270<br />
2002-6-17,21,16,10,11,10,9,94,72,49,1015,1012,1009,24,24,24,23,11,,0.00,4,Thunderstorm,269<br />
2002-6-18,23,16,9,11,9,8,100,67,43,1023,1020,1016,24,21,3,14,5,,0.00,3,Fog,329<br />
2002-6-19,26,18,10,11,9,7,88,56,34,1028,1026,1023,24,24,24,19,8,,0.00,0,,110<br />
2002-6-20,28,20,13,15,12,9,82,55,39,1030,1028,1027,24,23,16,26,11,35,0.00,1,,150<br />
2002-6-21,29,24,19,21,17,11,94,75,53,1028,1027,1026,24,8,2,27,8,48,0.00,5,Rain-Thunderstorm,165<br />
2002-6-22,27,22,18,21,19,17,100,87,61,1029,1025,1022,10,3,0,16,3,,0.00,5,Fog-Rain-Thunderstorm,192<br />
2002-6-23,32,26,20,21,19,17,94,67,46,1023,1021,1019,13,8,3,24,10,29,0.00,3,,256<br />
2002-6-24,27,23,21,22,19,17,88,79,69,1021,1020,1019,16,11,4,19,8,,0.00,4,Rain-Thunderstorm,118<br />
2002-6-25,32,24,18,20,18,15,100,66,40,1019,1017,1015,24,11,3,21,6,29,0.00,2,Fog,213<br />
2002-6-26,28,24,21,22,20,16,94,76,54,1015,1012,1008,19,10,1,34,14,48,0.00,7,Fog-Rain-Thunderstorm,241<br />
2002-6-27,25,22,18,20,19,16,94,82,65,1009,1007,1006,24,16,4,24,11,37,0.00,6,Rain,279<br />
2002-6-28,27,21,16,16,14,13,94,69,44,1018,1014,1010,24,23,16,21,11,27,0.00,2,,319<br />
2002-6-29,29,22,15,18,16,14,94,68,51,1022,1021,1018,24,21,16,19,5,,0.00,1,,215<br />
2002-6-30,29,23,17,19,17,14,83,68,51,1022,1021,1019,24,18,8,23,8,,0.00,1,,161<br />
2002-7-1,33,27,21,24,21,18,94,72,55,1019,1018,1017,16,9,3,21,6,,0.00,3,,213<br />
2002-7-2,33,28,23,22,21,20,89,67,46,1018,1016,1015,16,13,8,16,6,,0.00,2,,277<br />
2002-7-3,33,28,23,22,21,19,83,65,43,1016,1015,1013,24,22,16,14,8,,0.00,1,,284<br />
2002-7-4,30,26,19,22,16,8,78,56,25,1018,1015,1013,24,23,16,23,13,32,0.00,2,,302<br />
2002-7-5,25,19,14,12,11,10,82,59,39,1024,1022,1019,24,24,24,19,13,29,0.00,2,,360<br />
2002-7-6,27,20,14,13,11,10,82,57,36,1025,1024,1022,24,24,24,16,11,,0.00,3,,354<br />
2002-7-7,30,20,11,16,13,10,94,63,40,1025,1023,1022,24,24,24,14,5,,0.00,4,,315<br />
2002-7-8,31,23,17,17,14,11,83,55,37,1022,1020,1015,24,24,24,24,8,32,0.00,3,,208<br />
2002-7-9,27,23,19,21,19,15,94,77,58,1017,1015,1013,24,10,2,23,10,27,0.00,6,Rain,332<br />
2002-7-10,24,19,15,16,8,2,78,51,28,1023,1021,1017,24,24,24,24,14,34,0.00,2,,28<br />
2002-7-11,24,17,10,10,8,6,94,52,31,1025,1023,1021,24,24,24,16,10,,0.00,2,,18<br />
2002-7-12,27,19,11,13,9,6,72,53,32,1021,1019,1016,24,24,24,11,6,,0.00,1,,351<br />
2002-7-13,28,19,11,12,9,7,88,53,28,1017,1015,1014,24,24,24,11,3,,0.00,2,,15<br />
2002-7-14,30,22,14,13,12,10,88,53,33,1016,1015,1014,24,24,24,14,6,,0.00,1,,305<br />
2002-7-15,30,24,19,19,15,10,78,56,40,1016,1015,1014,24,23,19,24,11,34,0.00,2,,291<br />
2002-7-16,32,23,15,19,17,15,100,66,40,1019,1017,1016,19,16,10,16,8,,0.00,1,Fog,305<br />
2002-7-17,32,27,22,19,17,15,78,56,38,1017,1015,1013,24,15,11,24,13,39,0.00,2,,265<br />
2002-7-18,30,26,21,22,18,16,88,69,51,1014,1012,1011,24,14,4,26,8,39,0.00,4,Rain-Thunderstorm,282<br />
2002-7-19,27,23,19,20,17,13,94,74,51,1014,1012,1011,24,11,1,19,6,,0.00,5,Rain,317<br />
2002-7-20,29,21,14,16,13,9,78,60,40,1018,1017,1014,24,23,19,11,6,,0.00,2,,13<br />
2002-7-21,30,23,16,21,17,14,94,70,45,1019,1016,1013,24,17,10,26,8,32,0.00,5,Fog-Rain,202<br />
2002-7-22,33,28,22,24,22,20,94,80,59,1014,1013,1011,19,12,2,37,13,48,0.00,5,Rain-Thunderstorm,215<br />
2002-7-23,25,21,16,22,16,11,100,72,47,1023,1018,1012,24,20,6,23,13,32,0.00,5,Rain-Thunderstorm,335<br />
2002-7-24,23,18,13,13,11,9,82,62,41,1026,1024,1023,24,24,24,19,11,,0.00,3,,62<br />
2002-7-25,24,18,13,15,13,10,83,69,53,1025,1021,1017,24,24,19,21,10,29,0.00,5,,77<br />
2002-7-26,28,22,17,21,18,15,100,82,58,1017,1014,1011,24,10,2,23,8,29,0.00,7,Rain-Thunderstorm,186<br />
2002-7-27,29,23,18,23,21,18,100,85,66,1014,1012,1011,10,4,0,16,6,27,0.00,5,Fog-Rain,159<br />
2002-7-28,28,23,19,24,22,19,100,87,65,1011,1009,1008,24,12,0,55,16,71,0.00,6,Fog-Rain-Thunderstorm,210<br />
2002-7-29,31,26,22,25,23,21,100,86,66,1011,1009,1007,24,10,1,34,13,55,0.00,6,Fog-Rain-Thunderstorm,241<br />
2002-7-30,29,24,21,21,20,16,94,79,45,1014,1013,1009,24,15,5,21,11,,0.00,5,,290<br />
2002-7-31,31,26,20,21,19,18,88,73,49,1016,1015,1014,24,23,11,16,5,29,0.00,2,,301<br />
2002-8-1,33,27,22,22,21,18,100,72,41,1015,1014,1013,24,17,5,19,6,29,0.00,4,Fog,212<br />
2002-8-2,27,23,18,21,19,15,88,71,57,1020,1016,1011,24,20,13,21,13,29,0.00,4,,293<br />
2002-8-3,28,20,13,16,13,11,94,66,42,1024,1023,1021,24,24,24,14,6,,0.00,0,,74<br />
