CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-1-25,-20,-24,-28,-26,-29,-35,60,56,50,1036,1031,1027,24,24,24,37,23,45,0.00,2,Snow,317<br />
2003-1-26,-19,-25,-30,-28,-32,-36,63,53,45,1038,1034,1021,24,23,10,39,18,52,0.00,3,,229<br />
2003-1-27,-8,-13,-19,-12,-17,-24,79,71,61,1017,1010,1004,24,9,0,48,34,66,0.00,8,Snow,223<br />
2003-1-28,-16,-21,-27,-21,-26,-34,71,63,50,1035,1028,1018,24,24,24,26,14,,0.00,4,,340<br />
2003-1-29,-7,-19,-29,-11,-24,-35,79,63,49,1035,1025,1010,24,21,8,42,19,53,0.00,4,Snow,217<br />
2003-1-30,-6,-11,-15,-10,-13,-17,86,75,62,1015,1009,1007,24,22,16,21,13,27,0.00,6,Snow,217<br />
2003-1-31,-5,-11,-16,-9,-14,-19,79,71,62,1018,1014,1009,24,23,16,27,13,,0.00,7,Snow,201<br />
2003-2-1,-4,-6,-7,-8,-9,-10,80,74,68,1013,1011,1009,24,18,1,24,14,,0.00,8,Snow,37<br />
2003-2-2,-2,-6,-13,-6,-9,-18,80,73,67,1020,1016,1013,24,14,2,27,10,,0.00,8,Snow,342<br />
2003-2-3,-15,-20,-26,-20,-24,-30,78,68,59,1026,1022,1020,24,24,24,23,14,,0.00,1,,323<br />
2003-2-4,-18,-24,-31,-23,-29,-37,71,62,55,1029,1026,1021,24,24,19,21,14,,0.00,3,Snow,262<br />
2003-2-5,-16,-19,-25,-22,-24,-31,66,60,51,1031,1023,1018,24,21,11,26,14,,0.00,5,Snow,335<br />
2003-2-6,-20,-27,-33,-26,-32,-38,64,58,50,1037,1033,1024,24,24,24,27,13,37,0.00,0,,259<br />
2003-2-7,-6,-13,-20,-10,-18,-26,80,67,60,1022,1011,1004,24,17,1,48,29,58,0.00,5,Snow,285<br />
2003-2-8,-20,-24,-28,-25,-29,-33,71,59,50,1023,1020,1015,24,24,24,29,19,,0.00,2,,286<br />
2003-2-9,-18,-23,-30,-26,-30,-37,59,53,45,1019,1011,1006,24,22,2,34,21,37,0.00,3,Snow,304<br />
2003-2-10,-16,-24,-32,-20,-30,-38,72,57,47,1021,1015,1003,24,18,2,32,18,40,0.00,4,Snow,222<br />
2003-2-11,-16,-21,-25,-21,-27,-33,72,59,49,1017,1010,1002,24,12,0,60,26,71,0.00,4,Snow,294<br />
2003-2-12,-15,-21,-28,-22,-28,-34,65,55,43,1021,1020,1016,24,24,24,24,16,,0.00,4,,255<br />
2003-2-13,-17,-22,-28,-23,-28,-33,65,55,39,1027,1025,1022,24,23,2,16,8,,0.00,4,Snow,324<br />
2003-2-14,-16,-23,-32,-22,-29,-38,66,56,50,1039,1031,1024,24,21,2,26,13,,0.00,4,Snow,11<br />
2003-2-15,-15,-26,-35,-23,-33,-41,62,51,39,1042,1040,1033,24,24,19,27,8,,0.00,4,,157<br />
2003-2-16,-3,-9,-15,-11,-15,-23,67,61,52,1032,1021,1010,24,19,8,47,34,61,0.00,7,Snow,169<br />
2003-2-17,-6,-7,-8,-11,-13,-15,73,62,54,1009,1007,1006,24,17,2,42,26,58,0.00,8,Snow,296<br />
2003-2-18,-9,-12,-15,-13,-17,-20,73,69,62,1014,1010,1006,24,9,1,39,27,48,0.00,8,Snow,307<br />
2003-2-19,-4,-9,-14,-9,-13,-17,79,70,62,1017,1014,1009,24,22,16,23,8,,0.00,6,,206<br />
2003-2-20,-10,-15,-21,-14,-23,-27,73,63,55,1025,1021,1011,24,16,2,39,27,45,0.00,8,Snow,8<br />
2003-2-21,-20,-24,-30,-26,-29,-36,65,57,50,1029,1027,1024,24,22,3,27,21,,0.00,3,Snow,1<br />
2003-2-22,-21,-26,-32,-29,-33,-38,63,56,50,1029,1028,1027,24,24,24,11,8,,0.00,1,,317<br />
2003-2-23,-21,-26,-32,-28,-34,-38,63,57,46,1033,1031,1029,24,24,24,24,11,,0.00,1,,289<br />
2003-2-24,-21,-28,-35,-29,-34,-41,63,55,46,1034,1032,1026,24,24,24,23,13,,0.00,0,,232<br />
2003-2-25,-14,-20,-26,-22,-28,-32,70,57,51,1026,1021,1019,24,24,16,24,16,,0.00,0,,188<br />
2003-2-26,-8,-19,-29,-14,-22,-33,84,66,52,1018,1015,1012,24,21,13,24,8,,0.00,4,Fog,167<br />
2003-2-27,-10,-17,-24,-17,-22,-28,72,65,57,1024,1022,1016,24,22,10,16,13,,0.00,3,,309<br />
2003-2-28,-8,-14,-20,-12,-18,-25,73,68,57,1023,1019,1013,24,16,2,27,14,32,0.00,6,Snow,179<br />
2003-3-1,-8,-19,-31,-12,-26,-37,79,60,41,1033,1023,1012,24,13,1,45,23,53,0.00,4,Snow,341<br />
2003-3-2,-21,-29,-37,-29,-34,-42,62,53,44,1033,1027,1017,24,24,24,23,11,,0.00,3,,173<br />
2003-3-3,-16,-20,-27,-23,-27,-33,65,58,50,1016,1012,1010,24,13,1,26,18,,0.00,6,Snow,47<br />
2003-3-4,-19,-24,-30,-27,-31,-36,63,56,50,1020,1019,1016,24,24,24,19,14,,0.00,1,,259<br />
2003-3-5,-12,-21,-29,-17,-28,-35,67,56,50,1018,1014,1005,24,23,16,48,19,63,0.00,3,Snow,185<br />
2003-3-6,-11,-17,-26,-15,-19,-32,79,69,58,1019,1007,1001,24,7,1,50,34,61,0.00,7,Snow,297<br />
2003-3-7,-19,-24,-31,-26,-32,-38,58,50,45,1027,1023,1019,24,24,24,21,13,,0.00,3,,280<br />
2003-3-8,-20,-27,-34,-27,-33,-40,57,52,48,1028,1026,1022,24,22,14,37,21,47,0.00,0,Snow,261<br />
2003-3-9,-16,-20,-24,-23,-28,-31,61,54,47,1026,1024,1021,24,21,6,39,29,48,0.00,2,Snow,279<br />
2003-3-10,-13,-19,-26,-21,-26,-32,61,55,50,1026,1021,1013,24,24,24,16,13,,0.00,4,,231<br />
2003-3-11,-11,-16,-20,-16,-20,-26,72,64,56,1017,1011,1007,24,17,2,34,14,39,0.00,7,Snow,276<br />
2003-3-12,-11,-18,-25,-19,-24,-30,66,59,44,1025,1022,1018,24,24,24,16,6,,0.00,2,,152<br />
2003-3-13,-1,-10,-19,-5,-14,-24,75,69,57,1025,1018,1009,24,20,13,53,23,64,0.00,6,Snow,157<br />
2003-3-14,5,1,-3,-2,-4,-7,80,75,61,1009,1008,1006,16,5,1,24,16,34,0.00,7,Fog,116<br />
2003-3-15,3,-1,-4,0,-3,-7,81,80,70,1006,1003,1001,24,5,0,26,10,,0.00,4,Fog,192<br />
2003-3-16,0,-2,-5,-3,-6,-9,80,76,74,1011,1008,1003,24,10,0,26,14,34,0.00,6,Fog,360<br />
2003-3-17,4,1,-3,-2,-3,-7,81,74,65,1017,1014,1011,24,18,10,21,11,,0.00,7,,57<br />
2003-3-18,1,-2,-5,-3,-5,-9,80,74,69,1023,1021,1017,24,15,2,16,10,,0.00,7,,47<br />
2003-3-19,4,2,0,-2,-3,-4,81,71,61,1022,1020,1015,24,23,19,16,10,,0.00,7,,349<br />
2003-3-20,3,1,0,0,-2,-3,87,80,70,1015,1012,1011,24,17,5,29,14,40,0.00,7,Rain-Snow,319<br />
2003-3-21,9,3,-2,0,-3,-5,86,71,43,1013,1012,1011,24,24,24,16,11,,0.00,3,,333<br />
2003-3-22,15,7,-2,4,-1,-6,80,66,42,1012,1008,1005,24,24,24,26,13,32,0.00,2,,200<br />
2003-3-23,10,4,-1,6,2,-2,93,79,62,1005,999,996,24,24,24,32,13,,0.00,4,Rain,191<br />
2003-3-24,4,2,1,2,-1,-3,87,77,70,1011,1000,993,24,23,13,53,31,69,0.00,7,Rain,272<br />
2003-3-25,2,0,-3,-2,-3,-6,87,77,70,1017,1015,1012,24,19,3,21,13,,0.00,8,Snow,312<br />
2003-3-26,6,1,-4,-4,-6,-7,93,65,39,1017,1015,1012,24,24,24,23,10,,0.00,5,,94<br />
2003-3-27,5,0,-4,-2,-4,-7,86,73,53,1021,1018,1014,24,24,24,26,14,,0.00,2,,16<br />
2003-3-28,5,-2,-8,-3,-6,-10,86,73,42,1026,1022,1019,24,23,16,35,14,45,0.00,2,,347<br />
2003-3-29,1,-3,-6,-6,-8,-10,86,66,44,1030,1028,1026,24,24,24,29,23,29,0.00,4,,319<br />
2003-3-30,4,0,-3,-5,-6,-7,86,65,45,1025,1021,1014,24,23,13,29,14,35,0.00,6,Snow,100<br />
2003-3-31,13,7,0,6,1,-5,93,75,62,1013,1002,997,24,19,6,39,26,48,0.00,6,Rain-Snow,184<br />
2003-4-1,0,-2,-5,-3,-8,-12,80,64,55,1020,1013,1005,24,24,24,37,21,48,0.00,7,,16<br />
2003-4-2,0,-3,-7,-13,-15,-17,58,43,29,1025,1024,1020,24,24,24,39,31,47,0.00,7,,49<br />
2003-4-3,-3,-6,-7,-8,-15,-19,86,49,29,1025,1023,1022,24,14,1,40,31,55,0.00,8,Snow,78<br />
2003-4-4,-5,-7,-9,-9,-11,-13,86,78,63,1026,1025,1024,24,10,1,27,19,32,0.00,8,Snow,52<br />
2003-4-5,-2,-7,-11,-9,-11,-14,86,69,47,1027,1025,1024,24,24,24,13,5,,0.00,5,,299<br />
2003-4-6,5,-1,-6,-4,-7,-11,86,60,41,1027,1026,1025,24,24,24,23,11,32,0.00,6,,120<br />
2003-4-7,8,3,-2,-3,-6,-9,69,54,43,1031,1029,1027,24,24,24,32,23,45,0.00,5,,165<br />
2003-4-8,14,7,0,1,-2,-4,80,56,38,1029,1024,1014,24,24,24,45,23,48,0.00,6,,190<br />
2003-4-9,25,13,2,6,2,-2,75,51,28,1014,1009,1005,24,24,24,32,24,45,0.00,3,,190<br />
2003-4-10,16,9,1,3,-2,-7,76,48,20,1016,1011,1004,24,24,24,40,29,53,0.00,2,,274<br />
2003-4-11,14,6,-3,-1,-3,-5,86,56,33,1022,1020,1016,24,24,24,21,13,,0.00,2,,18<br />
2003-4-12,20,11,2,0,-2,-3,70,45,23,1022,1018,1012,24,24,24,39,19,47,0.00,3,,133<br />
2003-4-13,25,16,7,6,2,-2,66,44,28,1011,1004,999,24,24,24,34,26,50,0.00,5,,145<br />
2003-4-14,12,7,2,2,0,-3,87,68,41,1014,1011,1003,24,24,24,34,24,45,0.00,6,,1<br />
2003-4-15,10,4,-2,-3,-6,-9,80,54,28,1018,1016,1014,24,24,24,42,24,52,0.00,6,,25<br />
2003-4-16,9,3,-2,-9,-12,-16,55,36,16,1024,1021,1018,24,24,24,35,27,47,0.00,6,,72<br />
2003-4-17,4,0,-3,-1,-3,-12,93,83,31,1019,1016,1014,24,10,1,26,19,35,0.00,7,Snow,171<br />
2003-4-18,14,6,-3,5,1,-4,93,78,51,1017,1015,1014,24,23,19,29,16,32,0.00,3,,157<br />
2003-4-19,19,9,0,2,-1,-4,93,57,24,1017,1017,1015,24,24,24,32,14,45,0.00,6,,54<br />
2003-4-20,19,10,1,2,-2,-5,81,47,21,1018,1017,1016,24,24,24,50,24,58,0.00,1,,14<br />
2003-4-21,17,6,-4,-1,-3,-6,87,53,25,1023,1021,1018,24,24,24,26,13,34,0.00,0,,25<br />
2003-4-22,19,9,0,1,-2,-5,75,46,23,1021,1019,1015,24,24,24,24,13,32,0.00,2,,157<br />
2003-4-23,24,13,3,6,1,-3,65,44,29,1015,1012,1010,24,24,24,27,18,37,0.00,4,,161<br />
2003-4-24,19,14,10,8,4,1,72,57,37,1017,1015,1012,24,24,19,26,18,,0.00,7,Rain,74<br />
2003-4-25,17,10,3,3,-1,-5,70,49,27,1020,1017,1013,24,24,24,24,18,32,0.00,5,Rain,76<br />
2003-4-26,20,11,3,-1,-4,-7,52,33,19,1013,1010,1006,24,24,24,29,16,34,0.00,4,,88<br />
2003-4-27,13,7,1,3,1,-6,93,77,26,1015,1006,1001,24,14,4,39,26,53,0.00,8,Rain-Snow-Thunderstorm,25<br />
2003-4-28,10,4,-3,0,-3,-10,87,65,27,1022,1019,1015,24,24,24,29,19,40,0.00,3,,316<br />
2003-4-29,11,1,-8,-6,-8,-10,86,53,24,1025,1022,1017,24,24,24,13,8,,0.00,0,,263<br />
2003-4-30,18,9,0,0,-5,-9,70,41,19,1017,1014,1011,24,23,16,39,18,50,0.00,1,,242<br />
2003-5-1,13,4,-5,-7,-10,-12,74,38,18,1022,1020,1016,24,24,24,23,13,,0.00,2,,47<br />
2003-5-2,21,11,2,1,-4,-11,48,34,25,1020,1017,1014,24,24,24,34,18,48,0.00,3,,176<br />
2003-5-3,21,13,6,6,-1,-5,53,36,21,1015,1013,1010,24,24,24,40,26,52,0.00,3,,170<br />
2003-5-4,18,13,9,8,5,-1,93,61,31,1010,1009,1007,24,22,5,27,19,35,0.00,6,Rain,102<br />
2003-5-5,22,13,6,1,-3,-7,53,34,15,1009,1008,1007,24,24,24,34,16,48,0.00,6,,79<br />
2003-5-6,20,10,1,8,0,-6,87,44,28,1012,1010,1009,24,24,19,35,16,50,0.00,5,Rain,120<br />
2003-5-7,20,14,8,8,4,0,93,60,30,1013,1012,1011,24,17,3,34,21,45,0.00,5,Rain,166<br />
2003-5-8,19,16,12,13,7,-1,88,60,41,1013,1012,1011,24,22,13,29,21,52,0.00,7,Rain,151<br />
2003-5-9,15,11,7,11,4,-3,93,67,34,1011,1009,1007,24,24,19,26,18,32,0.00,7,Rain,33<br />
2003-5-10,12,8,4,5,2,-1,93,74,44,1013,1012,1010,24,20,10,45,27,53,0.00,7,Rain,349<br />
2003-5-11,17,8,0,2,-2,-7,87,57,23,1017,1015,1013,24,24,24,37,26,53,0.00,3,,353<br />
2003-5-12,20,9,-2,-1,-4,-6,80,42,20,1020,1018,1016,24,24,24,16,11,,0.00,1,,287<br />
2003-5-13,22,12,2,1,-2,-5,65,36,18,1017,1015,1012,24,24,24,23,11,34,0.00,3,,164<br />
2003-5-14,25,14,3,2,-1,-3,65,35,18,1014,1013,1012,24,24,24,23,8,34,0.00,2,,92<br />
2003-5-15,26,17,8,5,2,-2,54,36,23,1016,1014,1013,24,24,24,27,11,39,0.00,1,,193<br />
2003-5-16,24,17,10,12,7,3,88,57,27,1015,1014,1012,24,23,10,45,21,61,0.00,5,Rain,180<br />
2003-5-17,20,16,11,12,10,8,94,75,49,1017,1016,1014,24,21,10,29,13,27,0.00,6,Rain,158<br />
2003-5-18,14,10,7,13,10,3,100,89,71,1016,1013,1010,24,9,1,42,13,52,0.00,7,Rain,41<br />
2003-5-19,10,7,4,3,2,0,93,71,50,1028,1023,1017,24,24,13,34,16,35,0.00,6,Rain,332<br />
2003-5-20,19,8,-2,4,-1,-4,87,54,22,1030,1027,1023,24,24,24,35,16,71,0.00,3,Rain,244<br />
2003-5-21,19,13,7,6,4,0,71,55,40,1023,1021,1018,24,24,24,35,23,47,0.00,3,Rain,174<br />
2003-5-22,21,13,5,9,6,2,100,63,28,1022,1021,1020,24,23,13,24,14,,0.00,3,,151<br />
2003-5-23,21,14,8,13,9,6,94,77,49,1022,1019,1016,24,22,5,42,24,52,0.00,7,Rain,195<br />
2003-5-24,18,14,10,12,11,9,100,88,59,1022,1020,1017,24,16,3,27,21,35,0.00,7,Rain,131<br />
2003-5-25,23,13,4,10,7,4,100,64,31,1022,1021,1018,24,23,13,21,8,,0.00,1,Fog,138<br />
2003-5-26,26,17,9,6,4,3,71,43,23,1021,1019,1016,24,24,24,45,19,61,0.00,1,,182<br />
2003-5-27,26,20,13,17,9,3,77,56,39,1016,1013,1011,24,24,19,42,26,53,0.00,5,Rain-Thunderstorm,228<br />
2003-5-28,26,16,7,13,7,4,100,56,24,1019,1016,1012,24,24,24,23,10,,0.00,2,,324<br />
2003-5-29,28,21,14,16,11,4,94,59,37,1012,1005,999,24,22,6,29,18,40,0.00,6,Rain-Thunderstorm,169<br />
2003-5-30,16,13,6,14,8,2,100,78,39,1020,1009,999,24,21,4,52,34,61,0.00,5,Rain,30<br />
2003-5-31,19,10,2,7,4,1,93,64,37,1021,1019,1016,24,24,24,13,8,,0.00,0,,224<br />
2003-6-1,23,14,5,10,7,5,100,63,31,1017,1016,1014,24,23,19,10,5,,0.00,3,,121<br />
2003-6-2,24,16,8,10,8,6,93,57,31,1015,1013,1011,24,23,10,23,6,,0.00,5,,143<br />
2003-6-3,22,18,14,13,10,6,94,62,40,1014,1012,1011,24,20,16,39,23,50,0.00,6,,198<br />
2003-6-4,22,17,12,12,11,9,88,66,50,1013,1013,1012,24,20,16,32,16,35,0.00,7,,195<br />
2003-6-5,22,17,13,14,12,11,94,71,53,1013,1012,1010,24,20,11,14,6,,0.00,6,,104<br />
2003-6-6,21,14,8,15,13,8,100,85,68,1010,1009,1008,24,22,8,37,11,52,0.00,6,Rain-Thunderstorm,73<br />
2003-6-7,16,13,12,15,13,12,100,95,82,1012,1011,1010,24,20,10,34,14,39,0.00,7,Fog-Rain,34<br />
2003-6-8,19,12,5,10,8,5,100,73,45,1012,1011,1009,24,24,24,23,13,34,0.00,5,,9<br />
2003-6-9,14,8,3,13,9,3,100,93,72,1010,1010,1009,24,22,10,26,8,27,0.00,6,Rain,62<br />
2003-6-10,21,12,4,12,8,4,100,73,38,1012,1011,1010,24,14,0,14,8,,0.00,2,Fog,9<br />
2003-6-11,23,16,9,14,11,7,100,73,47,1012,1010,1006,24,23,13,32,10,37,0.00,4,Rain,161<br />
2003-6-12,21,17,14,17,15,14,100,92,68,1007,1005,1003,24,20,3,21,14,,0.00,6,Rain,181<br />
2003-6-13,26,17,9,15,13,9,100,74,47,1016,1012,1007,24,24,24,14,10,,0.00,1,,339<br />
2003-6-14,27,18,10,14,12,9,100,64,39,1019,1017,1016,24,23,16,27,11,37,0.00,1,,175<br />
2003-6-15,30,24,18,21,17,12,88,68,48,1016,1015,1014,24,24,24,27,19,37,0.00,5,Rain-Thunderstorm,188<br />
2003-6-16,27,22,17,19,18,16,100,77,54,1018,1016,1015,24,24,24,19,10,,0.00,5,Thunderstorm,284<br />
2003-6-17,28,21,13,19,15,9,100,72,42,1017,1016,1014,24,23,8,27,10,40,0.00,2,Fog,342<br />
2003-6-18,24,16,8,14,10,7,100,66,43,1020,1019,1017,24,24,24,24,11,32,0.00,1,,354<br />
2003-6-19,27,18,10,13,11,8,94,60,34,1020,1017,1012,24,24,24,42,18,52,0.00,0,,172<br />
2003-6-20,29,22,16,17,13,10,72,56,45,1012,1009,1005,24,24,24,53,34,66,0.00,0,,178<br />
2003-6-21,29,24,18,20,14,8,100,55,41,1005,1002,999,24,22,6,52,35,63,0.00,5,Rain-Thunderstorm,185<br />
2003-6-22,24,19,14,18,16,14,100,85,53,1007,1004,1000,24,23,16,19,10,,0.00,6,Rain-Thunderstorm,213<br />
2003-6-23,25,18,11,17,14,11,100,78,54,1009,1006,1005,24,16,0,16,8,,0.00,3,Fog,209<br />
2003-6-24,21,17,13,14,11,8,94,71,46,1015,1013,1009,24,24,24,26,13,27,0.00,6,Rain,340<br />
2003-6-25,16,13,11,12,11,9,100,90,68,1017,1012,1008,24,19,6,29,18,39,0.00,8,Rain,337<br />
2003-6-26,19,14,10,13,11,10,100,85,64,1010,1009,1008,24,20,5,34,19,47,0.00,6,Rain,347<br />
2003-6-27,22,14,8,15,11,8,100,77,50,1011,1010,1008,24,23,13,29,11,39,0.00,4,Fog-Rain,177<br />
2003-6-28,20,17,12,16,14,12,100,89,68,1011,1008,1006,24,21,8,39,14,50,0.00,6,Rain-Hail-Thunderstorm,256<br />
2003-6-29,24,17,10,16,13,10,100,75,44,1017,1015,1011,24,24,24,24,13,32,0.00,2,,294<br />
2003-6-30,28,20,12,16,14,11,100,68,35,1018,1016,1014,24,24,24,21,10,29,0.00,3,,210<br />
2003-7-1,30,24,18,24,19,15,94,75,58,1014,1008,1003,24,24,24,40,19,50,0.00,3,,180<br />
2003-7-2,28,22,17,24,22,17,100,88,70,1004,1003,1002,24,24,16,23,14,,0.00,4,,25<br />
2003-7-3,25,21,18,20,15,11,100,72,41,1007,1005,1002,24,17,0,26,10,35,0.00,3,Fog-Rain-Thunderstorm,240<br />
2003-7-4,25,20,15,15,13,10,88,64,39,1008,1006,1004,24,24,24,29,18,40,0.00,3,,262<br />
2003-7-5,27,19,12,16,14,12,100,70,42,1010,1009,1008,24,24,23,11,6,27,0.00,4,,325<br />
2003-7-6,24,19,15,18,15,12,100,74,53,1008,1005,1004,24,22,3,29,16,47,0.00,5,Rain-Thunderstorm,188<br />
2003-7-7,20,17,10,15,13,10,100,84,60,1016,1011,1005,24,22,3,37,26,52,0.00,6,Rain,304<br />
2003-7-8,19,13,7,13,10,7,100,81,56,1020,1019,1017,24,24,24,16,11,,0.00,4,,10<br />
2003-7-9,20,16,11,15,12,9,94,78,56,1019,1016,1014,24,23,16,16,10,,0.00,7,Rain,65<br />
2003-7-10,21,16,10,14,13,10,100,81,56,1014,1012,1010,24,24,24,23,10,,0.00,6,,286<br />
2003-7-11,22,18,14,17,15,13,100,82,64,1016,1013,1010,24,22,6,40,10,53,0.00,5,Rain-Thunderstorm,335<br />
2003-7-12,28,20,12,15,14,12,100,69,42,1017,1015,1012,24,24,16,23,11,34,0.00,1,Fog,244<br />
2003-7-13,30,23,17,21,17,13,88,68,51,1012,1007,1002,24,24,24,58,24,69,0.00,5,Rain-Hail-Thunderstorm,189<br />
2003-7-14,23,19,16,18,16,14,94,85,61,1012,1007,1005,24,22,2,32,13,39,0.00,7,Rain-Thunderstorm,17<br />
2003-7-15,25,18,10,17,14,10,100,76,54,1017,1014,1011,24,16,0,24,11,32,0.00,3,Fog,261<br />
2003-7-16,24,19,13,16,14,10,88,67,46,1021,1016,1011,24,24,16,27,19,39,0.00,3,Rain,39<br />
2003-7-17,25,17,9,11,9,7,94,60,36,1025,1023,1021,24,24,24,23,13,,0.00,2,,117<br />
2003-7-18,28,21,15,18,14,9,88,65,54,1022,1019,1016,24,22,3,27,16,40,0.00,5,Rain-Thunderstorm,181<br />
2003-7-19,29,22,15,18,16,12,100,70,35,1016,1014,1011,24,24,13,21,8,40,0.00,5,Fog-Rain-Thunderstorm,334<br />
2003-7-20,23,18,13,18,14,12,100,77,53,1013,1011,1010,24,24,16,40,16,50,0.00,3,Rain,319<br />
2003-7-21,24,17,10,14,12,10,100,74,50,1019,1016,1013,24,24,24,21,11,27,0.00,3,,356<br />
2003-7-22,26,18,10,15,11,8,94,64,32,1022,1020,1019,24,24,24,13,10,,0.00,1,,328<br />
2003-7-23,28,21,14,15,13,10,82,59,39,1019,1016,1011,24,24,24,29,16,47,0.00,3,,198<br />
2003-7-24,29,23,17,19,16,14,88,67,48,1011,1007,1004,24,24,19,45,27,53,0.00,3,Rain,182<br />
2003-7-25,28,22,17,19,17,12,94,67,44,1009,1007,1004,24,24,19,14,10,,0.00,7,,60<br />
2003-7-26,27,21,16,16,13,11,82,60,37,1017,1012,1008,24,24,24,34,16,45,0.00,3,,357<br />
2003-7-27,28,19,10,16,13,9,94,67,39,1021,1019,1017,24,24,24,13,8,,0.00,2,,315<br />
2003-7-28,31,23,17,17,14,12,82,57,31,1017,1015,1013,24,24,24,16,6,,0.00,1,,205<br />
2003-7-29,27,22,16,19,16,14,88,74,57,1012,1010,1009,24,24,24,29,14,40,0.00,5,Rain-Thunderstorm,167<br />
2003-7-30,24,19,14,16,14,13,100,79,53,1011,1011,1010,24,21,8,21,10,,0.00,6,Rain-Thunderstorm,314<br />
2003-7-31,24,17,9,17,14,9,100,82,53,1014,1012,1011,24,23,1,29,11,34,0.00,4,Fog-Thunderstorm,340<br />
2003-8-1,26,19,13,17,15,12,100,76,47,1015,1015,1014,24,24,24,34,16,40,0.00,5,Rain,356<br />
2003-8-2,27,19,12,15,13,11,94,69,42,1016,1015,1014,24,24,24,29,13,39,0.00,3,,5<br />
2003-8-3,26,19,13,16,14,12,100,76,51,1017,1016,1015,24,23,13,14,8,,0.00,4,,60<br />
