CST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-4-25,31,26,22,22,21,18,97,80,55,1021,1019,1017,16,15,13,24,6,,0.00,6,,81<br />
2002-4-26,29,23,19,21,19,16,87,76,60,1019,1017,1015,16,16,16,26,14,27,0.00,6,,115<br />
2002-4-27,30,26,22,23,22,21,91,80,59,1015,1013,1011,16,15,13,37,18,50,0.00,5,,172<br />
2002-4-28,32,27,23,23,23,22,97,82,61,1017,1015,1013,16,15,11,21,13,,0.00,6,,175<br />
2002-4-29,32,27,22,25,23,22,100,84,61,1017,1015,1013,16,14,10,24,6,32,0.00,5,,182<br />
2002-4-30,31,26,22,23,22,21,100,80,59,1014,1011,1008,16,16,13,29,13,42,0.00,5,,178<br />
2002-5-1,32,27,23,24,23,21,97,79,57,1009,1008,1006,16,14,11,34,19,45,0.00,5,,184<br />
2002-5-2,33,28,24,24,24,23,100,83,57,1009,1007,1006,16,14,11,26,16,39,0.00,4,,177<br />
2002-5-3,32,28,24,25,24,23,100,86,63,1013,1010,1007,16,14,11,19,13,,0.00,4,,165<br />
2002-5-4,32,28,25,26,24,23,100,86,70,1018,1016,1013,16,13,10,19,6,,0.00,6,,157<br />
2002-5-5,32,28,24,25,24,23,100,84,67,1021,1019,1017,16,15,10,26,13,35,0.00,5,,144<br />
2002-5-6,32,27,23,24,23,22,100,82,67,1019,1017,1016,16,16,11,26,13,37,0.00,3,,160<br />
2002-5-7,32,28,25,27,24,23,96,84,74,1017,1015,1013,16,16,14,29,18,42,0.00,6,,160<br />
2002-5-8,32,28,25,26,23,21,90,78,55,1014,1012,1011,16,16,16,34,19,45,0.00,6,,166<br />
2002-5-9,31,28,24,24,22,20,94,75,52,1016,1014,1012,16,16,13,21,13,,0.00,4,,162<br />
2002-5-10,32,27,23,24,22,19,96,75,50,1019,1017,1015,16,15,13,26,11,37,0.00,5,,140<br />
2002-5-11,32,28,24,24,22,20,94,74,53,1018,1017,1016,16,16,16,32,16,45,0.00,5,,159<br />
2002-5-12,32,28,25,24,23,22,87,75,57,1018,1017,1015,16,16,16,32,19,42,0.00,5,,161<br />
2002-5-13,26,21,16,24,17,11,95,73,44,1023,1020,1017,16,14,1,40,19,50,4.06,6,Rain,345<br />
2002-5-14,26,21,16,14,11,8,78,56,38,1023,1021,1019,16,16,16,26,16,,0.00,4,,83<br />
2002-5-15,28,21,16,21,17,12,86,70,52,1020,1018,1016,16,16,16,23,8,37,0.00,5,,126<br />
2002-5-16,31,27,22,24,23,21,93,81,55,1016,1014,1012,16,16,14,26,14,40,0.00,6,,154<br />
2002-5-17,26,23,20,24,21,19,100,92,78,1016,1013,1010,16,11,2,34,13,47,83.31,7,Rain-Thunderstorm,94<br />
2002-5-18,23,19,17,19,14,12,90,76,53,1021,1019,1015,16,16,16,34,21,37,0.00,6,,17<br />
2002-5-19,24,18,12,12,9,7,75,56,38,1025,1022,1020,16,16,16,26,18,34,0.00,0,,51<br />
2002-5-20,24,19,14,14,11,8,90,60,43,1024,1023,1022,16,16,16,21,13,27,0.00,5,,94<br />
2002-5-21,27,21,15,16,14,12,90,67,47,1023,1022,1021,16,16,16,24,8,34,0.00,2,,108<br />
2002-5-22,28,22,17,18,17,16,90,72,50,1021,1020,1019,16,16,14,24,10,34,0.00,3,,137<br />
2002-5-23,28,23,20,18,18,17,84,70,58,1019,1017,1015,16,16,16,24,14,29,0.00,5,,140<br />
2002-5-24,29,24,19,22,19,17,93,74,51,1017,1015,1014,16,16,14,21,8,,0.00,5,,134<br />
2002-5-25,31,26,21,22,21,18,100,77,51,1018,1016,1015,16,15,13,19,5,,0.00,4,Fog,158<br />
2002-5-26,31,26,22,23,22,20,97,80,57,1018,1017,1015,16,14,2,16,6,,21.59,6,Rain-Thunderstorm,146<br />
2002-5-27,30,24,19,22,21,19,100,77,53,1016,1015,1013,16,16,16,21,10,27,0.00,5,,150<br />
2002-5-28,29,26,22,22,21,19,94,80,56,1016,1013,1011,16,16,11,27,10,40,2.29,5,Rain-Thunderstorm,152<br />
2002-5-29,27,23,20,22,20,19,93,81,64,1015,1012,1009,16,16,11,37,10,55,0.76,6,Rain,206<br />
2002-5-30,33,26,20,22,20,18,100,80,42,1010,1008,1005,16,14,2,29,10,47,9.91,5,Fog-Rain-Thunderstorm,9<br />
2002-5-31,28,24,20,21,20,19,96,84,65,1012,1009,1007,16,14,5,23,13,,0.00,5,,31<br />
2002-6-1,31,26,22,23,21,19,100,78,51,1014,1013,1011,16,15,8,19,8,26,0.00,2,,106<br />
2002-6-2,31,26,21,23,22,20,97,79,63,1014,1012,1011,16,16,14,23,6,,0.00,3,,122<br />
2002-6-3,31,27,23,23,23,22,96,80,61,1013,1012,1010,16,16,16,24,10,34,3.81,3,Rain,153<br />
2002-6-4,32,28,24,24,23,22,100,80,59,1013,1012,1011,16,16,14,23,10,,0.00,4,,153<br />
2002-6-5,33,27,23,23,22,21,97,76,53,1014,1013,1011,16,16,14,21,6,,0.00,4,,97<br />
2002-6-6,33,28,23,24,23,21,100,80,52,1014,1013,1010,16,14,1,35,10,50,13.72,5,Rain-Thunderstorm,54<br />
2002-6-7,32,28,24,26,24,23,100,83,65,1014,1013,1012,16,15,13,16,5,29,0.00,5,Thunderstorm,119<br />
2002-6-8,32,28,24,25,24,23,100,82,63,1015,1014,1013,16,16,14,23,6,,0.00,4,,158<br />
2002-6-9,32,29,26,26,25,23,100,83,67,1014,1013,1011,16,16,13,24,13,37,0.00,5,,150<br />
2002-6-10,32,29,25,26,24,23,100,82,61,1013,1012,1011,16,16,16,21,11,32,0.00,4,,150<br />
2002-6-11,33,28,24,25,24,24,100,82,65,1014,1012,1011,16,16,16,23,10,34,0.00,4,,152<br />
2002-6-12,32,28,24,24,23,20,100,76,50,1014,1013,1011,16,16,16,16,6,,0.00,3,,134<br />
2002-6-13,33,27,22,23,22,20,96,75,52,1013,1012,1010,16,16,16,19,5,,0.00,3,,151<br />
2002-6-14,36,29,24,23,22,19,91,65,42,1015,1013,1011,16,16,16,29,10,,0.00,4,,341<br />
2002-6-15,34,28,23,22,18,14,79,55,37,1016,1014,1011,16,16,16,19,13,,0.00,2,,76<br />
2002-6-16,32,26,21,24,22,19,100,77,53,1014,1011,1008,16,14,1,47,16,60,6.86,5,Fog-Rain-Thunderstorm,295<br />
2002-6-17,29,24,21,21,19,19,90,73,53,1014,1012,1011,16,15,10,23,13,34,0.00,4,,18<br />
2002-6-18,32,27,23,23,21,19,90,70,46,1013,1012,1011,16,16,14,14,6,,0.00,4,,101<br />
2002-6-19,31,27,23,24,23,21,90,76,61,1018,1015,1013,16,16,16,21,8,,1.78,4,Rain,142<br />
2002-6-20,31,28,25,24,23,21,90,79,65,1022,1020,1017,16,16,16,19,8,32,0.25,4,Thunderstorm,125<br />
2002-6-21,32,28,24,24,23,21,94,77,57,1023,1021,1020,16,16,11,14,6,,0.00,5,Thunderstorm,71<br />
2002-6-22,33,28,23,23,19,16,91,64,37,1021,1020,1017,16,16,14,21,8,,0.00,2,,41<br />
2002-6-23,33,27,23,21,19,17,87,65,40,1019,1017,1015,16,16,13,23,6,,0.00,4,,18<br />
2002-6-24,31,27,23,23,22,19,87,77,53,1017,1016,1014,16,16,13,19,8,,0.00,5,Rain,166<br />
2002-6-25,29,26,23,23,22,21,93,85,74,1017,1016,1015,16,15,10,16,6,,3.05,5,Rain-Thunderstorm,150<br />
2002-6-26,29,26,23,24,22,21,97,83,65,1016,1015,1013,16,16,14,21,6,37,0.51,6,Rain-Thunderstorm,151<br />
2002-6-27,31,27,24,23,22,19,94,79,55,1015,1013,1011,16,16,16,27,13,39,0.00,6,,183<br />
2002-6-28,27,24,23,23,22,21,100,89,74,1016,1015,1013,16,16,11,14,6,,5.08,7,Rain,145<br />
2002-6-29,28,26,23,25,23,22,100,92,79,1019,1017,1015,16,10,1,53,11,74,44.96,7,Fog-Rain-Thunderstorm,126<br />
2002-6-30,31,28,26,25,24,23,93,81,65,1020,1019,1018,16,16,14,23,13,35,0.00,7,Rain,133<br />
2002-7-1,32,28,26,24,24,23,93,81,63,1019,1018,1017,16,16,16,24,11,34,0.00,7,,136<br />
2002-7-2,32,28,25,24,24,22,94,78,61,1018,1017,1016,16,16,16,26,11,37,0.00,6,,142<br />
2002-7-3,32,29,25,26,23,21,94,76,53,1016,1015,1014,16,15,13,24,11,,0.00,4,,143<br />
2002-7-4,32,29,25,24,23,22,94,75,54,1017,1016,1015,16,15,13,21,11,,0.00,4,,148<br />
2002-7-5,33,28,24,25,23,23,94,77,57,1018,1016,1015,16,15,11,16,8,,0.00,5,,157<br />
2002-7-6,35,28,23,24,22,18,96,70,43,1018,1017,1014,16,15,13,11,5,,0.00,3,,156<br />
2002-7-7,34,30,26,25,23,22,90,70,49,1018,1017,1016,16,13,3,16,6,,0.00,2,,79<br />
2002-7-8,34,30,26,25,24,22,94,73,52,1019,1017,1016,16,14,10,21,8,,0.00,6,Thunderstorm,74<br />
2002-7-9,30,28,26,25,23,22,93,81,66,1020,1018,1017,16,15,3,23,10,42,6.60,5,Rain-Thunderstorm,106<br />
2002-7-10,33,28,23,23,23,21,97,82,48,1020,1018,1016,16,15,8,34,5,,3.81,6,Rain-Thunderstorm,200<br />
2002-7-11,34,28,24,24,23,21,96,80,48,1018,1016,1014,16,14,4,48,11,76,46.23,5,Rain-Thunderstorm,262<br />
2002-7-12,34,29,25,24,23,22,93,71,52,1015,1013,1010,16,16,16,21,8,32,0.00,4,Rain,229<br />
2002-7-13,33,28,22,24,23,21,100,85,55,1015,1012,1011,16,13,1,39,13,53,57.91,6,Rain-Thunderstorm,209<br />
2002-7-14,32,27,22,24,22,20,97,84,59,1016,1015,1012,16,15,1,19,10,37,23.37,7,Rain-Thunderstorm,284<br />
2002-7-15,28,24,22,23,22,21,94,90,72,1020,1017,1016,16,13,2,39,8,53,28.96,8,Rain-Thunderstorm,94<br />
2002-7-16,28,26,23,24,23,22,100,91,79,1020,1018,1017,16,13,1,35,13,53,31.24,8,Fog-Rain-Thunderstorm,125<br />
2002-7-17,32,28,24,26,24,23,97,80,59,1021,1020,1018,16,16,11,19,8,,0.00,4,Fog,148<br />
2002-7-18,32,28,24,26,24,23,94,81,63,1020,1018,1016,16,16,16,21,8,,0.76,3,Rain,167<br />
2002-7-19,34,28,24,25,24,23,97,78,55,1018,1016,1015,16,16,11,23,5,,3.56,3,Rain-Thunderstorm,185<br />
2002-7-20,34,28,24,24,24,23,97,77,58,1019,1018,1016,16,16,16,21,6,,0.25,3,Fog,172<br />
2002-7-21,33,28,24,25,24,23,94,77,57,1020,1018,1015,16,16,13,16,5,,0.00,2,,171<br />
2002-7-22,34,28,24,25,23,19,94,73,44,1020,1018,1016,16,16,16,19,5,,0.00,3,Thunderstorm,193<br />
2002-7-23,35,29,24,25,23,22,94,73,50,1022,1020,1017,16,16,16,19,6,,0.00,3,Thunderstorm,207<br />
2002-7-24,34,29,24,24,23,21,94,72,48,1021,1019,1017,16,16,16,16,8,,0.00,3,,226<br />
2002-7-25,34,28,24,24,23,21,90,73,52,1019,1017,1016,16,16,16,21,10,,0.00,5,,204<br />
2002-7-26,32,28,24,25,23,21,90,80,65,1018,1017,1015,16,15,3,21,10,40,2.79,5,Rain-Thunderstorm,167<br />
2002-7-27,32,29,26,24,24,23,90,77,61,1017,1016,1014,16,16,16,24,10,29,0.00,5,,160<br />
2002-7-28,32,28,25,26,24,22,90,81,61,1018,1016,1015,16,14,1,35,11,42,11.94,4,Rain-Thunderstorm,173<br />
2002-7-29,34,29,25,26,24,22,94,76,52,1018,1016,1015,16,16,14,24,11,32,0.00,3,,165<br />
2002-7-30,32,29,26,26,24,20,93,79,58,1020,1018,1017,16,16,16,19,11,,0.00,4,,170<br />
2002-7-31,33,28,24,24,23,22,94,74,50,1020,1017,1016,16,16,16,23,8,,0.00,3,,190<br />
2002-8-1,34,28,23,24,23,22,97,74,49,1017,1015,1014,16,16,16,21,8,,0.00,2,,191<br />
2002-8-2,34,29,24,24,23,21,94,71,49,1017,1015,1014,16,16,14,13,5,,0.00,3,,220<br />
2002-8-3,36,29,22,24,23,21,97,78,47,1018,1016,1014,16,14,1,35,11,52,9.14,5,Fog-Rain-Thunderstorm,294<br />
2002-8-4,33,28,23,24,22,21,93,79,52,1018,1016,1015,16,14,6,29,10,63,1.02,5,Rain-Thunderstorm,59<br />
2002-8-5,34,28,23,23,22,20,90,72,47,1017,1015,1014,16,15,13,14,6,,0.00,3,,357<br />
2002-8-6,35,29,25,25,23,21,90,71,46,1016,1014,1012,16,15,11,16,10,,0.00,3,,270<br />
2002-8-7,34,30,26,25,23,22,87,72,50,1015,1014,1012,16,15,6,34,11,52,1.27,6,Rain,21<br />
2002-8-8,33,29,26,25,24,23,90,77,61,1017,1015,1014,16,15,13,19,11,,0.00,6,,84<br />
2002-8-9,34,29,25,26,24,21,96,75,50,1017,1015,1014,16,16,13,16,6,,0.00,5,,126<br />
2002-8-10,32,29,26,25,22,16,88,68,41,1017,1016,1015,16,16,13,24,10,34,0.00,5,,95<br />
2002-8-11,33,29,25,24,23,22,90,74,52,1017,1015,1013,16,16,14,24,11,,0.00,4,,87<br />
2002-8-12,33,29,25,24,23,23,90,77,59,1016,1014,1013,16,16,16,21,10,29,1.52,5,,166<br />
2002-8-13,31,26,23,25,23,22,100,91,77,1016,1015,1014,16,14,1,27,10,48,36.07,6,Rain-Thunderstorm,153<br />
