GST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2003-2-14,30,24,19,22,19,14,94,76,40,1014,1011,1009,9,6,1,19,6,,0.00,0,Fog,32<br />
2003-2-15,34,28,22,22,14,4,94,53,15,1011,1009,1008,10,9,7,32,16,48,0.00,1,,234<br />
2003-2-16,32,26,21,22,17,12,88,58,33,1010,1009,1007,10,9,8,39,14,37,0.00,3,,220<br />
2003-2-17,29,24,21,13,8,2,60,38,19,1011,1009,1007,10,5,1,37,16,53,0.00,1,,272<br />
2003-2-18,24,21,18,12,7,-3,60,40,21,1013,1011,1008,10,9,8,37,19,58,0.00,0,,286<br />
2003-2-19,24,21,18,18,14,12,78,65,56,1013,1012,1011,9,8,8,24,10,,0.00,0,,311<br />
2003-2-20,25,22,19,20,18,14,83,74,65,1015,1012,1011,9,8,7,23,8,,0.00,0,,65<br />
2003-2-21,27,23,19,21,19,17,94,79,61,1017,1015,1012,9,8,7,19,10,,0.00,1,,14<br />
2003-2-22,29,24,20,21,20,19,94,79,55,1019,1016,1011,8,7,6,32,10,,0.00,5,,294<br />
2003-2-23,34,27,20,21,18,13,88,66,28,1019,1014,1012,10,8,5,21,6,,0.00,2,,295<br />
2003-2-24,34,28,22,21,16,10,78,56,23,1015,1014,1012,,,,26,8,,0.00,,,40<br />
2003-2-25,29,24,19,22,19,16,88,73,51,1016,1014,1011,10,10,8,19,6,,0.00,3,,336<br />
2003-2-26,29,24,20,22,18,12,94,69,42,1015,1013,1012,10,9,5,27,8,,0.00,3,,288<br />
2003-2-27,27,23,20,20,17,13,88,69,42,1015,1013,1010,10,10,10,11,6,,0.00,4,,327<br />
2003-2-28,29,26,22,20,17,14,83,65,51,1015,1013,1012,10,10,8,26,6,,0.00,2,,291<br />
2003-3-1,27,23,20,14,11,2,60,47,20,1016,1014,1013,8,7,5,27,11,,0.00,0,,296<br />
2003-3-2,24,21,18,12,8,6,53,45,38,1021,1018,1015,10,9,7,24,13,,0.00,1,,293<br />
2003-3-3,23,20,17,7,6,5,52,40,31,1025,1022,1021,9,8,7,29,14,42,0.00,0,,58<br />
2003-3-4,24,18,12,10,7,5,67,47,35,1022,1020,1018,9,9,9,23,6,,0.00,0,,80<br />
2003-3-5,27,21,15,11,8,4,59,42,24,1019,1016,1015,,,,19,8,,0.00,,,63<br />
2003-3-6,28,22,17,17,9,2,73,45,21,1018,1016,1014,,,,16,6,,0.00,,,23<br />
2003-3-7,27,22,18,20,16,8,88,65,49,1017,1015,1013,,,,16,5,,0.00,,,355<br />
2003-3-8,29,24,19,22,19,14,94,73,40,1015,1012,1011,10,8,7,11,6,,0.00,1,,50<br />
2003-3-9,33,27,21,14,8,4,47,33,20,1014,1012,1011,,,,16,6,,0.00,,,10<br />
2003-3-10,30,25,20,21,13,7,73,49,35,1015,1013,1012,9,9,9,14,6,,0.00,0,,333<br />
2003-3-11,31,26,21,16,11,3,49,34,19,1014,1011,1010,,,,23,8,,0.00,,,20<br />
2003-3-12,35,28,22,22,13,5,78,41,24,1011,1008,1006,,,,24,8,,0.00,,,71<br />
2003-3-13,40,32,25,21,7,-2,78,28,7,1010,1008,1006,9,9,9,45,29,66,0.00,,,200<br />
2003-3-14,34,28,23,19,14,6,65,48,17,1016,1013,1008,9,8,5,42,24,63,0.00,0,,294<br />
2003-3-15,28,24,21,16,13,5,73,53,24,1015,1013,1011,9,9,9,26,10,,0.00,,,286<br />
2003-3-16,27,23,19,16,12,3,73,53,31,1012,1010,1008,,,,19,8,,0.00,,,293<br />
2003-3-17,28,23,18,21,16,9,83,63,32,1012,1010,1009,,,,23,8,,0.00,,,45<br />
2003-3-18,27,23,21,23,20,16,94,78,65,1014,1012,1009,10,10,10,21,8,,0.00,4,,325<br />
2003-3-19,29,24,21,24,21,18,94,81,62,1014,1012,1010,9,8,7,16,6,,0.00,1,,324<br />
2003-3-20,37,29,22,24,21,8,94,77,17,1011,1010,1008,9,8,6,26,8,,0.00,0,,26<br />
2003-3-21,30,27,24,23,21,14,94,72,42,1013,1010,1006,8,7,5,29,10,,0.00,6,,23<br />
2003-3-22,31,27,23,22,21,18,89,71,46,1015,1013,1010,10,8,5,29,14,58,0.00,4,Rain,310<br />
2003-3-23,33,27,21,23,19,14,83,65,31,1014,1012,1009,,,,29,8,,0.00,,,78<br />
2003-3-24,29,27,24,23,23,21,89,80,70,1014,1012,1011,10,10,10,19,8,,0.00,2,,353<br />
2003-3-25,30,27,23,24,23,20,94,78,62,1014,1012,1009,10,9,5,26,8,,0.00,2,,27<br />
2003-3-26,32,29,25,25,22,14,94,67,33,1013,1010,1009,10,10,10,23,13,,0.00,2,,66<br />
2003-3-27,38,31,25,24,17,9,94,46,17,1011,1009,1007,10,8,7,42,24,63,0.00,2,,220<br />
2003-3-28,29,27,24,24,24,23,94,83,70,1011,1009,1007,10,10,10,23,8,,0.00,3,,333<br />
2003-3-29,28,26,23,23,20,18,94,72,58,1011,1009,1007,8,5,3,14,6,,0.00,6,,344<br />
2003-3-30,30,26,22,22,17,10,88,59,32,1012,1010,1007,5,5,4,14,5,,0.00,0,,343<br />
2003-3-31,31,27,23,20,11,1,62,36,18,1013,1012,1010,5,4,2,16,6,,0.00,0,,10<br />
2003-4-1,31,28,25,24,19,12,84,59,31,1014,1012,1009,8,7,4,23,11,,0.00,0,,301<br />
2003-4-2,36,29,23,24,17,1,89,52,20,1011,1009,1008,8,8,8,16,5,,0.00,0,,298<br />
2003-4-3,37,31,25,19,7,-9,55,24,5,1012,1009,1008,,,,21,14,,0.00,,,290<br />
2003-4-4,34,28,23,22,12,-1,83,43,16,1011,1009,1007,,,,23,8,,0.00,,,297<br />
2003-4-5,33,27,22,22,19,16,83,62,40,1011,1009,1008,,,,21,6,,0.00,,,16<br />
2003-4-6,36,29,23,23,18,12,73,55,23,1012,1010,1008,10,10,9,29,10,,0.00,2,,60<br />
2003-4-7,33,28,23,24,19,13,83,63,38,1017,1014,1003,10,9,7,26,8,,0.00,1,,23<br />
2003-4-8,35,28,22,22,15,-2,94,53,12,1015,1013,1011,10,9,9,14,6,,0.00,0,,336<br />
2003-4-9,38,32,27,13,4,-1,34,18,9,1011,1009,1006,,,,26,11,,0.00,,,282<br />
2003-4-10,39,33,27,18,9,1,48,26,14,1008,1007,1005,,,,23,8,,0.00,,,224<br />
2003-4-11,38,31,25,22,13,0,74,37,9,1009,1007,1005,9,9,8,23,10,,0.00,0,,23<br />
2003-4-12,34,30,26,25,21,15,89,64,32,1010,1008,1006,9,9,8,19,6,,0.00,1,,11<br />
2003-4-13,34,28,25,25,23,13,89,71,28,1008,1006,1004,9,8,8,23,8,,0.00,1,,45<br />
2003-4-14,36,30,21,26,19,12,94,53,26,1013,1005,1002,10,8,2,48,26,72,0.00,5,Rain-Thunderstorm,165<br />
2003-4-15,33,27,22,25,21,16,88,73,38,1012,1009,1007,10,9,4,29,11,,0.00,5,Rain-Thunderstorm,328<br />
2003-4-16,31,28,25,24,22,19,94,65,51,1013,1010,1009,10,10,10,19,6,,0.00,5,,74<br />
2003-4-17,28,24,21,23,20,16,100,79,57,1017,1012,1009,10,6,1,40,14,66,0.00,6,Rain-Thunderstorm,241<br />
2003-4-18,31,26,22,22,17,13,73,53,33,1013,1010,1009,10,9,7,145,21,,0.00,1,,278<br />
2003-4-19,30,27,23,19,16,12,73,52,33,1012,1010,1008,7,7,7,23,11,,0.00,0,,269<br />
2003-4-20,30,26,21,22,18,10,83,61,39,1010,1008,1007,10,10,9,19,5,,0.00,3,,9<br />
2003-4-21,31,27,24,24,22,18,89,75,46,1010,1008,1007,10,8,7,26,6,,0.00,2,,47<br />
2003-4-22,30,27,24,25,24,21,94,83,58,1010,1009,1008,8,7,5,26,8,,0.00,4,,59<br />
2003-4-23,31,28,25,25,23,3,94,77,18,1012,1011,1010,10,8,6,27,10,,0.00,2,,345<br />
2003-4-24,33,30,27,24,19,14,84,53,38,1012,1010,1009,10,9,8,19,8,,0.00,1,,293<br />
2003-4-25,31,28,25,21,17,11,70,51,31,1011,1009,1008,10,10,10,21,6,,0.00,1,,291<br />
2003-4-26,36,30,24,22,15,7,70,44,19,1010,1007,1006,10,10,10,24,8,,0.00,1,,297<br />
2003-4-27,38,31,24,21,15,6,78,42,14,1008,1006,1005,9,9,9,19,6,,0.00,0,,39<br />
2003-4-28,38,32,26,22,14,6,70,39,14,1008,1007,1006,,,,14,8,,0.00,,,27<br />
2003-4-29,42,33,26,22,10,-1,70,28,8,1010,1008,1006,10,10,10,23,10,,0.00,3,,258<br />
2003-4-30,37,32,28,20,9,0,41,24,10,1010,1008,1007,9,8,7,19,8,,0.00,0,,272<br />
2003-5-1,35,31,28,23,13,4,62,35,14,1007,1005,1004,,,,27,13,,0.00,,,293<br />
2003-5-2,33,29,25,21,17,9,74,48,25,1009,1007,1003,8,4,1,16,8,,0.00,0,,326<br />
2003-5-3,32,28,25,22,15,10,78,45,27,1012,1010,1008,9,3,1,14,6,,0.00,0,,334<br />
2003-5-4,34,29,25,18,10,5,48,30,17,1009,1006,1005,8,8,6,14,5,,0.00,0,,71<br />
2003-5-5,38,33,27,22,13,4,74,34,16,1007,1005,1004,8,6,5,16,8,,0.00,0,,310<br />
2003-5-6,36,31,27,25,19,11,84,54,22,1008,1006,1005,8,8,8,14,5,,0.00,0,,17<br />
2003-5-7,36,31,27,24,13,5,84,34,16,1008,1006,1005,8,8,8,16,5,,0.00,0,,17<br />
2003-5-8,39,34,29,27,13,4,84,34,14,1007,1006,1005,,,,14,5,,0.00,,,94<br />
2003-5-9,37,32,28,28,23,12,89,62,30,1008,1007,1005,9,8,7,26,11,,0.00,0,,64<br />
2003-5-10,34,30,27,28,27,22,100,86,62,1010,1008,1007,8,6,0,19,3,,0.00,0,Fog,41<br />
2003-5-11,38,32,26,28,24,18,94,70,31,1009,1007,1006,8,7,6,14,6,,0.00,0,,47<br />
2003-5-12,40,33,27,27,16,9,94,37,16,1007,1004,1003,9,8,6,16,6,,0.00,0,,320<br />
2003-5-13,39,34,29,26,16,8,84,39,16,1006,1005,1003,9,9,9,23,6,,0.00,0,,29<br />
2003-5-14,42,34,28,26,19,7,70,44,12,1005,1004,1003,9,9,9,26,8,,0.00,0,,84<br />
2003-5-15,40,36,31,27,18,4,75,41,11,1006,1004,1002,9,8,7,26,16,,0.00,0,,127<br />
2003-5-16,40,37,33,18,12,3,34,23,12,1007,1005,1004,9,8,8,24,11,,0.00,0,,271<br />
2003-5-17,41,36,32,17,8,4,38,18,11,1006,1004,1002,8,8,8,24,8,,0.00,0,,287<br />
2003-5-18,39,36,32,16,11,5,36,22,14,1004,1003,1001,9,9,8,19,11,,0.00,0,,9<br />
2003-5-19,38,33,29,23,18,9,62,39,18,1005,1003,1001,8,7,6,16,5,,0.00,0,,39<br />
2003-5-20,41,34,29,19,12,5,39,25,13,1006,1005,1003,7,7,7,13,6,,0.00,0,,51<br />
2003-5-21,42,36,31,21,11,-1,41,22,7,1007,1006,1004,8,6,4,24,11,,0.00,0,,292<br />
2003-5-22,40,35,29,26,11,2,84,27,12,1005,1004,1003,8,8,7,21,10,,0.00,0,,62<br />
2003-5-23,38,33,28,24,17,8,70,41,27,1004,1002,1002,9,8,7,23,6,,0.00,0,,41<br />
2003-5-24,44,37,30,24,11,-4,70,23,5,1004,1003,1001,8,6,5,24,14,,0.00,0,,248<br />
2003-5-25,38,33,29,23,15,-1,66,34,9,1006,1004,1002,9,8,1,14,8,,0.00,0,Fog,12<br />
2003-5-26,34,30,26,26,24,21,94,75,46,1008,1006,1004,9,8,7,23,8,,0.00,0,,39<br />
2003-5-27,36,31,27,26,23,13,94,69,26,1008,1005,1004,9,8,7,14,8,,0.00,0,,17<br />
2003-5-28,36,31,27,27,24,20,94,71,41,1009,1003,1001,9,7,6,16,6,,0.00,0,,335<br />
2003-5-29,39,34,31,24,19,11,66,41,21,1005,1003,1001,9,8,7,37,19,,0.00,0,,117<br />
2003-5-30,39,36,32,24,18,12,56,36,20,1006,1004,1002,10,8,6,34,18,,0.00,1,Rain,55<br />
2003-5-31,35,32,30,28,23,11,79,60,26,1008,1006,1005,10,9,8,27,10,,0.00,1,,10<br />
2003-6-1,35,31,28,27,25,18,89,73,36,1008,1006,1004,9,8,8,14,8,,0.00,0,,356<br />
2003-6-2,41,33,27,22,16,9,74,35,14,1005,1003,1001,9,8,2,11,5,,0.00,0,,79<br />
2003-6-3,44,38,32,21,14,8,49,23,14,1003,1001,1000,8,7,6,26,13,,0.00,0,,285<br />
2003-6-4,45,38,31,21,9,2,55,19,8,1002,1000,999,8,7,5,26,11,,0.00,0,,261<br />
2003-6-5,44,38,33,21,7,0,35,15,8,1001,999,998,8,8,7,19,10,,0.00,0,,295<br />
2003-6-6,43,38,33,25,10,0,53,21,9,999,997,996,8,8,8,14,8,,0.00,0,,7<br />
2003-6-7,43,38,33,23,16,9,55,28,16,998,997,996,8,7,7,26,13,,0.00,0,,67<br />
2003-6-8,40,36,32,27,21,17,63,45,26,1001,999,997,8,8,7,24,10,,0.00,0,,40<br />
2003-6-9,39,34,31,29,23,13,79,53,25,1002,1000,998,9,8,7,24,11,,0.00,0,,58<br />
2003-6-10,40,36,32,27,24,19,71,52,29,1001,999,997,9,8,8,34,18,,0.00,0,,95<br />
2003-6-11,41,37,34,29,19,7,75,35,14,999,998,996,10,7,4,39,26,52,0.00,0,,133<br />
2003-6-12,40,36,32,30,20,6,84,44,16,1001,999,997,10,8,7,23,11,,0.00,0,,24<br />
2003-6-13,41,37,33,28,16,9,60,28,14,1001,1000,998,10,9,8,26,11,,0.00,0,,82<br />
2003-6-14,43,37,32,24,13,1,55,25,9,1001,1000,998,10,9,8,19,8,,0.00,1,,298<br />
2003-6-15,45,40,34,22,11,2,34,19,10,1000,998,995,10,9,9,19,11,,0.00,5,,276<br />
2003-6-16,44,38,33,15,8,-1,24,16,8,997,995,994,,,,24,8,,0.00,,,261<br />
2003-6-17,41,37,32,29,13,-1,75,31,10,997,995,994,9,9,8,16,6,,0.00,0,,67<br />
2003-6-18,40,36,31,29,25,10,89,60,20,998,996,995,9,9,7,23,10,,0.00,0,,45<br />
2003-6-19,36,32,29,30,27,12,89,75,25,998,996,994,8,7,5,32,11,,0.00,0,,56<br />
2003-6-20,35,32,29,30,28,27,94,83,63,996,994,993,8,6,3,16,6,,0.00,1,,11<br />
2003-6-21,36,33,31,30,29,26,94,78,60,995,994,991,8,7,5,19,8,,0.00,0,,35<br />
2003-6-22,40,36,31,28,22,11,84,51,17,996,995,993,10,8,7,14,6,,0.00,0,,39<br />
2003-6-23,41,36,32,29,20,5,75,44,15,998,995,993,10,9,9,24,8,,0.00,6,,335<br />
2003-6-24,38,34,31,28,24,20,79,58,35,997,995,993,9,9,8,14,6,,0.00,0,,34<br />
2003-6-25,36,33,31,29,28,24,84,75,59,997,995,994,9,8,6,21,11,,0.00,1,,355<br />
2003-6-26,35,32,30,29,27,24,84,73,59,997,996,995,8,7,6,21,6,,0.00,0,,354<br />
2003-6-27,36,33,30,29,27,22,89,73,56,998,996,995,8,8,7,19,6,,0.00,3,,20<br />
2003-6-28,35,32,30,30,28,26,89,77,71,999,997,996,8,8,7,14,6,,0.00,0,,27<br />
2003-6-29,37,33,31,30,28,24,84,72,56,997,995,994,8,7,5,16,8,,0.00,1,,26<br />
2003-6-30,39,36,32,30,27,23,89,67,40,995,994,992,7,7,6,16,6,,0.00,0,,27<br />
2003-7-1,39,34,30,30,22,18,89,47,33,996,995,993,7,6,4,32,10,,0.00,0,,59<br />
2003-7-2,36,33,32,30,28,20,84,71,49,1000,998,996,5,5,4,35,13,34,0.00,0,,41<br />
2003-7-3,34,32,30,29,27,25,89,76,59,1002,1000,999,6,5,5,23,10,,0.00,3,,43<br />
2003-7-4,36,33,30,27,25,20,84,62,41,999,997,995,7,6,6,16,8,,0.00,0,,31<br />
2003-7-5,38,34,31,28,26,22,84,62,39,997,995,993,7,7,6,19,8,,0.00,0,,345<br />
2003-7-6,37,33,31,27,26,23,79,63,44,998,996,995,8,7,7,29,14,,0.00,0,,60<br />
2003-7-7,34,32,31,27,26,23,75,67,55,998,997,995,10,8,8,32,16,,0.00,2,,66<br />
2003-7-8,33,31,29,27,26,25,84,75,66,998,996,995,10,10,10,26,11,,0.00,1,,53<br />
2003-7-9,34,31,28,29,27,25,94,75,59,998,996,995,10,10,10,23,10,,0.00,3,,35<br />
2003-7-10,34,32,30,29,28,26,89,79,71,997,996,995,9,8,7,26,10,,0.00,0,,47<br />
2003-7-11,34,32,29,28,27,26,84,77,63,998,996,995,8,7,7,27,10,,0.00,0,,57<br />
2003-7-12,35,32,29,28,26,25,84,73,56,998,996,995,9,8,7,24,8,,0.00,,,350<br />
2003-7-13,36,31,27,29,26,23,84,73,50,999,996,995,9,8,7,21,6,,0.00,1,,28<br />
2003-7-14,34,30,27,27,26,24,89,75,59,998,996,995,9,8,7,26,11,,0.00,0,,10<br />
2003-7-15,34,30,27,26,24,23,89,71,52,999,998,996,8,7,7,26,6,,0.00,0,,39<br />
2003-7-16,35,31,27,26,22,-25,84,66,4,1001,998,997,8,7,6,14,6,,0.00,1,,29<br />
2003-7-17,40,34,28,27,25,21,89,69,38,999,998,996,8,7,5,26,6,,0.00,0,,4<br />
2003-7-18,37,32,27,27,24,20,100,67,39,1001,999,997,10,8,5,39,8,,0.00,7,Rain-Thunderstorm,143<br />
2003-7-19,33,30,27,28,24,-25,94,80,4,1000,999,997,10,10,8,14,6,,0.00,4,,9<br />
2003-7-20,33,30,27,27,26,24,94,78,63,1000,998,997,10,10,8,29,11,,0.00,1,,32<br />
2003-7-21,33,30,27,27,26,25,94,82,66,1000,999,998,10,9,8,24,11,,0.00,2,,351<br />
2003-7-22,32,29,27,27,24,-26,94,80,4,1000,999,998,10,8,6,19,6,,0.00,3,,12<br />
2003-7-23,33,30,27,27,26,24,94,80,59,999,998,996,10,9,6,16,6,,0.00,2,,26<br />
2003-7-24,34,31,29,29,27,24,89,76,59,998,995,994,10,10,9,19,10,,0.00,3,,50<br />
2003-7-25,35,32,29,29,28,26,94,80,63,995,994,993,9,7,6,23,8,,0.00,1,,51<br />
2003-7-26,35,32,30,29,27,23,89,75,49,995,994,992,8,7,6,23,10,,0.00,1,,351<br />
2003-7-27,39,34,31,28,24,20,84,60,35,997,995,993,8,7,6,19,6,27,0.00,4,,43<br />
2003-7-28,37,33,30,27,25,21,79,62,39,998,996,995,9,8,7,27,6,,0.00,7,,46<br />
2003-7-29,33,31,29,28,26,23,94,74,59,998,996,995,10,9,8,16,8,,0.00,6,Rain,26<br />
2003-7-30,31,29,27,28,26,17,94,86,43,999,997,996,10,9,3,14,6,,0.00,6,Rain,6<br />
2003-7-31,35,32,29,28,25,23,94,71,49,1000,998,997,10,10,8,27,19,,0.00,5,,208<br />
2003-8-1,34,31,29,29,27,26,89,79,66,1000,999,998,10,10,10,21,8,,0.00,2,,53<br />
2003-8-2,33,31,30,28,27,24,84,77,70,1001,999,997,8,8,7,23,11,,0.00,1,,47<br />
2003-8-3,33,31,29,27,27,23,89,80,55,1002,1001,1000,8,7,6,29,10,,0.00,0,,36<br />
2003-8-4,32,30,28,28,27,26,94,82,70,1003,1002,1001,8,7,6,19,5,,0.00,2,,32<br />
2003-8-5,33,31,29,28,27,25,94,80,63,1003,1002,1001,9,8,7,19,10,,0.00,2,,35<br />
2003-8-6,35,32,29,28,27,24,89,72,56,1001,1000,998,9,8,7,19,8,,0.00,1,,51<br />
2003-8-7,35,32,29,29,27,21,89,72,49,1001,999,998,9,8,8,26,8,,0.00,0,,45<br />
2003-8-8,34,31,28,28,26,25,89,76,63,1002,999,998,9,8,7,16,8,,0.00,2,,1<br />
2003-8-9,34,31,28,28,26,21,89,73,46,1000,998,997,9,8,7,19,6,,0.00,0,,43<br />
2003-8-10,38,32,27,27,24,22,94,71,39,1000,998,997,9,9,7,23,8,,0.00,0,,8<br />
2003-8-11,32,29,27,27,26,22,94,81,66,1001,1000,998,9,8,7,23,8,,0.00,0,,336<br />
2003-8-12,33,29,26,27,26,23,94,82,62,1003,1001,1000,9,8,7,16,8,,0.00,0,,20<br />
2003-8-13,32,29,26,27,26,24,100,86,70,1002,1000,999,8,7,5,16,6,,0.00,0,,29<br />
2003-8-14,32,29,26,28,27,25,94,86,75,1002,1000,999,8,7,5,21,6,,0.00,0,,41<br />
2003-8-15,33,30,28,28,27,25,94,83,63,1002,1001,999,8,7,7,19,5,,0.00,1,,43<br />
2003-8-16,34,31,28,28,26,22,94,80,49,1003,1002,1000,8,7,5,26,10,,0.00,0,,47<br />
2003-8-17,32,30,28,27,26,25,94,79,70,1005,1003,1002,10,8,7,16,5,,0.00,1,,34<br />
2003-8-18,33,30,28,28,27,26,94,82,70,1004,1001,999,9,7,6,16,6,,0.00,1,,7<br />
2003-8-19,39,33,27,29,25,19,89,63,31,1008,998,996,10,8,7,16,5,,0.00,1,,52<br />
2003-8-20,43,37,32,25,18,5,66,35,14,998,996,995,9,8,7,23,10,,0.00,3,,279<br />
2003-8-21,43,37,31,30,24,9,84,60,14,998,997,995,9,9,8,23,11,,0.00,0,,339<br />
2003-8-22,33,31,29,29,28,27,94,86,75,1002,1000,997,8,7,6,26,11,,0.00,0,,23<br />
2003-8-23,32,30,28,27,27,25,94,82,70,1004,1002,1000,8,8,6,23,6,,0.00,2,,29<br />
2003-8-24,34,31,28,28,26,24,89,75,62,1002,1000,998,10,9,7,21,6,,0.00,1,,1<br />
2003-8-25,33,31,29,27,26,25,89,77,63,1001,999,998,8,8,8,21,6,,0.00,3,,21<br />
2003-8-26,33,30,28,28,26,23,89,78,59,1001,999,998,8,8,8,19,8,,0.00,4,,14<br />
2003-8-27,33,30,28,28,27,23,94,80,66,1001,999,998,8,8,8,21,6,,0.00,1,,45<br />
2003-8-28,33,30,28,28,27,25,94,79,63,1003,1001,999,9,8,6,19,8,,0.00,0,,36<br />
