EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2002-1-19,0,-1,-3,-3,-7,-14,96,72,38,1025,1018,1010,16,7,1,26,14,,2.54,7,Fog-Snow,31<br />
2002-1-20,4,1,-2,-3,-5,-6,93,71,49,1022,1016,1009,16,13,2,23,16,32,0.00,5,Snow,315<br />
2002-1-21,4,2,1,1,-2,-6,86,73,59,1021,1013,1008,16,14,8,35,13,47,3.81,6,Rain,239<br />
2002-1-22,8,6,4,-2,-5,-8,63,46,33,1028,1023,1014,16,16,16,27,21,37,0.00,1,,267<br />
2002-1-23,9,7,4,7,2,-4,93,70,44,1026,1020,1013,16,14,8,34,18,52,0.00,7,,224<br />
2002-1-24,11,9,8,8,7,3,100,91,69,1013,1006,1001,16,9,3,24,13,40,9.91,8,Rain,239<br />
2002-1-25,9,7,4,3,-4,-9,74,49,28,1021,1015,1007,16,16,16,37,24,48,0.00,2,Rain,293<br />
2002-1-26,13,8,4,-4,-6,-7,46,36,24,1022,1021,1019,16,16,16,27,21,39,0.00,2,,244<br />
2002-1-27,16,10,4,0,-4,-6,58,38,25,1023,1021,1019,16,16,16,24,11,32,0.00,4,,225<br />
2002-1-28,16,11,7,3,1,-1,63,50,38,1019,1017,1014,16,16,16,21,14,,0.00,6,,229<br />
2002-1-29,20,15,10,9,6,3,66,55,42,1015,1014,1013,16,16,16,27,13,35,0.00,7,,243<br />
2002-1-30,16,11,5,10,8,1,83,73,62,1026,1018,1012,16,16,11,24,16,,0.25,8,Rain,320<br />
2002-1-31,5,3,2,3,2,-1,100,90,73,1030,1026,1021,16,7,2,29,19,,0.51,8,Rain,63<br />
2002-2-1,12,8,3,8,3,-7,100,87,41,1021,1011,1002,16,6,0,50,21,72,2.29,7,Fog-Rain,42<br />
2002-2-2,4,1,-1,-8,-10,-11,52,45,37,1029,1025,1015,16,16,16,48,34,63,0.00,2,,325<br />
2002-2-3,6,3,0,-5,-8,-11,54,46,38,1028,1021,1012,16,16,16,27,13,37,0.00,6,,225<br />
2002-2-4,6,2,-3,-2,-6,-8,82,55,37,1015,1009,1005,16,16,16,45,18,55,0.00,5,Snow,314<br />
2002-2-5,1,-3,-7,-9,-13,-15,66,46,30,1023,1020,1016,16,16,16,48,34,61,0.00,2,,299<br />
2002-2-6,6,3,0,-6,-8,-12,52,45,37,1024,1022,1020,16,16,16,24,16,29,0.00,4,,271<br />
2002-2-7,6,4,3,0,-2,-7,82,64,45,1019,1013,1008,16,12,4,21,11,,0.25,5,Rain,228<br />
2002-2-8,12,8,4,-1,-4,-6,70,48,30,1021,1015,1010,16,16,16,27,19,34,0.00,0,,286<br />
2002-2-9,7,5,3,-2,-4,-6,68,54,39,1036,1031,1022,16,16,16,23,16,,0.00,1,,71<br />
2002-2-10,13,7,3,11,6,-2,97,84,70,1035,1021,1004,16,14,6,37,16,53,9.65,8,Rain,150<br />
2002-2-11,13,4,-4,11,-3,-16,88,61,32,1023,1009,1001,16,16,10,48,31,64,2.03,5,Rain,305<br />
2002-2-12,7,1,-4,-6,-11,-19,49,38,31,1023,1014,1009,16,16,16,35,18,52,0.00,5,,236<br />
2002-2-13,6,1,-4,-4,-10,-16,57,42,28,1029,1020,1011,16,16,16,40,27,53,0.00,1,,312<br />
2002-2-14,4,-1,-5,-9,-13,-15,46,38,28,1031,1029,1028,16,16,16,26,14,34,0.00,0,,254<br />
2002-2-15,9,5,1,4,-2,-7,76,60,42,1027,1022,1014,16,16,16,29,19,39,0.00,6,,212<br />
2002-2-16,13,10,7,3,-1,-6,73,50,30,1014,1009,1005,16,16,16,21,10,34,0.00,6,,247<br />
2002-2-17,9,6,2,3,-3,-7,87,60,37,1014,1007,1004,16,16,14,39,19,52,0.51,6,Rain-Snow,313<br />
2002-2-18,6,3,0,-6,-9,-12,60,43,28,1026,1022,1014,16,16,14,35,26,48,0.00,1,,353<br />
2002-2-19,11,6,1,0,-7,-12,58,42,19,1027,1024,1022,16,16,16,21,8,,0.00,4,,284<br />
2002-2-20,11,9,7,9,3,-5,89,68,39,1022,1017,1010,16,16,16,39,14,48,0.25,7,Rain,184<br />
2002-2-21,17,13,9,11,6,0,100,73,37,1010,1008,1007,16,13,5,32,14,35,0.76,5,Rain,230<br />
2002-2-22,10,9,6,1,-2,-3,60,51,43,1016,1012,1010,16,16,16,29,19,37,0.00,6,,286<br />
2002-2-23,7,4,2,-1,-7,-10,65,46,30,1022,1019,1016,16,16,16,27,19,26,0.00,4,,343<br />
2002-2-24,8,4,0,0,-5,-8,73,56,37,1026,1025,1022,16,16,16,19,14,,0.00,0,,71<br />
2002-2-25,9,7,4,4,1,-2,82,70,46,1026,1022,1017,16,16,16,29,13,37,0.00,6,,202<br />
2002-2-26,14,10,6,9,6,3,93,82,57,1016,1009,1002,16,15,6,37,16,47,0.00,4,,185<br />
2002-2-27,9,4,-1,4,-3,-11,93,65,33,1005,1003,998,16,13,2,39,24,58,1.02,6,Rain-Snow,292<br />
2002-2-28,4,1,-3,-6,-11,-12,74,45,32,1024,1015,1006,16,16,3,40,29,63,0.25,2,Snow,302<br />
2002-3-1,8,3,-2,-6,-9,-11,51,38,28,1035,1030,1024,16,16,16,29,16,39,0.00,1,,271<br />
2002-3-2,10,6,2,9,1,-6,93,69,47,1036,1031,1018,16,15,6,32,16,42,8.64,7,Rain,148<br />
2002-3-3,15,12,7,13,9,-4,100,85,36,1017,1005,1000,16,10,2,47,26,66,22.10,8,Rain,195<br />
2002-3-4,6,2,-3,-4,-9,-13,60,48,36,1022,1014,1008,16,16,16,37,27,45,0.00,6,Snow,309<br />
2002-3-5,2,-3,-7,-8,-13,-19,55,42,28,1028,1026,1023,16,16,16,32,24,40,0.00,3,,277<br />
2002-3-6,15,8,1,-2,-4,-8,64,44,27,1027,1024,1020,16,16,16,29,18,40,0.00,4,,230<br />
2002-3-7,18,13,8,4,1,-4,69,46,23,1028,1024,1022,16,16,16,24,14,34,0.00,5,,206<br />
2002-3-8,8,6,4,7,5,3,100,90,71,1033,1032,1028,16,5,0,26,18,35,0.00,6,Fog,63<br />
2002-3-9,18,12,6,12,9,6,100,89,64,1033,1025,1012,16,9,0,45,21,61,0.00,7,Fog-Rain,132<br />
2002-3-10,15,8,-1,12,-7,-14,93,44,25,1024,1016,1010,16,16,10,50,39,69,2.29,4,Rain,283<br />
2002-3-11,5,1,-2,-8,-13,-15,49,35,23,1030,1028,1025,16,16,16,34,24,50,0.00,4,,281<br />
2002-3-12,10,7,3,3,0,-9,85,65,38,1027,1023,1021,16,16,16,21,13,,0.00,6,,171<br />
2002-3-13,7,6,4,6,4,3,100,94,87,1021,1015,1009,16,6,2,32,18,,4.57,8,Rain,50<br />
2002-3-14,18,12,7,7,5,0,96,67,29,1019,1015,1009,16,15,3,24,8,,0.00,3,,253<br />
2002-3-15,12,10,8,10,8,4,93,85,63,1019,1015,1011,16,6,3,26,14,,0.00,7,,171<br />
2002-3-16,16,10,3,13,6,-5,96,78,54,1027,1015,1009,16,11,5,34,13,45,0.25,6,,26<br />
2002-3-17,4,1,-1,0,-4,-7,81,62,51,1034,1032,1028,16,16,11,27,21,40,0.25,6,Rain,66<br />
2002-3-18,4,2,1,3,2,0,100,93,86,1031,1027,1024,16,9,2,27,18,37,8.13,8,Rain-Snow,76<br />
2002-3-19,8,6,3,2,1,-1,93,74,56,1030,1027,1025,16,16,14,23,11,,0.00,7,,69<br />
2002-3-20,7,6,4,6,3,1,100,85,70,1030,1019,1008,16,11,3,32,21,40,22.35,8,Rain,94<br />
2002-3-21,13,7,-1,3,0,-9,76,64,37,1016,1010,1004,16,15,5,55,23,74,0.00,5,Rain-Snow,293<br />
2002-3-22,0,-2,-5,-9,-13,-16,74,45,31,1019,1016,1011,16,15,5,53,39,63,0.00,5,Snow,305<br />
2002-3-23,9,3,-3,-6,-9,-13,56,40,27,1020,1016,1011,16,16,16,39,27,60,0.00,1,,244<br />
2002-3-24,12,9,5,-4,-6,-8,53,35,28,1020,1018,1016,16,16,16,27,19,40,0.00,5,,250<br />
2002-3-25,9,6,3,1,-4,-7,67,52,38,1030,1026,1019,16,16,16,32,18,,0.25,8,Rain,61<br />
2002-3-26,7,6,4,6,2,-2,100,80,67,1030,1022,1011,16,8,2,52,19,72,8.13,8,Rain,72<br />
2002-3-27,10,7,4,8,3,-3,100,73,50,1018,1013,1010,16,13,3,35,18,42,9.14,5,Rain,316<br />
2002-3-28,13,8,3,0,-3,-7,65,48,25,1021,1019,1017,16,16,16,23,16,27,0.00,1,,287<br />
2002-3-29,12,10,7,6,1,-4,80,54,41,1022,1019,1014,16,16,16,39,16,48,0.00,6,,195<br />
2002-3-30,22,16,9,12,5,-3,89,59,19,1017,1012,1009,16,14,8,35,23,47,0.00,7,,224<br />
2002-3-31,16,12,8,7,4,-1,93,60,31,1019,1016,1010,16,15,5,14,10,,5.84,8,Rain,104<br />
2002-4-1,15,11,8,8,3,-4,100,68,33,1017,1009,1005,16,13,3,39,18,50,2.29,5,Rain,318<br />
2002-4-2,12,9,5,9,-1,-5,83,52,37,1021,1018,1013,16,16,16,35,21,47,0.00,3,,240<br />
2002-4-3,23,14,6,13,8,-2,90,72,52,1020,1011,1006,16,15,10,48,19,61,1.27,6,Rain,239<br />
2002-4-4,10,7,3,-2,-6,-8,60,45,31,1025,1023,1019,16,16,16,32,24,40,0.00,1,,328<br />
2002-4-5,6,3,1,-5,-7,-10,57,46,33,1026,1023,1020,16,16,16,26,16,32,0.00,4,,333<br />
2002-4-6,7,4,1,-3,-7,-12,70,48,34,1027,1022,1019,16,16,16,32,21,50,0.00,3,,337<br />
2002-4-7,8,4,0,-1,-9,-12,60,41,26,1031,1029,1028,16,16,16,32,16,35,0.00,3,,245<br />
2002-4-8,14,10,6,8,2,-4,86,62,50,1030,1027,1025,16,16,14,29,19,35,0.00,7,,203<br />
2002-4-9,24,17,10,16,12,8,93,72,48,1024,1021,1018,16,15,8,40,19,50,1.02,6,Rain,210<br />
2002-4-10,18,13,9,16,6,1,94,59,34,1032,1026,1019,16,15,8,34,18,40,0.51,4,Rain,349<br />
2002-4-11,15,11,8,7,1,-7,77,51,24,1038,1036,1033,16,16,16,27,14,39,0.00,3,,73<br />
2002-4-12,14,10,7,12,8,0,97,86,58,1036,1031,1027,16,10,2,21,14,34,2.29,6,Rain,73<br />
2002-4-13,22,17,12,14,12,11,100,82,61,1027,1023,1019,16,12,3,27,11,,0.00,7,,180<br />
2002-4-14,23,18,14,16,12,9,96,74,43,1021,1018,1014,16,15,6,26,16,,2.79,7,Rain,234<br />
2002-4-15,27,21,14,16,13,11,96,72,36,1016,1014,1012,16,15,11,24,14,34,0.25,5,Rain-Thunderstorm,221<br />
2002-4-16,32,26,21,16,14,14,68,52,35,1019,1017,1016,16,16,14,26,11,,0.00,1,,223<br />
2002-4-17,34,28,23,16,14,11,59,42,27,1018,1015,1013,16,16,16,24,13,34,0.00,2,,237<br />
2002-4-18,32,27,21,16,14,12,57,45,34,1018,1016,1014,16,16,16,24,13,34,0.00,5,,257<br />
2002-4-19,29,21,14,17,14,12,94,70,44,1015,1012,1008,16,11,0,69,18,111,27.94,6,Fog-Rain-Thunderstorm,202<br />
2002-4-20,21,17,14,16,11,7,82,69,49,1012,1010,1009,16,16,10,26,10,,2.54,6,Rain-Thunderstorm,336<br />
2002-4-21,13,11,9,6,1,-4,64,49,31,1016,1014,1012,16,16,16,27,19,34,0.00,6,Rain,335<br />
2002-4-22,10,9,7,9,6,0,100,84,57,1014,1009,1006,16,11,2,35,14,45,8.89,8,Rain,70<br />
2002-4-23,12,8,4,-2,-4,-6,60,44,31,1022,1017,1012,16,16,16,40,27,58,0.00,4,,340<br />
2002-4-24,16,11,6,-1,-4,-6,51,38,25,1026,1023,1022,16,16,16,29,11,35,0.00,1,,264<br />
2002-4-25,12,9,8,8,5,-2,96,78,44,1024,1016,1011,16,10,2,35,18,45,11.94,6,Rain,144<br />
2002-4-26,15,10,6,3,-2,-6,82,45,27,1026,1021,1017,16,16,16,40,16,50,0.00,2,,316<br />
2002-4-27,17,11,6,5,-1,-6,66,48,24,1030,1027,1024,16,16,16,32,14,34,0.00,3,,208<br />
2002-4-28,13,11,9,13,9,7,100,95,77,1024,1009,998,16,6,0,32,18,39,33.78,8,Fog-Rain-Thunderstorm,81<br />
2002-4-29,13,10,7,10,4,0,97,70,50,1010,1004,999,16,15,10,37,19,50,0.00,8,,320<br />
2002-4-30,14,9,6,9,3,-1,88,67,41,1013,1010,1007,16,14,3,35,24,45,5.59,5,Rain,269<br />
2002-5-1,19,13,8,8,1,-7,93,52,17,1013,1011,1010,16,16,11,24,11,37,0.00,3,,262<br />
2002-5-2,14,11,9,12,10,7,100,91,77,1012,1002,998,16,6,0,32,14,42,9.14,8,Fog-Rain,95<br />
2002-5-3,16,13,10,13,0,-7,94,44,24,1021,1009,999,16,15,4,52,26,64,0.00,3,,314<br />
2002-5-4,19,13,9,3,-1,-4,54,41,23,1028,1024,1022,16,16,16,29,16,39,0.00,2,,258<br />
2002-5-5,21,16,12,9,4,-1,70,47,25,1026,1024,1023,16,16,16,27,13,,0.00,2,,221<br />
2002-5-6,23,17,12,11,8,4,80,60,36,1026,1024,1020,16,15,11,35,16,42,0.00,4,,199<br />
2002-5-7,28,20,13,15,13,9,90,64,42,1020,1015,1012,16,16,16,23,13,,0.00,7,Rain,205<br />
2002-5-8,21,17,13,14,8,4,75,57,39,1023,1020,1014,16,16,16,24,14,,0.00,6,,83<br />
2002-5-9,13,11,10,12,8,4,100,80,55,1023,1019,1014,16,11,1,23,13,,2.79,8,Fog-Rain,90<br />
2002-5-10,29,18,12,13,7,-4,100,57,16,1024,1017,1014,16,13,1,34,11,50,0.00,4,Fog,290<br />
2002-5-11,22,16,11,8,1,-3,62,38,19,1031,1028,1025,16,16,16,29,19,34,0.00,3,,297<br />
2002-5-12,18,13,11,12,10,6,100,84,53,1027,1020,1014,16,10,2,23,11,29,4.32,8,Rain-Thunderstorm,104<br />
2002-5-13,13,11,9,12,9,1,100,87,50,1014,1007,996,16,7,2,39,19,52,16.26,8,Rain-Thunderstorm,75<br />
2002-5-14,17,13,9,8,4,1,96,62,37,1006,1000,996,16,15,3,45,24,55,1.02,6,Rain,286<br />
2002-5-15,20,14,9,2,0,-2,59,39,23,1018,1013,1007,16,16,16,47,32,63,0.00,2,,292<br />
2002-5-16,27,20,13,8,4,3,55,35,23,1020,1015,1011,16,16,16,39,19,52,0.00,4,,242<br />
2002-5-17,25,19,13,13,10,3,77,50,31,1011,1009,1008,16,16,10,27,21,45,0.76,7,Rain,287<br />
2002-5-18,13,10,7,10,6,0,96,81,54,1016,1008,1003,16,11,3,52,26,64,37.59,7,Rain,26<br />
2002-5-19,14,10,6,1,-2,-3,65,45,32,1022,1019,1016,16,16,16,24,19,32,0.00,4,,329<br />
2002-5-20,13,10,7,0,-3,-5,50,40,29,1023,1022,1020,16,16,16,26,16,,0.25,3,,352<br />
2002-5-21,16,11,7,3,-1,-2,56,46,33,1026,1023,1022,16,16,16,27,19,29,0.00,2,,324<br />
2002-5-22,19,14,9,3,1,-1,61,42,26,1028,1026,1024,16,16,16,26,14,,0.00,0,,277<br />
2002-5-23,23,17,11,10,4,1,75,47,26,1025,1021,1016,16,16,16,27,13,35,0.00,0,,220<br />
2002-5-24,29,22,15,13,10,6,62,47,32,1015,1011,1008,16,16,16,39,16,50,0.00,3,,260<br />
2002-5-25,21,17,13,11,6,0,77,52,28,1023,1020,1014,16,16,16,29,19,47,0.00,4,,63<br />
2002-5-26,19,16,13,14,12,7,93,79,59,1022,1021,1020,16,14,6,21,16,,0.00,8,,136<br />
2002-5-27,26,19,14,18,13,1,100,81,41,1023,1022,1020,16,9,0,21,11,,0.00,6,Fog,77<br />
2002-5-28,24,20,18,17,16,15,84,75,62,1023,1021,1021,16,14,10,26,13,,0.00,7,,168<br />
2002-5-29,26,21,17,17,16,15,94,81,54,1022,1021,1018,16,10,1,23,13,32,0.00,7,,128<br />
2002-5-30,27,21,17,18,17,15,94,78,50,1018,1015,1012,16,13,6,26,11,27,0.00,5,,184<br />
2002-5-31,30,23,18,21,18,17,100,79,49,1012,1006,1000,16,12,1,26,13,40,12.95,5,Rain-Hail-Thunderstorm,203<br />
2002-6-1,31,26,20,19,11,7,93,45,22,1006,1003,1001,16,15,10,27,13,40,0.00,2,Rain,269<br />
2002-6-2,26,22,18,13,9,5,53,42,30,1011,1003,999,16,16,16,48,21,58,0.00,3,,306<br />
2002-6-3,23,18,14,12,6,3,68,44,29,1018,1015,1011,16,16,16,24,19,40,0.00,4,,331<br />
2002-6-4,23,19,16,13,11,7,75,63,39,1022,1021,1019,16,16,16,32,19,45,0.00,7,,102<br />
2002-6-5,29,23,19,20,18,14,88,73,60,1020,1014,1010,16,16,16,27,19,34,0.00,6,,183<br />
2002-6-6,25,20,16,21,18,14,100,84,68,1014,1011,1010,16,11,3,40,19,53,40.13,8,Rain-Thunderstorm,43<br />
2002-6-7,21,17,14,14,12,9,100,79,59,1025,1019,1013,16,13,4,42,29,55,18.54,6,Rain,58<br />
2002-6-8,21,17,13,11,9,6,80,63,40,1028,1025,1024,16,16,16,23,11,,0.00,3,,116<br />
2002-6-9,29,21,14,17,13,10,81,61,46,1024,1019,1014,16,16,16,21,14,27,0.00,4,,235<br />
2002-6-10,26,22,19,18,13,10,78,58,46,1020,1018,1016,16,16,11,26,14,,0.00,2,,150<br />
2002-6-11,33,26,18,20,17,13,87,62,41,1019,1013,1008,16,12,8,32,14,47,0.00,3,,224<br />
2002-6-12,32,23,16,22,19,13,94,74,49,1010,1006,1004,16,10,3,34,19,45,5.08,6,Rain-Thunderstorm,248<br />
2002-6-13,19,16,14,13,12,11,87,79,70,1013,1012,1010,16,16,11,27,19,,0.00,8,,85<br />
2002-6-14,16,14,14,15,14,13,100,91,82,1012,1008,1006,16,11,2,32,16,47,13.46,8,Rain,82<br />
2002-6-15,17,15,13,15,13,12,100,89,78,1007,1005,1005,16,11,3,34,21,39,1.52,8,Rain,65<br />
2002-6-16,26,21,16,16,14,13,100,74,45,1009,1006,1005,16,15,5,32,14,53,2.54,5,Rain-Thunderstorm,258<br />
2002-6-17,26,22,18,14,12,11,68,57,39,1014,1011,1009,16,16,16,40,14,52,0.00,3,Thunderstorm,264<br />
2002-6-18,27,22,18,16,12,9,75,56,37,1024,1020,1015,16,16,16,32,11,,0.00,4,,264<br />
2002-6-19,27,22,19,19,16,14,84,69,50,1030,1027,1024,16,16,16,26,10,,0.00,4,Rain,222<br />
2002-6-20,27,22,18,19,16,8,100,75,39,1032,1031,1029,16,12,4,21,10,,0.00,1,,99<br />
2002-6-21,28,23,19,18,17,14,90,67,52,1032,1030,1027,16,16,16,26,11,,0.00,1,,202<br />
2002-6-22,32,27,21,20,17,14,71,59,45,1027,1025,1023,16,16,16,24,14,,0.00,3,,216<br />
2002-6-23,32,27,22,21,18,14,69,58,48,1024,1021,1018,16,16,14,26,14,,0.00,2,,230<br />
2002-6-24,32,28,26,21,20,18,74,62,46,1017,1017,1016,16,14,10,21,16,,0.00,5,,273<br />
2002-6-25,29,26,23,21,16,8,84,61,27,1020,1018,1017,16,15,10,21,14,39,0.00,4,,118<br />
2002-6-26,35,29,24,24,22,21,90,74,50,1017,1013,1010,16,9,2,27,11,37,9.14,4,Rain-Thunderstorm,145<br />
2002-6-27,34,27,22,23,21,19,94,72,45,1010,1008,1005,16,13,2,39,19,58,16.51,7,Rain-Thunderstorm,248<br />
2002-6-28,30,26,22,21,18,15,88,68,46,1014,1009,1006,16,15,8,23,14,32,0.00,6,,282<br />
2002-6-29,29,26,23,17,14,9,64,48,31,1021,1019,1014,16,16,16,24,13,,0.00,4,,9<br />
2002-6-30,31,26,21,19,17,14,90,56,40,1023,1022,1021,16,16,16,32,13,,0.00,5,,193<br />
2002-7-1,32,28,23,20,17,13,66,52,39,1021,1019,1017,16,16,11,24,18,32,0.00,4,,248<br />
2002-7-2,36,31,26,23,21,17,65,55,41,1017,1014,1012,16,11,8,21,14,,0.00,2,,277<br />
2002-7-3,36,31,27,23,22,19,76,56,40,1013,1011,1009,16,13,6,23,13,34,0.00,3,,309<br />
2002-7-4,37,31,27,22,21,6,76,53,25,1012,1011,1009,16,16,16,26,16,27,0.00,2,,305<br />
2002-7-5,30,27,22,21,13,9,58,44,31,1017,1013,1011,16,16,16,39,24,40,0.00,3,,338<br />
2002-7-6,27,23,20,14,13,12,65,52,39,1018,1016,1015,16,14,8,29,18,34,0.00,4,,330<br />
2002-7-7,31,26,21,14,13,12,57,47,31,1020,1018,1017,11,6,3,23,16,29,0.00,1,,304<br />
2002-7-8,33,28,22,16,14,12,61,44,30,1022,1020,1017,16,11,5,26,11,34,0.00,4,,287<br />
2002-7-9,34,29,24,23,20,16,94,66,36,1016,1013,1010,13,7,1,45,16,61,10.41,7,Fog-Rain-Thunderstorm,258<br />
2002-7-10,29,25,22,22,15,6,91,58,25,1017,1013,1011,16,13,6,27,14,32,0.51,4,Rain,354<br />
2002-7-11,26,21,17,12,8,6,57,42,30,1020,1018,1017,16,16,16,35,19,47,0.00,2,,13<br />
2002-7-12,27,22,18,16,11,8,79,51,30,1020,1018,1016,16,16,16,26,13,,0.00,1,,111<br />
2002-7-13,28,23,19,17,14,11,71,57,38,1018,1017,1016,16,16,16,27,16,,0.00,5,,206<br />
2002-7-14,28,25,23,19,16,14,76,62,48,1017,1016,1015,16,16,14,21,13,,0.00,6,,233<br />
2002-7-15,33,28,22,19,17,14,81,56,34,1015,1012,1009,16,16,13,23,13,,0.00,3,,276<br />
2002-7-16,31,27,23,19,13,9,71,45,27,1015,1012,1010,16,16,14,32,16,37,2.03,3,Rain,350<br />
2002-7-17,31,26,21,21,17,13,76,58,39,1016,1014,1011,16,16,14,26,11,32,0.00,3,,161<br />
2002-7-18,35,29,24,21,19,16,82,52,33,1012,1010,1009,16,13,10,23,10,35,0.00,5,Rain,286<br />
2002-7-19,33,28,23,22,21,19,94,77,53,1011,1010,1007,16,9,1,39,14,60,21.34,6,Rain-Thunderstorm,342<br />
2002-7-20,29,26,22,21,19,17,90,75,49,1019,1014,1009,16,13,6,27,14,,0.00,4,,31<br />
2002-7-21,28,24,22,19,18,17,81,72,56,1021,1020,1019,16,16,13,24,14,32,0.00,5,,174<br />
2002-7-22,32,27,23,21,19,18,84,64,53,1020,1018,1015,16,16,16,27,16,35,0.00,2,,209<br />
2002-7-23,36,29,23,22,22,19,94,72,38,1018,1015,1012,16,13,3,37,21,53,3.05,4,Rain-Thunderstorm,252<br />
2002-7-24,26,23,20,21,17,14,90,73,52,1023,1021,1017,16,16,16,35,19,42,0.00,6,,67<br />
2002-7-25,25,21,19,13,11,9,66,52,40,1024,1023,1022,16,16,16,29,19,32,0.00,4,,86<br />
2002-7-26,22,20,18,16,13,11,78,67,54,1023,1021,1019,16,16,16,26,14,42,0.00,6,,84<br />
2002-7-27,24,21,19,21,17,14,93,77,63,1019,1016,1014,16,14,3,16,11,,0.00,8,,204<br />
2002-7-28,29,24,21,23,22,21,100,84,67,1015,1013,1010,16,11,2,26,10,,0.00,7,,166<br />
2002-7-29,36,32,28,24,22,20,79,57,40,1010,1009,1008,16,14,10,34,16,35,0.00,3,,264<br />
2002-7-30,33,30,28,22,20,17,61,52,39,1011,1008,1007,16,16,13,34,21,42,0.00,3,,304<br />
2002-7-31,34,29,24,18,16,11,69,46,27,1013,1011,1010,16,16,16,24,14,,0.00,1,,327<br />
2002-8-1,34,30,26,21,19,17,71,55,37,1014,1012,1012,16,16,16,19,8,,0.00,3,,69<br />
2002-8-2,34,28,22,24,22,19,94,73,42,1020,1016,1013,16,11,2,42,13,52,4.83,4,Rain-Thunderstorm,150<br />
2002-8-3,32,27,23,22,20,14,94,66,36,1022,1020,1017,16,16,11,19,11,35,0.00,5,,214<br />
2002-8-4,33,29,25,24,22,17,90,71,42,1022,1020,1017,16,13,6,24,10,26,0.00,3,,136<br />
2002-8-5,33,30,27,23,21,19,74,60,46,1017,1013,1009,16,15,10,29,14,35,0.00,5,Rain,265<br />
2002-8-6,27,24,20,21,12,8,67,50,37,1017,1012,1008,16,16,16,37,24,50,0.25,3,Rain,350<br />
2002-8-7,26,21,17,12,11,9,65,49,35,1018,1017,1016,16,16,16,27,18,47,0.00,2,,353<br />
2002-8-8,27,23,20,13,11,8,65,45,31,1021,1019,1018,16,16,16,29,14,27,0.00,1,,354<br />
2002-8-9,29,24,20,14,11,8,61,43,28,1023,1022,1021,16,16,16,21,11,27,0.00,2,,58<br />
2002-8-10,31,27,22,15,13,11,59,47,30,1023,1021,1019,16,16,16,29,13,39,0.00,2,,225<br />
